od_seq_id,o_zone_id,d_zone_id,o_sindex,d_sindex,o_district_id,d_district_id,mode_type,demand_period,connectivity_flag,s_x_coord,s_y_coord,t_x_coord,t_y_coord,volume_s0,volume_s1,avg_tt_s0,avg_tt_s1,avg_distance_km_s0,avg_distance_km_s1,avg_cost_s0,avg_cost_s1,
1,19,9,18,8,0,0,bike,am,0,-96.711316,43.529591,-96.731241,43.548596,400.00,800.00,0.00,243261504.00,0.00,7.07,0.00,0.00,
1,19,9,18,8,0,0,walk,am,0,-96.711316,43.529591,-96.731241,43.548596,400.00,800.00,4305946.50,171983776.00,9.72,14.02,0.00,0.00,
1,19,10,18,9,0,0,auto,am,0,-96.711316,43.529591,-96.731438,43.545271,1800.00,3600.00,181.18,2886.30,8.98,9.24,0.00,0.00,
1,19,10,18,9,0,0,bike,am,0,-96.711316,43.529591,-96.731438,43.545271,1800.00,3600.00,5917180.50,265801488.00,3.18,5.66,0.00,0.00,
1,19,10,18,9,0,0,walk,am,0,-96.711316,43.529591,-96.731438,43.545271,1800.00,3600.00,4772656.00,136072016.00,7.20,8.13,0.00,0.00,
1,19,11,18,10,0,0,auto,am,0,-96.711316,43.529591,-96.746841,43.544131,400.00,800.00,259.51,4233.58,14.40,14.11,0.00,0.00,
1,19,11,18,10,0,0,bike,am,0,-96.711316,43.529591,-96.746841,43.544131,400.00,800.00,7433400.50,314179648.00,4.41,7.03,0.00,0.00,
1,19,11,18,10,0,0,walk,am,0,-96.711316,43.529591,-96.746841,43.544131,400.00,800.00,5456863.00,159249536.00,9.08,10.00,0.00,0.00,
1,19,12,18,11,0,0,auto,am,0,-96.711316,43.529591,-96.780137,43.543941,300.00,600.00,445.59,7199.46,26.90,27.09,0.00,0.00,
1,19,12,18,11,0,0,bike,am,0,-96.711316,43.529591,-96.780137,43.543941,300.00,600.00,4518091.00,302832960.00,3.57,9.28,0.00,0.00,
1,19,12,18,11,0,0,walk,am,0,-96.711316,43.529591,-96.780137,43.543941,300.00,600.00,5029196.50,163031008.00,11.14,14.02,0.00,0.00,
1,19,13,18,12,0,0,auto,am,0,-96.711316,43.529591,-96.793377,43.490707,300.00,600.00,446.31,7140.23,29.78,30.03,0.00,0.00,
1,19,13,18,12,0,0,bike,am,0,-96.711316,43.529591,-96.793377,43.490707,300.00,600.00,6823969.50,225248560.00,7.18,10.66,0.00,0.00,
1,19,13,18,12,0,0,walk,am,0,-96.711316,43.529591,-96.793377,43.490707,300.00,600.00,4284207.00,103590488.00,12.66,13.76,0.00,0.00,
1,19,14,18,13,0,0,auto,am,0,-96.711316,43.529591,-96.751035,43.529306,300.00,600.00,374.91,9449.01,8.40,8.00,0.00,0.00,
1,19,14,18,13,0,0,bike,am,0,-96.711316,43.529591,-96.751035,43.529306,300.00,600.00,9185007.00,294301760.00,4.50,5.81,0.00,0.00,
1,19,14,18,13,0,0,walk,am,0,-96.711316,43.529591,-96.751035,43.529306,300.00,600.00,4809043.50,128513144.00,6.61,7.12,0.00,0.00,
1,19,15,18,14,0,0,auto,am,0,-96.711316,43.529591,-96.731504,43.529401,800.00,1600.00,7.84,116.49,3.00,3.00,0.00,0.00,
1,19,15,18,14,0,0,bike,am,0,-96.711316,43.529591,-96.731504,43.529401,800.00,1600.00,6031766.00,155495088.00,2.37,2.60,0.00,0.00,
1,19,15,18,14,0,0,walk,am,0,-96.711316,43.529591,-96.731504,43.529401,800.00,1600.00,2504861.50,60440740.00,2.76,2.84,0.00,0.00,
1,19,16,18,15,0,0,auto,am,0,-96.711316,43.529591,-96.711382,43.546744,1300.00,2600.00,453.23,9004.81,13.89,14.92,0.00,0.00,
1,19,16,18,15,0,0,bike,am,0,-96.711316,43.529591,-96.711382,43.546744,1300.00,2600.00,6433111.50,216150832.00,2.12,2.79,0.00,0.00,
1,19,16,18,15,0,0,walk,am,0,-96.711316,43.529591,-96.711382,43.546744,1300.00,2600.00,3579008.00,97213544.00,3.31,3.52,0.00,0.00,
1,19,17,18,16,0,0,auto,am,0,-96.711316,43.529591,-96.711382,43.541280,1700.00,3400.00,869.02,14081.67,16.79,16.23,0.00,0.00,
1,19,17,18,16,0,0,bike,am,0,-96.711316,43.529591,-96.711382,43.541280,1700.00,3400.00,3765483.25,125691384.00,1.50,1.61,0.00,0.00,
1,19,17,18,16,0,0,walk,am,0,-96.711316,43.529591,-96.711382,43.541280,1700.00,3400.00,1621578.50,51140836.00,1.81,1.83,0.00,0.00,
1,19,18,18,17,0,0,auto,am,0,-96.711316,43.529591,-96.694078,43.546744,300.00,600.00,444.86,8847.20,11.27,12.08,0.00,0.00,
1,19,18,18,17,0,0,bike,am,0,-96.711316,43.529591,-96.694078,43.546744,300.00,600.00,4215929.50,290240096.00,0.90,2.95,0.00,0.00,
1,19,18,18,17,0,0,walk,am,0,-96.711316,43.529591,-96.694078,43.546744,300.00,600.00,8543041.00,194048080.00,5.12,5.53,0.00,0.00,
1,19,20,18,19,0,0,auto,am,0,-96.711316,43.529591,-96.711185,43.515333,1200.00,2400.00,430.38,8625.75,7.55,8.33,0.00,0.00,
1,19,20,18,19,0,0,bike,am,0,-96.711316,43.529591,-96.711185,43.515333,1200.00,2400.00,4383051.50,90982288.00,3.36,3.58,0.00,0.00,
1,19,20,18,19,0,0,walk,am,0,-96.711316,43.529591,-96.711185,43.515333,1200.00,2400.00,1756822.38,34636844.00,3.77,3.83,0.00,0.00,
1,19,21,18,20,0,0,auto,am,0,-96.711316,43.529591,-96.730979,43.510485,400.00,800.00,264.67,4297.11,8.04,8.06,0.00,0.00,
1,19,21,18,20,0,0,bike,am,0,-96.711316,43.529591,-96.730979,43.510485,400.00,800.00,6372855.00,158281824.00,6.52,7.32,0.00,0.00,
1,19,21,18,20,0,0,walk,am,0,-96.711316,43.529591,-96.730979,43.510485,400.00,800.00,2944392.00,65746064.00,8.45,8.53,0.00,0.00,
1,19,22,18,21,0,0,auto,am,0,-96.711316,43.529591,-96.731241,43.514858,1200.00,2400.00,176.31,2829.85,6.06,6.12,0.00,0.00,
1,19,22,18,21,0,0,bike,am,0,-96.711316,43.529591,-96.731241,43.514858,1200.00,2400.00,4003144.00,153988864.00,2.39,5.02,0.00,0.00,
1,19,22,18,21,0,0,walk,am,0,-96.711316,43.529591,-96.731241,43.514858,1200.00,2400.00,3693682.00,82712464.00,7.17,7.92,0.00,0.00,
1,19,23,18,22,0,0,auto,am,0,-96.711316,43.529591,-96.750904,43.514858,300.00,600.00,373.47,6098.35,10.18,10.08,0.00,0.00,
1,19,23,18,22,0,0,bike,am,0,-96.711316,43.529591,-96.750904,43.514858,300.00,600.00,2143911.25,109471352.00,1.26,2.86,0.00,0.00,
1,19,23,18,22,0,0,walk,am,0,-96.711316,43.529591,-96.750904,43.514858,300.00,600.00,4166649.00,106182328.00,7.10,8.76,0.00,0.00,
1,19,24,18,23,0,0,auto,am,0,-96.711316,43.529591,-96.749200,43.503164,100.00,200.00,426.28,7204.56,12.40,12.14,0.00,0.00,
1,19,24,18,23,0,0,bike,am,0,-96.711316,43.529591,-96.749200,43.503164,100.00,200.00,7030889.00,186569072.00,7.36,8.93,0.00,0.00,
1,19,24,18,23,0,0,walk,am,0,-96.711316,43.529591,-96.749200,43.503164,100.00,200.00,3519724.25,80432800.00,10.33,10.80,0.00,0.00,
1,20,1,19,0,0,1,auto,am,0,-96.711185,43.515333,-96.770420,43.612828,300.00,600.00,285.87,9128.13,23.65,23.97,0.00,0.00,
1,20,1,19,0,0,1,bike,am,0,-96.711185,43.515333,-96.770420,43.612828,300.00,600.00,0.00,184865792.00,0.00,4.21,0.00,0.00,
1,20,1,19,0,0,1,walk,am,0,-96.711185,43.515333,-96.770420,43.612828,300.00,600.00,4559787.00,233634464.00,7.88,14.95,0.00,0.00,
1,20,2,19,1,0,2,auto,am,0,-96.711185,43.515333,-96.711251,43.605813,100.00,200.00,759.68,15899.12,37.27,36.99,0.00,0.00,
1,20,2,19,1,0,2,bike,am,0,-96.711185,43.515333,-96.711251,43.605813,100.00,200.00,0.00,149869280.00,0.00,4.03,0.00,0.00,
1,20,2,19,1,0,2,walk,am,0,-96.711185,43.515333,-96.711251,43.605813,100.00,200.00,0.00,241685904.00,0.00,18.24,0.00,0.00,
1,20,4,19,3,0,0,auto,am,0,-96.711185,43.515333,-96.747168,43.563654,300.00,600.00,736.00,15695.08,23.73,23.57,0.00,0.00,
1,20,4,19,3,0,0,bike,am,0,-96.711185,43.515333,-96.747168,43.563654,300.00,600.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,20,4,19,3,0,0,walk,am,0,-96.711185,43.515333,-96.747168,43.563654,300.00,600.00,1080594.38,96423464.00,3.21,11.81,0.00,0.00,
1,20,5,19,4,0,0,auto,am,0,-96.711185,43.515333,-96.731569,43.564034,100.00,200.00,725.87,15522.82,21.81,21.61,0.00,0.00,
1,20,5,19,4,0,0,bike,am,0,-96.711185,43.515333,-96.731569,43.564034,100.00,200.00,0.00,75042320.00,0.00,0.96,0.00,0.00,
1,20,5,19,4,0,0,walk,am,0,-96.711185,43.515333,-96.731569,43.564034,100.00,200.00,3969956.75,233840208.00,3.44,8.36,0.00,0.00,
1,20,6,19,5,0,0,auto,am,0,-96.711185,43.515333,-96.711644,43.587586,300.00,600.00,258.16,7884.54,13.02,11.79,0.00,0.00,
1,20,6,19,5,0,0,bike,am,0,-96.711185,43.515333,-96.711644,43.587586,300.00,600.00,0.00,129843976.00,0.00,1.24,0.00,0.00,
1,20,6,19,5,0,0,walk,am,0,-96.711185,43.515333,-96.711644,43.587586,300.00,600.00,5313467.00,244673936.00,3.42,6.53,0.00,0.00,
1,20,7,19,6,0,0,auto,am,0,-96.711185,43.515333,-96.693423,43.563844,500.00,1000.00,9.72,88.14,6.00,6.00,0.00,0.00,
1,20,7,19,6,0,0,bike,am,0,-96.711185,43.515333,-96.693423,43.563844,500.00,1000.00,0.00,368100896.00,0.00,2.56,0.00,0.00,
1,20,7,19,6,0,0,walk,am,0,-96.711185,43.515333,-96.693423,43.563844,500.00,1000.00,7501670.00,237138784.00,3.22,4.62,0.00,0.00,
1,20,8,19,7,0,0,auto,am,0,-96.711185,43.515333,-96.711382,43.562324,900.00,1800.00,58.39,1751.50,9.09,9.36,0.00,0.00,
1,20,8,19,7,0,0,bike,am,0,-96.711185,43.515333,-96.711382,43.562324,900.00,1800.00,0.00,320872416.00,0.00,2.80,0.00,0.00,
1,20,8,19,7,0,0,walk,am,0,-96.711185,43.515333,-96.711382,43.562324,900.00,1800.00,7340650.00,263514048.00,4.18,6.44,0.00,0.00,
1,20,9,19,8,0,0,auto,am,0,-96.711185,43.515333,-96.731241,43.548596,600.00,1200.00,558.03,12793.42,16.78,16.84,0.00,0.00,
1,20,9,19,8,0,0,bike,am,0,-96.711185,43.515333,-96.731241,43.548596,600.00,1200.00,0.00,182147472.00,0.00,2.85,0.00,0.00,
1,20,9,19,8,0,0,walk,am,0,-96.711185,43.515333,-96.731241,43.548596,600.00,1200.00,8805868.00,279579104.00,9.34,12.27,0.00,0.00,
1,20,10,19,9,0,0,auto,am,0,-96.711185,43.515333,-96.731438,43.545271,2500.00,5000.00,594.44,13698.48,12.89,12.95,0.00,0.00,
1,20,10,19,9,0,0,bike,am,0,-96.711185,43.515333,-96.731438,43.545271,2500.00,5000.00,3737206.50,249976144.00,2.21,5.93,0.00,0.00,
1,20,10,19,9,0,0,walk,am,0,-96.711185,43.515333,-96.731438,43.545271,2500.00,5000.00,5599584.50,157705200.00,9.28,10.50,0.00,0.00,
1,20,11,19,10,0,0,auto,am,0,-96.711185,43.515333,-96.746841,43.544131,600.00,1200.00,669.80,15016.56,17.94,18.05,0.00,0.00,
1,20,11,19,10,0,0,bike,am,0,-96.711185,43.515333,-96.746841,43.544131,600.00,1200.00,0.00,23523296.00,0.00,0.80,0.00,0.00,
1,20,11,19,10,0,0,walk,am,0,-96.711185,43.515333,-96.746841,43.544131,600.00,1200.00,3126375.50,98186704.00,7.39,9.95,0.00,0.00,
1,20,12,19,11,0,0,auto,am,0,-96.711185,43.515333,-96.780137,43.543941,500.00,1000.00,760.49,15946.56,31.19,31.45,0.00,0.00,
1,20,12,19,11,0,0,bike,am,0,-96.711185,43.515333,-96.780137,43.543941,500.00,1000.00,7725028.50,289915200.00,5.82,8.36,0.00,0.00,
1,20,12,19,11,0,0,walk,am,0,-96.711185,43.515333,-96.780137,43.543941,500.00,1000.00,5577102.00,151394288.00,11.78,12.25,0.00,0.00,
1,20,13,19,12,0,0,auto,am,0,-96.711185,43.515333,-96.793377,43.490707,600.00,1200.00,764.07,15966.39,34.07,34.39,0.00,0.00,
1,20,13,19,12,0,0,bike,am,0,-96.711185,43.515333,-96.793377,43.490707,600.00,1200.00,7093004.50,189328272.00,8.44,9.56,0.00,0.00,
1,20,13,19,12,0,0,walk,am,0,-96.711185,43.515333,-96.793377,43.490707,600.00,1200.00,3313602.50,78993792.00,11.07,11.19,0.00,0.00,
1,20,14,19,13,0,0,auto,am,0,-96.711185,43.515333,-96.751035,43.529306,500.00,1000.00,777.41,17695.55,13.30,13.34,0.00,0.00,
1,20,14,19,13,0,0,bike,am,0,-96.711185,43.515333,-96.751035,43.529306,500.00,1000.00,2541580.75,165100704.00,2.66,7.13,0.00,0.00,
1,20,14,19,13,0,0,walk,am,0,-96.711185,43.515333,-96.751035,43.529306,500.00,1000.00,3709584.50,93346400.00,9.58,11.21,0.00,0.00,
1,20,15,19,14,0,0,auto,am,0,-96.711185,43.515333,-96.731504,43.529401,1100.00,2200.00,459.09,8980.04,8.19,8.05,0.00,0.00,
1,20,15,19,14,0,0,bike,am,0,-96.711185,43.515333,-96.731504,43.529401,1100.00,2200.00,6278936.00,208647024.00,3.45,4.87,0.00,0.00,
1,20,15,19,14,0,0,walk,am,0,-96.711185,43.515333,-96.731504,43.529401,1100.00,2200.00,3318186.75,90522792.00,5.12,5.93,0.00,0.00,
1,20,16,19,15,0,0,auto,am,0,-96.711185,43.515333,-96.711382,43.546744,1600.00,3200.00,14.50,171.69,7.00,7.00,0.00,0.00,
1,20,16,19,15,0,0,bike,am,0,-96.711185,43.515333,-96.711382,43.546744,1600.00,3200.00,0.00,54933624.00,0.00,1.02,0.00,0.00,
1,20,16,19,15,0,0,walk,am,0,-96.711185,43.515333,-96.711382,43.546744,1600.00,3200.00,3390852.75,158655840.00,3.08,4.71,0.00,0.00,
1,20,17,19,16,0,0,auto,am,0,-96.711185,43.515333,-96.711382,43.541280,1700.00,3400.00,333.98,8011.67,9.48,9.23,0.00,0.00,
1,20,17,19,16,0,0,bike,am,0,-96.711185,43.515333,-96.711382,43.541280,1700.00,3400.00,5834574.50,190762032.00,3.46,4.13,0.00,0.00,
1,20,17,19,16,0,0,walk,am,0,-96.711185,43.515333,-96.711382,43.541280,1700.00,3400.00,3045156.75,86588224.00,5.06,5.26,0.00,0.00,
1,20,18,19,17,0,0,auto,am,0,-96.711185,43.515333,-96.694078,43.546744,400.00,800.00,7.07,69.17,4.00,4.00,0.00,0.00,
1,20,18,19,17,0,0,bike,am,0,-96.711185,43.515333,-96.694078,43.546744,400.00,800.00,9528580.00,383967232.00,1.18,2.24,0.00,0.00,
1,20,18,19,17,0,0,walk,am,0,-96.711185,43.515333,-96.694078,43.546744,400.00,800.00,8475008.00,202973168.00,2.95,3.32,0.00,0.00,
1,20,19,19,18,0,0,auto,am,0,-96.711185,43.515333,-96.711316,43.529591,1200.00,2400.00,379.74,8342.49,7.21,7.61,0.00,0.00,
1,20,19,19,18,0,0,bike,am,0,-96.711185,43.515333,-96.711316,43.529591,1200.00,2400.00,5098917.50,106608104.00,4.00,3.53,0.00,0.00,
1,20,19,19,18,0,0,walk,am,0,-96.711185,43.515333,-96.711316,43.529591,1200.00,2400.00,1817297.75,41000452.00,4.00,3.81,0.00,0.00,
1,20,21,19,20,0,0,auto,am,0,-96.711185,43.515333,-96.730979,43.510485,1200.00,2400.00,227.95,5359.91,6.35,6.07,0.00,0.00,
1,20,21,19,20,0,0,bike,am,0,-96.711185,43.515333,-96.730979,43.510485,1200.00,2400.00,3818508.50,95508744.00,5.03,5.00,0.00,0.00,
1,20,21,19,20,0,0,walk,am,0,-96.711185,43.515333,-96.730979,43.510485,1200.00,2400.00,1511623.50,38014756.00,5.58,5.49,0.00,0.00,
1,20,22,19,21,0,0,auto,am,0,-96.711185,43.515333,-96.731241,43.514858,2400.00,4800.00,402.98,7955.52,6.34,6.16,0.00,0.00,
1,20,22,19,21,0,0,bike,am,0,-96.711185,43.515333,-96.731241,43.514858,2400.00,4800.00,5753026.50,142904464.00,3.63,4.43,0.00,0.00,
1,20,22,19,21,0,0,walk,am,0,-96.711185,43.515333,-96.731241,43.514858,2400.00,4800.00,2862245.50,61269456.00,5.29,5.46,0.00,0.00,
1,20,23,19,22,0,0,auto,am,0,-96.711185,43.515333,-96.750904,43.514858,700.00,1400.00,563.93,11006.11,10.41,9.97,0.00,0.00,
1,20,23,19,22,0,0,bike,am,0,-96.711185,43.515333,-96.750904,43.514858,700.00,1400.00,5355989.50,154670352.00,4.95,6.63,0.00,0.00,
1,20,23,19,22,0,0,walk,am,0,-96.711185,43.515333,-96.750904,43.514858,700.00,1400.00,3360225.50,72556536.00,8.31,8.68,0.00,0.00,
1,20,24,19,23,0,0,auto,am,0,-96.711185,43.515333,-96.749200,43.503164,400.00,800.00,374.20,8282.30,9.75,9.62,0.00,0.00,
1,20,24,19,23,0,0,bike,am,0,-96.711185,43.515333,-96.749200,43.503164,400.00,800.00,5470767.00,135529936.00,6.84,7.17,0.00,0.00,
1,20,24,19,23,0,0,walk,am,0,-96.711185,43.515333,-96.749200,43.503164,400.00,800.00,2284198.25,53514668.00,8.01,7.94,0.00,0.00,
1,21,1,20,0,0,1,auto,am,0,-96.730979,43.510485,-96.770420,43.612828,100.00,200.00,408.01,9401.73,21.02,25.74,0.00,0.00,
1,21,1,20,0,0,1,bike,am,0,-96.730979,43.510485,-96.770420,43.612828,100.00,200.00,0.00,311467808.00,0.00,5.98,0.00,0.00,
1,21,1,20,0,0,1,walk,am,0,-96.730979,43.510485,-96.770420,43.612828,100.00,200.00,5246537.50,244053296.00,7.70,13.14,0.00,0.00,
1,21,4,20,3,0,0,auto,am,0,-96.730979,43.510485,-96.747168,43.563654,200.00,400.00,641.97,10206.16,21.34,21.02,0.00,0.00,
1,21,4,20,3,0,0,bike,am,0,-96.730979,43.510485,-96.747168,43.563654,200.00,400.00,0.00,96151312.00,0.00,4.70,0.00,0.00,
1,21,4,20,3,0,0,walk,am,0,-96.730979,43.510485,-96.747168,43.563654,200.00,400.00,2205757.25,111253736.00,8.37,14.31,0.00,0.00,
1,21,5,20,4,0,0,auto,am,0,-96.730979,43.510485,-96.731569,43.564034,100.00,200.00,638.31,10096.90,19.48,19.37,0.00,0.00,
1,21,5,20,4,0,0,bike,am,0,-96.730979,43.510485,-96.731569,43.564034,100.00,200.00,5959095.00,125049568.00,5.25,3.89,0.00,0.00,
1,21,5,20,4,0,0,walk,am,0,-96.730979,43.510485,-96.731569,43.564034,100.00,200.00,7949021.50,222957360.00,19.67,19.45,0.00,0.00,
1,21,6,20,5,0,0,auto,am,0,-96.730979,43.510485,-96.711644,43.587586,100.00,200.00,663.32,11205.51,24.44,23.55,0.00,0.00,
1,21,6,20,5,0,0,bike,am,0,-96.730979,43.510485,-96.711644,43.587586,100.00,200.00,9457786.00,195030768.00,7.46,5.44,0.00,0.00,
1,21,6,20,5,0,0,walk,am,0,-96.730979,43.510485,-96.711644,43.587586,100.00,200.00,8939745.00,239593760.00,19.79,18.74,0.00,0.00,
1,21,7,20,6,0,0,auto,am,0,-96.730979,43.510485,-96.693423,43.563844,200.00,400.00,280.34,5399.76,12.34,12.25,0.00,0.00,
1,21,7,20,6,0,0,bike,am,0,-96.730979,43.510485,-96.693423,43.563844,200.00,400.00,10929503.00,212663280.00,2.94,2.63,0.00,0.00,
1,21,7,20,6,0,0,walk,am,0,-96.730979,43.510485,-96.693423,43.563844,200.00,400.00,11198723.00,223020272.00,8.44,7.74,0.00,0.00,
1,21,8,20,7,0,0,auto,am,0,-96.730979,43.510485,-96.711382,43.562324,400.00,800.00,322.73,6701.46,15.38,15.45,0.00,0.00,
1,21,8,20,7,0,0,bike,am,0,-96.730979,43.510485,-96.711382,43.562324,400.00,800.00,7418179.00,112345112.00,2.23,1.48,0.00,0.00,
1,21,8,20,7,0,0,walk,am,0,-96.730979,43.510485,-96.711382,43.562324,400.00,800.00,11781232.00,239073216.00,9.95,8.83,0.00,0.00,
1,21,9,20,8,0,0,auto,am,0,-96.730979,43.510485,-96.731241,43.548596,300.00,600.00,450.75,7332.23,14.22,14.66,0.00,0.00,
1,21,9,20,8,0,0,bike,am,0,-96.730979,43.510485,-96.731241,43.548596,300.00,600.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,21,9,20,8,0,0,walk,am,0,-96.730979,43.510485,-96.731241,43.548596,300.00,600.00,11822066.00,247549504.00,14.88,13.14,0.00,0.00,
1,21,10,20,9,0,0,auto,am,0,-96.730979,43.510485,-96.731438,43.545271,1200.00,2400.00,401.73,6695.76,11.34,11.80,0.00,0.00,
1,21,10,20,9,0,0,bike,am,0,-96.730979,43.510485,-96.731438,43.545271,1200.00,2400.00,5888793.50,122458688.00,4.04,3.52,0.00,0.00,
1,21,10,20,9,0,0,walk,am,0,-96.730979,43.510485,-96.731438,43.545271,1200.00,2400.00,6484786.50,145037584.00,12.48,11.68,0.00,0.00,
1,21,11,20,10,0,0,auto,am,0,-96.730979,43.510485,-96.746841,43.544131,400.00,800.00,482.92,8140.52,16.38,17.05,0.00,0.00,
1,21,11,20,10,0,0,bike,am,0,-96.730979,43.510485,-96.746841,43.544131,400.00,800.00,5174282.50,130674904.00,5.14,4.91,0.00,0.00,
1,21,11,20,10,0,0,walk,am,0,-96.730979,43.510485,-96.746841,43.544131,400.00,800.00,4035738.50,106244088.00,10.84,10.76,0.00,0.00,
1,21,12,20,11,0,0,auto,am,0,-96.730979,43.510485,-96.780137,43.543941,300.00,600.00,660.39,10351.88,28.70,27.47,0.00,0.00,
1,21,12,20,11,0,0,bike,am,0,-96.730979,43.510485,-96.780137,43.543941,300.00,600.00,11400302.00,287709472.00,6.83,6.54,0.00,0.00,
1,21,12,20,11,0,0,walk,am,0,-96.730979,43.510485,-96.780137,43.543941,300.00,600.00,5153662.00,132497344.00,8.66,8.45,0.00,0.00,
1,21,13,20,12,0,0,auto,am,0,-96.730979,43.510485,-96.793377,43.490707,600.00,1200.00,660.24,10368.34,31.33,29.93,0.00,0.00,
1,21,13,20,12,0,0,bike,am,0,-96.730979,43.510485,-96.793377,43.490707,600.00,1200.00,5600412.00,125239760.00,6.16,6.14,0.00,0.00,
1,21,13,20,12,0,0,walk,am,0,-96.730979,43.510485,-96.793377,43.490707,600.00,1200.00,2153763.00,48037168.00,6.65,6.60,0.00,0.00,
1,21,14,20,13,0,0,auto,am,0,-96.730979,43.510485,-96.751035,43.529306,400.00,800.00,479.36,10545.55,9.92,9.56,0.00,0.00,
1,21,14,20,13,0,0,bike,am,0,-96.730979,43.510485,-96.751035,43.529306,400.00,800.00,6597407.50,149179536.00,7.33,7.59,0.00,0.00,
1,21,14,20,13,0,0,walk,am,0,-96.730979,43.510485,-96.751035,43.529306,400.00,800.00,2600134.75,58307420.00,8.10,8.33,0.00,0.00,
1,21,15,20,14,0,0,auto,am,0,-96.730979,43.510485,-96.731504,43.529401,800.00,1600.00,244.92,4342.96,5.16,5.82,0.00,0.00,
1,21,15,20,14,0,0,bike,am,0,-96.730979,43.510485,-96.731504,43.529401,800.00,1600.00,24689044.00,390907392.00,2.62,2.60,0.00,0.00,
1,21,15,20,14,0,0,walk,am,0,-96.730979,43.510485,-96.731504,43.529401,800.00,1600.00,13503310.00,201111088.00,4.01,4.10,0.00,0.00,
1,21,16,20,15,0,0,auto,am,0,-96.730979,43.510485,-96.711382,43.546744,600.00,1200.00,295.45,5617.16,13.24,13.28,0.00,0.00,
1,21,16,20,15,0,0,bike,am,0,-96.730979,43.510485,-96.711382,43.546744,600.00,1200.00,0.00,0.00,0.00,0.00,0.00,0.00,
1,21,16,20,15,0,0,walk,am,0,-96.730979,43.510485,-96.711382,43.546744,600.00,1200.00,5671337.00,107278224.00,6.35,5.87,0.00,0.00,
1,21,17,20,16,0,0,auto,am,0,-96.730979,43.510485,-96.711382,43.541280,600.00,1200.00,602.54,13010.58,15.61,15.72,0.00,0.00,
1,21,17,20,16,0,0,bike,am,0,-96.730979,43.510485,-96.711382,43.541280,600.00,1200.00,7883287.00,189016672.00,6.07,5.91,0.00,0.00,
1,21,17,20,16,0,0,walk,am,0,-96.730979,43.510485,-96.711382,43.541280,600.00,1200.00,4318351.00,103248152.00,9.33,9.06,0.00,0.00,
1,21,18,20,17,0,0,auto,am,0,-96.730979,43.510485,-96.694078,43.546744,100.00,200.00,277.73,5381.18,10.38,10.29,0.00,0.00,
1,21,18,20,17,0,0,bike,am,0,-96.730979,43.510485,-96.694078,43.546744,100.00,200.00,14244955.00,276876800.00,3.78,3.50,0.00,0.00,
1,21,18,20,17,0,0,walk,am,0,-96.730979,43.510485,-96.694078,43.546744,100.00,200.00,10181502.00,196942128.00,7.58,6.98,0.00,0.00,
1,21,19,20,18,0,0,auto,am,0,-96.730979,43.510485,-96.711316,43.529591,400.00,800.00,253.06,4458.37,8.04,8.64,0.00,0.00,
1,21,19,20,18,0,0,bike,am,0,-96.730979,43.510485,-96.711316,43.529591,400.00,800.00,7597399.00,156490848.00,7.20,6.89,0.00,0.00,
1,21,19,20,18,0,0,walk,am,0,-96.730979,43.510485,-96.711316,43.529591,400.00,800.00,3260629.75,66810768.00,8.66,8.25,0.00,0.00,
1,21,20,20,19,0,0,auto,am,0,-96.730979,43.510485,-96.711185,43.515333,1200.00,2400.00,271.08,5313.37,6.62,6.37,0.00,0.00,
1,21,20,20,19,0,0,bike,am,0,-96.730979,43.510485,-96.711185,43.515333,1200.00,2400.00,4847280.50,87625248.00,5.33,4.94,0.00,0.00,
1,21,20,20,19,0,0,walk,am,0,-96.730979,43.510485,-96.711185,43.515333,1200.00,2400.00,1865325.75,35435684.00,5.75,5.45,0.00,0.00,
1,21,22,20,21,0,0,auto,am,0,-96.730979,43.510485,-96.731241,43.514858,1800.00,3600.00,98.03,1551.95,2.18,2.00,0.00,0.00,
1,21,22,20,21,0,0,bike,am,0,-96.730979,43.510485,-96.731241,43.514858,1800.00,3600.00,2116853.50,40669236.00,1.92,2.00,0.00,0.00,
1,21,22,20,21,0,0,walk,am,0,-96.730979,43.510485,-96.731241,43.514858,1800.00,3600.00,767358.19,14494538.00,1.96,2.00,0.00,0.00,
1,21,23,20,22,0,0,auto,am,0,-96.730979,43.510485,-96.750904,43.514858,700.00,1400.00,218.86,4372.42,5.23,5.37,0.00,0.00,
1,21,23,20,22,0,0,bike,am,0,-96.730979,43.510485,-96.750904,43.514858,700.00,1400.00,3869879.25,75775952.00,4.64,4.58,0.00,0.00,
1,21,23,20,22,0,0,walk,am,0,-96.730979,43.510485,-96.750904,43.514858,700.00,1400.00,1437405.00,28058078.00,4.83,4.75,0.00,0.00,
1,21,24,20,23,0,0,auto,am,0,-96.730979,43.510485,-96.749200,43.503164,500.00,1000.00,151.67,2930.51,3.28,3.38,0.00,0.00,
1,21,24,20,23,0,0,bike,am,0,-96.730979,43.510485,-96.749200,43.503164,500.00,1000.00,2503654.75,52259928.00,2.84,2.82,0.00,0.00,
1,21,24,20,23,0,0,walk,am,0,-96.730979,43.510485,-96.749200,43.503164,500.00,1000.00,917297.88,19119180.00,2.92,2.90,0.00,0.00,
1,22,1,21,0,0,1,auto,am,0,-96.731241,43.514858,-96.770420,43.612828,400.00,800.00,546.47,9021.69,25.67,26.86,0.00,0.00,
