first_column,agent_id,o_zone_id,d_zone_id,path_id,display_code,agent_type,PCE_unit,demand_period,volume,toll,travel_time,distance_km,node_sequence,time_sequence
,1546,1,7,0,,p,1,AM,1,0.0,436.5400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1547,1,7,0,,p,1,AM,1,0.0,436.5300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1548,1,7,0,,p,1,AM,1,0.0,436.5200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1549,1,7,0,,p,1,AM,1,0.0,436.5100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1550,1,7,0,,p,1,AM,1,0.0,436.5000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1551,1,7,0,,p,1,AM,1,0.0,436.4900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1552,1,7,0,,p,1,AM,1,0.0,436.4800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1553,1,7,0,,p,1,AM,1,0.0,436.4700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1554,1,7,0,,p,1,AM,1,0.0,436.4600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1555,1,7,0,,p,1,AM,1,0.0,436.4500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1556,1,7,0,,p,1,AM,1,0.0,436.4400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1557,1,7,0,,p,1,AM,1,0.0,436.4300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1558,1,7,0,,p,1,AM,1,0.0,436.4200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1559,1,7,0,,p,1,AM,1,0.0,436.4100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1560,1,7,0,,p,1,AM,1,0.0,436.4000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1561,1,7,0,,p,1,AM,1,0.0,436.3900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1562,1,7,0,,p,1,AM,1,0.0,436.3800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1563,1,7,0,,p,1,AM,1,0.0,436.3700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1564,1,7,0,,p,1,AM,1,0.0,436.3600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1565,1,7,0,,p,1,AM,1,0.0,436.3500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1566,1,7,0,,p,1,AM,1,0.0,436.3400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1567,1,7,0,,p,1,AM,1,0.0,436.3300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1568,1,7,0,,p,1,AM,1,0.0,436.3200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1569,1,7,0,,p,1,AM,1,0.0,436.3100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1570,1,7,0,,p,1,AM,1,0.0,436.3000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1571,1,7,0,,p,1,AM,1,0.0,436.2900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1572,1,7,0,,p,1,AM,1,0.0,436.2800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1573,1,7,0,,p,1,AM,1,0.0,436.2700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1574,1,7,0,,p,1,AM,1,0.0,436.2600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1575,1,7,0,,p,1,AM,1,0.0,431.2500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1576,1,7,0,,p,1,AM,1,0.0,431.2400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1577,1,7,0,,p,1,AM,1,0.0,431.2300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1578,1,7,0,,p,1,AM,1,0.0,431.2200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1579,1,7,0,,p,1,AM,1,0.0,431.2100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1580,1,7,0,,p,1,AM,1,0.0,431.2000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1581,1,7,0,,p,1,AM,1,0.0,431.1900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1582,1,7,0,,p,1,AM,1,0.0,431.1800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1583,1,7,0,,p,1,AM,1,0.0,431.1700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1584,1,7,0,,p,1,AM,1,0.0,431.1600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1585,1,7,0,,p,1,AM,1,0.0,431.1500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1586,1,7,0,,p,1,AM,1,0.0,431.1400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1587,1,7,0,,p,1,AM,1,0.0,431.1300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1588,1,7,0,,p,1,AM,1,0.0,431.1200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1589,1,7,0,,p,1,AM,1,0.0,431.1100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1590,1,7,0,,p,1,AM,1,0.0,431.1000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1591,1,7,0,,p,1,AM,1,0.0,431.0900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1592,1,7,0,,p,1,AM,1,0.0,431.0800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1593,1,7,0,,p,1,AM,1,0.0,431.0700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1594,1,7,0,,p,1,AM,1,0.0,431.0600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1595,1,7,0,,p,1,AM,1,0.0,431.0500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1596,1,7,0,,p,1,AM,1,0.0,431.0400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1597,1,7,0,,p,1,AM,1,0.0,431.0300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1598,1,7,0,,p,1,AM,1,0.0,431.0200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1599,1,7,0,,p,1,AM,1,0.0,431.0100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1600,1,7,0,,p,1,AM,1,0.0,431.0000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1601,1,7,0,,p,1,AM,1,0.0,430.9900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1602,1,7,0,,p,1,AM,1,0.0,430.9800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1603,1,7,0,,p,1,AM,1,0.0,430.9700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1604,1,7,0,,p,1,AM,1,0.0,430.9600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1605,1,7,0,,p,1,AM,1,0.0,430.9500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1606,1,7,0,,p,1,AM,1,0.0,430.9400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1607,1,7,0,,p,1,AM,1,0.0,430.9300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1608,1,7,0,,p,1,AM,1,0.0,430.9200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1609,1,7,0,,p,1,AM,1,0.0,430.9100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1610,1,7,0,,p,1,AM,1,0.0,430.9000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1611,1,7,0,,p,1,AM,1,0.0,430.8900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1612,1,7,0,,p,1,AM,1,0.0,430.8800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1613,1,7,0,,p,1,AM,1,0.0,430.8700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1614,1,7,0,,p,1,AM,1,0.0,430.8600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1615,1,7,0,,p,1,AM,1,0.0,430.8500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1616,1,7,0,,p,1,AM,1,0.0,430.8400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1617,1,7,0,,p,1,AM,1,0.0,425.8300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1618,1,7,0,,p,1,AM,1,0.0,425.8200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1619,1,7,0,,p,1,AM,1,0.0,425.8100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1620,1,7,0,,p,1,AM,1,0.0,425.8000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1621,1,7,0,,p,1,AM,1,0.0,425.7900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1622,1,7,0,,p,1,AM,1,0.0,425.7800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1623,1,7,0,,p,1,AM,1,0.0,425.7700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1624,1,7,0,,p,1,AM,1,0.0,425.7600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1625,1,7,0,,p,1,AM,1,0.0,425.7500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1626,1,7,0,,p,1,AM,1,0.0,425.7400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1627,1,7,0,,p,1,AM,1,0.0,425.7300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1628,1,7,0,,p,1,AM,1,0.0,425.7200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1629,1,7,0,,p,1,AM,1,0.0,425.7100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1630,1,7,0,,p,1,AM,1,0.0,425.7000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1631,1,7,0,,p,1,AM,1,0.0,425.6900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1632,1,7,0,,p,1,AM,1,0.0,425.6800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1633,1,7,0,,p,1,AM,1,0.0,425.6700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1634,1,7,0,,p,1,AM,1,0.0,425.6600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1635,1,7,0,,p,1,AM,1,0.0,425.6500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1636,1,7,0,,p,1,AM,1,0.0,425.6400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1637,1,7,0,,p,1,AM,1,0.0,425.6300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1638,1,7,0,,p,1,AM,1,0.0,425.6200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1639,1,7,0,,p,1,AM,1,0.0,425.6100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1640,1,7,0,,p,1,AM,1,0.0,425.6000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1641,1,7,0,,p,1,AM,1,0.0,425.5900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1642,1,7,0,,p,1,AM,1,0.0,425.5800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1643,1,7,0,,p,1,AM,1,0.0,425.5700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1644,1,7,0,,p,1,AM,1,0.0,425.5600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1645,1,7,0,,p,1,AM,1,0.0,425.5500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1646,1,7,0,,p,1,AM,1,0.0,425.5400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1647,1,7,0,,p,1,AM,1,0.0,425.5300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1648,1,7,0,,p,1,AM,1,0.0,425.5200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1649,1,7,0,,p,1,AM,1,0.0,425.5100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1650,1,7,0,,p,1,AM,1,0.0,425.5000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1651,1,7,0,,p,1,AM,1,0.0,425.4900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1652,1,7,0,,p,1,AM,1,0.0,425.4800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1653,1,7,0,,p,1,AM,1,0.0,425.4700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1654,1,7,0,,p,1,AM,1,0.0,425.4600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1655,1,7,0,,p,1,AM,1,0.0,425.4500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1656,1,7,0,,p,1,AM,1,0.0,425.4400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1657,1,7,0,,p,1,AM,1,0.0,425.4300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1658,1,7,0,,p,1,AM,1,0.0,425.4200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1659,1,7,0,,p,1,AM,1,0.0,420.4100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1660,1,7,0,,p,1,AM,1,0.0,420.4000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1661,1,7,0,,p,1,AM,1,0.0,420.3900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1662,1,7,0,,p,1,AM,1,0.0,420.3800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1663,1,7,0,,p,1,AM,1,0.0,420.3700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1664,1,7,0,,p,1,AM,1,0.0,420.3600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1665,1,7,0,,p,1,AM,1,0.0,420.3500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1666,1,7,0,,p,1,AM,1,0.0,420.3400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1667,1,7,0,,p,1,AM,1,0.0,420.3300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1668,1,7,0,,p,1,AM,1,0.0,420.3200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1669,1,7,0,,p,1,AM,1,0.0,420.3100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1670,1,7,0,,p,1,AM,1,0.0,420.3000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1671,1,7,0,,p,1,AM,1,0.0,420.2900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1672,1,7,0,,p,1,AM,1,0.0,420.2800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1673,1,7,0,,p,1,AM,1,0.0,420.2700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1674,1,7,0,,p,1,AM,1,0.0,420.2600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1675,1,7,0,,p,1,AM,1,0.0,420.2500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1676,1,7,0,,p,1,AM,1,0.0,420.2400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1677,1,7,0,,p,1,AM,1,0.0,420.2300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1678,1,7,0,,p,1,AM,1,0.0,420.2200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1679,1,7,0,,p,1,AM,1,0.0,420.2100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1680,1,7,0,,p,1,AM,1,0.0,420.2000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1681,1,7,0,,p,1,AM,1,0.0,420.1900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1682,1,7,0,,p,1,AM,1,0.0,420.1800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1683,1,7,0,,p,1,AM,1,0.0,420.1700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1684,1,7,0,,p,1,AM,1,0.0,420.1600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1685,1,7,0,,p,1,AM,1,0.0,420.1500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1686,1,7,0,,p,1,AM,1,0.0,420.1400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1687,1,7,0,,p,1,AM,1,0.0,420.1300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1688,1,7,0,,p,1,AM,1,0.0,420.1200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1689,1,7,0,,p,1,AM,1,0.0,420.1100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1690,1,7,0,,p,1,AM,1,0.0,420.1000,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1691,1,7,0,,p,1,AM,1,0.0,420.0900,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1692,1,7,0,,p,1,AM,1,0.0,420.0800,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1693,1,7,0,,p,1,AM,1,0.0,420.0700,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1694,1,7,0,,p,1,AM,1,0.0,420.0600,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1695,1,7,0,,p,1,AM,1,0.0,420.0500,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1696,1,7,0,,p,1,AM,1,0.0,420.0400,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1697,1,7,0,,p,1,AM,1,0.0,420.0300,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1698,1,7,0,,p,1,AM,1,0.0,420.0200,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1699,1,7,0,,p,1,AM,1,0.0,420.0100,0.0160,1;2;6;8;7;,419.995819;419.995819;419.995819;419.995819;419.995819;
,1700,1,8,0,,p,1,AM,1,0.0,480.0000,0.0130,1;2;6;8;,421.012512;419.995819;419.995819;419.995819;
,1701,1,8,0,,p,1,AM,1,0.0,479.9937,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1702,1,8,0,,p,1,AM,1,0.0,479.9875,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1703,1,8,0,,p,1,AM,1,0.0,479.9813,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1704,1,8,0,,p,1,AM,1,0.0,479.9750,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1705,1,8,0,,p,1,AM,1,0.0,479.9688,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1706,1,8,0,,p,1,AM,1,0.0,479.9625,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1707,1,8,0,,p,1,AM,1,0.0,479.9562,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1708,1,8,0,,p,1,AM,1,0.0,479.9500,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1709,1,8,0,,p,1,AM,1,0.0,479.9438,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1710,1,8,0,,p,1,AM,1,0.0,479.9375,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1711,1,8,0,,p,1,AM,1,0.0,479.9312,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1712,1,8,0,,p,1,AM,1,0.0,479.9250,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1713,1,8,0,,p,1,AM,1,0.0,479.9188,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1714,1,8,0,,p,1,AM,1,0.0,479.9125,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1715,1,8,0,,p,1,AM,1,0.0,479.9062,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1716,1,8,0,,p,1,AM,1,0.0,479.9000,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1717,1,8,0,,p,1,AM,1,0.0,479.8937,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1718,1,8,0,,p,1,AM,1,0.0,479.8875,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1719,1,8,0,,p,1,AM,1,0.0,479.8813,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1720,1,8,0,,p,1,AM,1,0.0,479.8750,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1721,1,8,0,,p,1,AM,1,0.0,479.8687,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1722,1,8,0,,p,1,AM,1,0.0,479.8625,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1723,1,8,0,,p,1,AM,1,0.0,479.8563,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1724,1,8,0,,p,1,AM,1,0.0,479.8500,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1725,1,8,0,,p,1,AM,1,0.0,479.8438,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1726,1,8,0,,p,1,AM,1,0.0,479.8375,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1727,1,8,0,,p,1,AM,1,0.0,479.8312,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1728,1,8,0,,p,1,AM,1,0.0,479.8250,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1729,1,8,0,,p,1,AM,1,0.0,479.8188,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1730,1,8,0,,p,1,AM,1,0.0,479.8125,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1731,1,8,0,,p,1,AM,1,0.0,479.8062,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1732,1,8,0,,p,1,AM,1,0.0,479.8000,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1733,1,8,0,,p,1,AM,1,0.0,479.7938,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1734,1,8,0,,p,1,AM,1,0.0,479.7875,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1735,1,8,0,,p,1,AM,1,0.0,479.7812,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1736,1,8,0,,p,1,AM,1,0.0,479.7750,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1737,1,8,0,,p,1,AM,1,0.0,479.7687,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1738,1,8,0,,p,1,AM,1,0.0,479.7625,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1739,1,8,0,,p,1,AM,1,0.0,479.7563,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1740,1,8,0,,p,1,AM,1,0.0,479.7500,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1741,1,8,0,,p,1,AM,1,0.0,479.7437,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1742,1,8,0,,p,1,AM,1,0.0,479.7375,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1743,1,8,0,,p,1,AM,1,0.0,479.7313,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1744,1,8,0,,p,1,AM,1,0.0,479.7250,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
,1745,1,8,0,,p,1,AM,1,0.0,479.7188,0.0130,1;2;6;8;,419.995819;419.995819;419.995819;419.995819;
