link_id,name,from_node_id,to_node_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,ref_volume,allowed_uses,VDF_alpha,VDF_beta,VDF_plf,VDF_cp,VDF_cd,VDF_n,VDF_s,geometry
76,,788,783,Highway,1,1,4.62957,1,60,1500,368.24,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251915 42.402421, -88.280494 42.467247)"
76,,788,789,Highway,1,1,2.92864,1,60,2000,112.93,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251939 42.402436, -88.309097 42.403336)"
76,,788,790,Highway,1,1,2.745,1,60,1500,592.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251965 42.402410, -88.251965 42.361893)"
76,,788,792,Highway,1,1,2.728,1,60,2000,648.8828675,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251948 42.402386, -88.204316 42.384378)"
76,,789,243,Highway,1,1,0.86267,1,60,49500,330.82,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309113 42.403331, -88.321015 42.394323)"
76,,789,783,Highway,1,1,4.57175,1,60,1000,421.32,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309073 42.403299, -88.280494 42.467225)"
76,,789,787,Highway,1,1,4.69224,1,60,500,285.4313314,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309102 42.403336, -88.397221 42.384428)"
76,,789,788,Highway,1,1,2.92864,1,60,2000,280.9210539,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309097 42.403284, -88.251939 42.402384)"
76,,789,791,Highway,1,1,2.867,1,60,1500,644.7686686,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309123 42.403310, -88.309123 42.360993)"
76,,790,244,Highway,1,1,0.86267,1,60,49500,1887.17,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251955 42.361914, -88.263856 42.352907)"
76,,790,788,Highway,1,1,2.745,1,60,1500,306.27,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251913 42.361893, -88.251913 42.402410)"
76,,790,791,Highway,1,1,2.92864,1,60,2000,324.52,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251939 42.361919, -88.309097 42.361019)"
76,,790,792,Highway,1,1,2.87736,1,60,2500,665.1289461,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251928 42.361869, -88.204296 42.384378)"
76,,790,796,Highway,1,1,2.989,1,60,2000,1880.05,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251965 42.361893, -88.251965 42.317775)"
76,,791,245,Highway,1,1,0.86267,1,60,49500,689.87,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309113 42.361014, -88.321015 42.352007)"
76,,791,787,Highway,1,1,4.78452,1,60,500,246.3,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309090 42.361018, -88.397209 42.384427)"
76,,791,789,Highway,1,1,2.867,1,60,1500,340.82,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309071 42.360993, -88.309071 42.403310)"
76,,791,790,Highway,1,1,2.92864,1,60,2000,301.3189461,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309097 42.360967, -88.251939 42.361867)"
76,,791,797,Highway,1,1,3.05244,1,60,1500,1166.468669,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309123 42.360994, -88.311505 42.315976)"
76,,792,246,Highway,1,1,0.86267,1,60,49500,496.44,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204323 42.384423, -88.216225 42.375418)"
76,,792,746,Highway,1,1,3.05,1,60,1000,1214.095738,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204307 42.384376, -88.144767 42.384376)"
76,,792,784,Highway,1,1,5.795,1,60,1000,124.2320378,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204281 42.384402, -88.204281 42.469937)"
76,,792,788,Highway,1,1,2.728,1,60,2000,250.92,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204298 42.384426, -88.251930 42.402434)"
76,,792,790,Highway,1,1,2.87736,1,60,2500,1300.95,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204318 42.384426, -88.251950 42.361917)"
76,,792,800,Highway,1,1,5.795,1,60,500,416.2040378,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204333 42.384402, -88.204333 42.298868)"
76,,793,247,Highway,1,1,0.86267,1,60,49500,1030.86,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.624675 42.298889, -88.636575 42.289885)"
76,,793,785,Highway,1,1,5.79532,1,60,4000,219.99,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.624633 42.298868, -88.625824 42.384402)"
76,,793,794,Highway,1,1,5.79532,1,60,3500,601.13,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.624659 42.298842, -88.511533 42.297941)"
76,,793,801,Highway,1,1,5.85632,1,60,3000,374.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.624685 42.298868, -88.625876 42.212432)"
76,,793,914,Highway,1,1,7.3111,1,60,2000,627.27,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.624653 42.298893, -88.760404 42.332206)"
76,,794,248,Highway,1,1,0.86267,1,60,49500,174.64,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.511549 42.297988, -88.523446 42.288981)"
76,,794,786,Highway,1,1,5.856,1,60,3000,192.77,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.511507 42.297967, -88.511507 42.384402)"
76,,794,793,Highway,1,1,5.79532,1,60,3500,609.19,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.511533 42.297993, -88.624659 42.298894)"
76,,794,795,Highway,1,1,5.91731,1,60,4000,826.73,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.511533 42.297941, -88.396025 42.297041)"
76,,794,802,Highway,1,1,5.79532,1,60,3000,273.58,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.511559 42.297967, -88.510368 42.212432)"
76,,795,249,Highway,1,1,0.86267,1,60,49500,2781.89,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396041 42.297088, -88.407937 42.288080)"
76,,795,787,Highway,1,1,5.91731,1,60,4500,222.03,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.395999 42.297067, -88.397190 42.384402)"
76,,795,794,Highway,1,1,5.91731,1,60,4000,555.24,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396025 42.297093, -88.511533 42.297993)"
76,,795,797,Highway,1,1,4.51647,1,60,1500,437.56,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396019 42.297041, -88.311473 42.315949)"
76,,795,799,Highway,1,1,4.73487,1,60,2500,1580.758186,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396033 42.297042, -88.310296 42.270931)"
76,,795,803,Highway,1,1,5.734,1,60,2500,1066.82,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396051 42.297067, -88.396051 42.212432)"
76,,796,250,Highway,1,1,0.86267,1,60,49500,885.77,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251955 42.317796, -88.263856 42.308790)"
76,,796,790,Highway,1,1,2.989,1,60,2000,953.63,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251913 42.317775, -88.251913 42.361893)"
76,,796,797,Highway,1,1,3.05244,1,60,1000,848.543183,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251940 42.317801, -88.311480 42.316001)"
76,,796,798,Highway,1,1,2.92864,1,60,1000,713.3368153,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251965 42.317774, -88.250774 42.274557)"
76,,796,800,Highway,1,1,2.75582,1,60,500,722.06,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251949 42.317751, -88.204317 42.298844)"
76,,797,251,Highway,1,1,0.86267,1,60,49500,150.86,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.311495 42.315996, -88.323396 42.306990)"
76,,797,791,Highway,1,1,3.05244,1,60,1500,532.93,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.311453 42.315974, -88.309071 42.360992)"
76,,797,795,Highway,1,1,4.51647,1,60,1500,728.098667,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.311485 42.316001, -88.396031 42.297093)"
76,,797,796,Highway,1,1,3.05244,1,60,1000,824.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.311478 42.315949, -88.251938 42.317749)"
76,,797,799,Highway,1,1,3.05061,1,60,1000,1075.293185,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.311505 42.315974, -88.310314 42.270955)"
76,,798,252,Highway,1,1,0.86267,1,60,49500,510.78,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.250764 42.274579, -88.262666 42.265574)"
76,,798,796,Highway,1,1,2.92864,1,60,1000,305.0431455,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.250722 42.274559, -88.251913 42.317776)"
76,,798,799,Highway,1,1,3.05974,1,60,2000,918.776817,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.250750 42.274584, -88.310290 42.270982)"
76,,798,800,Highway,1,1,2.89348,1,60,1000,981.83,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.250736 42.274535, -88.204295 42.298845)"
76,,798,804,Highway,1,1,2.99149,1,60,3000,1121.95,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.250774 42.274559, -88.253155 42.230441)"
76,,799,253,Highway,1,1,0.86267,1,60,49500,1296.67,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310304 42.270977, -88.322205 42.261972)"
76,,799,795,Highway,1,1,4.73487,1,60,2500,1047.020002,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310280 42.270981, -88.396017 42.297092)"
76,,799,797,Highway,1,1,3.05061,1,60,1000,574.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310262 42.270957, -88.311453 42.315976)"
76,,799,798,Highway,1,1,3.05974,1,60,2000,893.1,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310286 42.270930, -88.250746 42.274532)"
76,,799,805,Highway,1,1,2.80666,1,60,6000,3177.438186,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310314 42.270955, -88.309123 42.229538)"
76,,800,254,Highway,1,1,0.86267,1,60,49500,536.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204323 42.298889, -88.216225 42.289885)"
76,,800,757,Highway,1,1,2.93054,1,60,3000,2324.394038,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204308 42.298842, -88.147149 42.297041)"
76,,800,792,Highway,1,1,5.795,1,60,500,15.72,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204281 42.298868, -88.204281 42.384402)"
76,,800,796,Highway,1,1,2.75582,1,60,500,499.5268529,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204297 42.298892, -88.251929 42.317799)"
76,,800,798,Highway,1,1,2.89348,1,60,1000,1043.760002,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204319 42.298891, -88.250760 42.274581)"
76,,800,808,Highway,1,1,5.978,1,60,500,13.66,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204333 42.298868, -88.204333 42.210632)"
76,,801,255,Highway,1,1,0.86267,1,60,49500,169.62,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.625866 42.212453, -88.637765 42.203447)"
76,,801,389,Highway,1,1,7.50969,1,60,2500,137.74,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.625835 42.212453, -88.733007 42.288084)"
76,,801,793,Highway,1,1,5.85632,1,60,3000,239.47,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.625824 42.212432, -88.624633 42.298868)"
76,,801,802,Highway,1,1,5.917,1,60,2000,449.04,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.625850 42.212406, -88.510342 42.212406)"
76,,801,913,Highway,1,1,20.8982,1,60,3500,128.37,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.625876 42.212435, -88.665172 41.905410)"
76,,802,256,Highway,1,1,0.86267,1,60,49500,354.32,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.510358 42.212453, -88.522256 42.203447)"
76,,802,388,Highway,1,1,4.42618,1,60,2000,761.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.510368 42.212436, -88.521085 42.147610)"
76,,802,794,Highway,1,1,5.79532,1,60,3000,48.26,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.510316 42.212432, -88.511507 42.297967)"
76,,802,801,Highway,1,1,5.917,1,60,2000,230.57,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.510342 42.212458, -88.625850 42.212458)"
76,,802,803,Highway,1,1,5.856,1,60,2500,351.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.510342 42.212406, -88.396025 42.212406)"
76,,803,257,Highway,1,1,0.86267,1,60,49500,1176.61,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396041 42.212453, -88.407937 42.203447)"
76,,803,709,Highway,1,1,6.1003,1,60,2500,1148.2,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396051 42.212432, -88.394861 42.122396)"
76,,803,795,Highway,1,1,5.734,1,60,2500,558.84,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.395999 42.212432, -88.395999 42.297067)"
76,,803,802,Highway,1,1,5.856,1,60,2500,259.98,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396025 42.212458, -88.510342 42.212458)"
76,,803,805,Highway,1,1,4.60136,1,60,1000,552.99,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396020 42.212406, -88.309092 42.229513)"
76,,803,807,Highway,1,1,4.758,1,60,1000,291.52,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.396033 42.212407, -88.310296 42.185396)"
76,,804,258,Highway,1,1,0.86267,1,60,49500,1587.28,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.253145 42.230461, -88.265046 42.221457)"
76,,804,798,Highway,1,1,2.99149,1,60,3000,526.7531455,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.253103 42.230439, -88.250722 42.274557)"
76,,804,805,Highway,1,1,2.86765,1,60,4500,1497.94,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.253129 42.230466, -88.309097 42.229565)"
76,,804,806,Highway,1,1,3.05061,1,60,2000,1430.561106,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.253155 42.230439, -88.251965 42.185420)"
76,,804,808,Highway,1,1,2.8383,1,60,2500,2364.955044,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.253139 42.230416, -88.204317 42.210608)"
76,,805,259,Highway,1,1,0.86267,1,60,49500,2817.7,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309113 42.229560, -88.321015 42.220556)"
76,,805,799,Highway,1,1,2.80666,1,60,6000,2001.91,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309071 42.229540, -88.310262 42.270957)"
76,,805,803,Highway,1,1,4.60136,1,60,1000,417.99,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309102 42.229565, -88.396030 42.212458)"
76,,805,804,Highway,1,1,2.86765,1,60,4500,2706.61615,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309097 42.229513, -88.253129 42.230414)"
76,,805,807,Highway,1,1,2.98962,1,60,2000,1319.152036,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.309123 42.229540, -88.310314 42.185422)"
76,,806,260,Highway,1,1,0.86267,1,60,49500,932.79,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251955 42.185442, -88.263856 42.176435)"
76,,806,710,Highway,1,1,2.867,1,60,2500,2707.135229,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251965 42.185421, -88.251965 42.143104)"
76,,806,804,Highway,1,1,3.05061,1,60,2000,1011.583145,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251913 42.185422, -88.253103 42.230441)"
76,,806,807,Highway,1,1,2.989,1,60,2000,287.99,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251939 42.185447, -88.310288 42.185447)"
76,,806,808,Highway,1,1,2.9784,1,60,1500,1043.75,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.251927 42.185398, -88.204295 42.210609)"
76,,807,261,Highway,1,1,0.86267,1,60,49500,813.63,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310304 42.185442, -88.322205 42.176435)"
76,,807,711,Highway,1,1,2.74568,1,60,2500,1574.212036,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310314 42.185420, -88.309123 42.144904)"
76,,807,803,Highway,1,1,4.758,1,60,1000,307.72,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310280 42.185446, -88.396017 42.212457)"
76,,807,805,Highway,1,1,2.98962,1,60,2000,983.22,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310262 42.185420, -88.309071 42.229538)"
76,,807,806,Highway,1,1,2.989,1,60,2000,519.1601617,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.310288 42.185395, -88.251939 42.185395)"
76,,808,262,Highway,1,1,0.86267,1,60,49500,757.19,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204323 42.210653, -88.216225 42.201647)"
76,,808,584,Highway,1,1,6.26996,1,60,500,601.924709,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204331 42.210621, -88.163843 42.123285)"
76,,808,768,Highway,1,1,2.928,1,60,4500,3161.410335,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204307 42.210606, -88.147148 42.210606)"
76,,808,800,Highway,1,1,5.978,1,60,500,0,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204281 42.210632, -88.204281 42.298868)"
76,,808,804,Highway,1,1,2.8383,1,60,2500,845.69,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204297 42.210656, -88.253119 42.230464)"
76,,808,806,Highway,1,1,2.9784,1,60,1500,946.9341227,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.204319 42.210655, -88.251951 42.185444)"
76,,809,263,Highway,1,1,0.86267,1,60,49500,360.57,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161454 41.714551, -88.173356 41.705545)"
76,,809,697,Highway,1,1,2.989,1,60,2500,2233.500516,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161412 41.714530, -88.161412 41.758648)"
76,,809,810,Highway,1,1,2.928,1,60,1000,400.06,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161438 41.714556, -88.218596 41.714556)"
76,,809,811,Highway,1,1,2.989,1,60,2500,412.95,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161464 41.714530, -88.161464 41.670412)"
76,,809,814,Highway,1,1,2.92864,1,60,2500,1352.919484,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161438 41.714504, -88.104279 41.715404)"
76,,810,264,Highway,1,1,0.86267,1,60,49500,252.88,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.218612 41.714551, -88.230515 41.705545)"
76,,810,698,Highway,1,1,2.86765,1,60,2000,243.14,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.218570 41.714531, -88.219761 41.756848)"
76,,810,809,Highway,1,1,2.928,1,60,1000,679.36,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.218596 41.714504, -88.161438 41.714504)"
76,,810,812,Highway,1,1,2.98962,1,60,3500,94.94,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.218622 41.714529, -88.217431 41.670411)"
76,,810,866,Highway,1,1,4.57663,1,60,2500,352.62,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.218603 41.714555, -88.301959 41.690245)"
76,,811,265,Highway,1,1,0.86267,1,60,49500,133.04,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161454 41.670433, -88.173356 41.661428)"
76,,811,809,Highway,1,1,2.989,1,60,2500,804.37,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161412 41.670412, -88.161412 41.714530)"
76,,811,812,Highway,1,1,2.867,1,60,2500,384.32,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161438 41.670438, -88.217405 41.670438)"
76,,811,816,Highway,1,1,3.11339,1,60,3000,387.1,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161437 41.670386, -88.100706 41.672186)"
76,,811,817,Highway,1,1,2.93054,1,60,2500,405.71,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.161464 41.670411, -88.159082 41.627193)"
76,,812,266,Highway,1,1,0.86267,1,60,49500,117.58,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.217421 41.670433, -88.229317 41.661428)"
76,,812,810,Highway,1,1,2.98962,1,60,3500,165.28,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.217379 41.670413, -88.218570 41.714531)"
76,,812,811,Highway,1,1,2.867,1,60,2500,476.9,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.217405 41.670386, -88.161438 41.670386)"
76,,812,818,Highway,1,1,3.11339,1,60,2000,191.46,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.217431 41.670411, -88.215050 41.624492)"
76,,812,866,Highway,1,1,4.53415,1,60,1000,403.47,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.217399 41.670437, -88.301946 41.690245)"
76,,813,267,Highway,1,1,0.86267,1,60,49500,1845.39,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.044755 41.718152, -88.056657 41.709147)"
76,,813,472,Highway,1,1,1.87122,1,60,3000,1431.91,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.044763 41.718142, -88.056671 41.692031)"
76,,813,473,Highway,1,1,0.7446,1,60,1000,1686.630279,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.044758 41.718113, -88.036423 41.709109)"
76,,813,701,Highway,1,1,2.93054,1,60,2000,1834.224319,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.044713 41.718132, -88.047095 41.761350)"
76,,813,814,Highway,1,1,3.05549,1,60,6000,1201.899715,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.044740 41.718157, -88.104280 41.715456)"
76,,814,268,Highway,1,1,0.86267,1,60,49500,906.64,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.104295 41.715451, -88.116196 41.706446)"
76,,814,702,Highway,1,1,2.92864,1,60,3500,1331.286484,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.104253 41.715429, -88.103063 41.758647)"
76,,814,809,Highway,1,1,2.92864,1,60,2500,1180.97,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.104279 41.715456, -88.161438 41.714556)"
76,,814,813,Highway,1,1,3.05549,1,60,6000,2172.53,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.104278 41.715404, -88.044738 41.718105)"
76,,814,816,Highway,1,1,2.93371,1,60,2500,459.97,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.104305 41.715428, -88.100733 41.672210)"
76,,815,269,Highway,1,1,0.86267,1,60,49500,1216.65,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.043565 41.673134, -88.055466 41.664129)"
76,,815,471,Highway,1,1,3.24219,1,60,3000,287.68,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.043553 41.673139, -88.105474 41.663235)"
76,,815,472,Highway,1,1,1.4461,1,60,3000,3135.481597,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.043528 41.673128, -88.056626 41.692035)"
76,,815,638,Highway,1,1,4.39242,1,60,2000,1090.501495,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.043549 41.673087, -87.957811 41.672186)"
76,,815,821,Highway,1,1,2.93054,1,60,2500,957.6,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.043575 41.673112, -88.041193 41.629894)"
76,,816,270,Highway,1,1,0.86267,1,60,49500,714.89,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.100723 41.672233, -88.112626 41.663229)"
76,,816,471,Highway,1,1,0.65699,1,60,3000,2080.7,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.100730 41.672224, -88.105493 41.663221)"
76,,816,811,Highway,1,1,3.11339,1,60,3000,301.71,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.100708 41.672238, -88.161439 41.670438)"
76,,816,814,Highway,1,1,2.93371,1,60,2500,910,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.100681 41.672214, -88.104253 41.715432)"
76,,816,822,Highway,1,1,2.92864,1,60,2500,763.36,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.100733 41.672211, -88.099542 41.628994)"
76,,817,271,Highway,1,1,0.86267,1,60,49500,351.21,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159072 41.627215, -88.170975 41.618212)"
76,,817,470,Highway,1,1,0.61304,1,60,1000,688.39,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159082 41.627197, -88.160273 41.618193)"
76,,817,811,Highway,1,1,2.93054,1,60,2500,795.3,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159030 41.627195, -88.161412 41.670413)"
76,,817,818,Highway,1,1,2.87283,1,60,3500,365.43,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159057 41.627220, -88.215025 41.624519)"
76,,817,819,Highway,1,1,2.989,1,60,3500,415.34,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159082 41.627194, -88.159082 41.583076)"
76,,818,272,Highway,1,1,0.86267,1,60,49500,581.38,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.215040 41.624514, -88.226937 41.615511)"
76,,818,812,Highway,1,1,3.11339,1,60,2000,266.83,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.214998 41.624494, -88.217379 41.670413)"
76,,818,817,Highway,1,1,2.87283,1,60,3500,424.57,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.215023 41.624467, -88.159055 41.627168)"
76,,818,820,Highway,1,1,2.80865,1,60,1500,25.42,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.215050 41.624491, -88.212668 41.583074)"
76,,818,869,Highway,1,1,4.44087,1,60,1500,44.33,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.215031 41.624518, -88.296005 41.601108)"
76,,819,273,Highway,1,1,0.86267,1,60,49500,1218.88,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159072 41.583097, -88.170975 41.574095)"
76,,819,469,Highway,1,1,0.65982,1,60,3000,1550.81,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159076 41.583093, -88.166221 41.574990)"
76,,819,817,Highway,1,1,2.989,1,60,3500,986.44,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159030 41.583076, -88.159030 41.627194)"
76,,819,820,Highway,1,1,2.745,1,60,1500,426.59,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159056 41.583102, -88.212642 41.583102)"
76,,819,829,Highway,1,1,2.93815,1,60,3000,1132.69,,0.15,4,1,0.24,1,1.24,4,"LINESTRING (-88.159082 41.583073, -88.154319 41.539855)"
