name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,50,94404620,,,,swimming_pool,,"POLYGON ((55.1177766 25.1302987, 55.1177478 25.1302866, 55.1177262 25.1302677, 55.1177122 25.1302435, 55.1177074 25.1302166, 55.1177124 25.1301896, 55.1177264 25.1301655, 55.1177245 25.1301235, 55.1177163 25.1300717, 55.117703 25.1300364, 55.1176838 25.1300186, 55.1176622 25.1300256, 55.1176438 25.1300279, 55.1176252 25.1300271, 55.117606 25.1300228, 55.1175881 25.1300153, 55.1175657 25.1299989, 55.1175496 25.1299781, 55.1175415 25.129958, 55.1175387 25.1299356, 55.1175422 25.1299132, 55.1175526 25.1298908, 55.1175656 25.129875, 55.117471 25.1298383, 55.1174084 25.1298234, 55.1173776 25.1298303, 55.1173461 25.1298276, 55.1173173 25.1298155, 55.1172956 25.1297966, 55.1172817 25.1297724, 55.1172769 25.1297454, 55.1172818 25.1297185, 55.1172959 25.1296944, 55.1173177 25.1296756, 55.117345 25.129664, 55.1173749 25.1296609, 55.1174059 25.1296672, 55.1174304 25.1296802, 55.1174563 25.1296875, 55.1174826 25.1296678, 55.1175274 25.1296346, 55.1176235 25.1296692, 55.1177181 25.1297235, 55.1177915 25.1297863, 55.1178476 25.1298499, 55.1178961 25.129915, 55.1179215 25.1299899, 55.1179505 25.1300779, 55.1179073 25.1301136, 55.1178818 25.1301514, 55.1178816 25.1301731, 55.1178931 25.1301998, 55.1178941 25.1302285, 55.1178845 25.1302558, 55.1178653 25.1302787, 55.1178389 25.1302945, 55.1178081 25.1303014, 55.1177766 25.1302987))",POINT (55.1176672 25.1299175),2137.4,23006.4
,51,94404706,,hotel,,,,"POLYGON ((55.1166455 25.1309102, 55.1165758 25.130904, 55.1165789 25.1308711, 55.1164877 25.1307715, 55.1164502 25.1307667, 55.1164553 25.1306946, 55.1164912 25.1306965, 55.1165142 25.1306796, 55.1166111 25.1306088, 55.1166138 25.1305603, 55.1166969 25.1305627, 55.1166943 25.1306137, 55.1167291 25.1306161, 55.1169557 25.1304463, 55.1170154 25.1305148, 55.1167828 25.1306865, 55.1167828 25.1307157, 55.1168337 25.1307205, 55.1168257 25.130791, 55.1167747 25.1307885, 55.1166781 25.1308574, 55.1166487 25.1308784, 55.1166455 25.1309102))",POINT (55.1167015 25.1306903),1087.9,11709.9
Shark Bites,52,94405737,,yes,,,,"POLYGON ((55.1196376 25.1325605, 55.1196242 25.13249, 55.1195893 25.1324949, 55.1195464 25.1324706, 55.1195383 25.1324172, 55.1195652 25.1323881, 55.1195437 25.1322764, 55.1198817 25.1322186, 55.1198897 25.1322691, 55.1199159 25.1322663, 55.1199246 25.1323225, 55.1199847 25.1323127, 55.1200061 25.132428, 55.1199648 25.1324342, 55.1199809 25.1325556, 55.1199621 25.1325872, 55.1199165 25.1325945, 55.119887 25.1325702, 55.1198752 25.1325209, 55.1196376 25.1325605))",POINT (55.1197743 25.1323994),1364.6,14688.5
,53,94406620,,yes,,,,"POLYGON ((55.1232626 25.1364876, 55.123241 25.1363284, 55.1232266 25.1361571, 55.1229249 25.1359884, 55.1226722 25.1361283, 55.1226729 25.1362521, 55.1231315 25.13649, 55.1232626 25.1364876))",POINT (55.1229883 25.1362388),2069.1,22271.2
,54,94406621,,yes,,,,"POLYGON ((55.1225989 25.1354434, 55.1225839 25.1354052, 55.1225105 25.1354288, 55.1224744 25.1353367, 55.1225505 25.1353123, 55.1225395 25.1352841, 55.1226144 25.13526, 55.1226234 25.1352831, 55.1227344 25.1352474, 55.1227716 25.1353424, 55.1227202 25.135359, 55.122736 25.1353994, 55.1225989 25.1354434))",POINT (55.1226273 25.1353458),401.3,4319.1
,55,94406622,,yes,,,,"POLYGON ((55.1220533 25.135492, 55.1220157 25.1353997, 55.1219862 25.1354095, 55.1219433 25.1353949, 55.1219192 25.1353463, 55.1219299 25.1353075, 55.1219675 25.1352881, 55.1219406 25.1352201, 55.1220211 25.1351885, 55.1220131 25.1351545, 55.1221445 25.1351108, 55.1221552 25.1350647, 55.1221874 25.1350501, 55.1222223 25.1350598, 55.1222786 25.1351715, 55.1223161 25.1351594, 55.1223591 25.1352613, 55.1223001 25.1352832, 55.1223483 25.1353852, 55.1220533 25.135492))",POINT (55.122143 25.1352823),1310.3,14104.3
,56,94406623,,yes,,,,"POLYGON ((55.1239891 25.1359371, 55.1239244 25.1358625, 55.1238848 25.1358906, 55.123808 25.1358021, 55.1239332 25.1357131, 55.1239517 25.1357345, 55.123984 25.1357115, 55.124027 25.1357612, 55.1240022 25.1357788, 55.1240821 25.1358709, 55.1239891 25.1359371))",POINT (55.1239493 25.1358202),356.4,3836.4
,57,94406624,,yes,,,,"POLYGON ((55.1239037 25.1356745, 55.1238342 25.1355964, 55.1239276 25.1355283, 55.1239971 25.1356064, 55.1239037 25.1356745))",POINT (55.1239156 25.1356014),134.2,1445
,58,94406625,,yes,,,,"POLYGON ((55.1236814 25.1356544, 55.1238048 25.1355625, 55.1237872 25.1355431, 55.1238259 25.1355143, 55.1237807 25.1354646, 55.123743 25.1354927, 55.1236624 25.1354041, 55.1235766 25.135468, 55.1236475 25.1355459, 55.123609 25.1355747, 55.1236814 25.1356544))",POINT (55.1236961 25.1355279),345.5,3719.1
,59,94406626,,yes,,,,"POLYGON ((55.1228309 25.1353584, 55.1228447 25.1352409, 55.1229463 25.1352506, 55.1229565 25.1351629, 55.123071 25.1351739, 55.1230622 25.135249, 55.1230966 25.1352523, 55.1230817 25.1353792, 55.123046 25.1353757, 55.1230421 25.135409, 55.1229452 25.1353997, 55.1229487 25.1353697, 55.1228309 25.1353584))",POINT (55.1229768 25.1352928),481.9,5187
,60,94406627,,yes,,,,"POLYGON ((55.1233386 25.1354344, 55.1232452 25.1354247, 55.123249 25.135395, 55.1232229 25.1353923, 55.123239 25.1352653, 55.1232706 25.1352686, 55.1232864 25.1351439, 55.123399 25.1351556, 55.1233858 25.1352593, 55.123441 25.135265, 55.1234229 25.1354076, 55.1233431 25.1353993, 55.1233386 25.1354344))",POINT (55.1233313 25.1352999),484.6,5215.7
,61,94406628,,yes,,,,"POLYGON ((55.1238611 25.1369028, 55.1237967 25.1368275, 55.1238075 25.1366891, 55.1234963 25.1366648, 55.1235097 25.13649, 55.1242205 25.1365483, 55.1241776 25.1369392, 55.1238611 25.1369028))",POINT (55.123914 25.1366862),2286.4,24610.4
Neptune Tower,62,94406876,,yes,,,,"POLYGON ((55.1202854 25.1345452, 55.1202532 25.1341651, 55.1203646 25.1341604, 55.1205818 25.1341451, 55.1206491 25.1341316, 55.1206531 25.1342028, 55.1206552 25.1342397, 55.1206645 25.1344075, 55.1206655 25.1344251, 55.1206677 25.1344647, 55.1206712 25.1345275, 55.1202854 25.1345452))",POINT (55.1204658 25.1343438),1679.5,18077.4
,63,94414195,,roof,,,,"POLYGON ((55.1182982 25.1325272, 55.1182499 25.1324762, 55.118256 25.1324089, 55.1182607 25.1323572, 55.1183143 25.1323232, 55.1183203 25.1322756, 55.1184466 25.132287, 55.1184426 25.1323325, 55.1184833 25.1323791, 55.1184759 25.1324481, 55.1184706 25.1324969, 55.1184206 25.1325384, 55.1182982 25.1325272))",POINT (55.1183683 25.1324136),531.2,5718
Atlantis Mall,64,94414196,,hotel,,,,"POLYGON ((55.1181901 25.1310688, 55.1184216 25.1308905, 55.1187944 25.1312985, 55.1187488 25.1313349, 55.1190626 25.1316918, 55.1191377 25.1316918, 55.119127 25.1317768, 55.1190465 25.131772, 55.1190439 25.1318108, 55.1189366 25.1317987, 55.1189124 25.1318788, 55.1188454 25.131857, 55.1187569 25.1319395, 55.1187542 25.1320002, 55.1186469 25.1320002, 55.1186388 25.1320755, 55.118545 25.1320707, 55.1185128 25.1322941, 55.1184466 25.132287, 55.1183203 25.1322756, 55.1182338 25.1322674, 55.1180085 25.1324519, 55.117979 25.1324179, 55.1178851 25.1325029, 55.1174318 25.1319954, 55.1174721 25.131959, 55.1173004 25.1317744, 55.1173642 25.1317301, 55.1175049 25.1316432, 55.1176823 25.1312422, 55.1178555 25.1311189, 55.1181901 25.1310688))",POINT (55.1181741 25.1316988),17606.7,189516.4
Golden Mile 1,65,94415537,,apartments,,,,"POLYGON ((55.1490081 25.1058121, 55.1488082 25.1055913, 55.1494573 25.1051095, 55.1496572 25.1053303, 55.1490081 25.1058121))",POINT (55.1492327 25.1054608),2675.3,28796.8
Golden Mile 10,66,94415538,,yes,,,,"POLYGON ((55.1401832 25.1124097, 55.1399867 25.1121927, 55.1406316 25.1117139, 55.1408281 25.111931, 55.1401832 25.1124097))",POINT (55.1404074 25.1120618),2612.8,28124.3
Golden Mile 7,67,94415539,,yes,,,,"POLYGON ((55.1423578 25.1107818, 55.1421606 25.110564, 55.1428063 25.1100847, 55.1430035 25.1103025, 55.1423578 25.1107818))",POINT (55.142582 25.1104332),2625.2,28257.1
Golden Mile 9,68,94415540,,yes,,,,"POLYGON ((55.1408917 25.1118752, 55.1406952 25.1116581, 55.1413401 25.1111793, 55.1415367 25.1113964, 55.1408917 25.1118752))",POINT (55.1411159 25.1115272),2613.7,28133.7
Golden Mile 5,69,94415541,,residential,,,,"POLYGON ((55.1459261 25.1080838, 55.1457281 25.1078651, 55.1463748 25.1073851, 55.1465728 25.1076037, 55.1459261 25.1080838))",POINT (55.1461504 25.1077344),2639.7,28413.8
Golden Mile 3,70,94415544,,yes,,,,"POLYGON ((55.1474434 25.1069656, 55.1472449 25.1067464, 55.1478922 25.1062659, 55.1480906 25.1064851, 55.1474434 25.1069656))",POINT (55.1476678 25.1066158),2648.5,28508
Golden Mile 4,71,94415545,,residential,,,,"POLYGON ((55.1466601 25.1075359, 55.146462 25.1073171, 55.1471088 25.1068369, 55.1473069 25.1070557, 55.1466601 25.1075359))",POINT (55.1468844 25.1071864),2641.9,28437.6
Golden Mile 6,72,94415546,,residential,,,,"POLYGON ((55.1451597 25.1086816, 55.1449663 25.1084703, 55.1456148 25.1079853, 55.1458049 25.1081907, 55.1451597 25.1086816))",POINT (55.1453852 25.108333),2549.1,27438.5
Golden Mile 2,73,94415548,,residential,,,,"POLYGON ((55.1481786 25.1064206, 55.1479805 25.1062019, 55.1486273 25.1057217, 55.1488254 25.1059405, 55.1481786 25.1064206))",POINT (55.148403 25.1060712),2641.5,28432.8
Golden Mile 8,74,94415549,,yes,,,,"POLYGON ((55.1416512 25.1113066, 55.1414547 25.1110895, 55.1420996 25.1106108, 55.1422961 25.1108278, 55.1416512 25.1113066))",POINT (55.1418754 25.1109587),2612.9,28124.6
,75,94456177,,yes,,,,"POLYGON ((55.144413 25.1200117, 55.1444167 25.1198381, 55.1442859 25.1198358, 55.1442833 25.1199573, 55.1442588 25.1199569, 55.1442577 25.120009, 55.144413 25.1200117))",POINT (55.1443452 25.1199269),267.9,2883.2
,76,94456180,,yes,,,,"POLYGON ((55.1445918 25.1200154, 55.1445955 25.11984, 55.1444628 25.1198377, 55.1444603 25.1199592, 55.1444357 25.1199588, 55.1444346 25.1200126, 55.1445918 25.1200154))",POINT (55.144523 25.1199297),274.6,2955.4
,77,94456181,,yes,,,,"POLYGON ((55.1433182 25.1204879, 55.1433269 25.1202875, 55.1434797 25.120293, 55.143471 25.1204933, 55.1433182 25.1204879))",POINT (55.1433989 25.1203904),342.3,3684.1
,78,94456182,,yes,,,,"POLYGON ((55.1437043 25.1205005, 55.1437063 25.1202704, 55.1437807 25.120271, 55.1437804 25.1203058, 55.1438688 25.1203065, 55.1438671 25.1205016, 55.1437043 25.1205005))",POINT (55.1437833 25.1203948),383.7,4129.7
,79,94456186,,yes,,,,"POLYGON ((55.1447794 25.1200088, 55.1447831 25.1198327, 55.1446496 25.1198304, 55.1446471 25.1199519, 55.1446225 25.1199515, 55.1446214 25.120006, 55.1447794 25.1200088))",POINT (55.1447102 25.1199228),277.4,2985.6
,80,94456188,,yes,,,,"POLYGON ((55.1444501 25.1205203, 55.1442511 25.1205204, 55.1442561 25.1203183, 55.1444444 25.1203242, 55.1444501 25.1205203))",POINT (55.1443499 25.1204217),430.4,4632.6
,81,94456191,,yes,,,,"POLYGON ((55.1442167 25.1200103, 55.1442203 25.1198385, 55.1440916 25.1198363, 55.144089 25.1199578, 55.1440645 25.1199573, 55.1440634 25.1200076, 55.1442167 25.1200103))",POINT (55.14415 25.1199264),260.7,2806.1
Palm Cooling,82,94827836,,yes,,,,"POLYGON ((55.1304706 25.1401012, 55.1307044 25.1393894, 55.1312122 25.1395261, 55.1309784 25.1402378, 55.1304706 25.1401012))",POINT (55.1308414 25.1398136),4390.5,47259
,83,94827839,,yes,,,,"POLYGON ((55.1161324 25.1285372, 55.1160479 25.1285399, 55.1159996 25.1285059, 55.1159915 25.1284428, 55.1159379 25.1284404, 55.115793 25.1283141, 55.1158252 25.1282801, 55.115793 25.1282461, 55.1159218 25.1281222, 55.1160291 25.1282194, 55.1160854 25.128166, 55.1163 25.1283505, 55.116241 25.1284064, 55.1162088 25.1283845, 55.1161659 25.1284209, 55.1161766 25.1284379, 55.1161764 25.1284985, 55.1161324 25.1285372))",POINT (55.1160325 25.1283319),1274.2,13715.1
,84,94827844,,yes,,,,"POLYGON ((55.1171987 25.1322095, 55.1168613 25.1318811, 55.1169599 25.1317981, 55.1172973 25.1321265, 55.1171987 25.1322095))",POINT (55.1170793 25.1320038),674,7254.9
,85,99037192,,yes,,,,"POLYGON ((55.1105519 25.1121668, 55.1105063 25.1120162, 55.1106002 25.1119992, 55.1106914 25.112009, 55.1106914 25.1120842, 55.1106324 25.1121595, 55.1105519 25.1121668))",POINT (55.1106029 25.1120749),261.2,2811.6
,86,99037195,,yes,,,,"POLYGON ((55.1103856 25.1139761, 55.110458 25.1138206, 55.1105573 25.1138255, 55.1105921 25.1139081, 55.1105868 25.1139833, 55.1105251 25.1140271, 55.1104312 25.1140246, 55.1103856 25.1139761))",POINT (55.1104967 25.1139292),357.7,3850.3
,87,99037202,,yes,,,,"POLYGON ((55.1096752 25.1097206, 55.1100069 25.1097741, 55.1100787 25.1099936, 55.1100649 25.1100641, 55.1102886 25.1101002, 55.1100334 25.1113972, 55.1097867 25.1113574, 55.1097262 25.1116649, 55.1093061 25.1115972, 55.1096752 25.1097206))",POINT (55.1097968 25.1107074),12709.2,136800.9
,88,99037207,,yes,,,,"POLYGON ((55.1105449 25.1117471, 55.1106246 25.1116043, 55.1107183 25.1116117, 55.1107512 25.1116792, 55.1107459 25.1117544, 55.1106842 25.111798, 55.1105905 25.1117956, 55.1105449 25.1117471))",POINT (55.1106569 25.1117069),328.9,3540.8
,89,99037214,,yes,,,,"POLYGON ((55.1102047 25.1121688, 55.1101464 25.1119844, 55.1102659 25.1119534, 55.1103242 25.1121378, 55.1102047 25.1121688))",POINT (55.1102353 25.1120611),266.2,2865.1
,90,99037218,,yes,,,,"POLYGON ((55.1099363 25.111701, 55.1098327 25.1116498, 55.1099284 25.1114909, 55.1100321 25.1115421, 55.1099363 25.111701))",POINT (55.1099324 25.1115959),238.6,2568.2
,91,99037228,,yes,,,,"POLYGON ((55.1104729 25.1117663, 55.1103687 25.1117149, 55.1104647 25.1115555, 55.1105689 25.1116069, 55.1104729 25.1117663))",POINT (55.1104688 25.1116609),240.5,2588.8
,92,99037230,,yes,,,,"POLYGON ((55.1102983 25.1117449, 55.1101952 25.111694, 55.1102906 25.1115356, 55.1103937 25.1115865, 55.1102983 25.1117449))",POINT (55.1102944 25.1116402),236.5,2545.9
,93,99037232,,yes,,,,"POLYGON ((55.1103038 25.1139934, 55.1101984 25.1139515, 55.1102772 25.1137889, 55.1103827 25.1138308, 55.1103038 25.1139934))",POINT (55.1102905 25.1138911),228.3,2457.3
,94,99037240,,yes,,,,"POLYGON ((55.1099491 25.1139848, 55.109838 25.1139407, 55.1099193 25.113773, 55.1100304 25.1138171, 55.1099491 25.1139848))",POINT (55.1099342 25.1138789),248,2669.6
,95,99037242,,yes,,,,"POLYGON ((55.1101186 25.1117244, 55.1100154 25.1116734, 55.1101109 25.1115148, 55.1102142 25.1115658, 55.1101186 25.1117244))",POINT (55.1101148 25.1116196),237.2,2553.3
,96,99037243,,yes,,,,"POLYGON ((55.1101327 25.1139911, 55.1100215 25.1139469, 55.1101029 25.1137791, 55.110214 25.1138233, 55.1101327 25.1139911))",POINT (55.1101178 25.1138851),248.3,2673.2
,97,99037249,,yes,,,,"POLYGON ((55.1098571 25.1121329, 55.1097988 25.1119483, 55.1099185 25.1119173, 55.1099768 25.1121018, 55.1098571 25.1121329))",POINT (55.1098878 25.1120251),266.8,2872
,98,99037252,,yes,,,,"POLYGON ((55.1100332 25.1121527, 55.1099751 25.1119688, 55.110094 25.111938, 55.1101522 25.1121218, 55.1100332 25.1121527))",POINT (55.1100636 25.1120453),264.2,2843.4
,99,99037257,,residential,,,,"POLYGON ((55.1095689 25.1139968, 55.1091194 25.1139821, 55.109274 25.1117994, 55.1096873 25.1118261, 55.1096485 25.1127535, 55.1098584 25.1127643, 55.109857 25.1127942, 55.1098925 25.1128032, 55.1099381 25.112832, 55.1099694 25.1128723, 55.1099836 25.1129199, 55.1099789 25.112969, 55.1099556 25.1130145, 55.1099 25.1130585, 55.1098456 25.1130697, 55.1098426 25.1130995, 55.1096299 25.1130898, 55.1095689 25.1139968))",POINT (55.1094497 25.1129171),11780.2,126800.5
,100,99037266,,yes,,,,"POLYGON ((55.1097599 25.1139903, 55.1096495 25.1139464, 55.1097305 25.1137792, 55.1098409 25.1138231, 55.1097599 25.1139903))",POINT (55.1097452 25.1138848),245.8,2645.3
,101,99037269,,yes,,,,"POLYGON ((55.1103806 25.1121843, 55.1103224 25.1120004, 55.1104414 25.1119695, 55.1104996 25.1121534, 55.1103806 25.1121843))",POINT (55.110411 25.1120769),264.4,2845.8
,102,99041951,,yes,,,,"POLYGON ((55.1107542 25.1100904, 55.1106905 25.1099074, 55.1108066 25.1098743, 55.1108703 25.1100573, 55.1107542 25.1100904))",POINT (55.1107804 25.1099824),260.7,2806.4
,103,99041952,,yes,,,,"POLYGON ((55.1109366 25.1101126, 55.1109019 25.1099978, 55.1109612 25.1099889, 55.1109855 25.1099435, 55.1110775 25.1099533, 55.1110775 25.1100294, 55.1110181 25.1101052, 55.1109366 25.1101126))",POINT (55.1109961 25.1100272),231.7,2493.6
,104,99041953,,yes,,,,"POLYGON ((55.1103798 25.1100084, 55.1103141 25.1098198, 55.1104364 25.1097849, 55.1105021 25.1099735, 55.1103798 25.1100084))",POINT (55.1104081 25.1098967),283.1,3047.3
,105,99041954,,yes,,,,"POLYGON ((55.1101932 25.1099638, 55.1101272 25.1097741, 55.1102507 25.1097388, 55.1103168 25.1099286, 55.1101932 25.1099638))",POINT (55.110222 25.1098513),287.7,3096.9
,106,99041955,,yes,,,,"POLYGON ((55.1105678 25.1100479, 55.1105039 25.1098644, 55.1106207 25.1098311, 55.1106846 25.1100146, 55.1105678 25.1100479))",POINT (55.1105942 25.1099395),263,2831.2
Nakheel Mall,107,104655711,,yes,,,,"POLYGON ((55.13951 25.1132031, 55.139015 25.1135853, 55.1392334 25.1137995, 55.1395668 25.1135124, 55.1396891 25.113646, 55.1394059 25.1138863, 55.1398842 25.1143517, 55.1395137 25.1146961, 55.1392619 25.1149126, 55.1390008 25.1151147, 55.1386448 25.1152966, 55.1382483 25.1153101, 55.1379217 25.1152557, 55.1376005 25.1150786, 55.1374042 25.1147677, 55.1372045 25.1144048, 55.1371413 25.1140762, 55.1372735 25.1136808, 55.1376586 25.1133207, 55.1380445 25.1132421, 55.1386397 25.112906, 55.138713 25.1129691, 55.1390706 25.1127411, 55.13951 25.1132031))",POINT (55.1384497 25.1141344),50243.3,540813.9
,108,132327090,,,parking,,,"POLYGON ((55.1508272 25.0921907, 55.1509743 25.0924142, 55.151231 25.0929763, 55.1515875 25.0933668, 55.1518847 25.0936858, 55.1522778 25.0939384, 55.1527865 25.0942608, 55.1529027 25.0944218, 55.1527915 25.0945166, 55.1529926 25.0947715, 55.1529908 25.0948325, 55.152977 25.0948552, 55.1529388 25.0948908, 55.1528569 25.0949279, 55.152749 25.0949112, 55.1526256 25.0949774, 55.1523866 25.0947506, 55.1512042 25.0935948, 55.1507392 25.0930955, 55.1504724 25.0925363, 55.1507037 25.0924258, 55.1506782 25.0922302, 55.1508272 25.0921907))",POINT (55.1517113 25.0936993),18190.8,195804
,109,140662281,,kiosk,,,,"POLYGON ((55.1171175 25.1294222, 55.1171542 25.1294272, 55.1171901 25.129419, 55.1172199 25.1293988, 55.1172386 25.1293703, 55.1172439 25.1293376, 55.1172349 25.1293051, 55.1172122 25.1292778, 55.1171816 25.1292613, 55.1171453 25.1292563, 55.1171098 25.1292642, 55.1170794 25.1292844, 55.1170609 25.1293122, 55.1170556 25.1293506, 55.1170639 25.1293778, 55.1170878 25.1294064, 55.1171175 25.1294222))",POINT (55.1171496 25.1293418),276,2970.5
,110,140662283,,kiosk,,,,"POLYGON ((55.1181662 25.130576, 55.1182029 25.130581, 55.1182388 25.1305728, 55.1182687 25.1305526, 55.1182873 25.1305241, 55.1182926 25.1304914, 55.1182836 25.1304589, 55.118261 25.1304315, 55.1182304 25.1304151, 55.1181941 25.1304101, 55.1181585 25.130418, 55.1181282 25.1304382, 55.1181096 25.130466, 55.1181043 25.1305043, 55.1181126 25.1305316, 55.1181365 25.1305602, 55.1181662 25.130576))",POINT (55.1181983 25.1304956),276,2971.1
,111,178801790,,,,garden,,"POLYGON ((55.1558254 25.0992485, 55.1548501 25.1000582, 55.1549749 25.1001821, 55.1541669 25.1008058, 55.1533632 25.1014261, 55.153211 25.1012593, 55.1536093 25.1009601, 55.1535007 25.1006341, 55.153415 25.1004196, 55.1530407 25.1002801, 55.15303 25.100076, 55.1525794 25.0995902, 55.152542 25.0994786, 55.1523044 25.0993705, 55.1522653 25.0991724, 55.1520501 25.0990554, 55.15198 25.0989056, 55.1514099 25.0980454, 55.1510022 25.0977447, 55.1507853 25.0975641, 55.1506661 25.0973381, 55.150583 25.0971292, 55.1501896 25.0969128, 55.150175 25.0968123, 55.1501167 25.0966711, 55.1496335 25.0962085, 55.1493302 25.0958625, 55.1490496 25.0954712, 55.14846 25.0948979, 55.148202 25.0947415, 55.148277 25.0946641, 55.1499558 25.0933614, 55.1500398 25.0934444, 55.1504202 25.093805, 55.1511925 25.0944857, 55.1515116 25.0948842, 55.1524018 25.0956688, 55.1530837 25.0962738, 55.1540729 25.0973186, 55.1549829 25.0982845, 55.1558274 25.0992054, 55.1558254 25.0992485))",POINT (55.1521493 25.0972158),232049.7,2497760.2
,112,189738915,,,,park,,"POLYGON ((55.1451503 25.1089059, 55.1432084 25.1103493, 55.1401982 25.1125868, 55.13951 25.1132031, 55.1392334 25.1137995, 55.1395668 25.1135124, 55.1400889 25.1132563, 55.1414381 25.1122478, 55.1436316 25.1105914, 55.1441663 25.1101876, 55.1443403 25.1101859, 55.1444999 25.1101598, 55.144632 25.1101013, 55.1447554 25.1099696, 55.1448227 25.109824, 55.1448532 25.1096689, 55.1451893 25.1094151, 55.1454458 25.1092219, 55.1451503 25.1089059))",POINT (55.1424505 25.1112123),37724.7,406064.9
,113,189738916,,,,park,,"POLYGON ((55.1451503 25.1089059, 55.1454458 25.1092219, 55.1501553 25.1056756, 55.1498749 25.1053555, 55.1451503 25.1089059))",POINT (55.1476512 25.1072937),28155.7,303065.4
,114,199488437,,yes,,,,"POLYGON ((55.1419668 25.1095725, 55.1417179 25.1093054, 55.1423688 25.1088082, 55.1420579 25.1084744, 55.1420106 25.1085106, 55.1418737 25.1083636, 55.142151 25.1081518, 55.1428477 25.1088996, 55.1419668 25.1095725))",POINT (55.1422694 25.108894),6742.1,72571.1
,115,199488439,,yes,,,,"POLYGON ((55.1390237 25.1105128, 55.1396459 25.1112068, 55.1403543 25.1106847, 55.1401504 25.1104573, 55.1400956 25.110499, 55.1401192 25.1105253, 55.139651 25.1108695, 55.1395145 25.1107173, 55.1395163 25.1107159, 55.1393608 25.1105425, 55.1394041 25.1105106, 55.1392541 25.1103433, 55.1390237 25.1105128))",POINT (55.1396766 25.1107726),4500.7,48445.4
