name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,VDF_PHF1,VDF_mu1
,11763,,323,5718,,65.4418218,2,59,,connector,1,"LINESTRING (-122.3184199 47.6649428, -122.3189421450717 47.66541467815705)",all,1,1,100
,11764,,5719,696,,15.02311667,2,59,,connector,1,"LINESTRING (-122.3200484881102 47.66506497567846, -122.3201603 47.6649528)",all,1,1,100
,11765,,696,5719,,15.02311667,2,59,,connector,1,"LINESTRING (-122.3201603 47.6649528, -122.3200484881102 47.66506497567846)",all,1,1,100
,11766,,5720,623,,29.48437881,2,59,,connector,1,"LINESTRING (-122.3155814403417 47.66631492487536, -122.315233 47.6664384)",all,1,1,100
,11767,,623,5720,,29.48437881,2,59,,connector,1,"LINESTRING (-122.315233 47.6664384, -122.3155814403417 47.66631492487536)",all,1,1,100
,11768,,5721,696,,62.21701113,2,59,,connector,1,"LINESTRING (-122.3202088389348 47.66551137532151, -122.3201603 47.6649528)",all,1,1,100
,11769,,696,5721,,62.21701113,2,59,,connector,1,"LINESTRING (-122.3201603 47.6649528, -122.3202088389348 47.66551137532151)",all,1,1,100
,11770,,5722,624,,121.2043693,2,59,,connector,1,"LINESTRING (-122.319058 47.66608145, -122.319528 47.6671245)",all,1,1,100
,11771,,624,5722,,121.2043693,2,59,,connector,1,"LINESTRING (-122.319528 47.6671245, -122.319058 47.66608145)",all,1,1,100
,11772,,5723,696,,43.74640135,2,59,,connector,1,"LINESTRING (-122.3201944 47.66534555, -122.3201603 47.6649528)",all,1,1,100
,11773,,696,5723,,43.74640135,2,59,,connector,1,"LINESTRING (-122.3201603 47.6649528, -122.3201944 47.66534555)",all,1,1,100
,11774,,5724,624,,83.09058523,2,59,,connector,1,"LINESTRING (-122.32005305 47.6664662, -122.319528 47.6671245)",all,1,1,100
,11775,,624,5724,,83.09058523,2,59,,connector,1,"LINESTRING (-122.319528 47.6671245, -122.32005305 47.6664662)",all,1,1,100
,11776,,5725,623,,39.40980786,2,59,,connector,1,"LINESTRING (-122.3149344 47.66614654999999, -122.315233 47.6664384)",all,1,1,100
,11777,,623,5725,,39.40980786,2,59,,connector,1,"LINESTRING (-122.315233 47.6664384, -122.3149344 47.66614654999999)",all,1,1,100
,11778,,5726,25,,94.68190397,2,59,,connector,1,"LINESTRING (-122.3201994246776 47.66605759488416, -122.3207271 47.6652838)",all,1,1,100
,11779,,25,5726,,94.68190397,2,59,,connector,1,"LINESTRING (-122.3207271 47.6652838, -122.3201994246776 47.66605759488416)",all,1,1,100
,11780,,5727,239,,87.60003202,2,59,,connector,1,"LINESTRING (-122.32020335 47.666417, -122.3206874 47.6671342)",all,1,1,100
,11781,,239,5727,,87.60003202,2,59,,connector,1,"LINESTRING (-122.3206874 47.6671342, -122.32020335 47.666417)",all,1,1,100
,11782,,5728,517,,51.22547556,2,59,,connector,1,"LINESTRING (-122.31602275 47.66536385, -122.3158047 47.6649272)",all,1,1,100
,11783,,517,5728,,51.22547556,2,59,,connector,1,"LINESTRING (-122.3158047 47.6649272, -122.31602275 47.66536385)",all,1,1,100
,11784,,5729,25,,73.8414927,2,59,,connector,1,"LINESTRING (-122.32020895 47.66584879999999, -122.3207271 47.6652838)",all,1,1,100
,11785,,25,5729,,73.8414927,2,59,,connector,1,"LINESTRING (-122.3207271 47.6652838, -122.32020895 47.66584879999999)",all,1,1,100
,11786,,5730,693,,56.04644746,2,59,,connector,1,"LINESTRING (-122.3180345842666 47.66551933242742, -122.3174072 47.6652445)",all,1,1,100
,11787,,693,5730,,56.04644746,2,59,,connector,1,"LINESTRING (-122.3174072 47.6652445, -122.3180345842666 47.66551933242742)",all,1,1,100
,11788,,5731,624,,81.17960895,2,59,,connector,1,"LINESTRING (-122.3200015314832 47.66646776439151, -122.319528 47.6671245)",all,1,1,100
,11789,,624,5731,,81.17960895,2,59,,connector,1,"LINESTRING (-122.319528 47.6671245, -122.3200015314832 47.66646776439151)",all,1,1,100
,11790,,5732,25,,61.72852814,2,59,,connector,1,"LINESTRING (-122.32017545 47.6656963, -122.3207271 47.6652838)",all,1,1,100
,11791,,25,5732,,61.72852814,2,59,,connector,1,"LINESTRING (-122.3207271 47.6652838, -122.32017545 47.6656963)",all,1,1,100
,11792,,5733,322,,60.24160602,2,59,,connector,1,"LINESTRING (-122.3192452638812 47.66545962777285, -122.3195326 47.6649536)",all,1,1,100
,11793,,322,5733,,60.24160602,2,59,,connector,1,"LINESTRING (-122.3195326 47.6649536, -122.3192452638812 47.66545962777285)",all,1,1,100
,11794,,5734,693,,50.64533746,2,59,,connector,1,"LINESTRING (-122.3177394612509 47.66564120830208, -122.3174072 47.6652445)",all,1,1,100
,11795,,693,5734,,50.64533746,2,59,,connector,1,"LINESTRING (-122.3174072 47.6652445, -122.3177394612509 47.66564120830208)",all,1,1,100
,11796,,5735,216,,78.19731199,2,59,,connector,1,"LINESTRING (-122.3166468286753 47.66577286533414, -122.3163086 47.6664382)",all,1,1,100
,11797,,216,5735,,78.19731199,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.3166468286753 47.66577286533414)",all,1,1,100
,11798,,5736,217,,47.41485704,2,59,,connector,1,"LINESTRING (-122.3144889208579 47.66605204628563, -122.3142021 47.6664322)",all,1,1,100
,11799,,217,5736,,47.41485704,2,59,,connector,1,"LINESTRING (-122.3142021 47.6664322, -122.3144889208579 47.66605204628563)",all,1,1,100
,11800,,5737,325,,24.10190971,2,59,,connector,1,"LINESTRING (-122.3161062297131 47.66508952264728, -122.3163298 47.6649336)",all,1,1,100
,11801,,325,5737,,24.10190971,2,59,,connector,1,"LINESTRING (-122.3163298 47.6649336, -122.3161062297131 47.66508952264728)",all,1,1,100
,11802,,5738,623,,31.15491505,2,59,,connector,1,"LINESTRING (-122.3148637532551 47.66630930037455, -122.315233 47.6664384)",all,1,1,100
,11803,,623,5738,,31.15491505,2,59,,connector,1,"LINESTRING (-122.315233 47.6664384, -122.3148637532551 47.66630930037455)",all,1,1,100
,11804,,5739,216,,60.35537927,2,59,,connector,1,"LINESTRING (-122.3159968371454 47.66593766209399, -122.3163086 47.6664382)",all,1,1,100
,11805,,216,5739,,60.35537927,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.3159968371454 47.66593766209399)",all,1,1,100
,11806,,5740,325,,37.92105737,2,59,,connector,1,"LINESTRING (-122.3161000383493 47.66523750751254, -122.3163298 47.6649336)",all,1,1,100
,11807,,325,5740,,37.92105737,2,59,,connector,1,"LINESTRING (-122.3163298 47.6649336, -122.3161000383493 47.66523750751254)",all,1,1,100
,11808,,5741,623,,60.19745179,2,59,,connector,1,"LINESTRING (-122.3156486048015 47.66597499683413, -122.315233 47.6664384)",all,1,1,100
,11809,,623,5741,,60.19745179,2,59,,connector,1,"LINESTRING (-122.315233 47.6664384, -122.3156486048015 47.66597499683413)",all,1,1,100
,11810,,5742,216,,49.21294612,2,59,,connector,1,"LINESTRING (-122.3167444075185 47.66610692834276, -122.3163086 47.6664382)",all,1,1,100
,11811,,216,5742,,49.21294612,2,59,,connector,1,"LINESTRING (-122.3163086 47.6664382, -122.3167444075185 47.66610692834276)",all,1,1,100
,11812,,5743,323,,67.68061146,2,59,,connector,1,"LINESTRING (-122.3182134801637 47.6655353785736, -122.3184199 47.6649428)",all,1,1,100
,11813,,323,5743,,67.68061146,2,59,,connector,1,"LINESTRING (-122.3184199 47.6649428, -122.3182134801637 47.6655353785736)",all,1,1,100
,11814,,5744,223,,21.69021513,2,59,,connector,1,"LINESTRING (-122.3062063342584 47.6666166332845, -122.3060337 47.66646)",all,1,1,100
,11815,,223,5744,,21.69021513,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.3062063342584 47.6666166332845)",all,1,1,100
,11816,,5745,223,,18.63872258,2,59,,connector,1,"LINESTRING (-122.3059492446387 47.66661767776313, -122.3060337 47.66646)",all,1,1,100
,11817,,223,5745,,18.63872258,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.3059492446387 47.66661767776313)",all,1,1,100
,11818,,5746,328,,45.22491946,2,59,,connector,1,"LINESTRING (-122.3122244524623 47.66525905280263, -122.3119594 47.6648936)",all,1,1,100
,11819,,328,5746,,45.22491946,2,59,,connector,1,"LINESTRING (-122.3119594 47.6648936, -122.3122244524623 47.66525905280263)",all,1,1,100
,11820,,5747,328,,56.04334495,2,59,,connector,1,"LINESTRING (-122.3122225352129 47.66536542835884, -122.3119594 47.6648936)",all,1,1,100
,11821,,328,5747,,56.04334495,2,59,,connector,1,"LINESTRING (-122.3119594 47.6648936, -122.3122225352129 47.66536542835884)",all,1,1,100
,11822,,5748,328,,73.55074859,2,59,,connector,1,"LINESTRING (-122.3122584752583 47.66552364611866, -122.3119594 47.6648936)",all,1,1,100
,11823,,328,5748,,73.55074859,2,59,,connector,1,"LINESTRING (-122.3119594 47.6648936, -122.3122584752583 47.66552364611866)",all,1,1,100
,11824,,5749,219,,37.84733918,2,59,,connector,1,"LINESTRING (-122.312188510477 47.66613859955832, -122.3119122 47.6664236)",all,1,1,100
,11825,,219,5749,,37.84733918,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.312188510477 47.66613859955832)",all,1,1,100
,11826,,5750,223,,59.21163211,2,59,,connector,1,"LINESTRING (-122.3052718188625 47.66660249076251, -122.3060337 47.66646)",all,1,1,100
,11827,,223,5750,,59.21163211,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.3052718188625 47.66660249076251)",all,1,1,100
,11828,,5751,224,,36.76980133,2,59,,connector,1,"LINESTRING (-122.304736859512 47.66667353012834, -122.3043913 47.6664386)",all,1,1,100
,11829,,224,5751,,36.76980133,2,59,,connector,1,"LINESTRING (-122.3043913 47.6664386, -122.304736859512 47.66667353012834)",all,1,1,100
,11830,,5752,240,,64.38822404,2,59,,connector,1,"LINESTRING (-122.3036958412884 47.66658742600729, -122.3034119 47.667134)",all,1,1,100
,11831,,240,5752,,64.38822404,2,59,,connector,1,"LINESTRING (-122.3034119 47.667134, -122.3036958412884 47.66658742600729)",all,1,1,100
,11832,,5753,223,,36.02744541,2,59,,connector,1,"LINESTRING (-122.306244773816 47.66675115651864, -122.3060337 47.66646)",all,1,1,100
,11833,,223,5753,,36.02744541,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.306244773816 47.66675115651864)",all,1,1,100
,11834,,5754,224,,40.6827959,2,59,,connector,1,"LINESTRING (-122.3041060362287 47.66674997494607, -122.3043913 47.6664386)",all,1,1,100
,11835,,224,5754,,40.6827959,2,59,,connector,1,"LINESTRING (-122.3043913 47.6664386, -122.3041060362287 47.66674997494607)",all,1,1,100
,11836,,5755,240,,53.84927477,2,59,,connector,1,"LINESTRING (-122.3037062412743 47.66669214735998, -122.3034119 47.667134)",all,1,1,100
,11837,,240,5755,,53.84927477,2,59,,connector,1,"LINESTRING (-122.3034119 47.667134, -122.3037062412743 47.66669214735998)",all,1,1,100
,11838,,5756,223,,34.25135917,2,59,,connector,1,"LINESTRING (-122.3059400320767 47.66676150175886, -122.3060337 47.66646)",all,1,1,100
,11839,,223,5756,,34.25135917,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.3059400320767 47.66676150175886)",all,1,1,100
,11840,,5757,240,,44.50009901,2,59,,connector,1,"LINESTRING (-122.3037113276745 47.66678831512036, -122.3034119 47.667134)",all,1,1,100
,11841,,240,5757,,44.50009901,2,59,,connector,1,"LINESTRING (-122.3034119 47.667134, -122.3037113276745 47.66678831512036)",all,1,1,100
,11842,,5758,224,,57.77052098,2,59,,connector,1,"LINESTRING (-122.304805134824 47.66687706813152, -122.3043913 47.6664386)",all,1,1,100
,11843,,224,5758,,57.77052098,2,59,,connector,1,"LINESTRING (-122.3043913 47.6664386, -122.304805134824 47.66687706813152)",all,1,1,100
,11844,,5759,223,,49.68766298,2,59,,connector,1,"LINESTRING (-122.306239835422 47.66688474170091, -122.3060337 47.66646)",all,1,1,100
,11845,,223,5759,,49.68766298,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.306239835422 47.66688474170091)",all,1,1,100
,11846,,5760,926,,80.50793436,2,59,,connector,1,"LINESTRING (-122.3052391805769 47.66686290221313, -122.3054994 47.6675654)",all,1,1,100
,11847,,926,5760,,80.50793436,2,59,,connector,1,"LINESTRING (-122.3054994 47.6675654, -122.3052391805769 47.66686290221313)",all,1,1,100
,11848,,5761,240,,34.85303663,2,59,,connector,1,"LINESTRING (-122.3036921636715 47.66688375552921, -122.3034119 47.667134)",all,1,1,100
,11849,,240,5761,,34.85303663,2,59,,connector,1,"LINESTRING (-122.3034119 47.667134, -122.3036921636715 47.66688375552921)",all,1,1,100
,11850,,5762,945,,61.88634527,2,59,,connector,1,"LINESTRING (-122.30622369901 47.66704110746778, -122.306501 47.6675654)",all,1,1,100
,11851,,945,5762,,61.88634527,2,59,,connector,1,"LINESTRING (-122.306501 47.6675654, -122.30622369901 47.66704110746778)",all,1,1,100
,11852,,5763,926,,65.04914342,2,59,,connector,1,"LINESTRING (-122.3052002479079 47.66701618211223, -122.3054994 47.6675654)",all,1,1,100
,11853,,926,5763,,65.04914342,2,59,,connector,1,"LINESTRING (-122.3054994 47.6675654, -122.3052002479079 47.66701618211223)",all,1,1,100
,11854,,5764,223,,63.04847898,2,59,,connector,1,"LINESTRING (-122.305951900366 47.66702432626745, -122.3060337 47.66646)",all,1,1,100
,11855,,223,5764,,63.04847898,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.305951900366 47.66702432626745)",all,1,1,100
,11856,,5765,929,,71.29498228,2,59,,connector,1,"LINESTRING (-122.3048438718704 47.6669903752322, -122.3044227 47.6675654)",all,1,1,100
,11857,,929,5765,,71.29498228,2,59,,connector,1,"LINESTRING (-122.3044227 47.6675654, -122.3048438718704 47.6669903752322)",all,1,1,100
,11858,,5766,218,,53.46674562,2,59,,connector,1,"LINESTRING (-122.3126509054805 47.66603040119294, -122.3130509 47.6664287)",all,1,1,100
,11859,,218,5766,,53.46674562,2,59,,connector,1,"LINESTRING (-122.3130509 47.6664287, -122.3126509054805 47.66603040119294)",all,1,1,100
,11860,,5767,219,,57.30167954,2,59,,connector,1,"LINESTRING (-122.3122540059981 47.6659625421084, -122.3119122 47.6664236)",all,1,1,100
,11861,,219,5767,,57.30167954,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.3122540059981 47.6659625421084)",all,1,1,100
,11862,,5768,223,,49.12394788,2,59,,connector,1,"LINESTRING (-122.3059382423725 47.66689708007247, -122.3060337 47.66646)",all,1,1,100
,11863,,223,5768,,49.12394788,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.3059382423725 47.66689708007247)",all,1,1,100
,11864,,5769,223,,67.84584292,2,59,,connector,1,"LINESTRING (-122.3052196174673 47.66672780624239, -122.3060337 47.66646)",all,1,1,100
,11865,,223,5769,,67.84584292,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.3052196174673 47.66672780624239)",all,1,1,100
,11866,,5770,240,,26.2269053,2,59,,connector,1,"LINESTRING (-122.3037071188103 47.66700709076211, -122.3034119 47.667134)",all,1,1,100
,11867,,240,5770,,26.2269053,2,59,,connector,1,"LINESTRING (-122.3034119 47.667134, -122.3037071188103 47.66700709076211)",all,1,1,100
,11868,,5771,224,,51.10163307,2,59,,connector,1,"LINESTRING (-122.30415325 47.6668693, -122.3043913 47.6664386)",all,1,1,100
,11869,,224,5771,,51.10163307,2,59,,connector,1,"LINESTRING (-122.3043913 47.6664386, -122.30415325 47.6668693)",all,1,1,100
,11870,,5772,223,,57.14951006,2,59,,connector,1,"LINESTRING (-122.30609495 47.6669723, -122.3060337 47.66646)",all,1,1,100
,11871,,223,5772,,57.14951006,2,59,,connector,1,"LINESTRING (-122.3060337 47.66646, -122.30609495 47.6669723)",all,1,1,100
,11872,,5773,224,,50.55201845,2,59,,connector,1,"LINESTRING (-122.3038982 47.6667491, -122.3043913 47.6664386)",all,1,1,100
,11873,,224,5773,,50.55201845,2,59,,connector,1,"LINESTRING (-122.3043913 47.6664386, -122.3038982 47.6667491)",all,1,1,100
,11874,,5774,328,,55.28895909,2,59,,connector,1,"LINESTRING (-122.3124191174947 47.66528267504092, -122.3119594 47.6648936)",all,1,1,100
,11875,,328,5774,,55.28895909,2,59,,connector,1,"LINESTRING (-122.3119594 47.6648936, -122.3124191174947 47.66528267504092)",all,1,1,100
,11876,,5775,224,,58.95239423,2,59,,connector,1,"LINESTRING (-122.3050187 47.66675884999999, -122.3043913 47.6664386)",all,1,1,100
,11877,,224,5775,,58.95239423,2,59,,connector,1,"LINESTRING (-122.3043913 47.6664386, -122.3050187 47.66675884999999)",all,1,1,100
,11878,,5776,328,,32.6453745,2,59,,connector,1,"LINESTRING (-122.3122889057937 47.66508582134551, -122.3119594 47.6648936)",all,1,1,100
,11879,,328,5776,,32.6453745,2,59,,connector,1,"LINESTRING (-122.3119594 47.6648936, -122.3122889057937 47.66508582134551)",all,1,1,100
,11880,,5777,219,,79.40266462,2,59,,connector,1,"LINESTRING (-122.31225625 47.66574815, -122.3119122 47.6664236)",all,1,1,100
,11881,,219,5777,,79.40266462,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.31225625 47.66574815)",all,1,1,100
,11882,,5778,926,,58.38189216,2,59,,connector,1,"LINESTRING (-122.3053425750833 47.66705109048787, -122.3054994 47.6675654)",all,1,1,100
,11883,,926,5778,,58.38189216,2,59,,connector,1,"LINESTRING (-122.3054994 47.6675654, -122.3053425750833 47.66705109048787)",all,1,1,100
,11884,,5779,219,,32.45798868,2,59,,connector,1,"LINESTRING (-122.3122764400196 47.66626537126528, -122.3119122 47.6664236)",all,1,1,100
,11885,,219,5779,,32.45798868,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.3122764400196 47.66626537126528)",all,1,1,100
,11886,,5780,217,,42.24096943,2,59,,connector,1,"LINESTRING (-122.3137094712757 47.66661725947358, -122.3142021 47.6664322)",all,1,1,100
,11887,,217,5780,,42.24096943,2,59,,connector,1,"LINESTRING (-122.3142021 47.6664322, -122.3137094712757 47.66661725947358)",all,1,1,100
,11888,,5781,219,,39.07623626,2,59,,connector,1,"LINESTRING (-122.3123687 47.66659385000001, -122.3119122 47.6664236)",all,1,1,100
,11889,,219,5781,,39.07623626,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.3123687 47.66659385000001)",all,1,1,100
,11890,,5782,621,,27.34928254,2,59,,connector,1,"LINESTRING (-122.306885458046 47.66655187578252, -122.3071687 47.6663966)",all,1,1,100
,11891,,621,5782,,27.34928254,2,59,,connector,1,"LINESTRING (-122.3071687 47.6663966, -122.306885458046 47.66655187578252)",all,1,1,100
,11892,,5783,220,,29.80757084,2,59,,connector,1,"LINESTRING (-122.310482412711 47.66660239896619, -122.3107763 47.6664216)",all,1,1,100
,11893,,220,5783,,29.80757084,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.310482412711 47.66660239896619)",all,1,1,100
,11894,,5784,220,,33.04157083,2,59,,connector,1,"LINESTRING (-122.3111045195623 47.66662019621209, -122.3107763 47.6664216)",all,1,1,100
,11895,,220,5784,,33.04157083,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.3111045195623 47.66662019621209)",all,1,1,100
,11896,,5785,621,,31.3623847,2,59,,connector,1,"LINESTRING (-122.3074752049127 47.66658880992411, -122.3071687 47.6663966)",all,1,1,100
,11897,,621,5785,,31.3623847,2,59,,connector,1,"LINESTRING (-122.3071687 47.6663966, -122.3074752049127 47.66658880992411)",all,1,1,100
,11898,,5786,221,,30.28385902,2,59,,connector,1,"LINESTRING (-122.3091372398202 47.6665949931148, -122.3094373 47.6664124)",all,1,1,100
,11899,,221,5786,,30.28385902,2,59,,connector,1,"LINESTRING (-122.3094373 47.6664124, -122.3091372398202 47.6665949931148)",all,1,1,100
,11900,,5787,219,,28.60132379,2,59,,connector,1,"LINESTRING (-122.3121824409293 47.66660536864027, -122.3119122 47.6664236)",all,1,1,100
,11901,,219,5787,,28.60132379,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.3121824409293 47.66660536864027)",all,1,1,100
,11902,,5788,507,,30.60125748,2,59,,connector,1,"LINESTRING (-122.3099279983488 47.66658127660783, -122.3096043 47.6664133)",all,1,1,100
,11903,,507,5788,,30.60125748,2,59,,connector,1,"LINESTRING (-122.3096043 47.6664133, -122.3099279983488 47.66658127660783)",all,1,1,100
,11904,,5789,622,,30.1432682,2,59,,connector,1,"LINESTRING (-122.308591222251 47.66659506726631, -122.3083006 47.6664075)",all,1,1,100
,11905,,622,5789,,30.1432682,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.308591222251 47.66659506726631)",all,1,1,100
,11906,,5790,217,,28.97308868,2,59,,connector,1,"LINESTRING (-122.3144507191638 47.66663184708569, -122.3142021 47.6664322)",all,1,1,100
,11907,,217,5790,,28.97308868,2,59,,connector,1,"LINESTRING (-122.3142021 47.6664322, -122.3144507191638 47.66663184708569)",all,1,1,100
,11908,,5791,623,,30.93413546,2,59,,connector,1,"LINESTRING (-122.3149035504708 47.66660623698638, -122.315233 47.6664384)",all,1,1,100
,11909,,623,5791,,30.93413546,2,59,,connector,1,"LINESTRING (-122.315233 47.6664384, -122.3149035504708 47.66660623698638)",all,1,1,100
,11910,,5792,622,,32.44057893,2,59,,connector,1,"LINESTRING (-122.307979449431 47.66660330451447, -122.3083006 47.6664075)",all,1,1,100
,11911,,622,5792,,32.44057893,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.307979449431 47.66660330451447)",all,1,1,100
,11912,,5793,220,,40.55346351,2,59,,connector,1,"LINESTRING (-122.31108542529 47.66672105316996, -122.3107763 47.6664216)",all,1,1,100
,11913,,220,5793,,40.55346351,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.31108542529 47.66672105316996)",all,1,1,100
,11914,,5794,507,,41.09387944,2,59,,connector,1,"LINESTRING (-122.3099350900662 47.66670817841026, -122.3096043 47.6664133)",all,1,1,100
,11915,,507,5794,,41.09387944,2,59,,connector,1,"LINESTRING (-122.3096043 47.6664133, -122.3099350900662 47.66670817841026)",all,1,1,100
,11916,,5795,220,,39.84633967,2,59,,connector,1,"LINESTRING (-122.3104890711479 47.66672325584116, -122.3107763 47.6664216)",all,1,1,100
,11917,,220,5795,,39.84633967,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.3104890711479 47.66672325584116)",all,1,1,100
,11918,,5796,221,,43.76272993,2,59,,connector,1,"LINESTRING (-122.3091445167843 47.66675301461637, -122.3094373 47.6664124)",all,1,1,100
,11919,,221,5796,,43.76272993,2,59,,connector,1,"LINESTRING (-122.3094373 47.6664124, -122.3091445167843 47.66675301461637)",all,1,1,100
,11920,,5797,622,,41.06172855,2,59,,connector,1,"LINESTRING (-122.3080142131687 47.66672241014668, -122.3083006 47.6664075)",all,1,1,100
,11921,,622,5797,,41.06172855,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.3080142131687 47.66672241014668)",all,1,1,100
,11922,,5798,621,,41.7577647,2,59,,connector,1,"LINESTRING (-122.3068610782251 47.66670982507826, -122.3071687 47.6663966)",all,1,1,100
,11923,,621,5798,,41.7577647,2,59,,connector,1,"LINESTRING (-122.3071687 47.6663966, -122.3068610782251 47.66670982507826)",all,1,1,100
,11924,,5799,217,,41.27133278,2,59,,connector,1,"LINESTRING (-122.3139034199438 47.66674413308288, -122.3142021 47.6664322)",all,1,1,100
,11925,,217,5799,,41.27133278,2,59,,connector,1,"LINESTRING (-122.3142021 47.6664322, -122.3139034199438 47.66674413308288)",all,1,1,100
,11926,,5800,219,,41.6643089,2,59,,connector,1,"LINESTRING (-122.312218928594 47.66673621527254, -122.3119122 47.6664236)",all,1,1,100
,11927,,219,5800,,41.6643089,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.312218928594 47.66673621527254)",all,1,1,100
,11928,,5801,622,,40.45716298,2,59,,connector,1,"LINESTRING (-122.3085998651159 47.66671042219383, -122.3083006 47.6664075)",all,1,1,100
,11929,,622,5801,,40.45716298,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.3085998651159 47.66671042219383)",all,1,1,100
,11930,,5802,621,,42.36751822,2,59,,connector,1,"LINESTRING (-122.307474113261 47.66671733770229, -122.3071687 47.6663966)",all,1,1,100
,11931,,621,5802,,42.36751822,2,59,,connector,1,"LINESTRING (-122.3071687 47.6663966, -122.307474113261 47.66671733770229)",all,1,1,100
,11932,,5803,217,,41.56395774,2,59,,connector,1,"LINESTRING (-122.3144443140103 47.66676852482416, -122.3142021 47.6664322)",all,1,1,100
,11933,,217,5803,,41.56395774,2,59,,connector,1,"LINESTRING (-122.3142021 47.6664322, -122.3144443140103 47.66676852482416)",all,1,1,100
,11934,,5804,220,,52.60788221,2,59,,connector,1,"LINESTRING (-122.3104807281613 47.66685080354046, -122.3107763 47.6664216)",all,1,1,100
,11935,,220,5804,,52.60788221,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.3104807281613 47.66685080354046)",all,1,1,100
,11936,,5805,220,,51.19068764,2,59,,connector,1,"LINESTRING (-122.3110868978512 47.66683170662225, -122.3107763 47.6664216)",all,1,1,100
,11937,,220,5805,,51.19068764,2,59,,connector,1,"LINESTRING (-122.3107763 47.6664216, -122.3110868978512 47.66683170662225)",all,1,1,100
,11938,,5806,507,,51.39636325,2,59,,connector,1,"LINESTRING (-122.3099154908551 47.66682527900468, -122.3096043 47.6664133)",all,1,1,100
,11939,,507,5806,,51.39636325,2,59,,connector,1,"LINESTRING (-122.3096043 47.6664133, -122.3099154908551 47.66682527900468)",all,1,1,100
,11940,,5807,621,,52.00151621,2,59,,connector,1,"LINESTRING (-122.3074580637835 47.6668217262373, -122.3071687 47.6663966)",all,1,1,100
,11941,,621,5807,,52.00151621,2,59,,connector,1,"LINESTRING (-122.3071687 47.6663966, -122.3074580637835 47.6668217262373)",all,1,1,100
,11942,,5808,219,,52.44759567,2,59,,connector,1,"LINESTRING (-122.3115912226011 47.6668428252942, -122.3119122 47.6664236)",all,1,1,100
,11943,,219,5808,,52.44759567,2,59,,connector,1,"LINESTRING (-122.3119122 47.6664236, -122.3115912226011 47.6668428252942)",all,1,1,100
,11944,,5809,622,,52.41048671,2,59,,connector,1,"LINESTRING (-122.3079951289435 47.66683157620638, -122.3083006 47.6664075)",all,1,1,100
,11945,,622,5809,,52.41048671,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.3079951289435 47.66683157620638)",all,1,1,100
,11946,,5810,882,,49.82643851,2,59,,connector,1,"LINESTRING (-122.3068550246752 47.66683620345726, -122.306497 47.6664585)",all,1,1,100
,11947,,882,5810,,49.82643851,2,59,,connector,1,"LINESTRING (-122.306497 47.6664585, -122.3068550246752 47.66683620345726)",all,1,1,100
,11948,,5811,221,,56.01553435,2,59,,connector,1,"LINESTRING (-122.3091357727221 47.66687342059846, -122.3094373 47.6664124)",all,1,1,100
,11949,,221,5811,,56.01553435,2,59,,connector,1,"LINESTRING (-122.3094373 47.6664124, -122.3091357727221 47.66687342059846)",all,1,1,100
,11950,,5812,622,,50.84839105,2,59,,connector,1,"LINESTRING (-122.3085726 47.66682650000001, -122.3083006 47.6664075)",all,1,1,100
,11951,,622,5812,,50.84839105,2,59,,connector,1,"LINESTRING (-122.3083006 47.6664075, -122.3085726 47.66682650000001)",all,1,1,100
,11952,,5813,621,,60.9702948,2,59,,connector,1,"LINESTRING (-122.3074374761677 47.66691418169718, -122.3071687 47.6663966)",all,1,1,100
