name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,zone_id
,5234,229405326.0,,yes,,,"POLYGON ((-122.329364 47.6622461, -122.32924 47.6622464, -122.32924 47.6622515, -122.3291845 47.6622516, -122.3291844 47.66224, -122.329158 47.6622401, -122.3291576 47.6621645, -122.3291886 47.6621644, -122.3291885 47.6621557, -122.329243 47.6621555, -122.329243 47.6621613, -122.3293634 47.6621609, -122.329364 47.6622461))",POINT (-122.3292605377081 47.66220354068955),149.0,7
,5235,229405327.0,,yes,,,"POLYGON ((-122.3255087 47.6622017, -122.3253087 47.662203, -122.3253083 47.6621744, -122.3252927 47.6621745, -122.3252922 47.6621436, -122.3253116 47.6621435, -122.3253112 47.6621216, -122.3255076 47.6621203, -122.3255087 47.6622017))",POINT (-122.3254054990309 47.66216171815707),139.2,7
,5236,229405333.0,,yes,,,"POLYGON ((-122.3265659 47.6621567, -122.3263625 47.6621542, -122.3263648 47.6620669, -122.3263954 47.6620673, -122.3264044 47.6620597, -122.326544 47.6620614, -122.3265424 47.6621199, -122.3265669 47.6621202, -122.3265659 47.6621567))",POINT (-122.32645943089 47.66211003094516),147.1,7
,5237,229405336.0,,yes,,,"POLYGON ((-122.3281345 47.6621905, -122.3279594 47.6621924, -122.3279588 47.6621656, -122.327969 47.6621655, -122.327967 47.662082, -122.3281318 47.6620802, -122.3281345 47.6621905))",POINT (-122.328049452885 47.66213688420251),154.0,7
,5238,229405339.0,,yes,,,"POLYGON ((-122.3285765 47.6622009, -122.3287834 47.6622021, -122.3287823 47.6622832, -122.3287491 47.662283, -122.328749 47.6622895, -122.3286186 47.6622887, -122.3286187 47.6622797, -122.3285974 47.6622796, -122.3285978 47.6622482, -122.3285759 47.6622481, -122.3285765 47.6622009))",POINT (-122.3286839676492 47.66224310250311),140.4,7
,5239,229405342.0,,yes,,,"POLYGON ((-122.3258777 47.6621127, -122.3259328 47.6621115, -122.3259304 47.6622111, -122.3259019 47.6622115, -122.3259026 47.6622054, -122.3258262 47.6622064, -122.3258256 47.6622109, -122.3256922 47.6622081, -122.3256961 47.662138, -122.3257491 47.6621381, -122.325751 47.6621112, -122.3258266 47.662111, -122.3258276 47.6621176, -122.3258778 47.6621183, -122.3258777 47.6621127))",POINT (-122.3258181924472 47.66216321433821),177.2,7
,5240,229405344.0,,yes,,,"POLYGON ((-122.3284903 47.6621929, -122.328493 47.6622899, -122.3283626 47.6622917, -122.3283616 47.6622569, -122.3283405 47.6622572, -122.3283396 47.6622236, -122.3283653 47.6622233, -122.3283644 47.6621946, -122.3284903 47.6621929))",POINT (-122.3284230098016 47.66224251133892),110.4,7
,5241,229405347.0,,yes,,,"POLYGON ((-122.3276199 47.662296, -122.3274381 47.6622963, -122.3274381 47.6622917, -122.3274129 47.6622917, -122.3274126 47.6622273, -122.3274363 47.6622273, -122.3274363 47.6622219, -122.3274961 47.6622218, -122.327496 47.6622098, -122.3275375 47.6622097, -122.3275376 47.6622212, -122.3276319 47.662221, -122.327632 47.6622586, -122.3276288 47.6622611, -122.3276197 47.6622612, -122.3276199 47.662296))",POINT (-122.3275211161752 47.66225700461325),135.1,7
,5242,229405349.0,,yes,,,"POLYGON ((-122.3315293 47.6623551, -122.3315299 47.6623045, -122.331553 47.6623047, -122.3315534 47.6622732, -122.3317518 47.6622742, -122.3317518 47.662278, -122.3317645 47.6622781, -122.3317641 47.6623133, -122.3317842 47.6623134, -122.3317837 47.6623565, -122.3315293 47.6623551))",POINT (-122.3316563319701 47.66231668506561),161.2,6
,5243,229405352.0,,yes,,,"POLYGON ((-122.3303852 47.662365, -122.3303851 47.6623368, -122.3303582 47.6623369, -122.3303581 47.6623216, -122.3303808 47.6623216, -122.3303807 47.6622958, -122.330423 47.6622958, -122.330423 47.6622926, -122.3304481 47.6622926, -122.3304481 47.6622968, -122.3305305 47.6622967, -122.3305307 47.6623648, -122.3303852 47.662365))",POINT (-122.3304532833051 47.66233005786745),88.3,7
,5244,229405354.0,,yes,,,"POLYGON ((-122.3279313 47.6622098, -122.3281297 47.6622084, -122.3281304 47.662255, -122.3281473 47.6622548, -122.3281479 47.6622902, -122.3281245 47.6622904, -122.3281247 47.662299, -122.3279327 47.6623003, -122.3279313 47.6622098))",POINT (-122.3280344075131 47.66225483310968),154.4,7
,5245,229405355.0,,yes,,,"POLYGON ((-122.327065 47.6622717, -122.3268605 47.6622724, -122.3268598 47.6621782, -122.3269844 47.6621778, -122.3269846 47.6622011, -122.3270645 47.6622008, -122.327065 47.6622717))",POINT (-122.326955767687 47.66222877087586),145.2,7
,5246,229405356.0,,yes,,,"POLYGON ((-122.3238331 47.6623019, -122.3236214 47.6622987, -122.3236244 47.6622084, -122.3238189 47.6622114, -122.3238185 47.6622261, -122.3238357 47.6622264, -122.3238331 47.6623019))",POINT (-122.3237274372415 47.6622556510567),157.5,7
,5247,229405357.0,,yes,,,"POLYGON ((-122.3320836 47.6623843, -122.3320828 47.6623072, -122.3322926 47.6623062, -122.332293 47.6623481, -122.3323083 47.662348, -122.3323087 47.6623832, -122.3320836 47.6623843))",POINT (-122.3321917187172 47.6623459009383),139.4,6
,5248,229405358.0,,yes,,,"POLYGON ((-122.3286297 47.6623204, -122.3287774 47.6623187, -122.3287793 47.6623947, -122.3287386 47.6623952, -122.328739 47.6624132, -122.3286278 47.6624145, -122.3286272 47.6623921, -122.3285961 47.6623925, -122.328595 47.6623478, -122.3286303 47.6623474, -122.3286297 47.6623204))",POINT (-122.3286917911093 47.66236531333804),123.8,7
,5249,229405359.0,,yes,,,"POLYGON ((-122.3299386 47.662287, -122.3299391 47.6622997, -122.3299611 47.6622994, -122.329963 47.6623555, -122.32994 47.6623558, -122.3299404 47.6623668, -122.3297759 47.6623694, -122.3297757 47.6623626, -122.3297604 47.6623628, -122.3297599 47.6623486, -122.3297278 47.6623491, -122.3297263 47.6623061, -122.3297568 47.6623057, -122.3297563 47.6622898, -122.3299386 47.662287))",POINT (-122.3298486381759 47.66232787328838),141.5,7
,5250,229405360.0,,yes,,,"POLYGON ((-122.3284921 47.6624147, -122.3283459 47.662415, -122.3283455 47.662319, -122.3284916 47.6623187, -122.3284921 47.6624147))",POINT (-122.3284187750517 47.66236685547371),117.1,7
,5251,229405361.0,,yes,,,"POLYGON ((-122.324411 47.6622945, -122.3243731 47.6622937, -122.3243722 47.6623126, -122.324279 47.6623107, -122.3242799 47.6622922, -122.3242388 47.6622913, -122.3242426 47.6622113, -122.3242874 47.6622122, -122.324288 47.6621984, -122.3244154 47.6622011, -122.324411 47.6622945))",POINT (-122.3243291517812 47.66225325650547),144.0,7
,5252,229405362.0,,yes,,,"POLYGON ((-122.3292102 47.6623597, -122.3292102 47.6623561, -122.3291882 47.6623559, -122.3291896 47.6622847, -122.3292141 47.6622849, -122.3292146 47.6622595, -122.3293339 47.6622606, -122.3293327 47.6623191, -122.3293521 47.6623193, -122.3293512 47.6623609, -122.3292102 47.6623597))",POINT (-122.329268348871 47.66231305791783),121.1,7
,5253,229405363.0,,yes,,,"POLYGON ((-122.3263647 47.6621945, -122.3265765 47.6621969, -122.3265746 47.6622691, -122.3265473 47.6622688, -122.326539 47.662275, -122.3263627 47.662273, -122.3263647 47.6621945))",POINT (-122.3264685121615 47.66223450044637),137.1,7
,5254,229405364.0,,yes,,,"POLYGON ((-122.3248674 47.6623143, -122.3247151 47.6623138, -122.3247158 47.6622294, -122.3248577 47.6622299, -122.3248576 47.6622349, -122.3248835 47.662235, -122.3248829 47.6623054, -122.3248674 47.6623053, -122.3248674 47.6623143))",POINT (-122.3247978875321 47.66227187303949),115.9,7
,5255,229405365.0,,yes,,,"POLYGON ((-122.333533 47.66248, -122.3335554 47.6624805, -122.3335543 47.6625014, -122.3335405 47.662501, -122.3335388 47.6625326, -122.3334418 47.6625303, -122.3334423 47.6625204, -122.3333922 47.6625192, -122.3333916 47.6625305, -122.3333244 47.6625289, -122.3333272 47.6624758, -122.3332791 47.6624746, -122.3332814 47.6624303, -122.3333563 47.6624321, -122.3333568 47.6624217, -122.333431 47.6624235, -122.33343 47.6624422, -122.3334539 47.6624428, -122.3334563 47.6623967, -122.3335273 47.6623983, -122.3335267 47.6624105, -122.3335366 47.6624107, -122.333533 47.66248))",POINT (-122.3334288100556 47.66247071723519),215.0,6
,5256,229405366.0,,yes,,,"POLYGON ((-122.3259679 47.6623231, -122.3257474 47.6623213, -122.3257493 47.6622165, -122.3257928 47.6622169, -122.3257927 47.6622237, -122.3258857 47.6622245, -122.3258853 47.6622467, -122.3259692 47.6622474, -122.3259679 47.6623231))",POINT (-122.3258507911303 47.66227591965323),167.1,7
,5257,229405367.0,,yes,,,"POLYGON ((-122.3230946 47.6622215, -122.3232588 47.6622157, -122.3232652 47.6622973, -122.3231188 47.6623026, -122.3231157 47.6622631, -122.3230979 47.6622637, -122.3230946 47.6622215))",POINT (-122.3231838345067 47.66225812413419),106.3,7
,5258,229405368.0,,yes,,,"POLYGON ((-122.3253188 47.6622229, -122.3255083 47.6622215, -122.3255086 47.6622398, -122.3255197 47.6622397, -122.3255207 47.6622962, -122.3255044 47.6622963, -122.3255047 47.6623156, -122.3253204 47.6623169, -122.3253188 47.6622229))",POINT (-122.3254172838644 47.66226897429321),153.1,7
,5259,229405369.0,,yes,,,"POLYGON ((-122.3281263 47.6624128, -122.3279296 47.662411, -122.3279302 47.6623774, -122.3279123 47.6623773, -122.3279129 47.662345, -122.3279325 47.6623452, -122.3279328 47.6623302, -122.3281279 47.6623319, -122.3281263 47.6624128))",POINT (-122.3280251249661 47.66237116061929),137.4,7
,5260,229405370.0,,yes,,,"POLYGON ((-122.3270214 47.6623793, -122.3268642 47.6623763, -122.326867 47.6623102, -122.32702 47.6623132, -122.3270194 47.6623289, -122.3270423 47.6623293, -122.3270409 47.6623628, -122.3270222 47.6623625, -122.3270214 47.6623793))",POINT (-122.326948783859 47.66234497797717),91.4,7
,5261,229405371.0,,yes,,,"POLYGON ((-122.3236001 47.6624088, -122.3236021 47.6623278, -122.3238319 47.6623302, -122.3238299 47.6624113, -122.3236001 47.6624088))",POINT (-122.3237160236194 47.66236952532434),155.5,7
,5262,229405372.0,,yes,,,"POLYGON ((-122.3309099 47.6623946, -122.331134 47.6623972, -122.3311318 47.6624875, -122.3309126 47.662485, -122.3309124 47.6624924, -122.3308672 47.6624919, -122.3308681 47.6624554, -122.3309084 47.6624559, -122.3309099 47.6623946))",POINT (-122.3310116606885 47.6624433594308),181.5,6
,5263,229405373.0,,yes,,,"POLYGON ((-122.324893 47.6624234, -122.3247147 47.6624231, -122.324715 47.6623432, -122.3248755 47.6623435, -122.3248755 47.662351, -122.3248932 47.6623511, -122.324893 47.6624234))",POINT (-122.3248032136681 47.66238365197736),117.7,7
,5264,229405374.0,,yes,,,"POLYGON ((-122.3298143 47.6625048, -122.3298137 47.6624242, -122.3298297 47.6624242, -122.3298297 47.6624192, -122.3298717 47.6624191, -122.3298718 47.6624257, -122.3299052 47.6624256, -122.3299051 47.6624095, -122.3299642 47.6624093, -122.3299647 47.6624752, -122.3299435 47.6624752, -122.3299437 47.6625043, -122.3298143 47.6625048))",POINT (-122.3298885530215 47.66245921114906),104.5,7
,5265,229405375.0,,yes,,,"POLYGON ((-122.3276321 47.6624075, -122.3274016 47.6624052, -122.3274025 47.6623591, -122.3274311 47.6623594, -122.3274317 47.6623296, -122.3274828 47.6623301, -122.3274829 47.6623249, -122.3275495 47.6623256, -122.3275536 47.6623294, -122.3276213 47.6623301, -122.3276203 47.6623785, -122.3276328 47.6623786, -122.3276321 47.6624075))",POINT (-122.3275193489829 47.66236901818053),137.8,7
,5266,229405376.0,,yes,,,"POLYGON ((-122.3327066 47.6624556, -122.3327079 47.6623847, -122.3328737 47.662386, -122.3328736 47.6623901, -122.3329164 47.6623904, -122.3329161 47.6624071, -122.3329214 47.6624071, -122.3329206 47.6624573, -122.3327066 47.6624556))",POINT (-122.3328124946162 47.66242156211065),124.2,6
,5267,229405377.0,,yes,,,"POLYGON ((-122.3291835 47.6625126, -122.3291828 47.6624799, -122.3291586 47.6624802, -122.3291574 47.6624265, -122.3291872 47.6624262, -122.3291866 47.6623986, -122.3293313 47.6623972, -122.329332 47.6624283, -122.3293817 47.6624278, -122.3293835 47.6625106, -122.3291835 47.6625126))",POINT (-122.329271290646 47.66245775996261),186.8,7
,5268,229405378.0,,yes,,,"POLYGON ((-122.3253216 47.6623467, -122.3255227 47.6623443, -122.3255247 47.6624222, -122.3253217 47.6624246, -122.325321 47.6623968, -122.3253024 47.662397, -122.3253016 47.6623688, -122.3253222 47.6623686, -122.3253216 47.6623467))",POINT (-122.3254188941457 47.6623844708405),136.0,7
,5269,229405379.0,,yes,,,"POLYGON ((-122.3305893 47.6623946, -122.3305908 47.6624582, -122.3305149 47.662459, -122.3305156 47.6624894, -122.3303601 47.662491, -122.3303582 47.6624098, -122.3304281 47.6624091, -122.3304278 47.6623963, -122.3305893 47.6623946))",POINT (-122.3304688830597 47.66244087230486),154.8,7
,5270,229405380.0,,yes,,,"POLYGON ((-122.3265542 47.6623802, -122.3263694 47.662381, -122.3263692 47.6623531, -122.326347 47.6623532, -122.3263467 47.6623215, -122.3263698 47.6623214, -122.3263696 47.6622994, -122.3264222 47.6622991, -122.3264222 47.6622926, -122.3265578 47.662292, -122.3265579 47.6623062, -122.3265714 47.6623061, -122.3265716 47.6623241, -122.3265604 47.6623241, -122.3265604 47.6623279, -122.3265536 47.662328, -122.3265542 47.6623802))",POINT (-122.3264609870345 47.66233685293358),142.1,7
,5271,229405381.0,,yes,,,"POLYGON ((-122.3321535 47.6625073, -122.3321528 47.6624366, -122.3321973 47.6624364, -122.3321968 47.6623912, -122.332259 47.6623909, -122.3322591 47.6624006, -122.3323791 47.6624, -122.3323802 47.6625062, -122.3321535 47.6625073))",POINT (-122.3322715639796 47.66245453494177),192.7,6
,5272,229405382.0,,yes,,,"POLYGON ((-122.3259709 47.6624301, -122.325792 47.6624277, -122.3257946 47.6623408, -122.3259735 47.6623432, -122.3259709 47.6624301))",POINT (-122.32588275 47.66238545),129.8,7
,5273,229405383.0,,yes,,,"POLYGON ((-122.3242269 47.6623392, -122.3244017 47.6623401, -122.3244014 47.662371, -122.3244224 47.6623711, -122.324422 47.6624055, -122.3243986 47.6624053, -122.3243984 47.6624227, -122.324226 47.6624218, -122.3242269 47.6623392))",POINT (-122.3243182932226 47.66238120878995),126.2,7
,5274,229405384.0,,yes,,,"POLYGON ((-122.323121 47.6623236, -122.3232688 47.6623242, -122.3232686 47.662351, -122.3234013 47.6623516, -122.3234008 47.6624087, -122.323267 47.6624082, -122.3232669 47.6624138, -122.3231202 47.6624132, -122.323121 47.6623236))",POINT (-122.3232455427009 47.66237275947201),173.8,7
,5275,229405385.0,,yes,,,"POLYGON ((-122.3265337 47.6624891, -122.3263588 47.6624879, -122.3263596 47.6624386, -122.3263692 47.6624387, -122.3263694 47.6624211, -122.3263831 47.6624103, -122.3264378 47.6624107, -122.3264553 47.6623961, -122.326486 47.6623963, -122.3264947 47.6624015, -122.326549 47.6624019, -122.326548 47.6624703, -122.326534 47.6624702, -122.3265337 47.6624891))",POINT (-122.3264573398464 47.66244627128541),127.5,7
,5276,229405386.0,,yes,,,"POLYGON ((-122.3270429 47.6624933, -122.3268477 47.6624935, -122.3268475 47.6624086, -122.3270427 47.6624084, -122.3270429 47.6624933))",POINT (-122.3269452 47.66245094999999),138.3,7
,5277,229405387.0,,yes,,,"POLYGON ((-122.323617 47.6624312, -122.3238299 47.6624352, -122.3238262 47.6625244, -122.3236365 47.6625208, -122.323638 47.6624858, -122.3236163 47.6624854, -122.3236168 47.6624731, -122.3236057 47.6624668, -122.3236066 47.6624443, -122.3236167 47.6624381, -122.323617 47.6624312))",POINT (-122.3237242866639 47.66247633452725),153.9,7
,5278,229405388.0,,yes,,,"POLYGON ((-122.3287736 47.6625197, -122.3285883 47.6625208, -122.3285872 47.662434, -122.3286622 47.6624335, -122.3286621 47.6624256, -122.3287381 47.6624252, -122.3287382 47.6624349, -122.3287999 47.6624346, -122.3288009 47.6625127, -122.3287735 47.6625129, -122.3287736 47.6625197))",POINT (-122.3286928985002 47.66247510796094),156.6,7
,5279,229405389.0,,yes,,,"POLYGON ((-122.3246627 47.6625325, -122.3246632 47.6624835, -122.3246795 47.6624836, -122.3246798 47.6624477, -122.3248861 47.6624485, -122.3248853 47.6625334, -122.3246627 47.6625325))",POINT (-122.3247777053184 47.6624913049281),152.8,7
,5280,229405390.0,,yes,,,"POLYGON ((-122.3257474 47.6624444, -122.3259675 47.6624452, -122.325967 47.662512, -122.3259437 47.6625119, -122.3259435 47.6625343, -122.3257467 47.6625336, -122.3257474 47.6624444))",POINT (-122.3258544231165 47.66248847475116),159.5,7
,5281,229405400.0,,yes,,,"POLYGON ((-122.3274301 47.6624149, -122.3276092 47.6624141, -122.3276092 47.6624222, -122.3276473 47.6624221, -122.3276478 47.6624788, -122.3276123 47.662479, -122.3276124 47.6624963, -122.3274454 47.662497, -122.3274454 47.6624934, -122.3274029 47.6624936, -122.3274024 47.662437, -122.3274303 47.6624369, -122.3274301 47.6624149))",POINT (-122.3275243136636 47.66245578892305),153.9,7
,5282,229405403.0,,yes,,,"POLYGON ((-122.3242194 47.6624378, -122.3244211 47.6624345, -122.3244226 47.6624764, -122.3243965 47.6624768, -122.3243973 47.6625008, -122.3243671 47.6625013, -122.3243677 47.6625166, -122.3242223 47.662519, -122.3242194 47.6624378))",POINT (-122.3243137024067 47.66247440611543),124.3,7
,5283,229405406.0,,yes,,,"POLYGON ((-122.3254878 47.6625371, -122.3253203 47.6625367, -122.3253205 47.6625075, -122.3253013 47.6625074, -122.3253015 47.6624734, -122.3253218 47.6624735, -122.325322 47.662446, -122.3254883 47.6624465, -122.3254878 47.6625371))",POINT (-122.3254006111111 47.66249159210417),131.9,7
,5284,229405408.0,,yes,,,"POLYGON ((-122.325798 47.662558, -122.3259346 47.6625576, -122.3259352 47.6626379, -122.325875 47.6626381, -122.3258751 47.6626504, -122.3258231 47.6626506, -122.325823 47.6626379, -122.3257986 47.662638, -122.325798 47.662558))",POINT (-122.3258656670809 47.66260049187201),96.8,7
,5285,229405410.0,,yes,,,"POLYGON ((-122.3230883 47.6624334, -122.3232523 47.6624338, -122.3232518 47.6625242, -122.3231453 47.6625239, -122.3231452 47.6625283, -122.3230878 47.6625282, -122.3230883 47.6624334))",POINT (-122.3231691602537 47.6624795812637),125.8,7
,5286,229405411.0,,yes,,,"POLYGON ((-122.3270354 47.6626024, -122.3268427 47.6626011, -122.3268433 47.6625677, -122.3267822 47.6625672, -122.3267831 47.6625109, -122.3268733 47.6625115, -122.3268731 47.6625199, -122.3270367 47.662521, -122.3270354 47.6626024))",POINT (-122.3269162156469 47.6625566094346),161.6,7
,5287,229405414.0,,yes,,,"POLYGON ((-122.3248678 47.6626443, -122.3246718 47.662645, -122.3246714 47.6625941, -122.3246847 47.662594, -122.3246844 47.6625639, -122.3247264 47.6625638, -122.3247264 47.6625619, -122.3248675 47.6625615, -122.3248676 47.6625712, -122.324883 47.6625711, -122.3248835 47.6626388, -122.3248678 47.6626388, -122.3248678 47.6626443))",POINT (-122.3247788008792 47.66260414412803),140.3,7
,5288,229405416.0,,yes,,,"POLYGON ((-122.3243708 47.6625562, -122.3243731 47.6626352, -122.3241931 47.6626376, -122.3241909 47.6625585, -122.3243708 47.6625562))",POINT (-122.3242819563917 47.66259687900795),118.7,7
,5289,229405417.0,,yes,,,"POLYGON ((-122.3232927 47.6626359, -122.3231005 47.6626333, -122.3231028 47.6625528, -122.3232951 47.6625553, -122.3232927 47.6626359))",POINT (-122.3231977952441 47.66259432187883),129.3,7
,5290,229405418.0,,yes,,,"POLYGON ((-122.3254845 47.6626481, -122.3253197 47.662646, -122.3253204 47.6626191, -122.3252953 47.6626188, -122.3252963 47.6625841, -122.3253204 47.6625844, -122.3253212 47.6625551, -122.3254869 47.6625571, -122.3254845 47.6626481))",POINT (-122.3253979770088 47.66260152669469),132.6,7
,5291,229405419.0,,yes,,,"POLYGON ((-122.3265622 47.6626007, -122.3263529 47.6625999, -122.3263533 47.6625568, -122.3263759 47.6625569, -122.3263763 47.6625119, -122.3264182 47.6625121, -122.3264183 47.6624999, -122.3264589 47.6625001, -122.3264588 47.6625134, -122.326563 47.6625138, -122.3265622 47.6626007))",POINT (-122.3264623767692 47.6625564204138),148.4,7
,5292,229405420.0,,yes,,,"POLYGON ((-122.3238181 47.6626374, -122.3236236 47.6626361, -122.3236248 47.6625528, -122.3236845 47.6625532, -122.3236847 47.6625425, -122.3237423 47.6625429, -122.3237422 47.66255, -122.3238144 47.6625505, -122.3238142 47.6625644, -122.3238364 47.6625645, -122.3238356 47.6626215, -122.3238184 47.6626214, -122.3238181 47.6626374))",POINT (-122.3237275062195 47.6625928589813),150.3,7
,5293,229405421.0,,yes,,,"POLYGON ((-122.3270448 47.6627098, -122.3268736 47.6627128, -122.3268733 47.6627047, -122.3268598 47.662705, -122.3268585 47.6626712, -122.3268717 47.662671, -122.3268703 47.6626353, -122.3268907 47.662635, -122.3268906 47.662632, -122.3269676 47.6626307, -122.3269679 47.6626381, -122.327042 47.6626368, -122.3270448 47.6627098))",POINT (-122.3269529489622 47.66267330834168),113.8,7
,5294,229405422.0,,yes,,,"POLYGON ((-122.3246821 47.6627508, -122.3246836 47.6627076, -122.3246931 47.6627077, -122.3246941 47.6626784, -122.3248705 47.662681, -122.3248704 47.6626852, -122.3248959 47.6626856, -122.324894 47.6627463, -122.3248655 47.6627458, -122.3248652 47.6627536, -122.3246821 47.6627508))",POINT (-122.3247890031716 47.66271629336644),123.1,7
,5295,229405423.0,,yes,,,"POLYGON ((-122.3232921 47.6627421, -122.3231141 47.6627451, -122.3231126 47.6627048, -122.3231036 47.6627049, -122.3231016 47.6626497, -122.3232769 47.6626468, -122.323278 47.662676, -122.3233186 47.6626754, -122.3233204 47.6627255, -122.3232915 47.662726, -122.3232921 47.6627421))",POINT (-122.3232053924345 47.66269635314492),155.4,7
,5296,229405424.0,,yes,,,"POLYGON ((-122.3254752 47.662758, -122.3253151 47.6627569, -122.3253153 47.6627436, -122.3252943 47.6627434, -122.325295 47.6626948, -122.325319 47.662695, -122.3253192 47.662681, -122.3253743 47.6626814, -122.3253745 47.6626673, -122.3254233 47.6626677, -122.3254231 47.662684, -122.3254762 47.6626844, -122.3254752 47.662758))",POINT (-122.3253888491638 47.66271764207572),114.3,7
,5297,229405425.0,,yes,,,"POLYGON ((-122.326549 47.6627107, -122.3263404 47.66271, -122.3263408 47.6626572, -122.3263605 47.6626573, -122.3263608 47.66262, -122.3264274 47.6626202, -122.3264274 47.6626256, -122.3265488 47.662626, -122.3265488 47.66263, -122.326566 47.6626301, -122.3265656 47.6626889, -122.3265492 47.6626888, -122.326549 47.6627107))",POINT (-122.3264531552927 47.66266759381649),153.2,7
,5298,229405426.0,,yes,,,"POLYGON ((-122.3257262 47.6626881, -122.3259602 47.6626849, -122.3259619 47.662763, -122.3257353 47.6627612, -122.3257214 47.6627237, -122.3257369 47.6627238, -122.3257367 47.6627163, -122.3257299 47.6627163, -122.3257262 47.6626881))",POINT (-122.3258463240387 47.66272421785061),146.3,7
,5299,229405427.0,,yes,,,"POLYGON ((-122.3242239 47.6627552, -122.3242223 47.6626751, -122.3242717 47.6626746, -122.3242714 47.6626601, -122.3243264 47.6626596, -122.3243266 47.6626705, -122.3243755 47.6626701, -122.3243757 47.6626763, -122.324385 47.6626762, -122.3243865 47.6627537, -122.3242239 47.6627552))",POINT (-122.3243045586779 47.66271122486942),116.7,7
,5300,229405428.0,,yes,,,"POLYGON ((-122.3238389 47.6627681, -122.3238375 47.6628531, -122.3237151 47.6628522, -122.323715 47.6628605, -122.3236658 47.6628601, -122.323666 47.6628512, -122.3236523 47.6628511, -122.323653 47.6628127, -122.3236313 47.6628126, -122.3236321 47.6627666, -122.3238389 47.6627681))",POINT (-122.3237383613388 47.66280982551944),143.0,7
,5301,229405429.0,,yes,,,"POLYGON ((-122.325493 47.6628658, -122.3252931 47.6628645, -122.3252943 47.662778, -122.3254942 47.6627793, -122.325493 47.6628658))",POINT (-122.32539365 47.6628219),144.3,7
,5302,229405430.0,,yes,,,"POLYGON ((-122.3265408 47.6628266, -122.3263747 47.6628241, -122.3263748 47.662821, -122.3263467 47.6628206, -122.3263482 47.6627723, -122.3263772 47.6627728, -122.3263784 47.6627372, -122.3265436 47.6627397, -122.3265408 47.6628266))",POINT (-122.326450900865 47.66278322163924),131.6,7
,5303,229405431.0,,yes,,,"POLYGON ((-122.3248982 47.6627829, -122.3248988 47.6628646, -122.3247047 47.6628653, -122.3247041 47.6627836, -122.3248982 47.6627829))",POINT (-122.32480145 47.66282410000001),132.3,7
,5304,229405432.0,,yes,,,"POLYGON ((-122.3257354 47.6627913, -122.3259411 47.6627918, -122.3259376 47.662874, -122.3257347 47.6628711, -122.3257342 47.662832, -122.3257062 47.6628332, -122.3257053 47.6628237, -122.3256965 47.6628211, -122.3256801 47.6628213, -122.3256803 47.6628082, -122.3257084 47.6628079, -122.3257086 47.6627944, -122.3257355 47.6627953, -122.3257354 47.6627913))",POINT (-122.3258278402685 47.66283057812141),150.1,7
,5305,229405433.0,,yes,,,"POLYGON ((-122.3243907 47.6627861, -122.3243876 47.6628635, -122.3242122 47.6628603, -122.3242153 47.6627828, -122.3243907 47.6627861))",POINT (-122.3243014311475 47.66282317450339),113.4,7
,5306,229405434.0,,yes,,,"POLYGON ((-122.3230979 47.6628521, -122.3231019 47.6627655, -122.3233021 47.6627697, -122.3233004 47.6628065, -122.3233424 47.6628074, -122.3233412 47.6628347, -122.3233039 47.6628339, -122.3233029 47.6628564, -122.3230979 47.6628521))",POINT (-122.3232080381997 47.66281169656693),155.3,7
,5307,229405435.0,,yes,,,"POLYGON ((-122.3241929 47.6629698, -122.3241927 47.6629175, -122.3242152 47.6629175, -122.3242151 47.6628885, -122.3242729 47.6628884, -122.3242729 47.6628822, -122.32435 47.6628821, -122.32435 47.6628889, -122.3244104 47.6628888, -122.3244106 47.6629695, -122.3241929 47.6629698))",POINT (-122.3243053778595 47.66292886212987),145.9,7
,5308,229405436.0,,yes,,,"POLYGON ((-122.3254873 47.6629754, -122.3252851 47.6629753, -122.3252851 47.6629498, -122.3252672 47.6629498, -122.3252672 47.662911, -122.325351 47.6629111, -122.3253511 47.6628865, -122.3254834 47.6628866, -122.3254834 47.6628913, -122.3255025 47.6628913, -122.3255025 47.6629125, -122.3254874 47.6629125, -122.3254873 47.6629754))",POINT (-122.3253900861639 47.66293343057505),144.7,7
,5309,229405437.0,,yes,,,"POLYGON ((-122.3265704 47.6629585, -122.3263789 47.6629575, -122.3263792 47.662926, -122.326344 47.6629258, -122.3263446 47.6628719, -122.3263781 47.6628721, -122.326383 47.6628687, -122.3264403 47.662869, -122.3264404 47.662864, -122.3265073 47.6628644, -122.3265073 47.6628715, -122.3265714 47.6628719, -122.3265704 47.6629585))",POINT (-122.326463403285 47.66291163839119),159.4,7
,5310,229405438.0,,yes,,,"POLYGON ((-122.3238055 47.6629682, -122.323627 47.6629675, -122.3236277 47.6628791, -122.3236976 47.6628794, -122.3236975 47.6628829, -122.3237564 47.6628832, -122.3237563 47.6628904, -122.3237944 47.6628905, -122.3237945 47.6628749, -122.3238306 47.662875, -122.3238299 47.6629592, -122.3238056 47.6629591, -122.3238055 47.6629682))",POINT (-122.3237274019917 47.66292414666388),144.1,7
