name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length,lanes,capacity,free_speed,link_type,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1,VDF_gamma1,VDF_mu1,RUC_rho1,RUC_resource1,RUC_type
,2207,780,785,Highway,1,5.734,1,2500,60,1,0,5.734,2500,0.15,4,1,1,100,10,0,1
,2208,780,914,Highway,1,11.5535,1,2000,60,1,0,11.5535,2000,0.15,4,1,1,100,10,0,1
,2209,780,916,Highway,1,6.20793,1,500,60,1,0,6.20793,500,0.15,4,1,1,100,10,0,1
,2210,781,235,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2211,781,780,Highway,1,5.91731,1,3500,60,1,0,5.91731,3500,0.15,4,1,1,100,10,0,1
,2212,781,782,Highway,1,5.79628,1,3000,60,1,0,5.79628,3000,0.15,4,1,1,100,10,0,1
,2213,781,786,Highway,1,5.67333,1,2500,60,1,0,5.67333,2500,0.15,4,1,1,100,10,0,1
,2214,781,917,Highway,1,6.21901,1,1000,60,1,0,6.21901,1000,0.15,4,1,1,100,10,0,1
,2215,782,236,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2216,782,781,Highway,1,5.79628,1,3000,60,1,0,5.79628,3000,0.15,4,1,1,100,10,0,1
,2217,782,783,Highway,1,5.97831,1,3000,60,1,0,5.97831,3000,0.15,4,1,1,100,10,0,1
,2218,782,787,Highway,1,5.551,1,3500,60,1,0,5.551,3500,0.15,4,1,1,100,10,0,1
,2219,782,917,Highway,1,6.89408,1,3000,60,1,0,6.89408,3000,0.15,4,1,1,100,10,0,1
,2220,782,918,Highway,1,6.39191,1,500,60,1,0,6.39191,500,0.15,4,1,1,100,10,0,1
,2221,783,237,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2222,783,782,Highway,1,5.97831,1,3000,60,1,0,5.97831,3000,0.15,4,1,1,100,10,0,1
,2223,783,784,Highway,1,3.90829,1,3500,60,1,0,3.90829,3500,0.15,4,1,1,100,10,0,1
,2224,783,788,Highway,1,4.62957,1,1500,60,1,0,4.62957,1500,0.15,4,1,1,100,10,0,1
,2225,783,789,Highway,1,4.57175,1,1000,60,1,0,4.57175,1000,0.15,4,1,1,100,10,0,1
,2226,783,918,Highway,1,6.72689,1,500,60,1,0,6.72689,500,0.15,4,1,1,100,10,0,1
,2227,783,919,Highway,1,6.33608,1,1500,60,1,0,6.33608,1500,0.15,4,1,1,100,10,0,1
,2228,784,238,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2229,784,738,Highway,1,2.867,1,1500,60,1,0,2.867,1500,0.15,4,1,1,100,10,0,1
,2230,784,783,Highway,1,3.90829,1,3500,60,1,0,3.90829,3500,0.15,4,1,1,100,10,0,1
,2231,784,792,Highway,1,5.795,1,1000,60,1,0,5.795,1000,0.15,4,1,1,100,10,0,1
,2232,784,919,Highway,1,5.77023,1,2500,60,1,0,5.77023,2500,0.15,4,1,1,100,10,0,1
,2233,785,239,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2234,785,780,Highway,1,5.734,1,2500,60,1,0,5.734,2500,0.15,4,1,1,100,10,0,1
,2235,785,786,Highway,1,5.856,1,4000,60,1,0,5.856,4000,0.15,4,1,1,100,10,0,1
,2236,785,793,Highway,1,5.79532,1,4000,60,1,0,5.79532,4000,0.15,4,1,1,100,10,0,1
,2237,785,914,Highway,1,7.74796,1,2500,60,1,0,7.74796,2500,0.15,4,1,1,100,10,0,1
,2238,786,240,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2239,786,781,Highway,1,5.67333,1,2500,60,1,0,5.67333,2500,0.15,4,1,1,100,10,0,1
,2240,786,785,Highway,1,5.856,1,4000,60,1,0,5.856,4000,0.15,4,1,1,100,10,0,1
,2241,786,787,Highway,1,5.856,1,1500,60,1,0,5.856,1500,0.15,4,1,1,100,10,0,1
,2242,786,794,Highway,1,5.856,1,3000,60,1,0,5.856,3000,0.15,4,1,1,100,10,0,1
,2243,787,241,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2244,787,782,Highway,1,5.551,1,3500,60,1,0,5.551,3500,0.15,4,1,1,100,10,0,1
,2245,787,786,Highway,1,5.856,1,1500,60,1,0,5.856,1500,0.15,4,1,1,100,10,0,1
,2246,787,789,Highway,1,4.69224,1,500,60,1,0,4.69224,500,0.15,4,1,1,100,10,0,1
,2247,787,791,Highway,1,4.78452,1,500,60,1,0,4.78452,500,0.15,4,1,1,100,10,0,1
,2248,787,795,Highway,1,5.91731,1,4500,60,1,0,5.91731,4500,0.15,4,1,1,100,10,0,1
,2249,788,242,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2250,788,783,Highway,1,4.62957,1,1500,60,1,0,4.62957,1500,0.15,4,1,1,100,10,0,1
,2251,788,789,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,2252,788,790,Highway,1,2.745,1,1500,60,1,0,2.745,1500,0.15,4,1,1,100,10,0,1
,2253,788,792,Highway,1,2.728,1,2000,60,1,0,2.728,2000,0.15,4,1,1,100,10,0,1
,2254,789,243,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2255,789,783,Highway,1,4.57175,1,1000,60,1,0,4.57175,1000,0.15,4,1,1,100,10,0,1
,2256,789,787,Highway,1,4.69224,1,500,60,1,0,4.69224,500,0.15,4,1,1,100,10,0,1
,2257,789,788,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,2258,789,791,Highway,1,2.867,1,1500,60,1,0,2.867,1500,0.15,4,1,1,100,10,0,1
,2259,790,244,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2260,790,788,Highway,1,2.745,1,1500,60,1,0,2.745,1500,0.15,4,1,1,100,10,0,1
,2261,790,791,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,2262,790,792,Highway,1,2.87736,1,2500,60,1,0,2.87736,2500,0.15,4,1,1,100,10,0,1
,2263,790,796,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,2264,791,245,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2265,791,787,Highway,1,4.78452,1,500,60,1,0,4.78452,500,0.15,4,1,1,100,10,0,1
,2266,791,789,Highway,1,2.867,1,1500,60,1,0,2.867,1500,0.15,4,1,1,100,10,0,1
,2267,791,790,Highway,1,2.92864,1,2000,60,1,0,2.92864,2000,0.15,4,1,1,100,10,0,1
,2268,791,797,Highway,1,3.05244,1,1500,60,1,0,3.05244,1500,0.15,4,1,1,100,10,0,1
,2269,792,246,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2270,792,746,Highway,1,3.05,1,1000,60,1,0,3.05,1000,0.15,4,1,1,100,10,0,1
,2271,792,784,Highway,1,5.795,1,1000,60,1,0,5.795,1000,0.15,4,1,1,100,10,0,1
,2272,792,788,Highway,1,2.728,1,2000,60,1,0,2.728,2000,0.15,4,1,1,100,10,0,1
,2273,792,790,Highway,1,2.87736,1,2500,60,1,0,2.87736,2500,0.15,4,1,1,100,10,0,1
,2274,792,800,Highway,1,5.795,1,500,60,1,0,5.795,500,0.15,4,1,1,100,10,0,1
,2275,793,247,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2276,793,785,Highway,1,5.79532,1,4000,60,1,0,5.79532,4000,0.15,4,1,1,100,10,0,1
,2277,793,794,Highway,1,5.79532,1,3500,60,1,0,5.79532,3500,0.15,4,1,1,100,10,0,1
,2278,793,801,Highway,1,5.85632,1,3000,60,1,0,5.85632,3000,0.15,4,1,1,100,10,0,1
,2279,793,914,Highway,1,7.3111,1,2000,60,1,0,7.3111,2000,0.15,4,1,1,100,10,0,1
,2280,794,248,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2281,794,786,Highway,1,5.856,1,3000,60,1,0,5.856,3000,0.15,4,1,1,100,10,0,1
,2282,794,793,Highway,1,5.79532,1,3500,60,1,0,5.79532,3500,0.15,4,1,1,100,10,0,1
,2283,794,795,Highway,1,5.91731,1,4000,60,1,0,5.91731,4000,0.15,4,1,1,100,10,0,1
,2284,794,802,Highway,1,5.79532,1,3000,60,1,0,5.79532,3000,0.15,4,1,1,100,10,0,1
,2285,795,249,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2286,795,787,Highway,1,5.91731,1,4500,60,1,0,5.91731,4500,0.15,4,1,1,100,10,0,1
,2287,795,794,Highway,1,5.91731,1,4000,60,1,0,5.91731,4000,0.15,4,1,1,100,10,0,1
,2288,795,797,Highway,1,4.51647,1,1500,60,1,0,4.51647,1500,0.15,4,1,1,100,10,0,1
,2289,795,799,Highway,1,4.73487,1,2500,60,1,0,4.73487,2500,0.15,4,1,1,100,10,0,1
,2290,795,803,Highway,1,5.734,1,2500,60,1,0,5.734,2500,0.15,4,1,1,100,10,0,1
,2291,796,250,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2292,796,790,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,2293,796,797,Highway,1,3.05244,1,1000,60,1,0,3.05244,1000,0.15,4,1,1,100,10,0,1
,2294,796,798,Highway,1,2.92864,1,1000,60,1,0,2.92864,1000,0.15,4,1,1,100,10,0,1
,2295,796,800,Highway,1,2.75582,1,500,60,1,0,2.75582,500,0.15,4,1,1,100,10,0,1
,2296,797,251,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2297,797,791,Highway,1,3.05244,1,1500,60,1,0,3.05244,1500,0.15,4,1,1,100,10,0,1
,2298,797,795,Highway,1,4.51647,1,1500,60,1,0,4.51647,1500,0.15,4,1,1,100,10,0,1
,2299,797,796,Highway,1,3.05244,1,1000,60,1,0,3.05244,1000,0.15,4,1,1,100,10,0,1
,2300,797,799,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,2301,798,252,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2302,798,796,Highway,1,2.92864,1,1000,60,1,0,2.92864,1000,0.15,4,1,1,100,10,0,1
,2303,798,799,Highway,1,3.05974,1,2000,60,1,0,3.05974,2000,0.15,4,1,1,100,10,0,1
,2304,798,800,Highway,1,2.89348,1,1000,60,1,0,2.89348,1000,0.15,4,1,1,100,10,0,1
,2305,798,804,Highway,1,2.99149,1,3000,60,1,0,2.99149,3000,0.15,4,1,1,100,10,0,1
,2306,799,253,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2307,799,795,Highway,1,4.73487,1,2500,60,1,0,4.73487,2500,0.15,4,1,1,100,10,0,1
,2308,799,797,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,2309,799,798,Highway,1,3.05974,1,2000,60,1,0,3.05974,2000,0.15,4,1,1,100,10,0,1
,2310,799,805,Highway,1,2.80666,1,6000,60,1,0,2.80666,6000,0.15,4,1,1,100,10,0,1
,2311,800,254,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2312,800,757,Highway,1,2.93054,1,3000,60,1,0,2.93054,3000,0.15,4,1,1,100,10,0,1
,2313,800,792,Highway,1,5.795,1,500,60,1,0,5.795,500,0.15,4,1,1,100,10,0,1
,2314,800,796,Highway,1,2.75582,1,500,60,1,0,2.75582,500,0.15,4,1,1,100,10,0,1
,2315,800,798,Highway,1,2.89348,1,1000,60,1,0,2.89348,1000,0.15,4,1,1,100,10,0,1
,2316,800,808,Highway,1,5.978,1,500,60,1,0,5.978,500,0.15,4,1,1,100,10,0,1
,2317,801,255,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2318,801,389,Highway,1,7.50969,1,2500,60,1,0,7.50969,2500,0.15,4,1,1,100,10,0,1
,2319,801,793,Highway,1,5.85632,1,3000,60,1,0,5.85632,3000,0.15,4,1,1,100,10,0,1
,2320,801,802,Highway,1,5.917,1,2000,60,1,0,5.917,2000,0.15,4,1,1,100,10,0,1
,2321,801,913,Highway,1,20.8982,1,3500,60,1,0,20.8982,3500,0.15,4,1,1,100,10,0,1
,2322,802,256,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2323,802,388,Highway,1,4.42618,1,2000,60,1,0,4.42618,2000,0.15,4,1,1,100,10,0,1
,2324,802,794,Highway,1,5.79532,1,3000,60,1,0,5.79532,3000,0.15,4,1,1,100,10,0,1
,2325,802,801,Highway,1,5.917,1,2000,60,1,0,5.917,2000,0.15,4,1,1,100,10,0,1
,2326,802,803,Highway,1,5.856,1,2500,60,1,0,5.856,2500,0.15,4,1,1,100,10,0,1
,2327,803,257,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2328,803,709,Highway,1,6.1003,1,2500,60,1,0,6.1003,2500,0.15,4,1,1,100,10,0,1
,2329,803,795,Highway,1,5.734,1,2500,60,1,0,5.734,2500,0.15,4,1,1,100,10,0,1
,2330,803,802,Highway,1,5.856,1,2500,60,1,0,5.856,2500,0.15,4,1,1,100,10,0,1
,2331,803,805,Highway,1,4.60136,1,1000,60,1,0,4.60136,1000,0.15,4,1,1,100,10,0,1
,2332,803,807,Highway,1,4.758,1,1000,60,1,0,4.758,1000,0.15,4,1,1,100,10,0,1
,2333,804,258,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2334,804,798,Highway,1,2.99149,1,3000,60,1,0,2.99149,3000,0.15,4,1,1,100,10,0,1
,2335,804,805,Highway,1,2.86765,1,4500,60,1,0,2.86765,4500,0.15,4,1,1,100,10,0,1
,2336,804,806,Highway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2337,804,808,Highway,1,2.8383,1,2500,60,1,0,2.8383,2500,0.15,4,1,1,100,10,0,1
,2338,805,259,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2339,805,799,Highway,1,2.80666,1,6000,60,1,0,2.80666,6000,0.15,4,1,1,100,10,0,1
,2340,805,803,Highway,1,4.60136,1,1000,60,1,0,4.60136,1000,0.15,4,1,1,100,10,0,1
,2341,805,804,Highway,1,2.86765,1,4500,60,1,0,2.86765,4500,0.15,4,1,1,100,10,0,1
,2342,805,807,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,2343,806,260,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2344,806,710,Highway,1,2.867,1,2500,60,1,0,2.867,2500,0.15,4,1,1,100,10,0,1
,2345,806,804,Highway,1,3.05061,1,2000,60,1,0,3.05061,2000,0.15,4,1,1,100,10,0,1
,2346,806,807,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,2347,806,808,Highway,1,2.9784,1,1500,60,1,0,2.9784,1500,0.15,4,1,1,100,10,0,1
,2348,807,261,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2349,807,711,Highway,1,2.74568,1,2500,60,1,0,2.74568,2500,0.15,4,1,1,100,10,0,1
,2350,807,803,Highway,1,4.758,1,1000,60,1,0,4.758,1000,0.15,4,1,1,100,10,0,1
,2351,807,805,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,2352,807,806,Highway,1,2.989,1,2000,60,1,0,2.989,2000,0.15,4,1,1,100,10,0,1
,2353,808,262,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2354,808,584,Highway,1,6.26996,1,500,60,1,0,6.26996,500,0.15,4,1,1,100,10,0,1
,2355,808,768,Highway,1,2.928,1,4500,60,1,0,2.928,4500,0.15,4,1,1,100,10,0,1
,2356,808,800,Highway,1,5.978,1,500,60,1,0,5.978,500,0.15,4,1,1,100,10,0,1
,2357,808,804,Highway,1,2.8383,1,2500,60,1,0,2.8383,2500,0.15,4,1,1,100,10,0,1
,2358,808,806,Highway,1,2.9784,1,1500,60,1,0,2.9784,1500,0.15,4,1,1,100,10,0,1
,2359,809,263,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2360,809,697,Highway,1,2.989,1,2500,60,1,0,2.989,2500,0.15,4,1,1,100,10,0,1
,2361,809,810,Highway,1,2.928,1,1000,60,1,0,2.928,1000,0.15,4,1,1,100,10,0,1
,2362,809,811,Highway,1,2.989,1,2500,60,1,0,2.989,2500,0.15,4,1,1,100,10,0,1
,2363,809,814,Highway,1,2.92864,1,2500,60,1,0,2.92864,2500,0.15,4,1,1,100,10,0,1
,2364,810,264,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2365,810,698,Highway,1,2.86765,1,2000,60,1,0,2.86765,2000,0.15,4,1,1,100,10,0,1
,2366,810,809,Highway,1,2.928,1,1000,60,1,0,2.928,1000,0.15,4,1,1,100,10,0,1
,2367,810,812,Highway,1,2.98962,1,3500,60,1,0,2.98962,3500,0.15,4,1,1,100,10,0,1
,2368,810,866,Highway,1,4.57663,1,2500,60,1,0,4.57663,2500,0.15,4,1,1,100,10,0,1
,2369,811,265,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2370,811,809,Highway,1,2.989,1,2500,60,1,0,2.989,2500,0.15,4,1,1,100,10,0,1
,2371,811,812,Highway,1,2.867,1,2500,60,1,0,2.867,2500,0.15,4,1,1,100,10,0,1
,2372,811,816,Highway,1,3.11339,1,3000,60,1,0,3.11339,3000,0.15,4,1,1,100,10,0,1
,2373,811,817,Highway,1,2.93054,1,2500,60,1,0,2.93054,2500,0.15,4,1,1,100,10,0,1
,2374,812,266,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2375,812,810,Highway,1,2.98962,1,3500,60,1,0,2.98962,3500,0.15,4,1,1,100,10,0,1
,2376,812,811,Highway,1,2.867,1,2500,60,1,0,2.867,2500,0.15,4,1,1,100,10,0,1
,2377,812,818,Highway,1,3.11339,1,2000,60,1,0,3.11339,2000,0.15,4,1,1,100,10,0,1
,2378,812,866,Highway,1,4.53415,1,1000,60,1,0,4.53415,1000,0.15,4,1,1,100,10,0,1
,2379,813,267,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2380,813,472,Highway,1,1.87122,1,3000,60,1,0,1.87122,3000,0.15,4,1,1,100,10,0,1
,2381,813,473,Highway,1,0.7446,1,1000,60,1,0,0.7446,1000,0.15,4,1,1,100,10,0,1
,2382,813,701,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,2383,813,814,Highway,1,3.05549,1,6000,60,1,0,3.05549,6000,0.15,4,1,1,100,10,0,1
,2384,814,268,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2385,814,702,Highway,1,2.92864,1,3500,60,1,0,2.92864,3500,0.15,4,1,1,100,10,0,1
,2386,814,809,Highway,1,2.92864,1,2500,60,1,0,2.92864,2500,0.15,4,1,1,100,10,0,1
,2387,814,813,Highway,1,3.05549,1,6000,60,1,0,3.05549,6000,0.15,4,1,1,100,10,0,1
,2388,814,816,Highway,1,2.93371,1,2500,60,1,0,2.93371,2500,0.15,4,1,1,100,10,0,1
,2389,815,269,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2390,815,471,Highway,1,3.24219,1,3000,60,1,0,3.24219,3000,0.15,4,1,1,100,10,0,1
,2391,815,472,Highway,1,1.4461,1,3000,60,1,0,1.4461,3000,0.15,4,1,1,100,10,0,1
,2392,815,638,Highway,1,4.39242,1,2000,60,1,0,4.39242,2000,0.15,4,1,1,100,10,0,1
,2393,815,821,Highway,1,2.93054,1,2500,60,1,0,2.93054,2500,0.15,4,1,1,100,10,0,1
,2394,816,270,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2395,816,471,Highway,1,0.65699,1,3000,60,1,0,0.65699,3000,0.15,4,1,1,100,10,0,1
,2396,816,811,Highway,1,3.11339,1,3000,60,1,0,3.11339,3000,0.15,4,1,1,100,10,0,1
,2397,816,814,Highway,1,2.93371,1,2500,60,1,0,2.93371,2500,0.15,4,1,1,100,10,0,1
,2398,816,822,Highway,1,2.92864,1,2500,60,1,0,2.92864,2500,0.15,4,1,1,100,10,0,1
,2399,817,271,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2400,817,470,Highway,1,0.61304,1,1000,60,1,0,0.61304,1000,0.15,4,1,1,100,10,0,1
,2401,817,811,Highway,1,2.93054,1,2500,60,1,0,2.93054,2500,0.15,4,1,1,100,10,0,1
,2402,817,818,Highway,1,2.87283,1,3500,60,1,0,2.87283,3500,0.15,4,1,1,100,10,0,1
,2403,817,819,Highway,1,2.989,1,3500,60,1,0,2.989,3500,0.15,4,1,1,100,10,0,1
,2404,818,272,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2405,818,812,Highway,1,3.11339,1,2000,60,1,0,3.11339,2000,0.15,4,1,1,100,10,0,1
,2406,818,817,Highway,1,2.87283,1,3500,60,1,0,2.87283,3500,0.15,4,1,1,100,10,0,1
,2407,818,820,Highway,1,2.80865,1,1500,60,1,0,2.80865,1500,0.15,4,1,1,100,10,0,1
,2408,818,869,Highway,1,4.44087,1,1500,60,1,0,4.44087,1500,0.15,4,1,1,100,10,0,1
,2409,819,273,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2410,819,469,Highway,1,0.65982,1,3000,60,1,0,0.65982,3000,0.15,4,1,1,100,10,0,1
,2411,819,817,Highway,1,2.989,1,3500,60,1,0,2.989,3500,0.15,4,1,1,100,10,0,1
,2412,819,820,Highway,1,2.745,1,1500,60,1,0,2.745,1500,0.15,4,1,1,100,10,0,1
,2413,819,829,Highway,1,2.93815,1,3000,60,1,0,2.93815,3000,0.15,4,1,1,100,10,0,1
,2414,820,274,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2415,820,818,Highway,1,2.80865,1,1500,60,1,0,2.80865,1500,0.15,4,1,1,100,10,0,1
,2416,820,819,Highway,1,2.745,1,1500,60,1,0,2.745,1500,0.15,4,1,1,100,10,0,1
,2417,820,830,Highway,1,3.05061,1,500,60,1,0,3.05061,500,0.15,4,1,1,100,10,0,1
,2418,820,869,Highway,1,4.44087,1,1500,60,1,0,4.44087,1500,0.15,4,1,1,100,10,0,1
,2419,821,275,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2420,821,815,Highway,1,2.93054,1,2500,60,1,0,2.93054,2500,0.15,4,1,1,100,10,0,1
,2421,821,822,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,2422,821,823,Highway,1,2.928,1,4000,60,1,0,2.928,4000,0.15,4,1,1,100,10,0,1
,2423,821,826,Highway,1,2.93371,1,2500,60,1,0,2.93371,2500,0.15,4,1,1,100,10,0,1
,2424,822,276,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2425,822,470,Highway,1,3.19596,1,1000,60,1,0,3.19596,1000,0.15,4,1,1,100,10,0,1
,2426,822,816,Highway,1,2.92864,1,2500,60,1,0,2.92864,2500,0.15,4,1,1,100,10,0,1
,2427,822,821,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,2428,822,824,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,2429,823,277,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2430,823,821,Highway,1,2.928,1,4000,60,1,0,2.928,4000,0.15,4,1,1,100,10,0,1
,2431,823,824,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,2432,823,828,Highway,1,2.928,1,3000,60,1,0,2.928,3000,0.15,4,1,1,100,10,0,1
,2433,823,833,Highway,1,2.92864,1,3000,60,1,0,2.92864,3000,0.15,4,1,1,100,10,0,1
,2434,824,278,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2435,824,469,Highway,1,3.54115,1,3000,60,1,0,3.54115,3000,0.15,4,1,1,100,10,0,1
,2436,824,822,Highway,1,2.98962,1,2000,60,1,0,2.98962,2000,0.15,4,1,1,100,10,0,1
,2437,824,823,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,2438,824,834,Highway,1,3.05061,1,9000,60,1,0,3.05061,9000,0.15,4,1,1,100,10,0,1
,2439,825,279,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2440,825,638,Highway,1,3.0341,1,1000,60,1,0,3.0341,1000,0.15,4,1,1,100,10,0,1
,2441,825,649,Highway,1,3.05,1,1500,60,1,0,3.05,1500,0.15,4,1,1,100,10,0,1
,2442,825,826,Highway,1,2.86765,1,2000,60,1,0,2.86765,2000,0.15,4,1,1,100,10,0,1
,2443,825,827,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,2444,826,280,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2445,826,638,Highway,1,3.0008,1,1500,60,1,0,3.0008,1500,0.15,4,1,1,100,10,0,1
,2446,826,821,Highway,1,2.93371,1,2500,60,1,0,2.93371,2500,0.15,4,1,1,100,10,0,1
,2447,826,825,Highway,1,2.86765,1,2000,60,1,0,2.86765,2000,0.15,4,1,1,100,10,0,1
,2448,826,828,Highway,1,3.111,1,2000,60,1,0,3.111,2000,0.15,4,1,1,100,10,0,1
,2449,827,281,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2450,827,651,Highway,1,2.93054,1,1000,60,1,0,2.93054,1000,0.15,4,1,1,100,10,0,1
,2451,827,825,Highway,1,3.05061,1,1000,60,1,0,3.05061,1000,0.15,4,1,1,100,10,0,1
,2452,827,828,Highway,1,2.93054,1,2000,60,1,0,2.93054,2000,0.15,4,1,1,100,10,0,1
,2453,827,837,Highway,1,2.86765,1,2500,60,1,0,2.86765,2500,0.15,4,1,1,100,10,0,1
,2454,828,282,Highway,1,0.86267,1,49500,60,1,0,0.86267,49500,0.15,4,1,1,100,10,0,1
,2455,828,823,Highway,1,2.928,1,3000,60,1,0,2.928,3000,0.15,4,1,1,100,10,0,1
,2456,828,826,Highway,1,3.111,1,2000,60,1,0,3.111,2000,0.15,4,1,1,100,10,0,1
