name,link_id,from_node_id,to_node_id,facility_type,dir_flag,length_ml,length,lanes,capacity,original_capacity,free_speed,link_type,cost,VDF_fftt1,VDF_alpha1,VDF_beta1
,2304,798,800,Highway,1,2.89348,4655.60932,1,1000,1000,96.54,1,0,2.89348,0.15,4
,2305,798,804,Highway,1,2.99149,4813.30741,1,3000,3000,96.54,1,0,2.99149,0.15,4
,2306,799,253,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2307,799,795,Highway,1,4.73487,7618.40583,1,2500,2500,96.54,1,0,4.73487,0.15,4
,2308,799,797,Highway,1,3.05061,4908.43149,1,1000,1000,96.54,1,0,3.05061,0.15,4
,2309,799,798,Highway,1,3.05974,4923.12166,1,2000,2000,96.54,1,0,3.05974,0.15,4
,2310,799,805,Highway,1,2.80666,4515.91594,2,3000,6000,96.54,1,0,2.80666,0.15,4
,2311,800,254,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2312,800,757,Highway,1,2.93054,4715.23886,1,3000,3000,96.54,1,0,2.93054,0.15,4
,2313,800,792,Highway,1,5.795,9324.155,1,500,500,96.54,1,0,5.795,0.15,4
,2314,800,796,Highway,1,2.75582,4434.11438,1,500,500,96.54,1,0,2.75582,0.15,4
,2315,800,798,Highway,1,2.89348,4655.60932,1,1000,1000,96.54,1,0,2.89348,0.15,4
,2316,800,808,Highway,1,5.978,9618.602,1,500,500,96.54,1,0,5.978,0.15,4
,2317,801,255,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2318,801,389,Highway,1,7.50969,12083.09121,1,2500,2500,96.54,1,0,7.50969,0.15,4
,2319,801,793,Highway,1,5.85632,9422.81888,1,3000,3000,96.54,1,0,5.85632,0.15,4
,2320,801,802,Highway,1,5.917,9520.453,1,2000,2000,96.54,1,0,5.917,0.15,4
,2321,801,913,Highway,1,20.8982,33625.2038,1,3500,3500,96.54,1,0,20.8982,0.15,4
,2322,802,256,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2323,802,388,Highway,1,4.42618,7121.72362,1,2000,2000,96.54,1,0,4.42618,0.15,4
,2324,802,794,Highway,1,5.79532,9324.66988,1,3000,3000,96.54,1,0,5.79532,0.15,4
,2325,802,801,Highway,1,5.917,9520.453,1,2000,2000,96.54,1,0,5.917,0.15,4
,2326,802,803,Highway,1,5.856,9422.304,1,2500,2500,96.54,1,0,5.856,0.15,4
,2327,803,257,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2328,803,709,Highway,1,6.1003,9815.3827,1,2500,2500,96.54,1,0,6.1003,0.15,4
,2329,803,795,Highway,1,5.734,9226.006,1,2500,2500,96.54,1,0,5.734,0.15,4
,2330,803,802,Highway,1,5.856,9422.304,1,2500,2500,96.54,1,0,5.856,0.15,4
,2331,803,805,Highway,1,4.60136,7403.58824,1,1000,1000,96.54,1,0,4.60136,0.15,4
,2332,803,807,Highway,1,4.758,7655.622,1,1000,1000,96.54,1,0,4.758,0.15,4
,2333,804,258,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2334,804,798,Highway,1,2.99149,4813.30741,1,3000,3000,96.54,1,0,2.99149,0.15,4
,2335,804,805,Highway,1,2.86765,4614.04885,1,4500,4500,96.54,1,0,2.86765,0.15,4
,2336,804,806,Highway,1,3.05061,4908.43149,1,2000,2000,96.54,1,0,3.05061,0.15,4
,2337,804,808,Highway,1,2.8383,4566.8247,1,2500,2500,96.54,1,0,2.8383,0.15,4
,2338,805,259,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2339,805,799,Highway,1,2.80666,4515.91594,2,3000,6000,96.54,1,0,2.80666,0.15,4
,2340,805,803,Highway,1,4.60136,7403.58824,1,1000,1000,96.54,1,0,4.60136,0.15,4
,2341,805,804,Highway,1,2.86765,4614.04885,1,4500,4500,96.54,1,0,2.86765,0.15,4
,2342,805,807,Highway,1,2.98962,4810.29858,1,2000,2000,96.54,1,0,2.98962,0.15,4
,2343,806,260,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2344,806,710,Highway,1,2.867,4613.003,1,2500,2500,96.54,1,0,2.867,0.15,4
,2345,806,804,Highway,1,3.05061,4908.43149,1,2000,2000,96.54,1,0,3.05061,0.15,4
,2346,806,807,Highway,1,2.989,4809.301,1,2000,2000,96.54,1,0,2.989,0.15,4
,2347,806,808,Highway,1,2.9784,4792.2456,1,1500,1500,96.54,1,0,2.9784,0.15,4
,2348,807,261,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2349,807,711,Highway,1,2.74568,4417.79912,1,2500,2500,96.54,1,0,2.74568,0.15,4
,2350,807,803,Highway,1,4.758,7655.622,1,1000,1000,96.54,1,0,4.758,0.15,4
,2351,807,805,Highway,1,2.98962,4810.29858,1,2000,2000,96.54,1,0,2.98962,0.15,4
,2352,807,806,Highway,1,2.989,4809.301,1,2000,2000,96.54,1,0,2.989,0.15,4
,2353,808,262,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2354,808,584,Highway,1,6.26996,10088.36564,1,500,500,96.54,1,0,6.26996,0.15,4
,2355,808,768,Highway,1,2.928,4711.152,1,4500,4500,96.54,1,0,2.928,0.15,4
,2356,808,800,Highway,1,5.978,9618.602,1,500,500,96.54,1,0,5.978,0.15,4
,2357,808,804,Highway,1,2.8383,4566.8247,1,2500,2500,96.54,1,0,2.8383,0.15,4
,2358,808,806,Highway,1,2.9784,4792.2456,1,1500,1500,96.54,1,0,2.9784,0.15,4
,2359,809,263,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2360,809,697,Highway,1,2.989,4809.301,1,2500,2500,96.54,1,0,2.989,0.15,4
,2361,809,810,Highway,1,2.928,4711.152,1,1000,1000,96.54,1,0,2.928,0.15,4
,2362,809,811,Highway,1,2.989,4809.301,1,2500,2500,96.54,1,0,2.989,0.15,4
,2363,809,814,Highway,1,2.92864,4712.18176,1,2500,2500,96.54,1,0,2.92864,0.15,4
,2364,810,264,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2365,810,698,Highway,1,2.86765,4614.04885,1,2000,2000,96.54,1,0,2.86765,0.15,4
,2366,810,809,Highway,1,2.928,4711.152,1,1000,1000,96.54,1,0,2.928,0.15,4
,2367,810,812,Highway,1,2.98962,4810.29858,1,3500,3500,96.54,1,0,2.98962,0.15,4
,2368,810,866,Highway,1,4.57663,7363.79767,1,2500,2500,96.54,1,0,4.57663,0.15,4
,2369,811,265,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2370,811,809,Highway,1,2.989,4809.301,1,2500,2500,96.54,1,0,2.989,0.15,4
,2371,811,812,Highway,1,2.867,4613.003,1,2500,2500,96.54,1,0,2.867,0.15,4
,2372,811,816,Highway,1,3.11339,5009.44451,1,3000,3000,96.54,1,0,3.11339,0.15,4
,2373,811,817,Highway,1,2.93054,4715.23886,1,2500,2500,96.54,1,0,2.93054,0.15,4
,2374,812,266,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2375,812,810,Highway,1,2.98962,4810.29858,1,3500,3500,96.54,1,0,2.98962,0.15,4
,2376,812,811,Highway,1,2.867,4613.003,1,2500,2500,96.54,1,0,2.867,0.15,4
,2377,812,818,Highway,1,3.11339,5009.44451,1,2000,2000,96.54,1,0,3.11339,0.15,4
,2378,812,866,Highway,1,4.53415,7295.44735,1,1000,1000,96.54,1,0,4.53415,0.15,4
,2379,813,267,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2380,813,472,Highway,1,1.87122,3010.79298,1,3000,3000,96.54,1,0,1.87122,0.15,4
,2381,813,473,Highway,1,0.7446,1198.0614,1,1000,1000,96.54,1,0,0.7446,0.15,4
,2382,813,701,Highway,1,2.93054,4715.23886,1,2000,2000,96.54,1,0,2.93054,0.15,4
,2383,813,814,Highway,1,3.05549,4916.28341,2,3000,6000,96.54,1,0,3.05549,0.15,4
,2384,814,268,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2385,814,702,Highway,1,2.92864,4712.18176,1,3500,3500,96.54,1,0,2.92864,0.15,4
,2386,814,809,Highway,1,2.92864,4712.18176,1,2500,2500,96.54,1,0,2.92864,0.15,4
,2387,814,813,Highway,1,3.05549,4916.28341,2,3000,6000,96.54,1,0,3.05549,0.15,4
,2388,814,816,Highway,1,2.93371,4720.33939,1,2500,2500,96.54,1,0,2.93371,0.15,4
,2389,815,269,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2390,815,471,Highway,1,3.24219,5216.68371,1,3000,3000,96.54,1,0,3.24219,0.15,4
,2391,815,472,Highway,1,1.4461,2326.7749,1,3000,3000,96.54,1,0,1.4461,0.15,4
,2392,815,638,Highway,1,4.39242,7067.40378,1,2000,2000,96.54,1,0,4.39242,0.15,4
,2393,815,821,Highway,1,2.93054,4715.23886,1,2500,2500,96.54,1,0,2.93054,0.15,4
,2394,816,270,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2395,816,471,Highway,1,0.65699,1057.09691,1,3000,3000,96.54,1,0,0.65699,0.15,4
,2396,816,811,Highway,1,3.11339,5009.44451,1,3000,3000,96.54,1,0,3.11339,0.15,4
,2397,816,814,Highway,1,2.93371,4720.33939,1,2500,2500,96.54,1,0,2.93371,0.15,4
,2398,816,822,Highway,1,2.92864,4712.18176,1,2500,2500,96.54,1,0,2.92864,0.15,4
,2399,817,271,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2400,817,470,Highway,1,0.61304,986.38136,1,1000,1000,96.54,1,0,0.61304,0.15,4
,2401,817,811,Highway,1,2.93054,4715.23886,1,2500,2500,96.54,1,0,2.93054,0.15,4
,2402,817,818,Highway,1,2.87283,4622.38347,1,3500,3500,96.54,1,0,2.87283,0.15,4
,2403,817,819,Highway,1,2.989,4809.301,1,3500,3500,96.54,1,0,2.989,0.15,4
,2404,818,272,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2405,818,812,Highway,1,3.11339,5009.44451,1,2000,2000,96.54,1,0,3.11339,0.15,4
,2406,818,817,Highway,1,2.87283,4622.38347,1,3500,3500,96.54,1,0,2.87283,0.15,4
,2407,818,820,Highway,1,2.80865,4519.11785,1,1500,1500,96.54,1,0,2.80865,0.15,4
,2408,818,869,Highway,1,4.44087,7145.35983,1,1500,1500,96.54,1,0,4.44087,0.15,4
,2409,819,273,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2410,819,469,Highway,1,0.65982,1061.65038,1,3000,3000,96.54,1,0,0.65982,0.15,4
,2411,819,817,Highway,1,2.989,4809.301,1,3500,3500,96.54,1,0,2.989,0.15,4
,2412,819,820,Highway,1,2.745,4416.705,1,1500,1500,96.54,1,0,2.745,0.15,4
,2413,819,829,Highway,1,2.93815,4727.48335,1,3000,3000,96.54,1,0,2.93815,0.15,4
,2414,820,274,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2415,820,818,Highway,1,2.80865,4519.11785,1,1500,1500,96.54,1,0,2.80865,0.15,4
,2416,820,819,Highway,1,2.745,4416.705,1,1500,1500,96.54,1,0,2.745,0.15,4
,2417,820,830,Highway,1,3.05061,4908.43149,1,500,500,96.54,1,0,3.05061,0.15,4
,2418,820,869,Highway,1,4.44087,7145.35983,1,1500,1500,96.54,1,0,4.44087,0.15,4
,2419,821,275,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2420,821,815,Highway,1,2.93054,4715.23886,1,2500,2500,96.54,1,0,2.93054,0.15,4
,2421,821,822,Highway,1,2.98962,4810.29858,1,2000,2000,96.54,1,0,2.98962,0.15,4
,2422,821,823,Highway,1,2.928,4711.152,1,4000,4000,96.54,1,0,2.928,0.15,4
,2423,821,826,Highway,1,2.93371,4720.33939,1,2500,2500,96.54,1,0,2.93371,0.15,4
,2424,822,276,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2425,822,470,Highway,1,3.19596,5142.29964,1,1000,1000,96.54,1,0,3.19596,0.15,4
,2426,822,816,Highway,1,2.92864,4712.18176,1,2500,2500,96.54,1,0,2.92864,0.15,4
,2427,822,821,Highway,1,2.98962,4810.29858,1,2000,2000,96.54,1,0,2.98962,0.15,4
,2428,822,824,Highway,1,2.98962,4810.29858,1,2000,2000,96.54,1,0,2.98962,0.15,4
,2429,823,277,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2430,823,821,Highway,1,2.928,4711.152,1,4000,4000,96.54,1,0,2.928,0.15,4
,2431,823,824,Highway,1,2.93054,4715.23886,1,2000,2000,96.54,1,0,2.93054,0.15,4
,2432,823,828,Highway,1,2.928,4711.152,1,3000,3000,96.54,1,0,2.928,0.15,4
,2433,823,833,Highway,1,2.92864,4712.18176,1,3000,3000,96.54,1,0,2.92864,0.15,4
,2434,824,278,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2435,824,469,Highway,1,3.54115,5697.71035,1,3000,3000,96.54,1,0,3.54115,0.15,4
,2436,824,822,Highway,1,2.98962,4810.29858,1,2000,2000,96.54,1,0,2.98962,0.15,4
,2437,824,823,Highway,1,2.93054,4715.23886,1,2000,2000,96.54,1,0,2.93054,0.15,4
,2438,824,834,Highway,1,3.05061,4908.43149,3,3000,9000,96.54,1,0,3.05061,0.15,4
,2439,825,279,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2440,825,638,Highway,1,3.0341,4881.8669,1,1000,1000,96.54,1,0,3.0341,0.15,4
,2441,825,649,Highway,1,3.05,4907.45,1,1500,1500,96.54,1,0,3.05,0.15,4
,2442,825,826,Highway,1,2.86765,4614.04885,1,2000,2000,96.54,1,0,2.86765,0.15,4
,2443,825,827,Highway,1,3.05061,4908.43149,1,1000,1000,96.54,1,0,3.05061,0.15,4
,2444,826,280,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2445,826,638,Highway,1,3.0008,4828.2872,1,1500,1500,96.54,1,0,3.0008,0.15,4
,2446,826,821,Highway,1,2.93371,4720.33939,1,2500,2500,96.54,1,0,2.93371,0.15,4
,2447,826,825,Highway,1,2.86765,4614.04885,1,2000,2000,96.54,1,0,2.86765,0.15,4
,2448,826,828,Highway,1,3.111,5005.599,1,2000,2000,96.54,1,0,3.111,0.15,4
,2449,827,281,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2450,827,651,Highway,1,2.93054,4715.23886,1,1000,1000,96.54,1,0,2.93054,0.15,4
,2451,827,825,Highway,1,3.05061,4908.43149,1,1000,1000,96.54,1,0,3.05061,0.15,4
,2452,827,828,Highway,1,2.93054,4715.23886,1,2000,2000,96.54,1,0,2.93054,0.15,4
,2453,827,837,Highway,1,2.86765,4614.04885,1,2500,2500,96.54,1,0,2.86765,0.15,4
,2454,828,282,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2455,828,823,Highway,1,2.928,4711.152,1,3000,3000,96.54,1,0,2.928,0.15,4
,2456,828,826,Highway,1,3.111,5005.599,1,2000,2000,96.54,1,0,3.111,0.15,4
,2457,828,827,Highway,1,2.93054,4715.23886,1,2000,2000,96.54,1,0,2.93054,0.15,4
,2458,828,838,Highway,1,2.87283,4622.38347,1,500,500,96.54,1,0,2.87283,0.15,4
,2459,829,283,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2460,829,457,Highway,1,3.05061,4908.43149,1,1000,1000,96.54,1,0,3.05061,0.15,4
,2461,829,468,Highway,1,1.66609,2680.73881,1,2500,2500,96.54,1,0,1.66609,0.15,4
,2462,829,819,Highway,1,2.93815,4727.48335,1,3000,3000,96.54,1,0,2.93815,0.15,4
,2463,829,834,Highway,1,2.928,4711.152,3,2500,7500,96.54,1,0,2.928,0.15,4
,2464,830,284,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2465,830,468,Highway,1,1.50659,2424.10331,1,2500,2500,96.54,1,0,1.50659,0.15,4
,2466,830,820,Highway,1,3.05061,4908.43149,1,500,500,96.54,1,0,3.05061,0.15,4
,2467,830,832,Highway,1,2.867,4613.003,1,500,500,96.54,1,0,2.867,0.15,4
,2468,830,872,Highway,1,4.4979,7237.1211,1,3000,3000,96.54,1,0,4.4979,0.15,4
,2469,831,285,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2470,831,457,Highway,1,0.682,1097.338,1,1000,1000,96.54,1,0,0.682,0.15,4
,2471,831,836,Highway,1,2.98962,4810.29858,1,1000,1000,96.54,1,0,2.98962,0.15,4
,2472,831,845,Highway,1,4.51647,7267.00023,1,1000,1000,96.54,1,0,4.51647,0.15,4
,2473,832,286,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2474,832,459,Highway,1,1.27372,2049.41548,1,2000,2000,96.54,1,0,1.27372,0.15,4
,2475,832,830,Highway,1,2.867,4613.003,1,500,500,96.54,1,0,2.867,0.15,4
,2476,832,872,Highway,1,4.39962,7078.98858,1,2000,2000,96.54,1,0,4.39962,0.15,4
,2477,833,287,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2478,833,455,Highway,1,2.14543,3451.99687,1,3000,3000,96.54,1,0,2.14543,0.15,4
,2479,833,823,Highway,1,2.92864,4712.18176,1,3000,3000,96.54,1,0,2.92864,0.15,4
,2480,833,834,Highway,1,2.93815,4727.48335,4,2625,10500,96.54,1,0,2.93815,0.15,4
,2481,833,838,Highway,1,3.05061,4908.43149,1,2000,2000,96.54,1,0,3.05061,0.15,4
,2482,834,288,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2483,834,456,Highway,1,1.96908,3168.24972,2,2750,5500,96.54,1,0,1.96908,0.15,4
,2484,834,824,Highway,1,3.05061,4908.43149,3,3000,9000,96.54,1,0,3.05061,0.15,4
,2485,834,829,Highway,1,2.928,4711.152,3,2500,7500,96.54,1,0,2.928,0.15,4
,2486,834,833,Highway,1,2.93815,4727.48335,4,2625,10500,96.54,1,0,2.93815,0.15,4
,2487,835,289,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2488,835,455,Highway,1,1.18441,1905.71569,1,3000,3000,96.54,1,0,1.18441,0.15,4
,2489,835,836,Highway,1,2.928,4711.152,2,3000,6000,96.54,1,0,2.928,0.15,4
,2490,835,840,Highway,1,2.93371,4720.33939,1,3500,3500,96.54,1,0,2.93371,0.15,4
,2491,835,846,Highway,1,4.37885,7045.56965,1,1500,1500,96.54,1,0,4.37885,0.15,4
,2492,836,290,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2493,836,456,Highway,1,1.13467,1825.68403,2,2750,5500,96.54,1,0,1.13467,0.15,4
,2494,836,831,Highway,1,2.98962,4810.29858,1,1000,1000,96.54,1,0,2.98962,0.15,4
,2495,836,835,Highway,1,2.928,4711.152,2,3000,6000,96.54,1,0,2.928,0.15,4
,2496,836,846,Highway,1,4.41945,7110.89505,1,2500,2500,96.54,1,0,4.41945,0.15,4
,2497,837,291,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2498,837,827,Highway,1,2.86765,4614.04885,1,2500,2500,96.54,1,0,2.86765,0.15,4
,2499,837,838,Highway,1,2.80865,4519.11785,1,3000,3000,96.54,1,0,2.80865,0.15,4
,2500,837,839,Highway,1,2.99149,4813.30741,1,2500,2500,96.54,1,0,2.99149,0.15,4
,2501,837,842,Highway,1,3.05061,4908.43149,1,2000,2000,96.54,1,0,3.05061,0.15,4
,2502,838,292,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2503,838,454,Highway,1,1.98695,3197.00255,1,3000,3000,96.54,1,0,1.98695,0.15,4
,2504,838,828,Highway,1,2.87283,4622.38347,1,500,500,96.54,1,0,2.87283,0.15,4
,2505,838,833,Highway,1,3.05061,4908.43149,1,2000,2000,96.54,1,0,3.05061,0.15,4
,2506,838,837,Highway,1,2.80865,4519.11785,1,3000,3000,96.54,1,0,2.80865,0.15,4
,2507,839,293,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2508,839,837,Highway,1,2.99149,4813.30741,1,2500,2500,96.54,1,0,2.99149,0.15,4
,2509,839,840,Highway,1,2.92864,4712.18176,1,2000,2000,96.54,1,0,2.92864,0.15,4
,2510,839,844,Highway,1,2.93054,4715.23886,1,1500,1500,96.54,1,0,2.93054,0.15,4
,2511,839,847,Highway,1,4.49955,7239.77595,1,2000,2000,96.54,1,0,4.49955,0.15,4
,2512,840,294,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2513,840,454,Highway,1,1.20311,1935.80399,1,3000,3000,96.54,1,0,1.20311,0.15,4
,2514,840,835,Highway,1,2.93371,4720.33939,1,3500,3500,96.54,1,0,2.93371,0.15,4
,2515,840,839,Highway,1,2.92864,4712.18176,1,2000,2000,96.54,1,0,2.92864,0.15,4
,2516,840,847,Highway,1,4.59893,7399.67837,1,2500,2500,96.54,1,0,4.59893,0.15,4
,2517,841,295,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2518,841,453,Highway,1,0.7446,1198.0614,1,500,500,96.54,1,0,0.7446,0.15,4
,2519,841,663,Highway,1,3.05061,4908.43149,1,3500,3500,96.54,1,0,3.05061,0.15,4
,2520,841,842,Highway,1,2.928,4711.152,1,3500,3500,96.54,1,0,2.928,0.15,4
,2521,841,843,Highway,1,2.93371,4720.33939,1,500,500,96.54,1,0,2.93371,0.15,4
,2522,842,296,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2523,842,651,Highway,1,2.93371,4720.33939,1,2000,2000,96.54,1,0,2.93371,0.15,4
,2524,842,837,Highway,1,3.05061,4908.43149,1,2000,2000,96.54,1,0,3.05061,0.15,4
,2525,842,841,Highway,1,2.928,4711.152,1,3500,3500,96.54,1,0,2.928,0.15,4
,2526,842,844,Highway,1,2.928,4711.152,1,1500,1500,96.54,1,0,2.928,0.15,4
,2527,843,297,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2528,843,665,Highway,1,2.928,4711.152,1,2000,2000,96.54,1,0,2.928,0.15,4
,2529,843,841,Highway,1,2.93371,4720.33939,1,500,500,96.54,1,0,2.93371,0.15,4
,2530,843,844,Highway,1,3.111,5005.599,1,3000,3000,96.54,1,0,3.111,0.15,4
,2531,843,848,Highway,1,4.575,7361.175,1,2000,2000,96.54,1,0,4.575,0.15,4
,2532,844,298,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2533,844,839,Highway,1,2.93054,4715.23886,1,1500,1500,96.54,1,0,2.93054,0.15,4
,2534,844,842,Highway,1,2.928,4711.152,1,1500,1500,96.54,1,0,2.928,0.15,4
,2535,844,843,Highway,1,3.111,5005.599,1,3000,3000,96.54,1,0,3.111,0.15,4
,2536,844,848,Highway,1,4.758,7655.622,1,3500,3500,96.54,1,0,4.758,0.15,4
,2537,845,299,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2538,845,459,Highway,1,3.63808,5853.67072,1,2000,2000,96.54,1,0,3.63808,0.15,4
,2539,845,467,Highway,1,2.20446,3546.97614,1,2500,2500,96.54,1,0,2.20446,0.15,4
,2540,845,831,Highway,1,4.51647,7267.00023,1,1000,1000,96.54,1,0,4.51647,0.15,4
,2541,845,846,Highway,1,5.80013,9332.40917,1,2500,2500,96.54,1,0,5.80013,0.15,4
,2542,845,875,Highway,1,5.9808,9623.1072,1,3000,3000,96.54,1,0,5.9808,0.15,4
,2543,846,300,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2544,846,835,Highway,1,4.37885,7045.56965,1,1500,1500,96.54,1,0,4.37885,0.15,4
,2545,846,836,Highway,1,4.41945,7110.89505,1,2500,2500,96.54,1,0,4.41945,0.15,4
,2546,846,845,Highway,1,5.80013,9332.40917,1,2500,2500,96.54,1,0,5.80013,0.15,4
,2547,846,847,Highway,1,6.03931,9717.24979,1,3500,3500,96.54,1,0,6.03931,0.15,4
,2548,846,856,Highway,1,5.91983,9525.00647,1,1500,1500,96.54,1,0,5.91983,0.15,4
,2549,847,301,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2550,847,839,Highway,1,4.49955,7239.77595,1,2000,2000,96.54,1,0,4.49955,0.15,4
,2551,847,840,Highway,1,4.59893,7399.67837,1,2500,2500,96.54,1,0,4.59893,0.15,4
,2552,847,846,Highway,1,6.03931,9717.24979,1,3500,3500,96.54,1,0,6.03931,0.15,4
,2553,847,848,Highway,1,5.97831,9619.10079,2,2500,5000,96.54,1,0,5.97831,0.15,4
,2554,847,857,Highway,1,5.79628,9326.21452,1,3500,3500,96.54,1,0,5.79628,0.15,4
,2555,848,302,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2556,848,447,Highway,1,3.81335,6135.68015,1,4000,4000,96.54,1,0,3.81335,0.15,4
,2557,848,843,Highway,1,4.575,7361.175,1,2000,2000,96.54,1,0,4.575,0.15,4
,2558,848,844,Highway,1,4.758,7655.622,1,3500,3500,96.54,1,0,4.758,0.15,4
,2559,848,847,Highway,1,5.97831,9619.10079,2,2500,5000,96.54,1,0,5.97831,0.15,4
,2560,848,858,Highway,1,5.67333,9128.38797,1,3000,3000,96.54,1,0,5.67333,0.15,4
,2561,849,303,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2562,849,447,Highway,1,2.16185,3478.41665,1,4000,4000,96.54,1,0,2.16185,0.15,4
,2563,849,664,Highway,1,4.45801,7172.93809,2,2750,5500,96.54,1,0,4.45801,0.15,4
,2564,849,665,Highway,1,4.57663,7363.79767,1,1000,1000,96.54,1,0,4.57663,0.15,4
,2565,849,851,Highway,1,4.55258,7325.10122,1,2000,2000,96.54,1,0,4.55258,0.15,4
,2566,849,853,Highway,1,4.514,7263.026,1,2500,2500,96.54,1,0,4.514,0.15,4
,2567,849,859,Highway,1,5.73692,9230.70428,2,2750,5500,96.54,1,0,5.73692,0.15,4
,2568,850,304,Highway,1,0.86267,1388.03603,19,2605.263158,49500,96.54,1,0,0.86267,0.15,4
,2569,850,668,Highway,1,2.989,4809.301,1,4500,4500,96.54,1,0,2.989,0.15,4
,2570,850,851,Highway,1,2.86765,4614.04885,1,3500,3500,96.54,1,0,2.86765,0.15,4
,2571,850,852,Highway,1,2.80666,4515.91594,1,2500,2500,96.54,1,0,2.80666,0.15,4
