agent_id,o_zone_id,d_zone_id,path_id,agent_type,demand_period,volume,toll,travel_time,distance,node_sequence,link_sequence,time_sequence,time_decimal_sequence,link_travel_time_sequence,geometry
1376,20,21,0,p,AM,1200.00,0.0,8.3703,6.0000,20;21;,,0730;0738;,450.00;458.37;,8.37;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485)"
1377,20,21,2,p,AM,0.00,0.0,11.6157,7.0000,20;22;21;,,0738;0746;0749;,458.37;466.08;469.99;,7.71;3.90;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.730979 43.510485)"
1378,20,21,1,p,AM,0.00,0.0,35.2174,14.0000,20;22;23;24;21;,,0749;0757;0809;0813;0825;,469.99;477.70;489.87;493.49;505.20;,7.71;12.17;3.62;11.71;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.730979 43.510485)"
1379,20,22,0,p,AM,2400.00,0.0,7.7131,5.0000,20;22;,,0730;0737;,450.00;457.71;,7.71;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858)"
1380,20,22,1,p,AM,0.00,0.0,12.2878,8.0000,20;21;22;,,0737;0746;0750;,457.71;466.08;470.00;,8.37;3.92;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.731241 43.514858)"
1381,20,22,2,p,AM,0.00,0.0,35.3838,17.0000,20;18;16;17;19;15;22;,,0750;0754;0757;0805;0812;0816;0825;,470.00;474.37;477.60;485.25;492.68;496.72;505.38;,4.37;3.23;7.65;7.43;4.04;8.66;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401, -96.731241 43.514858)"
1382,20,23,0,p,AM,700.00,0.0,19.8818,9.0000,20;22;23;,,0730;0737;0749;,450.00;457.71;469.88;,7.71;12.17;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858)"
1383,20,23,1,p,AM,0.00,0.0,23.8479,11.0000,20;21;24;23;,,0749;0758;0810;0813;,469.88;478.25;490.14;493.73;,8.37;11.89;3.59;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858)"
1384,20,23,2,p,AM,0.00,0.0,47.6404,23.0000,20;18;16;17;19;15;14;23;,,0813;0818;0821;0828;0836;0840;0852;0901;,493.73;498.10;501.33;508.98;516.41;520.45;532.70;541.37;,4.37;3.23;7.65;7.43;4.04;12.25;8.67;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306, -96.750904 43.514858)"
1385,20,24,0,p,AM,400.00,0.0,20.2588,9.0000,20;21;24;,,0730;0738;0750;,450.00;458.37;470.26;,8.37;11.89;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164)"
1386,20,24,1,p,AM,0.00,0.0,23.5026,11.0000,20;22;23;24;,,0750;0757;0810;0813;,470.26;477.97;490.14;493.76;,7.71;12.17;3.62;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164)"
1387,21,1,0,p,AM,100.00,0.0,39.8605,18.0000,21;24;13;12;3;1;,,0730;0741;0758;0801;0805;0809;,450.00;461.89;478.80;481.83;485.85;489.86;,11.89;16.91;3.03;4.02;4.01;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)"
1388,21,1,2,p,AM,0.00,0.0,49.3595,28.0000,21;20;18;7;8;6;2;1;,,0809;0818;0822;0824;0830;0847;0853;0859;,489.86;498.13;502.50;504.56;510.58;527.01;533.22;539.22;,8.27;4.37;2.06;6.01;16.44;6.21;6.00;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828)"
1389,21,1,1,p,AM,0.00,0.0,58.9509,37.0000,21;20;19;15;10;9;5;4;3;1;,,0859;0907;0915;0919;0932;0937;0947;0949;0954;0958;,539.22;547.49;555.26;559.30;572.20;577.96;587.45;589.82;594.16;598.17;,8.27;7.77;4.04;12.90;5.76;9.48;2.38;4.34;4.01;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)"
1390,21,4,0,p,AM,200.00,0.0,40.1847,18.0000,21;24;13;12;3;4;,,0730;0741;0758;0801;0805;0810;,450.00;461.89;478.80;481.83;485.85;490.18;,11.89;16.91;3.03;4.02;4.34;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654)"
1391,21,4,2,p,AM,0.00,0.0,48.8026,23.0000,21;20;18;7;8;6;5;4;,,0810;0818;0822;0824;0830;0847;0856;0858;,490.18;498.46;502.83;504.89;510.90;527.34;536.61;538.99;,8.27;4.37;2.06;6.01;16.44;9.27;2.38;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034, -96.747168 43.563654)"
1392,21,4,1,p,AM,0.00,0.0,50.6045,29.0000,21;20;19;15;10;9;5;4;,,0858;0907;0915;0919;0931;0937;0947;0949;,538.99;547.26;555.03;559.07;571.97;577.73;587.21;589.59;,8.27;7.77;4.04;12.90;5.76;9.48;2.38;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654)"
1393,21,5,3,p,AM,86.16,0.0,42.5712,20.0000,21;24;13;12;3;4;5;,,0730;0741;0758;0801;0805;0810;0812;,450.00;461.89;478.80;481.83;485.85;490.18;492.57;,11.89;16.91;3.03;4.02;4.34;2.39;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034)"
1394,21,5,0,p,AM,13.84,0.0,40.6986,19.0000,21;22;15;10;9;5;,,0812;0816;0825;0838;0843;0853;,492.57;496.49;505.12;518.02;523.79;533.27;,3.92;8.63;12.90;5.76;9.48;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)"
1395,21,5,2,p,AM,0.00,0.0,46.4252,21.0000,21;20;18;7;8;6;5;,,0853;0901;0905;0907;0913;0930;0939;,533.27;541.54;545.91;547.97;553.99;570.42;579.70;,8.27;4.37;2.06;6.01;16.44;9.27;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.731569 43.564034)"
1396,21,5,1,p,AM,0.00,0.0,48.2271,27.0000,21;20;19;15;10;9;5;,,0939;0947;0955;0959;1012;1018;1027;,579.70;587.97;595.73;599.78;612.68;618.44;627.92;,8.27;7.77;4.04;12.90;5.76;9.48;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)"
1397,21,6,0,p,AM,100.00,0.0,37.1527,17.0000,21;20;18;7;8;6;,,0730;0738;0742;0744;0750;0807;,450.00;458.27;462.64;464.70;470.72;487.15;,8.27;4.37;2.06;6.01;16.44;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)"
1398,21,6,3,p,AM,0.00,0.0,51.9313,24.0000,21;24;13;12;3;4;5;6;,,0807;0819;0835;0838;0843;0847;0849;0859;,487.15;499.04;515.95;518.98;523.00;527.34;529.72;539.08;,11.89;16.91;3.03;4.02;4.34;2.39;9.36;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.711644 43.587586)"
1399,21,6,4,p,AM,0.00,0.0,43.6308,20.0000,21;20;18;16;8;6;,,0859;0907;0911;0914;0926;0942;,539.08;547.36;551.73;554.96;566.28;582.71;,8.27;4.37;3.23;11.32;16.44;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586)"
1400,21,6,1,p,AM,0.00,0.0,57.5872,31.0000,21;20;19;15;10;9;5;6;,,0942;0950;0958;1002;1015;1021;1030;1040;,582.71;590.99;598.75;602.80;615.70;621.46;630.94;640.30;,8.27;7.77;4.04;12.90;5.76;9.48;9.36;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)"
1401,21,6,2,p,AM,0.00,0.0,59.4662,19.0000,21;22;15;19;17;16;8;6;,,1040;1044;1052;1056;1104;1112;1123;1139;,640.30;644.22;652.85;656.89;664.34;672.01;683.33;699.77;,3.92;8.63;4.04;7.45;7.67;11.32;16.44;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586)"
1402,21,7,0,p,AM,200.00,0.0,14.7021,12.0000,21;20;18;7;,,0730;0738;0742;0744;,450.00;458.27;462.64;464.70;,8.27;4.37;2.06;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)"
1403,21,7,1,p,AM,0.00,0.0,37.0058,17.0000,21;22;15;19;17;16;18;7;,,0744;0748;0757;0801;0808;0816;0819;0821;,464.70;468.62;477.25;481.29;488.74;496.41;499.65;501.71;,3.92;8.63;4.04;7.45;7.67;3.23;2.06;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744, -96.693423 43.563844)"
1404,21,8,0,p,AM,400.00,0.0,20.7170,15.0000,21;20;18;7;8;,,0730;0738;0742;0744;0750;,450.00;458.27;462.64;464.70;470.72;,8.27;4.37;2.06;6.01;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)"
1405,21,8,2,p,AM,0.00,0.0,27.1951,18.0000,21;20;18;16;8;,,0750;0758;0803;0806;0817;,470.72;478.99;483.36;486.59;497.91;,8.27;4.37;3.23;11.32;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324)"
1406,21,8,1,p,AM,0.00,0.0,43.0306,17.0000,21;22;15;19;17;16;8;,,0817;0821;0830;0834;0841;0849;0900;,497.91;501.83;510.46;514.50;521.95;529.62;540.94;,3.92;8.63;4.04;7.45;7.67;11.32;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.711382 43.562324)"
1407,21,9,0,p,AM,300.00,0.0,31.2153,14.0000,21;22;15;10;9;,,0730;0733;0742;0755;0801;,450.00;453.92;462.55;475.45;481.22;,3.92;8.63;12.90;5.76;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)"
1408,21,9,2,p,AM,0.00,0.0,52.1454,25.0000,21;24;13;12;3;4;5;9;,,0801;0813;0830;0833;0837;0841;0843;0853;,481.22;493.10;510.01;513.04;517.06;521.40;523.79;533.36;,11.89;16.91;3.03;4.02;4.34;2.39;9.57;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596)"
1409,21,9,1,p,AM,0.00,0.0,38.7438,22.0000,21;20;19;15;10;9;,,0853;0901;0909;0913;0926;0932;,533.36;541.63;549.40;553.44;566.34;572.10;,8.27;7.77;4.04;12.90;5.76;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)"
1410,21,10,0,p,AM,1200.00,0.0,25.4531,11.0000,21;22;15;10;,,0730;0733;0742;0755;,450.00;453.92;462.55;475.45;,3.92;8.63;12.90;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271)"
1411,21,10,1,p,AM,0.00,0.0,32.9816,19.0000,21;20;19;15;10;,,0755;0803;0811;0815;0828;,475.45;483.73;491.49;495.53;508.43;,8.27;7.77;4.04;12.90;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271)"
1412,21,10,2,p,AM,0.00,0.0,57.9243,28.0000,21;24;13;12;3;4;5;9;10;,,0828;0840;0857;0900;0904;0908;0911;0920;0926;,508.43;520.32;537.23;540.26;544.28;548.62;551.01;560.58;566.36;,11.89;16.91;3.03;4.02;4.34;2.39;9.57;5.78;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.731569 43.564034, -96.731241 43.548596, -96.731438 43.545271)"
1413,21,11,2,p,AM,3.40,0.0,37.6771,16.0000,21;22;15;10;11;,,0730;0733;0742;0755;0807;,450.00;453.92;462.55;475.45;487.68;,3.92;8.63;12.90;12.22;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)"
1414,21,11,3,p,AM,0.00,0.0,38.0459,14.0000,21;22;15;14;11;,,0807;0811;0820;0832;0845;,487.68;491.59;500.23;512.48;525.72;,3.92;8.63;12.25;13.24;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131)"
1415,21,11,4,p,AM,0.00,0.0,47.3540,24.0000,21;24;13;12;3;4;11;,,0845;0857;0914;0917;0921;0925;0933;,525.72;537.61;554.52;557.55;561.57;565.91;573.08;,11.89;16.91;3.03;4.02;4.34;7.17;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654, -96.746841 43.544131)"
1416,21,11,0,p,AM,396.60,0.0,37.3860,13.0000,21;24;23;14;11;,,0933;0944;0948;0957;1010;,573.08;584.97;588.55;597.22;610.46;,11.89;3.59;8.67;13.24;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131)"
1417,21,11,1,p,AM,0.00,0.0,57.7738,35.0000,21;20;19;15;10;9;5;4;11;,,1010;1018;1026;1030;1043;1049;1058;1101;1108;,610.46;618.74;626.50;630.54;643.44;649.21;658.69;661.07;668.24;,8.27;7.77;4.04;12.90;5.76;9.48;2.38;7.17;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.747168 43.563654, -96.746841 43.544131)"
1418,21,12,0,p,AM,300.00,0.0,31.8268,10.0000,21;24;13;12;,,0730;0741;0758;0801;,450.00;461.89;478.80;481.83;,11.89;16.91;3.03;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)"
1419,21,12,2,p,AM,0.00,0.0,51.6806,20.0000,21;22;15;14;11;12;,,0801;0805;0814;0826;0839;0853;,481.83;485.74;494.38;506.63;519.87;533.51;,3.92;8.63;12.25;13.24;13.63;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941)"
1420,21,12,1,p,AM,0.00,0.0,51.7145,24.0000,21;20;22;23;24;13;12;,,0853;0901;0909;0921;0925;0942;0945;,533.51;541.78;549.49;561.66;565.28;582.19;585.22;,8.27;7.71;12.17;3.62;16.91;3.03;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)"
1421,21,13,0,p,AM,600.00,0.0,28.7954,7.0000,21;24;13;,,0730;0741;0758;,450.00;461.89;478.80;,11.89;16.91;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)"
1422,21,13,1,p,AM,0.00,0.0,48.6831,21.0000,21;20;22;23;24;13;,,0758;0807;0814;0826;0830;0847;,478.80;487.07;494.78;506.95;510.57;527.48;,8.27;7.71;12.17;3.62;16.91;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707)"
1423,21,14,2,p,AM,0.00,0.0,24.8028,10.0000,21;22;15;14;,,0730;0733;0742;0754;,450.00;453.92;462.55;474.80;,3.92;8.63;12.25;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306)"
1424,21,14,0,p,AM,400.00,0.0,24.1429,9.0000,21;24;23;14;,,0754;0806;0810;0818;,474.80;486.69;490.28;498.95;,11.89;3.59;8.67;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)"
1425,21,14,1,p,AM,0.00,0.0,36.8207,19.0000,21;20;22;23;14;,,0818;0827;0834;0847;0855;,498.95;507.22;514.93;527.10;535.77;,8.27;7.71;12.17;8.67;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.751035 43.529306)"
1426,21,15,0,p,AM,800.00,0.0,12.5519,5.0000,21;22;15;,,0730;0733;0742;,450.00;453.92;462.55;,3.92;8.63;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401)"
1427,21,15,1,p,AM,0.00,0.0,20.0805,13.0000,21;20;19;15;,,0742;0750;0758;0802;,462.55;470.83;478.59;482.63;,8.27;7.77;4.04;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401)"
1428,21,16,1,p,AM,600.00,0.0,15.8761,13.0000,21;20;18;16;,,0730;0738;0742;0745;,450.00;458.27;462.64;465.88;,8.27;4.37;3.23;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744)"
1429,21,16,0,p,AM,0.00,0.0,31.7116,12.0000,21;22;15;19;17;16;,,0745;0749;0758;0802;0809;0817;,465.88;469.79;478.43;482.47;489.92;497.59;,3.92;8.63;4.04;7.45;7.67;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744)"
1430,21,17,2,p,AM,0.00,0.0,41.7611,19.0000,21;22;15;10;17;,,0730;0733;0742;0755;0811;,450.00;453.92;462.55;475.45;491.76;,3.92;8.63;12.90;16.31;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.711382 43.541280)"
1431,21,17,3,p,AM,264.66,0.0,23.5273,15.0000,21;20;18;16;17;,,0811;0820;0824;0827;0835;,491.76;500.03;504.40;507.64;515.29;,8.27;4.37;3.23;7.65;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.541280)"
1432,21,17,0,p,AM,335.34,0.0,24.0401,10.0000,21;22;15;19;17;,,0835;0839;0847;0851;0859;,515.29;519.21;527.84;531.88;539.33;,3.92;8.63;4.04;7.45;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280)"
1433,21,17,1,p,AM,0.00,0.0,49.2896,27.0000,21;20;19;15;10;17;,,0859;0907;0915;0919;0932;0948;,539.33;547.60;555.37;559.41;572.31;588.62;,8.27;7.77;4.04;12.90;16.31;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.731438 43.545271, -96.711382 43.541280)"
1434,21,18,0,p,AM,100.00,0.0,12.6412,10.0000,21;20;18;,,0730;0738;0742;,450.00;458.27;462.64;,8.27;4.37;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744)"
1435,21,18,1,p,AM,0.00,0.0,34.9450,15.0000,21;22;15;19;17;16;18;,,0742;0746;0755;0759;0806;0814;0817;,462.64;466.56;475.19;479.23;486.68;494.35;497.59;,3.92;8.63;4.04;7.45;7.67;3.23;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744, -96.694078 43.546744)"
1436,21,19,1,p,AM,74.13,0.0,16.0389,10.0000,21;20;19;,,0730;0738;0746;,450.00;458.27;466.04;,8.27;7.77;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591)"
1437,21,19,0,p,AM,325.87,0.0,16.5914,8.0000,21;22;15;19;,,0746;0749;0758;0802;,466.04;469.96;478.59;482.63;,3.92;8.63;4.04;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591)"
1438,21,20,0,p,AM,1200.00,0.0,8.2735,6.0000,21;20;,,0730;0738;,450.00;458.27;,8.27;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333)"
1439,21,20,1,p,AM,0.00,0.0,11.6306,7.0000,21;22;20;,,0738;0742;0749;,458.27;462.19;469.90;,3.92;7.71;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.711185 43.515333)"
1440,21,22,0,p,AM,1800.00,0.0,3.9174,2.0000,21;22;,,0730;0733;,450.00;453.92;,3.92;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858)"
1441,21,22,1,p,AM,0.00,0.0,15.9867,11.0000,21;20;22;,,0733;0742;0749;,453.92;462.19;469.90;,8.27;7.71;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858)"
1442,21,23,0,p,AM,700.00,0.0,15.4775,5.0000,21;24;23;,,0730;0741;0745;,450.00;461.89;465.48;,11.89;3.59;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858)"
1443,21,23,1,p,AM,0.00,0.0,28.1553,15.0000,21;20;22;23;,,0745;0753;0801;0813;,465.48;473.75;481.46;493.63;,8.27;7.71;12.17;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858)"
1444,21,24,0,p,AM,500.00,0.0,11.8884,3.0000,21;24;,,0730;0741;,450.00;461.89;,11.89;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164)"
1445,21,24,1,p,AM,0.00,0.0,31.7762,17.0000,21;20;22;23;24;,,0741;0750;0757;0810;0813;,461.89;470.16;477.88;490.04;493.66;,8.27;7.71;12.17;3.62;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164)"
1446,22,1,3,p,AM,0.00,0.0,55.7969,26.0000,22;15;14;11;12;3;1;,,0730;0738;0750;0804;0817;0821;0825;,450.00;458.63;470.89;484.13;497.76;501.79;505.80;,8.63;12.25;13.24;13.63;4.02;4.01;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)"
1447,22,1,0,p,AM,262.69,0.0,43.7631,20.0000,22;21;24;13;12;3;1;,,0825;0829;0841;0858;0901;0905;0909;,505.80;509.70;521.59;538.49;541.53;545.55;549.56;,3.90;11.89;16.91;3.03;4.02;4.01;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)"
1448,22,1,1,p,AM,137.31,0.0,43.7616,21.0000,22;23;24;13;12;3;1;,,0909;0921;0925;0942;0945;0949;0953;,549.56;561.73;565.35;582.26;585.29;589.31;593.32;,12.17;3.62;16.91;3.03;4.02;4.01;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)"
1449,22,1,2,p,AM,0.00,0.0,53.2621,30.0000,22;21;20;18;7;8;6;2;1;,,0953;0957;1005;1009;1011;1017;1034;1040;1046;,593.32;597.22;605.50;609.87;611.93;617.94;634.38;640.58;646.58;,3.90;8.27;4.37;2.06;6.01;16.44;6.21;6.00;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813, -96.770420 43.612828)"
1450,22,2,0,p,AM,100.00,0.0,42.7977,21.0000,22;20;18;7;8;6;2;,,0730;0737;0742;0744;0750;0806;0812;,450.00;457.71;462.08;464.14;470.16;486.59;492.80;,7.71;4.37;2.06;6.01;16.44;6.21;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)"
1451,22,2,5,p,AM,0.00,0.0,49.2757,24.0000,22;20;18;16;8;6;2;,,0812;0820;0824;0828;0839;0855;0902;,492.80;500.51;504.88;508.11;519.43;535.87;542.07;,7.71;4.37;3.23;11.32;16.44;6.21;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)"
1452,22,2,4,p,AM,0.00,0.0,49.7644,26.0000,22;21;24;13;12;3;1;2;,,0902;0905;0917;0934;0937;0941;0945;0951;,542.07;545.98;557.86;574.77;577.80;581.83;585.84;591.84;,3.90;11.89;16.91;3.03;4.02;4.01;6.00;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)"
1453,22,2,1,p,AM,0.00,0.0,49.7629,27.0000,22;23;24;13;12;3;1;2;,,0951;1004;1007;1024;1027;1031;1035;1041;,591.84;604.01;607.63;624.53;627.57;631.59;635.60;641.60;,12.17;3.62;16.91;3.03;4.02;4.01;6.00;,"LINESTRING (-96.731241 43.514858, -96.750904 43.514858, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828, -96.711251 43.605813)"
1454,22,2,2,p,AM,0.00,0.0,47.2606,24.0000,22;21;20;18;7;8;6;2;,,1041;1045;1053;1058;1100;1106;1122;1128;,641.60;645.50;653.78;658.14;660.21;666.22;682.66;688.86;,3.90;8.27;4.37;2.06;6.01;16.44;6.21;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)"
