name,node_id,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,geometry
,3582,2917,,,residential,0,-111.9514303,33.4143209,POINT (-111.9514303 33.4143209)
,3583,2918,,turning_circle,residential,0,-111.9240713,33.3838642,POINT (-111.9240713 33.3838642)
,3584,2919,,turning_circle,residential,0,-111.9238846,33.358152,POINT (-111.9238846 33.358152)
,3585,,,motorway_junction,motorway,0,-111.8915452,33.4142477,POINT (-111.8915452 33.4142477)
,3586,2920,,,residential,0,-111.9222232,33.4480075,POINT (-111.9222232 33.4480075)
,3587,2921,,,residential,0,-111.9492427,33.4121851,POINT (-111.9492427 33.4121851)
,3588,2922,,,residential,0,-111.95218,33.4131649,POINT (-111.95218 33.4131649)
,3589,2923,,,residential,0,-111.9539084,33.4127898,POINT (-111.9539084 33.4127898)
,3590,2924,,,residential,0,-111.9196255,33.4480095,POINT (-111.9196255 33.4480095)
,3591,2925,,,residential,0,-111.954878,33.4123152,POINT (-111.954878 33.4123152)
,3592,,,,secondary,0,-111.8939914,33.4074255,POINT (-111.8939914 33.4074255)
,3593,2926,,,residential,0,-111.9560428,33.4121465,POINT (-111.9560428 33.4121465)
,3594,2927,,turning_circle,residential,0,-111.9297057,33.3897227,POINT (-111.9297057 33.3897227)
,3595,2928,,turning_circle,residential,0,-111.9541146,33.4130792,POINT (-111.9541146 33.4130792)
,3596,2929,,,residential,0,-111.9451702,33.4131851,POINT (-111.9451702 33.4131851)
,3597,2930,,,residential,0,-111.9478675,33.413197,POINT (-111.9478675 33.413197)
,3598,2931,,,residential,0,-111.9245551,33.4512523,POINT (-111.9245551 33.4512523)
,3599,2932,,,residential,0,-111.9255568,33.3358522,POINT (-111.9255568 33.3358522)
,3600,2933,,,residential,0,-111.9472745,33.4182992,POINT (-111.9472745 33.4182992)
,3601,2934,,,residential,0,-111.9717501,33.4178915,POINT (-111.9717501 33.4178915)
,3602,2935,,turning_circle,residential,0,-111.8983721,33.3290506,POINT (-111.8983721 33.3290506)
,3603,2936,,,residential,0,-111.9776921,33.4175525,POINT (-111.9776921 33.4175525)
,3604,2937,,,residential,0,-111.9564977,33.4180462,POINT (-111.9564977 33.4180462)
,3605,2938,,,residential,0,-111.9039769,33.3289215,POINT (-111.9039769 33.3289215)
,3606,2939,,,residential,0,-111.90529,33.3360931,POINT (-111.90529 33.3360931)
,3607,2940,,turning_circle,residential,0,-111.9016298,33.4187951,POINT (-111.9016298 33.4187951)
,3608,2941,,turning_circle,residential,0,-111.9034104,33.3288641,POINT (-111.9034104 33.3288641)
,3609,2942,,turning_circle,residential,0,-111.9019513,33.3282402,POINT (-111.9019513 33.3282402)
,3610,2943,,,residential,0,-111.9149279,33.329674,POINT (-111.9149279 33.329674)
,3611,2944,,,residential,0,-111.9032618,33.3583382,POINT (-111.9032618 33.3583382)
,3612,2945,,,residential,0,-111.9377551,33.328793,POINT (-111.9377551 33.328793)
,3613,,,,secondary,0,-111.8919742,33.4088664,POINT (-111.8919742 33.4088664)
,3614,,,,others,0,-111.9615822,33.3445499,POINT (-111.9615822 33.3445499)
,3615,2946,,turning_circle,residential,0,-111.9341759,33.3285133,POINT (-111.9341759 33.3285133)
,3616,2947,,,residential,0,-111.9382004,33.3882106,POINT (-111.9382004 33.3882106)
,3617,,,,others,0,-111.9578375,33.3435515,POINT (-111.9578375 33.3435515)
,3618,2948,,,residential,0,-111.9335107,33.3413041,POINT (-111.9335107 33.3413041)
,3619,2949,,,residential,0,-111.9390979,33.4021157,POINT (-111.9390979 33.4021157)
,3620,2950,,,residential,0,-111.9335183,33.3403764,POINT (-111.9335183 33.3403764)
,3621,2951,,,residential,0,-111.9335098,33.3394674,POINT (-111.9335098 33.3394674)
,3622,2952,,,residential,0,-111.9335244,33.3385374,POINT (-111.9335244 33.3385374)
,3623,2953,,turning_circle,residential,0,-111.9356788,33.3443813,POINT (-111.9356788 33.3443813)
,3624,,,traffic_signals,secondary,0,-111.8936094,33.378535,POINT (-111.8936094 33.378535)
,3625,,,traffic_signals,secondary,0,-111.89364,33.3783289,POINT (-111.89364 33.3783289)
,3626,2954,,,residential,0,-111.8920652,33.4184211,POINT (-111.8920652 33.4184211)
,3627,2955,,,residential,0,-111.8920679,33.416617,POINT (-111.8920679 33.416617)
,3628,,,,others,0,-111.9648519,33.4036798,POINT (-111.9648519 33.4036798)
,3629,2956,,turning_circle,residential,0,-111.9070501,33.3374791,POINT (-111.9070501 33.3374791)
,3630,2957,,,residential,0,-111.9068598,33.3376956,POINT (-111.9068598 33.3376956)
,3631,2958,,,residential,0,-111.9069471,33.3377211,POINT (-111.9069471 33.3377211)
,3632,2959,,turning_circle,residential,0,-111.9067687,33.3379175,POINT (-111.9067687 33.3379175)
,3633,,,,others,0,-111.9640566,33.40378,POINT (-111.9640566 33.40378)
,3634,2960,,,residential,0,-111.933444,33.3722459,POINT (-111.933444 33.3722459)
,3635,,,,tertiary,0,-111.9544991,33.3547896,POINT (-111.9544991 33.3547896)
,3636,,,,secondary,0,-111.8950483,33.4075573,POINT (-111.8950483 33.4075573)
,3637,2961,,,residential,0,-111.9150013,33.3678203,POINT (-111.9150013 33.3678203)
,3638,2962,,,residential,0,-111.9130582,33.3678209,POINT (-111.9130582 33.3678209)
,3639,2963,,,residential,0,-111.9048451,33.3732247,POINT (-111.9048451 33.3732247)
,3640,2964,,,residential,0,-111.903901,33.3732175,POINT (-111.903901 33.3732175)
,3641,2965,,,residential,0,-111.9050111,33.3680519,POINT (-111.9050111 33.3680519)
,3642,2966,,turning_circle,residential,0,-111.9219794,33.3682191,POINT (-111.9219794 33.3682191)
,3643,2967,,,residential,0,-111.9459737,33.3748569,POINT (-111.9459737 33.3748569)
,3644,2968,,turning_circle,residential,0,-111.9248375,33.3682477,POINT (-111.9248375 33.3682477)
,3645,2969,,,residential,0,-111.911591,33.4423754,POINT (-111.911591 33.4423754)
,3646,,,,motorway,0,-111.8936798,33.3722077,POINT (-111.8936798 33.3722077)
,3647,2970,,turning_circle,residential,0,-111.9346886,33.3679093,POINT (-111.9346886 33.3679093)
,3648,2971,,,residential,0,-111.9333668,33.3678591,POINT (-111.9333668 33.3678591)
,3649,2972,,turning_circle,residential,0,-111.956045,33.3531357,POINT (-111.956045 33.3531357)
,3650,2973,,,residential,0,-111.9478222,33.3949178,POINT (-111.9478222 33.3949178)
,3651,,,,tertiary,0,-111.9521006,33.3949325,POINT (-111.9521006 33.3949325)
,3652,2974,,turning_circle,residential,0,-111.9512226,33.3746993,POINT (-111.9512226 33.3746993)
,3653,2975,,,residential,0,-111.9643661,33.3952449,POINT (-111.9643661 33.3952449)
,3654,2976,,,residential,0,-111.9607779,33.3950157,POINT (-111.9607779 33.3950157)
,3655,2977,,,residential,0,-111.9740457,33.3956189,POINT (-111.9740457 33.3956189)
,3656,,,,motorway,0,-111.9608781,33.4371367,POINT (-111.9608781 33.4371367)
,3657,2978,,turning_circle,residential,0,-111.9409636,33.3277867,POINT (-111.9409636 33.3277867)
,3658,2979,,,residential,0,-111.9415635,33.3957408,POINT (-111.9415635 33.3957408)
,3659,,,,secondary,0,-111.9607839,33.4372009,POINT (-111.9607839 33.4372009)
,3660,2980,,,residential,0,-111.942645,33.3958913,POINT (-111.942645 33.3958913)
,3661,2981,,,residential,0,-111.9569033,33.352555,POINT (-111.9569033 33.352555)
,3662,,,,secondary,0,-111.9608608,33.4385072,POINT (-111.9608608 33.4385072)
,3663,2982,,,residential,0,-111.9256014,33.3711795,POINT (-111.9256014 33.3711795)
,3664,2983,,,residential,0,-111.9487157,33.3676126,POINT (-111.9487157 33.3676126)
,3665,2984,,,residential,0,-111.9057149,33.3685752,POINT (-111.9057149 33.3685752)
,3666,2985,,traffic_signals,residential,0,-111.9304264,33.4231268,POINT (-111.9304264 33.4231268)
,3667,2986,,,residential,0,-111.9245715,33.3711866,POINT (-111.9245715 33.3711866)
,3668,,,,motorway,0,-111.8914903,33.4165545,POINT (-111.8914903 33.4165545)
,3669,2987,,,residential,0,-111.9290798,33.4242989,POINT (-111.9290798 33.4242989)
,3670,2988,,,residential,0,-111.913053,33.3686133,POINT (-111.913053 33.3686133)
,3671,2989,,traffic_signals,residential,0,-111.9262237,33.4245026,POINT (-111.9262237 33.4245026)
,3672,,,motorway_junction,motorway,0,-111.9678428,33.3922814,POINT (-111.9678428 33.3922814)
,3673,,,,others,0,-111.8957069,33.4239797,POINT (-111.8957069 33.4239797)
,3674,2990,,turning_circle,residential,0,-111.8991918,33.3675286,POINT (-111.8991918 33.3675286)
,3675,2991,,,residential,0,-111.8988227,33.3679157,POINT (-111.8988227 33.3679157)
,3676,,,,others,0,-111.891924,33.4241487,POINT (-111.891924 33.4241487)
,3677,2992,,,residential,0,-111.8979988,33.3689049,POINT (-111.8979988 33.3689049)
,3678,2993,,,residential,0,-111.8947029,33.369249,POINT (-111.8947029 33.369249)
,3679,,,,motorway,0,-111.9682176,33.3842412,POINT (-111.9682176 33.3842412)
,3680,,,,tertiary,0,-111.9199544,33.3712318,POINT (-111.9199544 33.3712318)
,3681,2994,,turning_circle,residential,0,-111.8983507,33.369206,POINT (-111.8983507 33.369206)
,3682,,,motorway_junction,motorway,0,-111.9682519,33.3824279,POINT (-111.9682519 33.3824279)
,3683,2995,,turning_circle,residential,0,-111.9234728,33.370606,POINT (-111.9234728 33.370606)
,3684,2996,,,residential,0,-111.9230047,33.3573196,POINT (-111.9230047 33.3573196)
,3685,2997,,,residential,0,-111.9194045,33.3712296,POINT (-111.9194045 33.3712296)
,3686,2998,,,residential,0,-111.9234986,33.3701114,POINT (-111.9234986 33.3701114)
,3687,,,traffic_signals,secondary,0,-111.9609622,33.4295052,POINT (-111.9609622 33.4295052)
,3688,,,,tertiary,0,-111.9176682,33.4237215,POINT (-111.9176682 33.4237215)
,3689,2999,,,residential,0,-111.9238076,33.3692943,POINT (-111.9238076 33.3692943)
,3690,3000,,turning_circle,residential,0,-111.9238076,33.3682406,POINT (-111.9238076 33.3682406)
,3691,,,traffic_signals,secondary,0,-111.9610461,33.437154,POINT (-111.9610461 33.437154)
,3692,,,,secondary,0,-111.8935842,33.3783832,POINT (-111.8935842 33.3783832)
,3693,3001,,,residential,0,-111.9161171,33.3712511,POINT (-111.9161171 33.3712511)
,3694,3002,,,residential,0,-111.9229147,33.3625107,POINT (-111.9229147 33.3625107)
,3695,3003,,turning_circle,residential,0,-111.9229147,33.3633351,POINT (-111.9229147 33.3633351)
,3696,3004,,,residential,0,-111.9153189,33.3712511,POINT (-111.9153189 33.3712511)
,3697,3005,,traffic_signals,residential,0,-111.9400786,33.4243437,POINT (-111.9400786 33.4243437)
,3698,3006,,turning_loop,residential,0,-111.9391418,33.4243489,POINT (-111.9391418 33.4243489)
,3699,3007,,,residential,0,-111.9212772,33.3872503,POINT (-111.9212772 33.3872503)
,3700,3008,,,residential,0,-111.9117999,33.3722403,POINT (-111.9117999 33.3722403)
,3701,3009,,turning_circle,residential,0,-111.9578001,33.3276,POINT (-111.9578001 33.3276)
,3702,3010,,turning_circle,residential,0,-111.9201015,33.3848003,POINT (-111.9201015 33.3848003)
,3703,3011,,,residential,0,-111.9478273,33.400109,POINT (-111.9478273 33.400109)
,3704,3012,,turning_circle,residential,0,-111.9199686,33.383427,POINT (-111.9199686 33.383427)
,3705,,,traffic_signals,others,0,-111.9521396,33.40012,POINT (-111.9521396 33.40012)
,3706,3013,,turning_circle,residential,0,-111.9220496,33.3920876,POINT (-111.9220496 33.3920876)
,3707,3014,,turning_circle,residential,0,-111.9434113,33.3282264,POINT (-111.9434113 33.3282264)
,3708,,,traffic_signals,secondary,0,-111.9607715,33.4001426,POINT (-111.9607715 33.4001426)
,3709,3015,,turning_circle,residential,0,-111.9447417,33.3282264,POINT (-111.9447417 33.3282264)
,3710,,,turning_circle,others,0,-111.9665377,33.4000889,POINT (-111.9665377 33.4000889)
,3711,3016,,,residential,0,-111.9213091,33.3904601,POINT (-111.9213091 33.3904601)
,3712,,,motorway_junction,motorway,0,-111.953016,33.3856712,POINT (-111.953016 33.3856712)
,3713,3017,,,residential,0,-111.9204129,33.4029742,POINT (-111.9204129 33.4029742)
,3714,3018,,,residential,0,-111.9425827,33.4000822,POINT (-111.9425827 33.4000822)
,3715,3019,,,residential,0,-111.9431512,33.4000809,POINT (-111.9431512 33.4000809)
,3716,3020,,,residential,0,-111.9210597,33.3969622,POINT (-111.9210597 33.3969622)
,3717,3021,,,residential,0,-111.9737399,33.3848558,POINT (-111.9737399 33.3848558)
,3718,3022,,,residential,0,-111.9717025,33.4000581,POINT (-111.9717025 33.4000581)
,3719,,,,others,0,-111.9061069,33.4249456,POINT (-111.9061069 33.4249456)
,3720,,,turning_circle,others,0,-111.907644,33.4245178,POINT (-111.907644 33.4245178)
,3721,3023,,,residential,0,-111.9500579,33.3550107,POINT (-111.9500579 33.3550107)
,3722,3024,,,residential,0,-111.9479435,33.3551634,POINT (-111.9479435 33.3551634)
,3723,3025,,,residential,0,-111.936666,33.4243591,POINT (-111.936666 33.4243591)
,3724,3026,,motorway_junction,motorway,1,-111.8910225,33.4249766,POINT (-111.8910225 33.4249766)
,3725,3027,,turning_circle,residential,0,-111.8838355,33.3870352,POINT (-111.8838355 33.3870352)
,3726,3028,,turning_circle,residential,0,-111.8843591,33.3938217,POINT (-111.8843591 33.3938217)
,3727,3029,,,residential,0,-111.971699,33.384446,POINT (-111.971699 33.384446)
,3728,3030,,,residential,0,-111.9724072,33.3849256,POINT (-111.9724072 33.3849256)
,3729,3031,,,residential,0,-111.9726919,33.3846418,POINT (-111.9726919 33.3846418)
,3730,3032,,,residential,0,-111.8951347,33.3821004,POINT (-111.8951347 33.3821004)
,3731,3033,,,residential,0,-111.8951518,33.3812117,POINT (-111.8951518 33.3812117)
,3732,3034,,,residential,0,-111.9545758,33.3674457,POINT (-111.9545758 33.3674457)
,3733,3035,,,residential,0,-111.895169,33.3805021,POINT (-111.895169 33.3805021)
,3734,3036,,,residential,0,-111.895169,33.3797495,POINT (-111.895169 33.3797495)
,3735,3037,,,residential,0,-111.8951718,33.3790083,POINT (-111.8951718 33.3790083)
,3736,3038,,,residential,0,-111.8951942,33.378452,POINT (-111.8951942 33.378452)
,3737,3039,,turning_circle,residential,0,-111.8946178,33.4029539,POINT (-111.8946178 33.4029539)
,3738,3040,,,residential,0,-111.8946138,33.4023604,POINT (-111.8946138 33.4023604)
,3739,3041,,,residential,0,-111.8944937,33.4012641,POINT (-111.8944937 33.4012641)
,3740,3042,,,residential,0,-111.8941503,33.3998668,POINT (-111.8941503 33.3998668)
,3741,3043,,turning_circle,residential,0,-111.8967682,33.3972442,POINT (-111.8967682 33.3972442)
,3742,3044,,,residential,0,-111.8958101,33.3739726,POINT (-111.8958101 33.3739726)
,3743,3045,,turning_circle,residential,0,-111.955764,33.3667647,POINT (-111.955764 33.3667647)
,3744,3046,,,residential,0,-111.8941047,33.3828959,POINT (-111.8941047 33.3828959)
,3745,3047,,,residential,0,-111.8941219,33.3820502,POINT (-111.8941219 33.3820502)
,3746,,,,secondary,0,-111.8944352,33.3505344,POINT (-111.8944352 33.3505344)
,3747,3048,,turning_circle,residential,0,-111.9559621,33.36761,POINT (-111.9559621 33.36761)
,3748,3049,,,residential,0,-111.8962092,33.328986,POINT (-111.8962092 33.328986)
,3749,3050,,turning_circle,residential,0,-111.8931547,33.3985125,POINT (-111.8931547 33.3985125)
,3750,3051,,,residential,0,-111.8941761,33.4047106,POINT (-111.8941761 33.4047106)
,3751,3052,,,residential,0,-111.8941847,33.4038651,POINT (-111.8941847 33.4038651)
,3752,3053,,,residential,0,-111.9132485,33.4074407,POINT (-111.9132485 33.4074407)
,3753,3054,,,residential,0,-111.9048281,33.3397667,POINT (-111.9048281 33.3397667)
,3754,3055,,,residential,0,-111.9348729,33.3987913,POINT (-111.9348729 33.3987913)
,3755,3056,,turning_circle,residential,0,-111.9046658,33.3395154,POINT (-111.9046658 33.3395154)
,3756,3057,,,residential,0,-111.9349519,33.3988029,POINT (-111.9349519 33.3988029)
,3757,3058,,,residential,0,-111.9105123,33.329532,POINT (-111.9105123 33.329532)
,3758,3059,,,residential,0,-111.9179909,33.3793577,POINT (-111.9179909 33.3793577)
,3759,,,,tertiary,0,-111.9250848,33.4341581,POINT (-111.9250848 33.4341581)
,3760,3060,,,residential,0,-111.9105127,33.3296046,POINT (-111.9105127 33.3296046)
,3761,3061,,,residential,0,-111.9717899,33.4219339,POINT (-111.9717899 33.4219339)
,3762,,,,secondary,0,-111.8941335,33.3929226,POINT (-111.8941335 33.3929226)
,3763,,,,secondary,0,-111.8886972,33.3929764,POINT (-111.8886972 33.3929764)
,3764,,,,secondary,0,-111.8942525,33.3929724,POINT (-111.8942525 33.3929724)
,3765,3062,,,residential,0,-111.9762299,33.4218272,POINT (-111.9762299 33.4218272)
,3766,3063,,turning_circle,residential,0,-111.9091035,33.3423538,POINT (-111.9091035 33.3423538)
,3767,3064,,,residential,0,-111.92222,33.4496791,POINT (-111.92222 33.4496791)
,3768,3065,,turning_circle,residential,0,-111.9117514,33.4497781,POINT (-111.9117514 33.4497781)
,3769,3066,,turning_circle,residential,0,-111.9570086,33.3705459,POINT (-111.9570086 33.3705459)
,3770,,,,tertiary,0,-111.9177031,33.4071744,POINT (-111.9177031 33.4071744)
,3771,3067,,turning_circle,residential,0,-111.9407309,33.3983993,POINT (-111.9407309 33.3983993)
,3772,3068,,,residential,0,-111.9339146,33.321052,POINT (-111.9339146 33.321052)
,3773,3069,,turning_circle,residential,0,-111.9401458,33.3767899,POINT (-111.9401458 33.3767899)
,3774,,,traffic_signals,primary,0,-111.9262825,33.4200903,POINT (-111.9262825 33.4200903)
,3775,3070,,,residential,0,-111.9174641,33.4465593,POINT (-111.9174641 33.4465593)
,3776,3071,,turning_circle,residential,0,-111.9069184,33.4023952,POINT (-111.9069184 33.4023952)
,3777,3072,,,residential,0,-111.9177396,33.4176616,POINT (-111.9177396 33.4176616)
,3778,3073,,,residential,0,-111.9436729,33.3872721,POINT (-111.9436729 33.3872721)
,3779,3074,,turning_circle,residential,0,-111.918685,33.4188785,POINT (-111.918685 33.4188785)
,3780,3075,,,residential,0,-111.9564469,33.3815345,POINT (-111.9564469 33.3815345)
,3781,3076,,,residential,0,-111.9555371,33.3815345,POINT (-111.9555371 33.3815345)
,3782,3077,,,residential,0,-111.954571,33.3666179,POINT (-111.954571 33.3666179)
,3783,3078,,turning_circle,residential,0,-111.9529106,33.3817352,POINT (-111.9529106 33.3817352)
,3784,3079,,turning_circle,residential,0,-111.9348902,33.450506,POINT (-111.9348902 33.450506)
,3785,3080,,turning_circle,residential,0,-111.9072238,33.3470359,POINT (-111.9072238 33.3470359)
,3786,3081,,,residential,0,-111.951599,33.4254947,POINT (-111.951599 33.4254947)
,3787,3082,,,residential,0,-111.9508417,33.4254913,POINT (-111.9508417 33.4254913)
,3788,3083,,,residential,0,-111.9179723,33.3797809,POINT (-111.9179723 33.3797809)
,3789,3084,,,residential,0,-111.9708678,33.388677,POINT (-111.9708678 33.388677)
,3790,3085,,,residential,0,-111.9461625,33.4254747,POINT (-111.9461625 33.4254747)
,3791,3086,,turning_circle,residential,0,-111.9055122,33.3816854,POINT (-111.9055122 33.3816854)
,3792,3087,,,residential,0,-111.905495,33.3815564,POINT (-111.905495 33.3815564)
,3793,3088,,,residential,0,-111.9333438,33.3375975,POINT (-111.9333438 33.3375975)
,3794,3089,,,residential,0,-111.9392768,33.408668,POINT (-111.9392768 33.408668)
,3795,3090,,,residential,0,-111.9360118,33.4095058,POINT (-111.9360118 33.4095058)
,3796,3091,,,residential,0,-111.9358591,33.334839,POINT (-111.9358591 33.334839)
,3797,3092,,,residential,0,-111.926512,33.4104588,POINT (-111.926512 33.4104588)
,3798,,,,tertiary,0,-111.9511044,33.4440135,POINT (-111.9511044 33.4440135)
,3799,3093,,,residential,0,-111.972273,33.3920996,POINT (-111.972273 33.3920996)
,3800,,,,motorway,0,-111.955124,33.3855488,POINT (-111.955124 33.3855488)
,3801,3094,,,residential,0,-111.9024571,33.4175346,POINT (-111.9024571 33.4175346)
,3802,3095,,traffic_signals,residential,0,-111.9723577,33.3927804,POINT (-111.9723577 33.3927804)
,3803,3096,,,residential,0,-111.9024579,33.417404,POINT (-111.9024579 33.417404)
,3804,3097,,,residential,0,-111.94837,33.3583217,POINT (-111.94837 33.3583217)
,3805,3098,,,residential,0,-111.9470579,33.3581059,POINT (-111.9470579 33.3581059)
,3806,3099,,,residential,0,-111.9483646,33.3581961,POINT (-111.9483646 33.3581961)
,3807,3100,,,residential,0,-111.9462291,33.356889,POINT (-111.9462291 33.356889)
,3808,3101,,,residential,0,-111.9355198,33.335878,POINT (-111.9355198 33.335878)
,3809,3102,,,residential,0,-111.9359066,33.3377793,POINT (-111.9359066 33.3377793)
,3810,,,,secondary,0,-111.9075018,33.4074335,POINT (-111.9075018 33.4074335)
,3811,,,,secondary,0,-111.9071124,33.4074346,POINT (-111.9071124 33.4074346)
,3812,,,,secondary,0,-111.9195397,33.4074443,POINT (-111.9195397 33.4074443)
,3813,,,,secondary,0,-111.9252008,33.4074445,POINT (-111.9252008 33.4074445)
,3814,,,,secondary,0,-111.9072028,33.4075646,POINT (-111.9072028 33.4075646)
,3815,,,,secondary,0,-111.9251976,33.4075685,POINT (-111.9251976 33.4075685)
,3816,,,,secondary,0,-111.9252681,33.4403972,POINT (-111.9252681 33.4403972)
,3817,,,,secondary,0,-111.9209418,33.4075741,POINT (-111.9209418 33.4075741)
,3818,,,traffic_signals,tertiary,0,-111.9179558,33.4404412,POINT (-111.9179558 33.4404412)
,3819,,,,secondary,0,-111.9248092,33.4404595,POINT (-111.9248092 33.4404595)
,3820,,,,secondary,0,-111.9195304,33.4075772,POINT (-111.9195304 33.4075772)
,3821,3103,,,residential,0,-111.9242556,33.4404629,POINT (-111.9242556 33.4404629)
,3822,3104,,,residential,0,-111.9237169,33.4404641,POINT (-111.9237169 33.4404641)
,3823,3105,,,residential,0,-111.9221339,33.4404664,POINT (-111.9221339 33.4404664)
,3824,3106,,,residential,0,-111.9200576,33.4404732,POINT (-111.9200576 33.4404732)
,3825,3107,,,residential,0,-111.9602071,33.4255157,POINT (-111.9602071 33.4255157)
,3826,3108,,,residential,0,-111.9230436,33.3605172,POINT (-111.9230436 33.3605172)
,3827,3109,,turning_circle,residential,0,-111.9230435,33.360783,POINT (-111.9230435 33.360783)
,3828,,,,tertiary,0,-111.8829367,33.4262795,POINT (-111.8829367 33.4262795)
,3829,,,,primary,0,-111.9456162,33.4408437,POINT (-111.9456162 33.4408437)
,3830,3110,,turning_circle,residential,0,-111.9474185,33.3688401,POINT (-111.9474185 33.3688401)
,3831,,,,secondary,0,-111.8936914,33.3779857,POINT (-111.8936914 33.3779857)
,3832,,,traffic_signals,others,0,-111.9293051,33.4287835,POINT (-111.9293051 33.4287835)
,3833,,,traffic_signals,primary,0,-111.9262837,33.4288957,POINT (-111.9262837 33.4288957)
,3834,3111,,,residential,0,-111.900455,33.4290323,POINT (-111.900455 33.4290323)
,3835,,,,tertiary,0,-111.9426407,33.4291101,POINT (-111.9426407 33.4291101)
,3836,3112,,traffic_signals,residential,0,-111.9004081,33.4292229,POINT (-111.9004081 33.4292229)
,3837,3113,,turning_circle,residential,0,-111.9567452,33.3221046,POINT (-111.9567452 33.3221046)
,3838,3114,,turning_circle,residential,0,-111.9173461,33.3865049,POINT (-111.9173461 33.3865049)
,3839,3115,,,residential,0,-111.9591828,33.3220975,POINT (-111.9591828 33.3220975)
,3840,3116,,traffic_signals,residential,0,-111.9047628,33.4293004,POINT (-111.9047628 33.4293004)
,3841,,,,others,0,-111.917341,33.4293282,POINT (-111.917341 33.4293282)
,3842,,,traffic_signals,secondary,0,-111.9090906,33.4293194,POINT (-111.9090906 33.4293194)
,3843,,,traffic_signals,others,0,-111.9179198,33.4293372,POINT (-111.9179198 33.4293372)
,3844,,,,others,0,-111.9196471,33.4293489,POINT (-111.9196471 33.4293489)
,3845,,,,others,0,-111.9062189,33.4293413,POINT (-111.9062189 33.4293413)
,3846,3117,,traffic_signals,residential,0,-111.9005084,33.4293458,POINT (-111.9005084 33.4293458)
,3847,3118,,traffic_signals,residential,0,-111.9004,33.4293479,POINT (-111.9004 33.4293479)
,3848,3119,,,residential,0,-111.9311594,33.3240427,POINT (-111.9311594 33.3240427)
,3849,3120,,turning_circle,residential,0,-111.8939073,33.3812117,POINT (-111.8939073 33.3812117)
,3850,,,,others,0,-111.9211588,33.4293611,POINT (-111.9211588 33.4293611)
,3851,3121,,,residential,0,-111.8996579,33.3809393,POINT (-111.8996579 33.3809393)
,3852,3122,,,residential,0,-111.9273649,33.396978,POINT (-111.9273649 33.396978)
,3853,3123,,,residential,0,-111.8970315,33.3808533,POINT (-111.8970315 33.3808533)
,3854,3124,,turning_circle,residential,0,-111.9273732,33.3368214,POINT (-111.9273732 33.3368214)
,3855,3125,,,residential,0,-111.9273649,33.3963832,POINT (-111.9273649 33.3963832)
,3856,3126,,,residential,0,-111.8962076,33.3806526,POINT (-111.8962076 33.3806526)
,3857,,,traffic_signals,secondary,0,-111.9428815,33.4293641,POINT (-111.9428815 33.4293641)
,3858,3127,,turning_circle,residential,0,-111.9259644,33.3363951,POINT (-111.9259644 33.3363951)
,3859,3128,,,residential,0,-111.9273649,33.3956165,POINT (-111.9273649 33.3956165)
,3860,3129,,,residential,1,-111.9356178,33.3416369,POINT (-111.9356178 33.3416369)
,3861,3130,,,residential,1,-111.9357307,33.3416341,POINT (-111.9357307 33.3416341)
,3862,,,,others,0,-111.8987661,33.4293774,POINT (-111.8987661 33.4293774)
,3863,3131,,,residential,0,-111.9357307,33.3419351,POINT (-111.9357307 33.3419351)
,3864,3132,,turning_circle,residential,0,-111.9352831,33.3308655,POINT (-111.9352831 33.3308655)
,3865,3133,,,residential,0,-111.9269658,33.3370567,POINT (-111.9269658 33.3370567)
,3866,3134,,,residential,0,-111.9262068,33.3361665,POINT (-111.9262068 33.3361665)
,3867,3135,,,residential,0,-111.9337258,33.3242291,POINT (-111.9337258 33.3242291)
,3868,,,traffic_signals,secondary,0,-111.9427805,33.4293994,POINT (-111.9427805 33.4293994)
,3869,3136,,,residential,0,-111.9085736,33.3806548,POINT (-111.9085736 33.3806548)
,3870,3137,,,residential,0,-111.9075495,33.3806576,POINT (-111.9075495 33.3806576)
,3871,3138,,,residential,0,-111.9588154,33.3298224,POINT (-111.9588154 33.3298224)
,3872,3139,,,residential,0,-111.9093327,33.3304561,POINT (-111.9093327 33.3304561)
,3873,3140,,,residential,0,-111.9364843,33.335372,POINT (-111.9364843 33.335372)
,3874,,,,others,0,-111.8970324,33.4294093,POINT (-111.8970324 33.4294093)
,3875,3141,,turning_circle,residential,0,-111.909573,33.3306784,POINT (-111.909573 33.3306784)
,3876,3142,,,residential,0,-111.9065826,33.3806458,POINT (-111.9065826 33.3806458)
,3877,3143,,,residential,0,-111.9103257,33.3600193,POINT (-111.9103257 33.3600193)
,3878,,,,others,0,-111.8936171,33.4294164,POINT (-111.8936171 33.4294164)
,3879,3144,,,residential,0,-111.904577,33.3808833,POINT (-111.904577 33.3808833)
,3880,,,,others,0,-111.8953318,33.4294106,POINT (-111.8953318 33.4294106)
,3881,3145,,,residential,0,-111.9412594,33.4264482,POINT (-111.9412594 33.4264482)
,3882,3146,,turning_circle,residential,0,-111.9075238,33.3816681,POINT (-111.9075238 33.3816681)
,3883,3147,,turning_circle,residential,0,-111.9182822,33.3803845,POINT (-111.9182822 33.3803845)
,3884,,,,secondary,0,-111.941344,33.4294485,POINT (-111.941344 33.4294485)
,3885,3148,,,residential,0,-111.9180203,33.3803858,POINT (-111.9180203 33.3803858)
