link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
76,bpr,775,773,2.000000,4.515916,2.806660,4.515916,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,89.425,-1.000,0.000,117.781,89.425,-28.356,,,,0.000,89.425,4.516,60.000,37.290,1.000,0.022,0.022,2000.000,0.000,0.000,0.000,1.000,2.000,44.712,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,250.986,6.731,250.986,6.731,0.000,0.000,"LINESTRING (-87.906581 42.189022, -87.905390 42.230439)",89.425,89.425,0.022,0.022,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,89.425,89.425,0.000,60.000,60.000,0.000,0.022,0.022,0.000,0.000,0.000,period-based
76,bpr,775,776,2.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1673.454,-1.000,0.000,1224.408,1673.454,449.046,,,,0.000,1673.454,4.818,59.887,37.220,0.998,0.335,0.335,2500.000,0.000,0.000,0.000,1.000,2.000,836.727,0.955,1.142,0.012,0.000,60.000,51.000,0.400,4.000,59.628,51.000,5001.954,134.388,5001.954,134.388,0.252,0.000,"LINESTRING (-87.906607 42.189049, -87.964956 42.189049)",1673.454,1673.454,0.335,0.335,60.000,60.000,60.000,60.000,59.957,59.969,59.981,59.992,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1673.454,1673.454,0.000,59.887,59.887,0.000,0.335,0.335,0.000,0.012,0.012,period-based
76,bpr,776,230,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1801.912,-1.000,0.000,1415.680,1801.912,386.232,,,,0.000,1801.912,1.388,60.000,37.290,1.000,0.018,0.018,49500.000,0.000,0.000,0.000,1.000,2.000,900.956,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,1554.456,41.685,1554.456,41.685,0.000,0.000,"LINESTRING (-87.964972 42.189044, -87.976876 42.180037)",1801.912,1801.912,0.018,0.018,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1801.912,1801.912,0.000,60.000,60.000,0.000,0.018,0.018,0.000,0.000,0.000,period-based
76,bpr,776,590,2.000000,5.005599,3.111000,5.005599,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3351.294,-1.000,0.000,2771.171,3351.294,580.123,,,,0.000,3351.294,5.007,59.978,37.276,1.000,0.223,0.223,7500.000,0.000,0.000,0.000,1.000,2.000,1675.647,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.926,51.000,10425.875,279.692,10425.875,279.692,0.104,0.000,"LINESTRING (-87.964982 42.189023, -87.964982 42.143104)",3351.294,3351.294,0.223,0.223,60.000,60.000,60.000,60.000,59.991,59.994,59.996,59.998,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3351.294,3351.294,0.000,59.978,59.978,0.000,0.223,0.223,0.000,0.002,0.002,period-based
76,bpr,776,771,2.000000,4.712182,2.928640,4.712182,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,825.407,-1.000,0.000,825.407,825.407,0.000,,,,0.000,825.407,4.713,59.993,37.286,1.000,0.165,0.165,2500.000,0.000,0.000,0.000,1.000,2.000,412.704,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.978,51.000,2417.321,64.832,2417.321,64.832,0.007,0.000,"LINESTRING (-87.964956 42.189049, -88.022114 42.188148)",825.407,825.407,0.165,0.165,60.000,60.000,60.000,60.000,59.997,59.998,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,825.407,825.407,0.000,59.993,59.993,0.000,0.165,0.165,0.000,0.001,0.001,period-based
76,bpr,776,774,2.000000,4.613003,2.867000,4.613003,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,390.288,-1.000,0.000,491.046,390.288,-100.758,,,,0.000,390.288,4.613,60.000,37.290,1.000,0.065,0.065,3000.000,0.000,0.000,0.000,1.000,2.000,195.144,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,1118.955,30.007,1118.955,30.007,0.000,0.000,"LINESTRING (-87.964930 42.189023, -87.964930 42.231340)",390.288,390.288,0.065,0.065,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,390.288,390.288,0.000,60.000,60.000,0.000,0.065,0.065,0.000,0.000,0.000,period-based
76,bpr,776,775,2.000000,4.809301,2.989000,4.809301,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1918.313,-1.000,0.000,1517.848,1918.314,400.466,,,,0.000,1918.313,4.825,59.806,37.169,0.997,0.384,0.384,2500.000,0.000,0.000,0.000,1.000,2.000,959.157,0.955,1.142,0.021,0.000,60.000,51.000,0.400,4.000,59.360,51.000,5733.839,154.262,5733.839,154.262,0.500,0.000,"LINESTRING (-87.964956 42.188997, -87.906607 42.188997)",1918.314,1918.314,0.384,0.384,60.000,60.000,60.000,60.000,59.927,59.947,59.967,59.987,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1918.313,1918.313,0.000,59.806,59.806,0.000,0.384,0.384,0.000,0.021,0.021,period-based
76,bpr,777,231,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1942.951,-1.000,0.000,1870.660,1942.951,72.291,,,,0.000,1942.951,1.388,60.000,37.290,1.000,0.020,0.020,49500.000,0.000,0.000,0.000,1.000,2.000,971.475,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,1676.125,44.948,1676.125,44.948,0.000,0.000,"LINESTRING (-87.835175 42.228660, -87.847077 42.219652)",1942.951,1942.951,0.020,0.020,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1942.951,1942.951,0.000,60.000,60.000,0.000,0.020,0.020,0.000,0.000,0.000,period-based
76,bpr,777,424,2.000000,5.357890,3.329950,5.357890,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,116.333,-1.000,0.000,117.206,116.333,-0.873,,,,0.000,116.333,5.358,60.000,37.290,1.000,0.058,0.058,1000.000,0.000,0.000,0.000,1.000,2.000,58.167,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,387.383,10.388,387.383,10.388,0.000,0.000,"LINESTRING (-87.835162 42.228665, -87.899465 42.221462)",116.333,116.333,0.058,0.058,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,116.333,116.333,0.000,60.000,60.000,0.000,0.058,0.058,0.000,0.000,0.000,period-based
76,bpr,777,767,2.000000,4.747821,2.950790,4.747821,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2648.865,-1.000,0.000,1674.843,2648.866,974.023,,,,0.000,2648.865,4.750,59.979,37.277,1.000,0.221,0.221,6000.000,0.000,0.000,0.000,1.000,2.000,1324.433,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.929,51.000,7816.246,209.680,7816.246,209.680,0.075,0.000,"LINESTRING (-87.835133 42.228643, -87.842277 42.271861)",2648.866,2648.866,0.221,0.221,60.000,60.000,60.000,60.000,59.992,59.994,59.996,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2648.865,2648.865,0.000,59.979,59.979,0.000,0.221,0.221,0.000,0.002,0.002,period-based
76,bpr,777,778,2.000000,5.579835,3.467890,5.579835,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4162.946,-1.000,0.000,3052.426,4162.946,1110.520,,,,0.000,4162.946,5.774,57.984,36.038,0.966,0.694,0.694,3000.000,0.000,0.000,0.000,1.000,2.000,2081.473,0.955,1.142,0.221,0.000,60.000,51.000,0.400,4.000,53.798,50.951,14436.638,400.600,14436.638,400.600,13.457,0.000,"LINESTRING (-87.835177 42.228620, -87.792308 42.189004)",4162.946,4162.946,0.694,0.694,60.000,60.000,60.000,60.000,59.279,59.476,59.672,59.869,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4162.946,4162.946,0.000,57.984,57.984,0.000,0.694,0.694,0.000,0.221,0.221,period-based
76,bpr,777,779,2.000000,4.760983,2.958970,4.760983,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3667.501,-1.000,0.000,3227.026,3667.501,440.476,,,,0.000,3667.501,4.968,57.503,35.738,0.958,0.734,0.734,2500.000,0.000,0.000,0.000,1.000,2.000,1833.751,0.955,1.142,0.276,0.000,60.000,51.000,0.400,4.000,52.447,50.881,10852.026,303.651,10852.026,303.651,12.636,0.000,"LINESTRING (-87.835184 42.228647, -87.849473 42.186330)",3667.501,3667.501,0.734,0.734,60.000,60.000,60.000,60.000,59.119,59.360,59.600,59.840,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3667.501,3667.501,0.000,57.503,57.503,0.000,0.734,0.734,0.000,0.276,0.276,period-based
76,bpr,778,232,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3647.727,-1.000,0.000,2920.840,3647.727,726.887,,,,0.000,3647.727,1.388,60.000,37.290,1.000,0.037,0.037,49500.000,0.000,0.000,0.000,1.000,2.000,1823.864,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,3146.785,84.386,3146.785,84.386,0.000,0.000,"LINESTRING (-87.792306 42.189044, -87.804208 42.180037)",3647.727,3647.727,0.037,0.037,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3647.727,3647.727,0.000,60.000,60.000,0.000,0.037,0.037,0.000,0.000,0.000,period-based
76,bpr,778,429,2.000000,3.856644,2.396920,3.856644,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,4782.758,-1.000,0.000,3240.176,4782.758,1542.582,,,,0.000,4782.758,3.867,59.836,37.188,0.997,0.368,0.368,6500.000,0.000,0.000,0.000,1.000,2.000,2391.379,0.955,1.142,0.017,0.000,60.000,51.000,0.400,4.000,59.458,51.000,11463.889,308.268,11463.889,308.268,0.845,0.000,"LINESTRING (-87.792315 42.189032, -87.804223 42.154818)",4782.758,4782.758,0.368,0.368,60.000,60.000,60.000,60.000,59.938,59.955,59.972,59.989,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4782.758,4782.758,0.000,59.836,59.836,0.000,0.368,0.368,0.000,0.017,0.017,period-based
76,bpr,778,597,2.000000,6.654615,4.135870,6.654615,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1094.095,-1.000,0.000,1286.226,1094.095,-192.131,,,,0.000,1094.095,8.085,49.385,30.693,0.823,1.094,1.094,500.000,0.000,0.000,0.000,1.000,2.000,547.047,0.955,1.142,1.058,0.000,60.000,51.000,0.400,4.000,36.664,33.962,4525.034,147.428,4525.034,147.428,26.082,4.668,"LINESTRING (-87.792308 42.189004, -87.743485 42.140384)",1094.095,1094.095,1.094,1.094,60.000,60.000,60.000,60.000,58.896,59.197,59.498,59.799,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1094.095,1094.095,0.000,49.385,49.385,0.000,1.094,1.094,0.000,1.058,1.058,period-based
76,bpr,778,777,2.000000,5.579835,3.467890,5.579835,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2174.692,-1.000,0.000,1261.624,2174.692,913.068,,,,0.000,2174.692,5.594,59.845,37.194,0.997,0.362,0.362,3000.000,0.000,0.000,0.000,1.000,2.000,1087.346,0.955,1.142,0.016,0.000,60.000,51.000,0.400,4.000,59.489,51.000,7541.591,202.764,7541.591,202.764,0.524,0.000,"LINESTRING (-87.792272 42.189042, -87.835141 42.228658)",2174.692,2174.692,0.362,0.362,60.000,60.000,60.000,60.000,59.941,59.957,59.973,59.989,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2174.692,2174.692,0.000,59.845,59.845,0.000,0.362,0.362,0.000,0.016,0.016,period-based
76,bpr,778,779,2.000000,4.720339,2.933710,4.720339,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1155.959,-1.000,0.000,1336.818,1155.959,-180.859,,,,0.000,1155.959,4.721,59.996,37.288,1.000,0.144,0.144,4000.000,0.000,0.000,0.000,1.000,2.000,577.979,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.987,51.000,3391.248,90.948,3391.248,90.948,0.006,0.000,"LINESTRING (-87.792291 42.189049, -87.849449 42.186348)",1155.959,1155.959,0.144,0.144,60.000,60.000,60.000,60.000,59.999,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1155.959,1155.959,0.000,59.996,59.996,0.000,0.144,0.144,0.000,0.000,0.000,period-based
76,bpr,779,233,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3653.781,-1.000,0.000,3579.170,3653.781,74.611,,,,0.000,3653.781,1.388,60.000,37.290,1.000,0.037,0.037,49500.000,0.000,0.000,0.000,1.000,2.000,1826.891,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,3152.007,84.526,3152.007,84.526,0.000,0.000,"LINESTRING (-87.849464 42.186343, -87.861367 42.177336)",3653.781,3653.781,0.037,0.037,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3653.781,3653.781,0.000,60.000,60.000,0.000,0.037,0.037,0.000,0.000,0.000,period-based
76,bpr,779,425,2.000000,2.793369,1.736090,2.793369,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3297.195,-1.000,0.000,1994.047,3297.195,1303.148,,,,0.000,3297.195,2.987,56.114,34.875,0.935,0.824,0.824,2000.000,0.000,0.000,0.000,1.000,2.000,1648.598,0.955,1.142,0.441,0.000,60.000,51.000,0.400,4.000,48.793,50.241,5724.228,164.135,5724.228,164.135,10.630,0.000,"LINESTRING (-87.849454 42.186347, -87.881606 42.178243)",3297.195,3297.195,0.824,0.824,60.000,60.000,60.000,60.000,58.940,59.229,59.518,59.807,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3297.195,3297.195,0.000,56.114,56.114,0.000,0.824,0.824,0.000,0.441,0.441,period-based
76,bpr,779,427,2.000000,4.142081,2.574320,4.142081,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,3805.500,-1.000,0.000,3965.156,3805.500,-159.656,,,,0.000,3805.500,4.145,59.951,37.260,0.999,0.272,0.272,7000.000,0.000,0.000,0.000,1.000,2.000,1902.750,0.955,1.142,0.005,0.000,60.000,51.000,0.400,4.000,59.837,51.000,9796.575,262.927,9796.575,262.927,0.215,0.000,"LINESTRING (-87.849473 42.186330, -87.861381 42.149415)",3805.500,3805.500,0.272,0.272,60.000,60.000,60.000,60.000,59.981,59.986,59.992,59.997,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3805.500,3805.500,0.000,59.951,59.951,0.000,0.272,0.272,0.000,0.005,0.005,period-based
76,bpr,779,777,2.000000,4.760983,2.958970,4.760983,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1358.348,-1.000,0.000,1225.975,1358.348,132.372,,,,0.000,1358.348,4.765,59.951,37.260,0.999,0.272,0.272,2500.000,0.000,0.000,0.000,1.000,2.000,679.174,0.955,1.142,0.005,0.000,60.000,51.000,0.400,4.000,59.838,51.000,4019.310,107.873,4019.310,107.873,0.088,0.000,"LINESTRING (-87.849423 42.186314, -87.835134 42.228631)",1358.348,1358.348,0.272,0.272,60.000,60.000,60.000,60.000,59.981,59.986,59.992,59.997,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1358.348,1358.348,0.000,59.951,59.951,0.000,0.272,0.272,0.000,0.005,0.005,period-based
76,bpr,779,778,2.000000,4.720339,2.933710,4.720339,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1043.842,-1.000,0.000,1094.089,1043.842,-50.247,,,,0.000,1043.842,4.721,59.997,37.289,1.000,0.130,0.130,4000.000,0.000,0.000,0.000,1.000,2.000,521.921,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.991,51.000,3062.330,82.125,3062.330,82.125,0.004,0.000,"LINESTRING (-87.849447 42.186296, -87.792289 42.188997)",1043.842,1043.842,0.130,0.130,60.000,60.000,60.000,60.000,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1043.842,1043.842,0.000,59.997,59.997,0.000,0.130,0.130,0.000,0.000,0.000,period-based
76,bpr,780,234,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,1.388,60.000,37.290,1.000,0.000,0.000,49500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.625866 42.469058, -88.637765 42.460051)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
76,bpr,780,781,2.000000,9.520952,5.917310,9.520952,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,9.521,60.000,37.290,1.000,0.000,0.000,3500.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.000,0.000,0.000,0.000,0.000,-0.000,"LINESTRING (-88.625850 42.469011, -88.510342 42.468111)",0.000,0.000,0.000,0.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,0.000,0.000,0.000,60.000,60.000,0.000,0.000,0.000,0.000,0.000,0.000,period-based
