link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,plf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_auto,MEU_vol_auto,mode_cap_auto,mode_VOC_auto,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
76,bpr,632,86,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5034.006,-1.000,0.000,5364.890,5034.006,-330.884,,,,0.000,5034.006,1.388,60.000,37.290,1.000,0.051,0.051,49500.000,0.000,0.000,0.000,1.000,2.000,2517.003,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,4342.686,116.456,4342.686,116.456,0.000,0.000,"LINESTRING (-87.818503 41.810890, -87.830407 41.801886)",5034.006,5034.006,0.051,0.051,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,5034.006,5034.006,0.000,60.000,60.000,0.000,0.051,0.051,0.000,0.000,0.000,period-based
76,bpr,632,502,2.000000,2.642750,1.642480,2.642750,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1743.495,-1.000,0.000,1399.881,1743.495,343.614,,,,0.000,1743.495,2.688,58.991,36.663,0.983,0.581,0.581,1500.000,0.000,0.000,0.000,1.000,2.000,871.748,0.955,1.142,0.109,0.000,60.000,51.000,0.400,4.000,56.778,50.997,2863.656,78.108,2863.656,78.108,1.314,0.000,"LINESTRING (-87.818510 41.810881, -87.830418 41.788372)",1743.495,1743.495,0.581,0.581,60.000,60.000,60.000,60.000,59.628,59.730,59.831,59.932,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1743.495,1743.495,0.000,58.991,58.991,0.000,0.581,0.581,0.000,0.109,0.109,period-based
76,bpr,632,571,2.000000,5.190779,3.226090,5.190779,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4464.042,-1.000,0.000,3863.696,4464.042,600.347,,,,0.000,4464.042,5.685,54.779,34.045,0.913,0.893,0.893,2500.000,0.000,0.000,0.000,1.000,2.000,2232.021,0.955,1.142,0.607,0.000,60.000,51.000,0.400,4.000,45.589,48.377,14401.402,423.005,14401.402,423.005,36.807,0.000,"LINESTRING (-87.818492 41.810843, -87.757762 41.798238)",4464.042,4464.042,0.893,0.893,60.000,60.000,60.000,60.000,58.928,59.220,59.513,59.805,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4464.042,4464.042,0.000,54.779,54.779,0.000,0.893,0.893,0.000,0.607,0.607,period-based
76,bpr,632,628,2.000000,4.818311,2.994600,4.818311,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4214.413,-1.000,0.000,4124.642,4214.413,89.770,4113.830,0.000,-100.582,0.000,4214.413,4.841,59.717,37.115,0.995,0.421,0.421,5000.000,0.000,0.000,0.000,1.000,2.000,2107.206,0.955,1.142,0.030,0.000,60.000,51.000,0.400,4.000,59.073,51.000,12620.479,340.041,12620.479,340.041,1.601,0.000,"LINESTRING (-87.818461 41.810871, -87.822034 41.854989)",4214.413,4214.413,0.421,0.421,60.000,60.000,60.000,60.000,59.894,59.923,59.952,59.981,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4214.413,4214.413,0.000,59.717,59.717,0.000,0.421,0.421,0.000,0.030,0.030,period-based
76,bpr,632,633,2.000000,4.715239,2.930540,4.715239,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2955.350,-1.000,0.000,4193.156,2955.350,-1237.806,,,,0.000,2955.350,4.716,59.990,37.284,1.000,0.185,0.185,8000.000,0.000,0.000,0.000,1.000,2.000,1477.675,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.965,51.000,8660.771,232.294,8660.771,232.294,0.041,0.000,"LINESTRING (-87.818488 41.810895, -87.875647 41.809094)",2955.350,2955.350,0.185,0.185,60.000,60.000,60.000,60.000,59.996,59.997,59.998,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2955.350,2955.350,0.000,59.990,59.990,0.000,0.185,0.185,0.000,0.001,0.001,period-based
76,bpr,632,636,2.000000,4.691683,2.915900,4.691683,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,1564.348,-1.000,0.000,2369.422,1564.348,-805.074,,,,0.000,1564.348,4.698,59.914,37.237,0.999,0.313,0.313,2500.000,0.000,0.000,0.000,1.000,2.000,782.174,0.955,1.142,0.009,0.000,60.000,51.000,0.400,4.000,59.715,51.000,4561.481,122.500,4561.481,122.500,0.176,0.000,"LINESTRING (-87.818482 41.810843, -87.763706 41.822548)",1564.348,1564.348,0.313,0.313,60.000,60.000,60.000,60.000,59.967,59.976,59.985,59.994,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1564.348,1564.348,0.000,59.914,59.914,0.000,0.313,0.313,0.000,0.009,0.009,period-based
76,bpr,633,87,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7866.938,-1.000,0.000,5527.670,7866.937,2339.267,,,,0.000,7866.938,1.388,60.000,37.290,1.000,0.079,0.079,49500.000,0.000,0.000,0.000,1.000,2.000,3933.469,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,6786.571,181.994,6786.571,181.994,0.001,0.000,"LINESTRING (-87.875662 41.809089, -87.887566 41.800085)",7866.937,7866.937,0.079,0.079,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,7866.938,7866.938,0.000,60.000,60.000,0.000,0.079,0.079,0.000,0.000,0.000,period-based
76,bpr,633,478,2.000000,3.171291,1.970970,3.171291,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3385.424,-1.000,0.000,4543.740,3385.424,-1158.316,3318.191,0.000,-67.233,0.000,3385.424,3.176,59.919,37.240,0.999,0.308,0.308,5500.000,0.000,0.000,0.000,1.000,2.000,1692.712,0.955,1.142,0.009,0.000,60.000,51.000,0.400,4.000,59.733,51.000,6672.569,179.177,6672.569,179.177,0.241,0.000,"LINESTRING (-87.875654 41.809093, -87.911378 41.798289)",3385.424,3385.424,0.308,0.308,60.000,60.000,60.000,60.000,59.969,59.978,59.986,59.994,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3385.424,3385.424,0.000,59.919,59.919,0.000,0.308,0.308,0.000,0.009,0.009,period-based
76,bpr,633,503,2.000000,4.908431,3.050610,4.908431,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2153.325,-1.000,0.000,915.287,2153.325,1238.037,,,,0.000,2153.325,4.909,59.995,37.287,1.000,0.154,0.154,7000.000,0.000,0.000,0.000,1.000,2.000,1076.662,0.955,1.142,0.001,0.000,60.000,51.000,0.400,4.000,59.983,51.000,6568.954,176.172,6568.954,176.172,0.015,0.000,"LINESTRING (-87.875671 41.809075, -87.887579 41.764957)",2153.325,2153.325,0.154,0.154,60.000,60.000,60.000,60.000,59.998,59.999,59.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2153.325,2153.325,0.000,59.995,59.995,0.000,0.154,0.154,0.000,0.001,0.001,period-based
76,bpr,633,629,2.000000,4.715239,2.930540,4.715239,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4159.634,-1.000,0.000,3624.667,4159.634,534.967,4009.341,0.000,-150.293,0.000,4159.634,4.725,59.870,37.210,0.998,0.347,0.347,6000.000,0.000,0.000,0.000,1.000,2.000,2079.817,0.955,1.142,0.014,0.000,60.000,51.000,0.400,4.000,59.572,51.000,12189.975,327.602,12189.975,327.602,0.708,0.000,"LINESTRING (-87.875620 41.809069, -87.878001 41.852287)",4159.634,4159.634,0.347,0.347,60.000,60.000,60.000,60.000,59.951,59.964,59.978,59.991,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4159.634,4159.634,0.000,59.870,59.870,0.000,0.347,0.347,0.000,0.014,0.014,period-based
76,bpr,633,632,2.000000,4.715239,2.930540,4.715239,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,4251.451,-1.000,0.000,4699.478,4251.451,-448.027,4169.762,0.000,-81.689,0.000,4251.451,4.719,59.955,37.262,0.999,0.266,0.266,8000.000,0.000,0.000,0.000,1.000,2.000,2125.726,0.955,1.142,0.005,0.000,60.000,51.000,0.400,4.000,59.852,51.000,12459.048,334.360,12459.048,334.360,0.250,0.000,"LINESTRING (-87.875645 41.809042, -87.818486 41.810843)",4251.451,4251.451,0.266,0.266,60.000,60.000,60.000,60.000,59.983,59.988,59.992,59.997,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,4251.451,4251.451,0.000,59.955,59.955,0.000,0.266,0.266,0.000,0.005,0.005,period-based
76,bpr,634,88,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,5511.000,-1.000,0.000,4291.790,5511.000,1219.209,,,,0.000,5511.000,1.388,60.000,37.290,1.000,0.056,0.056,49500.000,0.000,0.000,0.000,1.000,2.000,2755.500,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,4754.174,127.491,4754.174,127.491,0.000,0.000,"LINESTRING (-87.818503 41.766772, -87.830407 41.757769)",5511.000,5511.000,0.056,0.056,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,5511.000,5511.000,0.000,60.000,60.000,0.000,0.056,0.056,0.000,0.000,0.000,period-based
76,bpr,634,502,2.000000,2.551874,1.586000,2.551874,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2987.597,-1.000,0.000,2339.678,2987.597,647.919,,,,0.000,2987.597,2.928,52.286,32.496,0.871,0.996,0.996,1500.000,0.000,0.000,0.000,1.000,2.000,1493.799,0.955,1.142,0.939,0.000,60.000,51.000,0.400,4.000,40.287,38.890,4738.329,145.813,4738.329,145.813,18.747,0.000,"LINESTRING (-87.818464 41.766764, -87.830372 41.788373)",2987.597,2987.597,0.996,0.996,60.000,60.000,60.000,60.000,58.904,59.203,59.502,59.801,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2987.597,2987.597,0.000,52.286,52.286,0.000,0.996,0.996,0.000,0.939,0.939,period-based
76,bpr,634,505,2.000000,2.886643,1.794060,2.886643,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3134.245,-1.000,0.000,1690.071,3134.245,1444.174,,,,0.000,3134.245,2.889,59.958,37.264,0.999,0.261,0.261,6000.000,0.000,0.000,0.000,1.000,2.000,1567.123,0.955,1.142,0.004,0.000,60.000,51.000,0.400,4.000,59.861,51.000,5623.024,150.896,5623.024,150.896,0.105,0.000,"LINESTRING (-87.818511 41.766761, -87.829229 41.741551)",3134.245,3134.245,0.261,0.261,60.000,60.000,60.000,60.000,59.984,59.988,59.993,59.997,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3134.245,3134.245,0.000,59.958,59.958,0.000,0.261,0.261,0.000,0.004,0.004,period-based
76,bpr,634,571,2.000000,6.070966,3.773130,6.070966,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2158.155,-1.000,0.000,2376.225,2158.155,-218.071,,,,0.000,2158.155,6.148,59.247,36.822,0.987,0.540,0.540,2000.000,0.000,0.000,0.000,1.000,2.000,1079.077,0.955,1.142,0.081,0.000,60.000,51.000,0.400,4.000,57.573,50.999,8142.999,221.144,8142.999,221.144,2.776,0.000,"LINESTRING (-87.818475 41.766728, -87.757745 41.798241)",2158.155,2158.155,0.540,0.540,60.000,60.000,60.000,60.000,59.720,59.797,59.873,59.949,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2158.155,2158.155,0.000,59.247,59.247,0.000,0.540,0.540,0.000,0.081,0.081,period-based
76,bpr,634,635,2.000000,4.715239,2.930540,4.715239,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3528.390,-1.000,0.000,3275.781,3528.390,252.609,3448.014,0.000,-80.376,0.000,3528.390,4.761,59.425,36.933,0.990,0.504,0.504,3500.000,0.000,0.000,0.000,1.000,2.000,1764.195,0.955,1.142,0.062,0.000,60.000,51.000,0.400,4.000,58.133,51.000,10340.089,279.972,10340.089,279.972,2.685,0.000,"LINESTRING (-87.818488 41.766777, -87.875647 41.764976)",3528.390,3528.390,0.504,0.504,60.000,60.000,60.000,60.000,59.785,59.844,59.902,59.961,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3528.390,3528.390,0.000,59.425,59.425,0.000,0.504,0.504,0.000,0.062,0.062,period-based
76,bpr,634,637,2.000000,4.711152,2.928000,4.711152,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3247.867,-1.000,0.000,3537.392,3247.867,-289.525,3206.335,0.000,-41.532,0.000,3247.867,4.723,59.848,37.196,0.997,0.361,0.361,4500.000,0.000,0.000,0.000,1.000,2.000,1623.934,0.955,1.142,0.016,0.000,60.000,51.000,0.400,4.000,59.498,51.000,9509.755,255.669,9509.755,255.669,0.649,0.000,"LINESTRING (-87.818487 41.766725, -87.761329 41.766725)",3247.867,3247.867,0.361,0.361,60.000,60.000,60.000,60.000,59.942,59.958,59.974,59.990,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3247.867,3247.867,0.000,59.848,59.848,0.000,0.361,0.361,0.000,0.016,0.016,period-based
76,bpr,635,89,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2754.607,-1.000,0.000,2015.370,2754.607,739.237,,,,0.000,2754.607,1.388,60.000,37.290,1.000,0.028,0.028,49500.000,0.000,0.000,0.000,1.000,2.000,1377.304,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,2376.317,63.725,2376.317,63.725,0.000,0.000,"LINESTRING (-87.875662 41.764971, -87.887566 41.755968)",2754.607,2754.607,0.028,0.028,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2754.607,2754.607,0.000,60.000,60.000,0.000,0.028,0.028,0.000,0.000,0.000,period-based
76,bpr,635,504,2.000000,1.144610,0.711380,1.144610,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,7821.880,-1.000,0.000,4727.620,7821.880,3094.260,7656.921,0.000,-164.959,0.000,7821.880,1.161,59.136,36.753,0.986,0.559,0.559,7000.000,0.000,0.000,0.000,1.000,2.000,3910.940,0.955,1.142,0.093,0.000,60.000,51.000,0.400,4.000,57.226,50.998,5564.329,151.398,5564.329,151.398,2.181,0.000,"LINESTRING (-87.875657 41.764974, -87.887565 41.759572)",7821.880,7821.880,0.559,0.559,60.000,60.000,60.000,60.000,59.680,59.767,59.855,59.942,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,7821.880,7821.880,0.000,59.136,59.136,0.000,0.559,0.559,0.000,0.093,0.093,period-based
76,bpr,635,634,2.000000,4.715239,2.930540,4.715239,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3105.357,-1.000,0.000,3774.554,3105.357,-669.197,3057.301,0.000,-48.056,0.000,3105.357,4.743,59.653,37.075,0.994,0.444,0.444,3500.000,0.000,0.000,0.000,1.000,2.000,1552.678,0.955,1.142,0.037,0.000,60.000,51.000,0.400,4.000,58.866,51.000,9100.372,245.459,9100.372,245.459,1.418,0.000,"LINESTRING (-87.875645 41.764924, -87.818486 41.766725)",3105.357,3105.357,0.444,0.444,60.000,60.000,60.000,60.000,59.870,59.905,59.941,59.976,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3105.357,3105.357,0.000,59.653,59.653,0.000,0.444,0.444,0.000,0.037,0.037,period-based
76,bpr,635,640,2.000000,4.715239,2.930540,4.715239,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,2362.113,-1.000,0.000,586.317,2362.113,1775.796,,,,0.000,2362.113,6.091,46.445,28.866,0.774,1.181,1.181,1000.000,0.000,0.000,0.000,1.000,2.000,1181.056,0.955,1.142,1.155,0.000,60.000,51.000,0.400,4.000,33.313,29.801,6922.267,239.811,6922.267,239.811,54.179,21.420,"LINESTRING (-87.875672 41.764949, -87.873290 41.721732)",2362.113,2362.113,1.181,1.181,60.000,60.000,60.000,60.000,58.889,59.192,59.495,59.798,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2362.113,2362.113,0.000,46.445,46.445,0.000,1.181,1.181,0.000,1.155,1.155,period-based
76,bpr,635,705,2.000000,4.711152,2.928000,4.711152,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3300.614,-1.000,0.000,2425.414,3300.614,875.200,3222.971,0.000,-77.643,0.000,3300.614,4.717,59.927,37.245,0.999,0.300,0.300,5500.000,0.000,0.000,0.000,1.000,2.000,1650.307,0.955,1.142,0.008,0.000,60.000,51.000,0.400,4.000,59.759,51.000,9664.198,259.477,9664.198,259.477,0.315,0.000,"LINESTRING (-87.875646 41.764976, -87.932804 41.764976)",3300.614,3300.614,0.300,0.300,60.000,60.000,60.000,60.000,59.972,59.980,59.987,59.995,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3300.614,3300.614,0.000,59.927,59.927,0.000,0.300,0.300,0.000,0.008,0.008,period-based
76,bpr,636,90,2.000000,1.388036,0.862670,1.388036,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,3891.561,-1.000,0.000,2163.960,3891.560,1727.600,,,,0.000,3891.561,1.388,60.000,37.290,1.000,0.039,0.039,49500.000,0.000,0.000,0.000,1.000,2.000,1945.780,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,3357.133,90.027,3357.133,90.027,0.000,0.000,"LINESTRING (-87.763727 41.822595, -87.775628 41.813589)",3891.560,3891.560,0.039,0.039,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,3891.561,3891.561,0.000,60.000,60.000,0.000,0.039,0.039,0.000,0.000,0.000,period-based
