name,node_id,zone_id,node_type,control_type,x_coord,y_coord,geometry
,9379,,,,453500,1779300,
,9380,,,,458800,1776700,
,9381,,,,428000,1747400,
,9382,,,,444600,1750400,
,9383,,,,444600,1747700,
,9384,,,,459300,1747700,
,9385,,,,444500,1755700,
,9386,,,,467900,1818200,
,9387,,,,473700,1817800,
,9388,,,,469200,1813600,
,9389,,,,462000,1801300,
,9390,,,,480100,1788000,
,9391,,,,494600,1788500,
,9392,,,,472400,1777200,
,9393,,,,459300,1750400,
,9394,,,,472700,1750800,
,9395,,,,485700,1772300,
,9396,,,,485700,1771400,
,9397,,,,485800,1764300,
,9398,,,,485900,1751200,
,9399,,,,514900,1815200,
,9400,,,,505300,1783500,
,9401,,,,501400,1780000,
,9402,,,,500700,1764800,
,9403,,,,500700,1759400,
,9404,,,,509500,1759600,
,9405,,,,508600,1765000,
,9406,,,,428100,1739400,
,9407,,,,432900,1739500,
,9408,,,,432900,1734200,
,9409,,,,462800,1734500,
,9410,,,,433200,1718200,
,9411,,,,433300,1713000,
,9412,,,,438700,1713000,
,9413,,,,449300,1713100,
,9414,,,,459900,1713200,
,9415,,,,466300,1729300,
,9416,,,,459800,1716000,
,9417,,,,459800,1715300,
,9418,,,,439600,1715600,
,9419,,,,439500,1715600,
,9420,,,,438600,1716100,
,9421,,,,438600,1715100,
,9422,,,,437600,1715500,
,9423,,,,437700,1715500,
,9424,,,,428500,1715400,
,9425,,,,428586,1714190,
,9426,,,,429200,1698300,
,9427,,,,429400,1691600,
,9428,,,,449600,1701900,
,9429,,,,429600,1687600,
,9430,,,,455300,1689300,
,9431,,,,460200,1689300,
,9432,,,,429900,1678500,
,9433,,,,430100,1665200,
,9434,,,,434900,1665300,
,9435,,,,456000,1665500,
,9436,,,,465800,1665700,
,9437,,,,456200,1660100,
,9438,,,,430200,1654700,
,9439,,,,435200,1654700,
,9440,,,,453700,1654800,
,9441,,,,456300,1654900,
,9442,,,,435500,1644200,
,9443,,,,456500,1644300,
,9444,,,,430500,1644100,
,9445,,,,440800,1644200,
,9446,,,,430300,1633500,
,9447,,,,435600,1633600,
,9448,,,,440900,1634600,
,9449,,,,456600,1633700,
,9450,,,,435613,1622200,
,9451,,,,440786,1622080,
,9452,,,,456544,1622080,
,9453,,,,475400,1740200,
,9454,,,,480600,1740400,
,9455,,,,491300,1740700,
,9456,,,,475400,1734900,
,9457,,,,475500,1729600,
,9458,,,,491300,1732600,
,9459,,,,480800,1724400,
,9460,,,,490400,1731800,
,9461,,,,490400,1731000,
,9462,,,,491400,1730000,
,9463,,,,472000,1718900,
,9464,,,,473800,1713700,
,9465,,,,475700,1714200,
,9466,,,,475600,1717800,
,9467,,,,475600,1718900,
,9468,,,,475600,1720600,
,9469,,,,476500,1720500,
,9470,,,,476700,1720100,
,9471,,,,474400,1719800,
,9472,,,,474500,1718900,
,9473,,,,480900,1722400,
,9474,,,,480900,1712400,
,9475,,,,491500,1722900,
,9476,,,,480400,1711200,
,9477,,,,475700,1710800,
,9478,,,,475800,1703100,
,9479,,,,481000,1703300,
,9480,,,,486400,1704500,
,9481,,,,473100,1700400,
,9482,,,,481100,1700600,
,9483,,,,486500,1696800,
,9484,,,,486600,1692800,
,9485,,,,473300,1689800,
,9486,,,,476000,1689900,
,9487,,,,486600,1690200,
,9488,,,,473500,1681900,
,9489,,,,476200,1681000,
,9490,,,,486700,1682200,
,9491,,,,470900,1676500,
,9492,,,,476200,1676600,
,9493,,,,486800,1676900,
,9494,,,,476300,1671300,
,9495,,,,486900,1671600,
,9496,,,,471100,1665900,
,9497,,,,481700,1666200,
,9498,,,,471100,1663600,
,9499,,,,476400,1665700,
,9500,,,,471200,1660600,
,9501,,,,481900,1660900,
,9502,,,,489700,1661200,
,9503,,,,471400,1655300,
,9504,,,,476700,1655500,
,9505,,,,476800,1652900,
,9506,,,,482100,1653000,
,9507,,,,497900,1653500,
,9508,,,,472000,1644600,
,9509,,,,477100,1644800,
,9510,,,,487500,1645200,
,9511,,,,487900,1634500,
,9512,,,,477600,1629000,
,9513,,,,477800,1621800,
,9514,,,,477800,1620100,
,9515,,,,477900,1618400,
,9516,,,,480000,1618400,
,9517,,,,481200,1619800,
,9518,,,,493300,1632000,
,9519,,,,493300,1632900,
,9520,,,,493300,1632500,
,9521,,,,479500,1621200,
,9522,,,,479600,1620900,
,9523,,,,476400,1620600,
,9524,,,,476500,1620200,
,9525,,,,469000,1618300,
,9526,,,,469054,1616670,
,9527,,,,494400,1740700,
,9528,,,,495800,1740800,
,9529,,,,501100,1743500,
,9530,,,,504900,1743600,
,9531,,,,507000,1743700,
,9532,,,,511700,1743800,
,9533,,,,516989,1743990,
,9534,,,,517100,1741300,
,9535,,,,519800,1741400,
,9536,,,,516100,1746600,
,9537,,,,516097,1746300,
,9538,,,,494500,1734600,
,9539,,,,494600,1733000,
,9540,,,,501200,1732900,
,9541,,,,501200,1732100,
,9542,,,,504200,1730300,
,9543,,,,511900,1738500,
,9544,,,,517200,1738700,
,9545,,,,512100,1730600,
,9546,,,,517400,1730800,
,9547,,,,500800,1722300,
,9548,,,,502200,1704200,
,9549,,,,518000,1704300,
,9550,,,,502400,1694600,
,9551,,,,510200,1697200,
,9552,,,,497200,1690100,
,9553,,,,502400,1690600,
,9554,,,,507700,1690700,
,9555,,,,497300,1685200,
,9556,,,,502500,1685300,
,9557,,,,507800,1685500,
,9558,,,,513000,1685600,
,9559,,,,497300,1682500,
,9560,,,,502600,1682600,
,9561,,,,507900,1682800,
,9562,,,,513100,1682900,
,9563,,,,518400,1683000,
,9564,,,,497400,1677300,
,9565,,,,513200,1677700,
,9566,,,,518500,1677900,
,9567,,,,497500,1672000,
,9568,,,,513400,1672400,
,9569,,,,518600,1672600,
,9570,,,,508300,1661700,
,9571,,,,517800,1662000,
,9572,,,,519000,1659600,
,9573,,,,519000,1659200,
,9574,,,,505900,1653700,
,9575,,,,508500,1653800,
,9576,,,,508700,1649700,
,9577,,,,508800,1648300,
,9578,,,,503100,1646700,
,9579,,,,503300,1646500,
,9580,,,,498100,1648300,
,9581,,,,503700,1648300,
,9582,,,,498200,1645600,
,9583,,,,501800,1645700,
,9584,,,,503400,1645700,
,9585,,,,504300,1645800,
,9586,,,,508800,1645900,
,9587,,,,504000,1644900,
,9588,,,,506200,1644500,
,9589,,,,508800,1645000,
,9590,,,,502700,1644400,
,9591,,,,502900,1644400,
,9592,,,,506300,1640500,
,9593,,,,508900,1640600,
,9594,,,,524800,1641000,
,9595,,,,506500,1635200,
,9596,,,,509100,1635300,
,9597,,,,506600,1629900,
,9598,,,,509300,1629900,
,9599,,,,517300,1630200,
,9600,,,,518600,1630200,
,9601,,,,525100,1630400,
,9602,,,,506900,1619200,
,9603,,,,517600,1619500,
,9604,,,,525400,1619800,
,9605,,,,502500,1645700,
,9606,,,,425600,2035800,
,9607,,,,472900,2050600,
,9608,,,,472600,2056500,
,9609,,,,470200,2058900,
,9610,,,,470300,2073800,
,9611,,,,483500,2071400,
,9612,,,,472400,2104000,
,9613,,,,473100,2114600,
,9614,,,,426100,2104500,
,9615,,,,428300,2122900,
,9616,,,,473300,2122800,
,9617,,,,678500,1961800,
,9618,,,,678100,1961900,
,9619,,,,623900,1966800,
,9620,,,,621800,1962600,
,9621,,,,625000,1954100,
,9622,,,,637000,1952200,
,9623,,,,633900,1946900,
,9624,,,,653100,1867900,
,9625,,,,653100,1867400,
,9626,,,,653100,1862100,
,9627,,,,653100,1859800,
,9628,,,,680200,1939800,
,9629,,,,682300,1937700,
,9630,,,,679900,1914500,
,9631,,,,681000,1914500,
,9632,,,,682100,1914500,
,9633,,,,688500,1910900,
,9634,,,,661300,1904800,
,9635,,,,662100,1901500,
,9636,,,,717200,1798100,
,9637,,,,719800,1798100,
,9638,,,,693900,1786100,
,9639,,,,690800,1787100,
,9640,,,,685500,1787100,
,9641,,,,688000,1787100,
,9642,,,,699200,1809400,
,9643,,,,687700,1863700,
,9644,,,,688300,1862900,
,9645,,,,686400,1862900,
,9646,,,,687800,1861300,
,9647,,,,701200,1858000,
,9648,,,,578000,1958300,
,9649,,,,568700,1948900,
,9650,,,,574000,1948900,
,9651,,,,541600,1973800,
,9652,,,,662700,1793200,
,9653,,,,660500,1787500,
,9654,,,,658200,1786100,
,9655,,,,652500,1803600,
,9656,,,,652500,1801100,
,9657,,,,652500,1798300,
,9658,,,,650300,1776300,
,9659,,,,677000,1762000,
,9660,,,,672500,1760950,
,9661,,,,643300,1835100,
,9662,,,,457100,2065800,
,9663,,,,485300,2086300,
,9664,,,,589800,1984000,
,9665,,,,559400,1985600,
,9666,,,,557400,1982900,
,9667,,,,559100,1982900,
,9668,,,,563400,1960300,
,9669,,,,562200,1944300,
,9670,,,,546200,1956800,
,9671,,,,610300,1972200,
,9672,,,,622400,1995200,
,9673,,,,628000,1996200,
,9674,,,,631500,1995900,
,9675,,,,626600,1997200,
,9676,,,,633800,2034500,
,9677,,,,639600,1792500,
,9678,,,,478400,2109300,
,9679,,,,543600,1940900,
,9680,,,,543600,1938100,
,9681,,,,544900,1938000,
,9682,,,,535600,1907400,
,9683,,,,537300,1920400,
,9684,,,,537300,1922300,
,9685,,,,537400,1924800,
,9686,,,,543600,1932700,
,9687,,,,573100,2082900,
,9688,,,,572000,2080900,
,9689,,,,610500,2056700,
,9690,,,,610600,2038200,
,9691,,,,615800,2038200,
,9692,,,,528000,2022500,
,9693,,,,627300,2038500,
,9694,,,,585000,2054200,
,9695,,,,561100,2054000,
,9696,,,,569100,2053500,
,9697,,,,580218,2031513,
,9698,,,,578500,2037100,
,9699,,,,567900,2033900,
,9700,,,,571800,2038500,
,9701,,,,568600,2033500,
,9702,,,,567000,2032400,
,9703,,,,573600,2024600,
,9704,,,,571800,2024600,
,9705,,,,569300,2019700,
,9706,,,,570700,2014600,
,9707,,,,567900,2014600,
,9708,,,,567900,2010900,
,9709,,,,572000,2001400,
,9710,,,,571600,1998600,
,9711,,,,570700,2010900,
,9712,,,,574600,2011300,
,9713,,,,570500,2009500,
,9714,,,,574600,2008500,
,9715,,,,567600,2019500,
,9716,,,,568100,2009700,
,9717,,,,566700,2009500,
,9718,,,,607600,2021900,
,9719,,,,603400,2019300,
,9720,,,,608100,2020300,
,9721,,,,599800,2030300,
,9722,,,,599200,2023100,
,9723,,,,598300,2024000,
,9724,,,,595900,2022200,
,9725,,,,591900,2022200,
,9726,,,,595900,2026300,
,9727,,,,604000,2017200,
,9728,,,,604000,2014200,
,9729,,,,602900,2000900,
,9730,,,,600200,2000700,
,9731,,,,590400,2001300,
,9732,,,,590600,2006700,
,9733,,,,593100,2008300,
,9734,,,,590900,2007900,
,9735,,,,588700,2006700,
,9736,,,,638500,2015700,
,9737,,,,633900,2001000,
,9738,,,,634800,2029800,
,9739,,,,633900,2029800,
,9740,,,,629000,2029600,
,9741,,,,629000,2032900,
,9742,,,,615900,2102900,
,9743,,,,623400,2102900,
,9744,,,,581800,2100200,
,9745,,,,565700,2120500,
,9746,,,,561100,2110100,
,9747,,,,565200,2110100,
,9748,,,,517800,1986700,
,9749,,,,517800,1985200,
,9750,,,,511600,1983000,
,9751,,,,511000,1965200,
,9752,,,,498000,1961700,
,9753,,,,504700,1961700,
,9754,,,,500300,1907400,
,9755,,,,515000,1905800,
,9756,,,,510900,1905800,
,9757,,,,498000,1897200,
,9758,,,,498000,1902500,
,9759,,,,501500,1903300,
,9760,,,,489100,1865300,
,9761,,,,670900,1742500,
,9762,,,,679700,1741300,
,9763,,,,456200,1884000,
,9764,,,,588400,1911300,
,9765,,,,593800,1911300,
,9766,,,,604100,1926300,
,9767,,,,601800,1926300,
,9768,,,,593800,1923500,
,9769,,,,596800,1923500,
,9770,,,,598600,1936800,
,9771,,,,598600,1940200,
,9772,,,,585200,1939800,
,9773,,,,587300,1936700,
,9774,,,,589700,1937100,
,9775,,,,557900,1909600,
,9776,,,,563400,1909600,
,9777,,,,559900,1909600,
,9778,,,,559900,1912200,
,9779,,,,565100,1907000,
,9780,,,,566100,1912200,
,9781,,,,565800,1909900,
,9782,,,,563400,1917100,
,9783,,,,554600,1917200,
,9784,,,,555100,1920600,
,9785,,,,565900,1920000,
,9786,,,,565600,1925800,
,9787,,,,568900,1922800,
,9788,,,,573300,1921300,
,9789,,,,573800,1926200,
,9790,,,,560300,1925500,
,9791,,,,560600,1920400,
,9792,,,,563700,1929700,
,9793,,,,559500,1931700,
,9794,,,,563900,1933900,
,9795,,,,568800,1933900,
,9796,,,,560100,1932500,
,9797,,,,576700,1932100,
,9798,,,,571700,1931300,
,9799,,,,551700,1690500,
,9800,,,,550400,1698200,
,9801,,,,550400,1694900,
,9802,,,,544100,1701000,
,9803,,,,576600,1884000,
,9804,,,,573900,1884000,
,9805,,,,574000,1885400,
,9806,,,,565500,1885800,
,9807,,,,568500,1885800,
,9808,,,,569800,1885800,
,9809,,,,576500,1892900,
,9810,,,,576500,1896500,
,9811,,,,531600,1715300,
,9812,,,,557000,1671100,
,9813,,,,534300,1768100,
,9814,,,,534300,1762800,
,9815,,,,555700,1855500,
,9816,,,,557600,1855500,
,9817,,,,559800,1855500,
,9818,,,,559800,1856500,
,9819,,,,564000,1857200,
,9820,,,,533000,1810100,
,9821,,,,533000,1804800,
,9822,,,,533000,1799800,
,9823,,,,536000,1797200,
,9824,,,,533300,1797200,
,9825,,,,534800,1839300,
,9826,,,,532700,1815600,
,9827,,,,564400,1745400,
,9828,,,,524700,1838600,
,9829,,,,525600,1833800,
,9830,,,,540000,1839600,
,9831,,,,545400,1839800,
,9832,,,,569600,1745500,
,9833,,,,525200,1845000,
,9834,,,,525200,1847900,
,9835,,,,522000,1848900,
,9836,,,,577100,1771900,
,9837,,,,579300,1771900,
,9838,,,,567300,1825200,
,9839,,,,690000,1703000,
,9840,,,,690000,1708300,
,9841,,,,690000,1713600,
,9842,,,,591500,1804600,
,9843,,,,600600,1762300,
,9844,,,,607400,1762300,
,9845,,,,611300,1759800,
,9846,,,,602900,1762300,
,9847,,,,602900,1765000,
,9848,,,,616800,1778500,
,9849,,,,616800,1770900,
,9850,,,,611100,1766900,
,9851,,,,650000,1729000,
,9852,,,,642500,1707300,
,9853,,,,537300,1747500,
,9854,,,,631100,2173100,
,9855,,,,637700,2164400,
,9856,,,,622300,2162600,
,9857,,,,612500,2162800,
,9858,,,,602700,2166600,
,9859,,,,602300,2166100,
,9860,,,,602300,2166800,
,9861,,,,602600,2166100,
,9862,,,,602400,2175300,
,9863,,,,602300,2175500,
,9864,,,,575700,2173400,
,9865,,,,558400,2149600,
,9866,,,,557700,2149600,
,9867,,,,534400,2152300,
,9868,,,,511200,2154500,
,9869,,,,510000,2144700,
,9870,,,,602500,2176000,
,9871,,,,603100,2185300,
,9872,,,,602200,2186200,
,9873,,,,602400,2186200,
,9874,,,,603500,2185300,
,9875,,,,612400,2176000,
,9876,,,,631100,2175600,
,9877,,,,622900,2175800,
,9878,,,,626200,2186400,
,9879,,,,641000,2186200,
,9880,,,,612300,2186500,
,9881,,,,485500,2141200,
,9882,,,,473800,2156700,
,9883,,,,472500,2158100,
,9884,,,,589200,1833600,
,9885,,,,602100,2176000,
,9886,,,,582400,1998600,
,9887,,,,585100,1998600,
,9888,,,,574200,1912200,
,9889,,,,585700,1881500,
,9890,,,,587300,1881500,
,9891,,,,587500,1881500,
,9892,,,,585700,1882800,
,9893,,,,585700,1882500,
,9894,,,,585700,1882300,
,9895,,,,585700,1881900,
,9896,,,,534500,1871100,
,9897,,,,534500,1870900,
,9898,,,,626400,1982300,
,9899,,,,626100,1982500,
,9900,,,,568700,1965000,
,9901,,,,569500,1965900,
,9902,,,,569500,1966100,
,9903,,,,644800,1998900,
,9904,,,,565900,1886200,
,9905,,,,645200,1974600,
,9906,,,,642200,1974600,
,9907,,,,694500,1904800,
,9908,,,,694100,1904500,
,9909,,,,694500,1904500,
,9910,,,,695100,1904500,
,9911,,,,694500,1904200,
,9912,,,,694500,1903800,
,9913,,,,694500,1903300,
,9914,,,,694100,1903800,
,9915,,,,693400,1902600,
,9916,,,,692900,1902200,
,9917,,,,693400,1902200,
,9918,,,,694000,1902200,
,9919,,,,693400,1901700,
,9920,,,,694000,1901700,
,9921,,,,695500,1903300,
,9922,,,,695500,1903800,
,9923,,,,589200,1988700,
,9924,,,,589000,1988600,
,9925,,,,589600,1989400,
,9926,,,,588600,1990000,
,9927,,,,585800,1998000,
,9928,,,,585600,1998600,
,9929,,,,632500,1936100,
,9930,,,,641400,1824600,
,9931,,,,580000,1918000,
,9932,,,,581200,1917800,
,9933,,,,580400,1918400,
,9934,,,,580800,1918400,
,9935,,,,580400,1914000,
,9936,,,,580800,1914000,
,9937,,,,580400,1913500,
,9938,,,,580800,1913500,
,9939,,,,580400,1908500,
,9940,,,,581000,1907300,
,9941,,,,579500,1892300,
,9942,,,,580000,1892300,
,9943,,,,581900,1882300,
,9944,,,,582400,1882400,
,9945,,,,580000,1880000,
,9946,,,,578800,1878100,
,9947,,,,575500,1874200,
,9948,,,,575700,1874200,
,9949,,,,575100,1871500,
,9950,,,,576200,1871500,
,9951,,,,575500,1868400,
,9952,,,,575700,1868400,
,9953,,,,575409,1865290,
,9954,,,,575765,1865200,
,9955,,,,577234,1859350,
,9956,,,,577969,1858680,
,9957,,,,580800,1852300,
,9958,,,,581200,1852300,
,9959,,,,580800,1851100,
,9960,,,,581200,1851100,
,9961,,,,581258,1846554,
,9962,,,,581533,1846589,
,9963,,,,581276,1846252,
,9964,,,,581563,1846294,
,9965,,,,581447,1843320,
,9966,,,,581634,1843475,
,9967,,,,581997,1837056,
,9968,,,,582424,1837065,
,9969,,,,583537,1835412,
,9970,,,,581527,1834788,
,9971,,,,580000,1907700,
,9972,,,,580005,1908140,
,9973,,,,580150,1908310,
,9974,,,,581144,1907430,
,9975,,,,581192,1907600,
,9976,,,,581100,1907700,
,9977,,,,579000,1891500,
,9978,,,,579000,1891900,
,9979,,,,579300,1892300,
,9980,,,,580300,1892300,
,9981,,,,580600,1892000,
,9982,,,,580600,1891600,
,9983,,,,581300,1881700,
,9984,,,,581300,1882000,
,9985,,,,581600,1882300,
,9986,,,,582600,1882400,
,9987,,,,582800,1882100,
,9988,,,,582800,1881800,
,9989,,,,578400,1871100,
,9990,,,,576800,1872400,
,9991,,,,580500,1878600,
,9992,,,,578900,1873600,
,9993,,,,578400,1872500,
,9994,,,,574400,1873300,
,9995,,,,581000,1878400,
,9996,,,,579400,1873300,
,9997,,,,575500,1872300,
,9998,,,,577100,1872100,
,9999,,,,574853,1872340,
,10000,,,,574875,1871960,
,10001,,,,576800,1872200,
,10002,,,,576800,1872000,
,10003,,,,573900,1872600,
,10004,,,,573900,1870700,
,10005,,,,553600,1868700,
,10006,,,,550600,1848000,
,10007,,,,575300,1870700,
,10008,,,,562600,1847200,
,10009,,,,553400,1854800,
,10010,,,,576200,1870700,
,10011,,,,574920,1864980,
,10012,,,,574800,1864700,
,10013,,,,574700,1864400,
,10014,,,,576400,1864300,
,10015,,,,576233,1864730,
,10016,,,,576099,1865090,
,10017,,,,576744,1859350,
,10018,,,,576366,1858900,
,10019,,,,576500,1858000,
,10020,,,,579000,1859500,
,10021,,,,578787,1859030,
,10022,,,,578519,1858860,
,10023,,,,580617,1852090,
,10024,,,,580400,1851900,
,10025,,,,580300,1851700,
,10026,,,,581700,1851700,
,10027,,,,581500,1851900,
,10028,,,,581400,1852100,
,10029,,,,581117,1842262,
,10030,,,,581632,1842573,
,10031,,,,506000,2019600,
,10032,,,,510200,2019600,
,10033,,,,512800,2019600,
,10034,,,,564500,1784800,
,10035,,,,550600,1885000,
,10036,,,,558000,1936300,
,10037,,,,643700,1839700,
,10038,,,,643900,1839900,
,10039,,,,644000,1840100,
,10040,,,,643300,1840100,
,10041,,,,643400,1839900,
,10042,,,,643600,1839700,
,10043,,,,678400,1798500,
,10044,,,,678300,1798500,
,10045,,,,624200,1997400,
,10046,,,,624600,1997900,
,10047,,,,624700,1998100,
,10048,,,,624700,1998500,
,10049,,,,623600,1998500,
,10050,,,,623700,1998100,
,10051,,,,623800,1997900,
,10052,,,,624000,1997300,
,10053,,,,617400,2030500,
,10054,,,,617300,2030600,
,10055,,,,617100,2030800,
,10056,,,,617000,2030800,
,10057,,,,616800,2030600,
,10058,,,,616700,2030500,
,10059,,,,624400,1999300,
,10060,,,,624700,1999300,
,10061,,,,594400,1957400,
,10062,,,,594300,1957300,
,10063,,,,626600,1996900,
,10064,,,,499300,1970500,
,10065,,,,500100,1971500,
,10066,,,,500100,1971600,
,10067,,,,499300,1972600,
,10068,,,,489100,1872200,
,10069,,,,489100,1868500,
,10070,,,,489800,1868100,
,10071,,,,489800,1868000,
,10072,,,,489100,1867600,
,10073,,,,488500,1857000,
,10074,,,,488500,1851900,
,10075,,,,650700,1855100,
,10076,,,,650693,1859390,
,10077,,,,645200,1859800,
,10078,,,,539500,1869900,
,10079,,,,548500,1870900,
,10080,,,,552200,1870100,
,10081,,,,558200,1870000,
,10082,,,,556700,1829500,
,10083,,,,558200,1830800,
,10084,,,,557500,1817100,
,10085,,,,556900,1816700,
,10086,,,,556900,1817100,
,10087,,,,557500,1817000,
,10088,,,,664800,1792000,
,10089,,,,665000,1793300,
,10090,,,,666800,1792400,
,10091,,,,666800,1793800,
,10092,,,,670200,1797400,
,10093,,,,670200,1798400,
,10094,,,,671800,1797700,
,10095,,,,671802,1798926,
,10096,,,,678200,1805800,
,10097,,,,678100,1806900,
,10098,,,,679400,1805900,
,10099,,,,679600,1807100,
,10100,,,,604800,2093800,
,10101,,,,606700,2093800,
,10102,,,,692200,1887900,
,10103,,,,692200,1887600,
,10104,,,,692352,1887450,
,10105,,,,692298,1888200,
,10106,,,,694200,1889700,
,10107,,,,694500,1894000,
,10108,,,,695200,1891400,
,10109,,,,648900,1832700,
,10110,,,,648900,1835200,
,10111,,,,665100,1822500,
,10112,,,,665100,1819900,
,10113,,,,624506,1887750,
,10114,,,,516128,1922750,
,10115,,,,530192,2093750,
,10116,,,,517709,1950260,
,10117,,,,517897,1950400,
,10118,,,,518146,1950000,
,10119,,,,517901,1949840,
,10120,,,,645523,1885680,
,10121,,,,647168,1887520,
,10122,,,,647965,1888520,
,10123,,,,804429,1794730,
,10124,,,,804473,1795950,
,10125,,,,546600,1857600,
,10126,,,,794500,1804200,
,10127,,,,726300,1818200,
,10128,,,,726300,1818600,
,10129,,,,737500,1817400,
,10130,,,,737500,1817900,
,10131,,,,742800,1817000,
,10132,,,,743400,1817400,
,10133,,,,746900,1812000,
,10134,,,,747500,1812500,
,10135,,,,725300,1817500,
,10136,,,,737200,1818400,
,10137,,,,746300,1804100,
,10138,,,,750300,1803700,
,10139,,,,751675,1803020,
,10140,,,,751910,1802640,
,10141,,,,748882,1802660,
,10142,,,,749116,1801420,
,10143,,,,748800,1800800,
,10144,,,,752400,1801600,
,10145,,,,752400,1801100,
,10146,,,,733100,1816000,
,10147,,,,736100,1817200,
,10148,,,,737800,1819100,
,10149,,,,743100,1817900,
,10150,,,,770900,1801600,
,10151,,,,770900,1801000,
,10152,,,,772300,1801800,
,10153,,,,772400,1800500,
,10154,,,,722800,1818500,
,10155,,,,723300,1818900,
,10156,,,,725300,1819200,
,10157,,,,583600,1943500,
,10158,,,,583900,1943800,
,10159,,,,582900,1943800,
,10160,,,,583300,1943500,
,10161,,,,514000,1840100,
,10162,,,,517300,1823200,
,10163,,,,474300,1828800,
,10164,,,,650000,1880500,
,10165,,,,652600,1880600,
,10166,,,,652500,1877900,
,10167,,,,726300,1828600,
,10168,,,,731400,1826800,
,10169,,,,725300,1819900,
,10170,,,,735600,1820200,
,10171,,,,743600,1818400,
,10172,,,,727600,1812100,
,10173,,,,733100,1812100,
,10174,,,,737900,1812200,
,10175,,,,727800,1808400,
,10176,,,,738300,1808700,
,10177,,,,746200,1808600,
,10178,,,,749500,1808700,
,10179,,,,756600,1810100,
,10180,,,,727700,1803800,
,10181,,,,733100,1805800,
,10182,,,,753400,1805000,
,10183,,,,733000,1798300,
,10184,,,,743700,1796400,
,10185,,,,754200,1798800,
,10186,,,,727800,1793600,
,10187,,,,733100,1793700,
,10188,,,,738300,1793800,
,10189,,,,743700,1793700,
,10190,,,,751700,1793900,
,10191,,,,754200,1793800,
,10192,,,,727700,1791200,
,10193,,,,733100,1791100,
,10194,,,,740300,1791200,
,10195,,,,743700,1789400,
,10196,,,,754400,1788600,
,10197,,,,736000,1782000,
,10198,,,,745200,1780700,
,10199,,,,746600,1780500,
,10200,,,,754500,1783400,
,10201,,,,731300,1732700,
,10202,,,,731600,1716500,
,10203,,,,747400,1719800,
,10204,,,,750500,1699700,
,10205,,,,732400,1685100,
,10206,,,,752100,1687300,
,10207,,,,731600,1668200,
,10208,,,,753800,1669100,
,10209,,,,743600,1648000,
,10210,,,,756800,1804700,
,10211,,,,777200,1801400,
,10212,,,,760600,1799600,
,10213,,,,764700,1799100,
,10214,,,,767900,1799000,
,10215,,,,777900,1798500,
,10216,,,,757000,1793700,
,10217,,,,769700,1793800,
,10218,,,,774500,1795500,
,10219,,,,778300,1795800,
,10220,,,,788300,1793600,
,10221,,,,757200,1788600,
,10222,,,,764700,1788500,
,10223,,,,774500,1788700,
,10224,,,,781700,1791000,
,10225,,,,788600,1787600,
,10226,,,,540880,1640948,
,10227,,,,541310,1620073,
,10228,,,,533524,1619834,
,10229,,,,631573,1669755,
,10230,,,,533810,1597621,
,10231,,,,633182,1669794,
,10232,,,,645457,1607594,
,10233,,,,590179,1631633,
,10234,,,,565721,1599054,
,10235,,,,565339,1620933,
,10236,,,,578046,1620980,
,10237,,,,578141,1631490,
,10238,,,,631900,1669100,
,10239,,,,590944,1621219,
,10240,,,,591326,1599914,
,10241,,,,632215,1669150,
,10242,,,,598873,1651744,
,10243,,,,625147,1635025,
,10244,,,,611485,1634452,
,10245,,,,612058,1621410,
,10246,,,,617599,1600965,
,10247,,,,628365,1580072,
,10248,,,,625052,1621936,
,10249,,,,645312,1621934,
,10250,,,,632421,1648442,
,10251,,,,684352,1649167,
,10252,,,,684567,1638810,
,10253,,,,633360,1639762,
,10254,,,,628510,1621934,
,10255,,,,684567,1635912,
,10256,,,,659146,1622224,
,10257,,,,667619,1622514,
,10258,,,,667909,1607449,
,10259,,,,649658,1585866,
,10260,,,,632768,1641016,
,10261,,,,665736,1586446,
,10262,,,,632064,1640453,
,10263,,,,668199,1599627,
,10264,,,,696445,1602959,
,10265,,,,632798,1639157,
,10266,,,,682177,1625338,
,10267,,,,749232,1803180,
,10268,,,,636991,1622245,
,10269,,,,636512,1621934,
,10270,,,,637874,1621934,
,10271,,,,637409,1621582,
,10272,,,,636248,1609138,
,10273,,,,636461,1608697,
,10274,,,,628104,1607780,
,10275,,,,628385,1606329,
,10276,,,,627027,1606283,
,10277,,,,628104,1605066,
,10278,,,,615600,1970592,
,10279,,,,563400,1962982,
,10280,,,,568658,1963242,
,10281,,,,564681,1914775,
,10282,,,,568963,1915125,
,10283,,,,620473,1939309,
,10284,,,,622888,1939459,
,10285,,,,623458,1929265,
,10286,,,,633763,1640251,
,10287,,,,521034,2018490,
,10288,,,,428939,2035737,
,10289,,,,428931,2031234,
,10290,,,,504753,2003595,
,10291,,,,510546,2001739,
,10292,,,,585515,1998047,
,10293,,,,712300,1855600,
,10294,,,,713100,1850400,
,10295,,,,715100,1847800,
,10296,,,,713500,1844400,
,10297,,,,717500,1842500,
,10298,,,,713600,1839000,
,10299,,,,717800,1838800,
,10300,,,,716600,1831200,
,10301,,,,718000,1835200,
,10302,,,,716700,1826900,
,10303,,,,720900,1831300,
,10304,,,,711500,1819300,
,10305,,,,716900,1821400,
,10306,,,,714000,1816700,
,10307,,,,716900,1816700,
,10308,,,,717000,1813700,
,10309,,,,721100,1809600,
