name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_alpha,VDF_beta,VDF_plf,ref_volume,ref_cost,allowed_uses
,36519,12256,12926,Highway,1,0.46,1,28,2400,1,0,0.15,4,1,1844.98609,1.083195502,
,36520,12257,10172,Highway,1,0.46,1,25,600,1,0,0.15,4,1,353.1180719,1.238867129,
,36521,12257,10175,Highway,1,0.27,1,25,600,1,0,0.15,4,1,0,0.7155,
,36522,12257,12256,Highway,1,0.38,1,25,340,1,0,0.15,4,1,506.5835534,1.681178306,
,36523,12257,12258,Highway,1,1,1,27,430,1,0,0.15,4,1,395.373656,2.464426446,
,36524,12258,10173,Highway,1,0.46,1,28,1292,1,0,0.15,4,1,1386.653669,1.218105358,
,36525,12258,11885,Highway,1,0.27,1,28,1292,1,0,0.15,4,1,1001.942965,0.636795908,
,36526,12258,12257,Highway,1,1,1,27,860,1,0,0.15,4,1,447.6754802,2.272028285,
,36527,12259,8310,Highway,1,0.05,1,32,1360,1,0,0.15,4,1,1453.108113,0.115312248,
,36528,12259,8442,Highway,1,0.4,1,32,1580,1,0,0.15,4,1,1732.490695,0.934754691,
,36529,12259,10799,Highway,1,0.05,1,32,1580,1,0,0.15,4,1,1781.63973,0.119356475,
,36530,12259,12322,Highway,1,0.43,1,32,1360,1,0,0.15,4,1,1503.873692,1.009790754,
,36531,12260,8310,Highway,1,0.53,1,32,1440,1,0,0.15,4,1,975.8805722,1.070260197,
,36532,12260,10793,Highway,1,0.4,1,32,1440,1,0,0.15,4,1,2117.933952,1.267520805,
,36533,12260,12110,Highway,1,1,1,34,1440,1,0,0.15,4,1,829.2033315,1.992268077,
,36534,12260,12262,Highway,1,0.2,1,32,2100,1,0,0.15,4,1,2128.503453,0.447300726,
,36535,12261,1825,Highway,1,1,1,27,430,1,0,0.15,4,1,560.1340105,3.113803989,
,36536,12261,11870,Highway,1,0.29,1,25,600,1,0,0.15,4,1,713.42,0.977177977,
,36537,12261,12271,Highway,1,0.7,1,25,340,1,0,0.15,4,1,314.4299425,2.039323394,
,36538,12262,10527,Highway,1,0.31,1,36,1580,1,0,0.15,4,1,1500.013318,0.599162577,
,36539,12262,10533,Highway,1,0.51,1,32,1360,1,0,0.15,4,1,1022.464099,1.043383149,
,36540,12262,12260,Highway,1,0.2,1,32,2100,1,0,0.15,4,1,2153.321137,0.449877882,
,36541,12262,12263,Highway,1,0.45,1,32,1440,1,0,0.15,4,1,1991.494934,1.306570255,
,36542,12263,8886,Highway,1,0.55,1,36,1440,1,0,0.15,4,1,1399.348437,1.072856701,
,36543,12263,12115,Highway,1,0.78,1,38,1620,1,0,0.15,4,1,1244.449181,1.426111892,
,36544,12263,12262,Highway,1,0.45,1,32,1440,1,0,0.15,4,1,2166.966707,1.476568181,
,36545,12263,12264,Highway,1,0.66,1,38,1440,1,0,0.15,4,1,1955.257472,1.659768567,
,36546,12264,3972,Highway,1,0.2,1,38,1620,1,0,0.15,4,1,2098.23518,0.476639478,
,36547,12264,8441,Highway,1,0.55,1,25,450,1,0,0.15,4,1,366.2175654,1.544350399,
,36548,12264,12116,Highway,1,0.78,1,36,900,1,0,0.15,4,1,16.22,1.365000019,
,36549,12264,12263,Highway,1,0.66,1,38,1440,1,0,0.15,4,1,2172.740459,1.924675905,
,36550,12265,3987,Highway,1,0.5,1,25,540,1,0,0.15,4,1,133.39,1.325670179,
,36551,12265,3989,Highway,1,0.45,1,22,770,1,0,0.15,4,1,363.8832577,1.200579796,
,36552,12265,8441,Highway,1,0.24,1,32,1440,1,0,0.15,4,1,1075.177576,0.490160371,
,36553,12266,3972,Highway,1,0.52,1,38,1620,1,0,0.15,4,1,1976.978974,1.169497994,
,36554,12266,3989,Highway,1,0.28,1,22,729,1,0,0.15,4,1,637.3944133,0.800909241,
,36555,12266,8885,Highway,1,0.73,1,29,430,1,0,0.15,4,1,496.274841,2.031061107,
,36556,12266,12267,Highway,1,0.61,1,22,396,1,0,0.15,4,1,458.7852988,2.012130317,
,36557,12266,12270,Highway,1,0.74,1,29,1440,1,0,0.15,4,1,1111.445091,1.743787089,
,36558,12267,3973,Highway,1,0.18,1,24,2160,1,0,0.15,4,1,784.7392301,0.478128916,
,36559,12267,10528,Highway,1,0.78,1,36,729,1,0,0.15,4,1,905.4537064,1.782668777,
,36560,12267,10529,Highway,1,0.15,1,36,2100,1,0,0.15,4,1,1205.28598,0.266162326,
,36561,12267,12266,Highway,1,0.61,1,22,396,1,0,0.15,4,1,497.0676917,2.161647137,
,36562,12268,7476,Highway,1,0.29,1,25,729,1,0,0.15,4,1,313.8296654,0.772085637,
,36563,12268,8471,Highway,1,0.54,1,32,1360,1,0,0.15,4,1,230.7675776,1.061115145,
,36564,12268,8900,Highway,1,0.27,1,28,2060,1,0,0.15,4,1,143.5475606,0.60750191,
,36565,12268,12273,Highway,1,0.21,1,25,405,1,0,0.15,4,1,60.75,0.556538273,
,36566,12269,7477,Highway,1,0.35,1,33,972,1,0,0.15,4,1,1077.613909,0.823465963,
,36567,12269,8900,Highway,1,0.14,1,28,2060,1,0,0.15,4,1,564.9554091,0.315237595,
,36568,12269,12270,Highway,1,0.13,1,25,396,1,0,0.15,4,1,720.9258763,0.85857628,
,36569,12270,8912,Highway,1,0.14,1,28,1691,1,0,0.15,4,1,1195.693619,0.325499159,
,36570,12270,10535,Highway,1,0.12,1,29,711,1,0,0.15,4,1,1382.141102,0.784083455,
,36571,12270,12266,Highway,1,0.74,1,29,1980,1,0,0.15,4,1,1657.574046,1.774039529,
,36572,12270,12269,Highway,1,0.13,1,25,396,1,0,0.15,4,1,633.8581054,0.651708553,
,36573,12271,2920,Highway,1,0.3,1,28,1720,1,0,0.15,4,1,1056.414644,0.687807559,
,36574,12271,10192,Highway,1,0.49,1,25,600,1,0,0.15,4,1,349.4814706,1.318804402,
,36575,12271,11869,Highway,1,0.7,1,28,2400,1,0,0.15,4,1,1158.265968,1.586392198,
,36576,12271,12261,Highway,1,0.7,1,25,600,1,0,0.15,4,1,361.4759078,1.88819808,
,36577,12272,8895,Highway,1,0.27,1,32,1620,1,0,0.15,4,1,1730.982842,0.621028066,
,36578,12272,8912,Highway,1,0.26,1,28,1691,1,0,0.15,4,1,829.8845271,0.589524711,
,36579,12272,12275,Highway,1,0.45,1,28,1235,1,0,0.15,4,1,1287.535354,1.171978664,
,36580,12272,12276,Highway,1,0.54,1,36,1360,1,0,0.15,4,1,1646.209528,1.20583213,
,36581,12273,8472,Highway,1,0.51,1,36,1440,1,0,0.15,4,1,1563.453618,1.051956686,
,36582,12273,8895,Highway,1,0.25,1,36,1620,1,0,0.15,4,1,1736.988951,0.511844816,
,36583,12273,10530,Highway,1,0.5,1,25,405,1,0,0.15,4,1,396.3843483,1.490165145,
,36584,12273,12268,Highway,1,0.21,1,25,405,1,0,0.15,4,1,207.0696654,0.561666157,
,36585,12274,2520,Highway,1,0.5,1,38,2400,1,0,0.15,4,1,1322.938196,0.885386418,
,36586,12274,5908,Highway,1,0.47,1,38,2060,1,0,0.15,4,1,1053.72523,0.829739707,
,36587,12274,10221,Highway,1,1.76,1,29,900,1,0,0.15,4,1,8.54,3.960000004,
,36588,12275,3976,Highway,1,0.25,1,28,2160,1,0,0.15,4,1,937.323604,0.565159527,
,36589,12275,10530,Highway,1,0.51,1,28,2060,1,0,0.15,4,1,371.6056517,1.147662014,
,36590,12275,10536,Highway,1,0.51,1,28,1360,1,0,0.15,4,1,438.6659635,1.149156043,
,36591,12275,12272,Highway,1,0.45,1,28,1235,1,0,0.15,4,1,1763.204834,1.573389112,
,36592,12276,8475,Highway,1,0.04,1,36,1360,1,0,0.15,4,1,661.8512607,0.070504811,
,36593,12276,8476,Highway,1,0.04,1,36,1360,1,0,0.15,4,1,2161.924161,0.127470992,
,36594,12276,10536,Highway,1,0.5,1,33,720,1,0,0.15,4,1,884.7285712,1.275077383,
,36595,12276,12272,Highway,1,0.54,1,36,1360,1,0,0.15,4,1,1651.178322,1.20899552,
,36596,12277,5909,Highway,1,0.57,1,28,1540,1,0,0.15,4,1,365.5273949,1.283042741,
,36597,12277,11915,Highway,1,0.31,1,28,2220,1,0,0.15,4,1,659.5229975,0.698224421,
,36598,12277,11982,Highway,1,1,1,27,430,1,0,0.15,4,1,167.1572654,2.256850913,
,36599,12278,3977,Highway,1,0.25,1,33,1080,1,0,0.15,4,1,1042.84934,0.547442235,
,36600,12278,10537,Highway,1,0.1,1,36,1880,1,0,0.15,4,1,1935.905507,0.200298091,
,36601,12278,12280,Highway,1,0.5,1,28,648,1,0,0.15,4,1,457.2061081,1.162174003,
,36602,12278,12333,Highway,1,0.48,1,28,648,1,0,0.15,4,1,646.5170208,1.222686315,
,36603,12279,5911,Highway,1,0.63,1,25,360,1,0,0.15,4,1,0,1.6695,
,36604,12279,11982,Highway,1,0.25,1,25,315,1,0,0.15,4,1,466.94,1.097054859,
,36605,12279,11983,Highway,1,0.32,1,25,360,1,0,0.15,4,1,443.31,1.112894285,
,36606,12279,12428,Highway,1,0.12,1,25,770,1,0,0.15,4,1,29.62,0.318000095,
,36607,12280,3976,Highway,1,0.26,1,28,2160,1,0,0.15,4,1,1422.198701,0.599659552,
,36608,12280,12278,Highway,1,0.5,1,28,648,1,0,0.15,4,1,490.9266059,1.174414854,
,36609,12280,12281,Highway,1,0.13,1,28,2160,1,0,0.15,4,1,284.3469981,0.292511712,
,36610,12280,12282,Highway,1,0.5,1,28,891,1,0,0.15,4,1,575.6760546,1.151139249,
,36611,12281,8894,Highway,1,0.35,1,28,2160,1,0,0.15,4,1,284.3469981,0.787531533,
,36612,12281,10537,Highway,1,0.5,1,28,430,1,0,0.15,4,1,38.38,1.12500952,
,36613,12281,12280,Highway,1,0.13,1,28,1440,1,0,0.15,4,1,757.3551901,0.295484098,
,36614,12282,3975,Highway,1,0.25,1,25,729,1,0,0.15,4,1,135.1265423,0.662606242,
,36615,12282,10531,Highway,1,0.2,1,25,729,1,0,0.15,4,1,1015.81,0.801439045,
,36616,12282,12129,Highway,1,0.51,1,28,648,1,0,0.15,4,1,381.3969904,1.165861174,
,36617,12282,12280,Highway,1,0.5,1,28,648,1,0,0.15,4,1,621.2634577,1.251734388,
,36618,12283,2930,Highway,1,0.52,1,25,600,1,0,0.15,4,1,0,1.378,
,36619,12283,5822,Highway,1,0.19,1,38,4800,1,0,0.15,4,1,639.2167466,0.332513445,
,36620,12284,8882,Highway,1,0.25,1,25,729,1,0,0.15,4,1,567.56,0.695565837,
,36621,12284,10532,Highway,1,0.61,1,25,657,1,0,0.15,4,1,557.6747237,1.730497336,
,36622,12284,12131,Highway,1,0.52,1,36,1440,1,0,0.15,4,1,1433.599897,1.024933792,
,36623,12284,12286,Highway,1,0.49,1,36,1440,1,0,0.15,4,1,1899.147835,1.191052132,
,36624,12285,10287,Highway,1,1.46,1,48,1050,1,0,0.15,4,1,469.7675861,2.127529321,
,36625,12285,11441,Highway,1,0.85,1,42,770,1,0,0.15,4,1,106.64,1.345562523,
,36626,12285,12417,Highway,1,1.38,1,42,1220,1,0,0.15,4,1,197.4223517,2.185189258,
,36627,12286,8894,Highway,1,0.45,1,28,2160,1,0,0.15,4,1,602.8621782,1.013319202,
,36628,12286,12284,Highway,1,0.49,1,36,1980,1,0,0.15,4,1,2293.05643,1.055824701,
,36629,12286,12287,Highway,1,0.5,1,36,1440,1,0,0.15,4,1,1696.757775,1.091861245,
,36630,12286,12289,Highway,1,0.61,1,28,810,1,0,0.15,4,1,700.0568739,1.474604366,
,36631,12287,8934,Highway,1,0.25,1,36,2060,1,0,0.15,4,1,2004.305066,0.4879091,
,36632,12287,12096,Highway,1,0.14,1,36,2060,1,0,0.15,4,1,932.9019755,0.246324908,
,36633,12287,12286,Highway,1,0.5,1,36,1440,1,0,0.15,4,1,1832.512969,1.170046714,
,36634,12287,12339,Highway,1,0.51,1,36,1440,1,0,0.15,4,1,1644.426416,1.087646382,
,36635,12288,2511,Highway,1,0.81,1,42,2832.399902,1,0,0.15,4,1,404.8884502,1.282567645,
,36636,12288,12283,Highway,1,0.12,1,25,2280,1,0,0.15,4,1,404.7667466,0.318042911,
,36637,12289,10532,Highway,1,0.51,1,25,729,1,0,0.15,4,1,292.3603025,1.356249372,
,36638,12289,10538,Highway,1,0.5,1,28,729,1,0,0.15,4,1,392.8951917,1.137655753,
,36639,12289,12286,Highway,1,0.61,1,28,720,1,0,0.15,4,1,1037.075455,2.160203049,
,36640,12289,12292,Highway,1,0.47,1,28,864,1,0,0.15,4,1,806.2716822,1.164427588,
,36641,12290,8858,Highway,1,0.41,1,25,810,1,0,0.15,4,1,486.3517282,1.105684396,
,36642,12290,10325,Highway,1,0.16,1,25,396,1,0,0.15,4,1,448.382273,0.518675036,
,36643,12290,10532,Highway,1,0.48,1,25,657,1,0,0.15,4,1,661.0243871,1.449072936,
,36644,12290,12292,Highway,1,0.51,1,25,405,1,0,0.15,4,1,256.2234908,1.380912257,
,36645,12291,5833,Highway,1,0.55,1,28,405,1,0,0.15,4,1,174.9436253,1.243244554,
,36646,12291,12288,Highway,1,0.37,1,25,1653,1,0,0.15,4,1,404.7667466,0.980978886,
,36647,12291,12296,Highway,1,0.33,1,25,2400,1,0,0.15,4,1,0,0.8745,
,36648,12291,12385,Highway,1,0.26,1,28,405,1,0,0.15,4,1,3.67,0.585000001,
,36649,12292,12289,Highway,1,0.47,1,28,711,1,0,0.15,4,1,965.0489101,1.536061777,
,36650,12292,12290,Highway,1,0.51,1,25,729,1,0,0.15,4,1,612.9103109,1.443238212,
,36651,12292,12293,Highway,1,0.25,1,29,720,1,0,0.15,4,1,717.9825363,0.636662917,
,36652,12292,12294,Highway,1,0.49,1,25,450,1,0,0.15,4,1,395.917765,1.404198417,
,36653,12293,9195,Highway,1,0.25,1,29,1080,1,0,0.15,4,1,0,0.5625,
,36654,12293,10325,Highway,1,0.52,1,28,1780,1,0,0.15,4,1,1777.857657,1.325250331,
,36655,12293,12292,Highway,1,0.25,1,29,990,1,0,0.15,4,1,1074.912449,0.666734828,
,36656,12293,12295,Highway,1,0.48,1,32,1300,1,0,0.15,4,1,1390.959579,1.104798959,
,36657,12294,10538,Highway,1,0.48,1,33,711,1,0,0.15,4,1,1239.254976,2.08234533,
,36658,12294,12292,Highway,1,0.49,1,25,450,1,0,0.15,4,1,554.4519006,1.705040701,
,36659,12294,12295,Highway,1,0.29,1,33,648,1,0,0.15,4,1,964.3285948,0.935135036,
,36660,12294,12342,Highway,1,0.5,1,28,1980,1,0,0.15,4,1,829.0904522,1.129611457,
,36661,12295,9194,Highway,1,0.22,1,33,972,1,0,0.15,4,1,997.7576105,0.494786713,
,36662,12295,12293,Highway,1,0.48,1,32,1300,1,0,0.15,4,1,1809.66871,1.406568582,
,36663,12295,12294,Highway,1,0.29,1,33,648,1,0,0.15,4,1,1018.205536,1.023953488,
,36664,12295,12343,Highway,1,0.53,1,28,1360,1,0,0.15,4,1,1350.578369,1.347139576,
,36665,12296,12291,Highway,1,0.33,1,25,2060,1,0,0.15,4,1,404.7667466,0.874677079,
,36666,12296,12301,Highway,1,0.12,1,25,315,1,0,0.15,4,1,46.12,0.318019852,
,36667,12297,9195,Highway,1,0.16,1,25,540,1,0,0.15,4,1,401.8841077,0.441670579,
,36668,12297,10326,Highway,1,0.56,1,32,1400,1,0,0.15,4,1,1693.268911,1.408144264,
,36669,12297,12298,Highway,1,0.47,1,32,1980,1,0,0.15,4,1,2643.845385,1.307834839,
,36670,12297,12300,Highway,1,0.5,1,25,486,1,0,0.15,4,1,264.9744522,1.340905358,
,36671,12298,10325,Highway,1,0.39,1,25,396,1,0,0.15,4,1,295.981933,1.077317457,
,36672,12298,12233,Highway,1,0.51,1,32,1691,1,0,0.15,4,1,2385.034586,1.520308385,
,36673,12298,12297,Highway,1,0.47,1,32,1980,1,0,0.15,4,1,2084.783363,1.072096736,
,36674,12298,12299,Highway,1,0.39,1,25,657,1,0,0.15,4,1,0,1.0335,
,36675,12299,12234,Highway,1,0.59,1,25,810,1,0,0.15,4,1,656.0280894,1.654891157,
,36676,12299,12298,Highway,1,0.39,1,25,369,1,0,0.15,4,1,37.17113388,1.033514457,
,36677,12299,12300,Highway,1,0.7,1,25,486,1,0,0.15,4,1,145.74,1.857037842,
,36678,12300,10327,Highway,1,0.71,1,27,729,1,0,0.15,4,1,410.7144522,1.618959986,
,36679,12300,12297,Highway,1,0.5,1,25,405,1,0,0.15,4,1,512.5405859,1.786705934,
,36680,12300,12299,Highway,1,0.7,1,25,729,1,0,0.15,4,1,693.1992233,2.061026316,
,36681,12301,5846,Highway,1,0.45,1,28,2440,1,0,0.15,4,1,394.5126042,1.012592261,
,36682,12301,5847,Highway,1,0.55,1,28,1400,1,0,0.15,4,1,328.2179246,1.237998449,
,36683,12301,10217,Highway,1,0.25,1,25,711,1,0,0.15,4,1,80.54,0.662514819,
,36684,12301,12296,Highway,1,0.12,1,25,315,1,0,0.15,4,1,404.7667466,0.435777094,
,36685,12302,818,Highway,100,0.45,1,25,100000,1,0,0.15,4,1,608.18,0.1125,
,36686,12302,8506,Highway,1,0.63,1,38,1620,1,0,0.15,4,1,1058.44,1.128330213,
,36687,12302,11015,Highway,1,0.45,1,38,1440,1,0,0.15,4,1,1516.875652,0.912165127,
,36688,12302,11784,Highway,1,0.88,1,34,1440,1,0,0.15,4,1,1627.539738,2.098366015,
,36689,12303,8508,Highway,1,0.5,1,28,1980,1,0,0.15,4,1,635.0331601,1.126587143,
,36690,12303,8913,Highway,1,0.54,1,25,360,1,0,0.15,4,1,799.8767131,6.16881906,
,36691,12303,11017,Highway,1,0.76,1,42,1620,1,0,0.15,4,1,1131.590106,1.239174056,
,36692,12303,12304,Highway,1,0.8,1,40,810,1,0,0.15,4,1,1946.64533,7.40454022,
,36693,12304,8280,Highway,1,0.26,1,28,1620,1,0,0.15,4,1,2433.736958,0.982309632,
,36694,12304,8914,Highway,1,0.49,1,37,1080,1,0,0.15,4,1,682.0410525,0.875035802,
,36695,12304,12303,Highway,1,0.8,1,40,720,1,0,0.15,4,1,1066.515815,2.266586099,
,36696,12305,9772,Highway,1,0.94,1,42,1440,1,0,0.15,4,1,1018.404476,1.535019019,
,36697,12305,9774,Highway,1,0.54,1,30,450,1,0,0.15,4,1,581.4183994,1.666460797,
,36698,12305,10979,Highway,1,0.76,1,38,1440,1,0,0.15,4,1,1427.629145,1.495199133,
,36699,12305,12306,Highway,1,1.25,1,40,1440,1,0,0.15,4,1,1854.663286,2.961432105,
,36700,12306,9771,Highway,1,0.49,1,36,1620,1,0,0.15,4,1,2125.625411,1.184287528,
,36701,12306,10985,Highway,1,0.95,1,25,2520,1,0,0.15,4,1,1356.816407,2.546241424,
,36702,12306,11047,Highway,1,0.6,1,36,1440,1,0,0.15,4,1,2028.102665,1.581182236,
,36703,12306,12305,Highway,1,1.25,1,40,1440,1,0,0.15,4,1,510.8033571,2.19195305,
,36704,12307,3938,Highway,1,0.63,1,38,3240,1,0,0.15,4,1,4072.13312,1.456196608,
,36705,12307,9771,Highway,1,0.56,1,36,1620,1,0,0.15,4,1,1844.753867,1.191867433,
,36706,12307,11049,Highway,1,0.71,1,45,2160,1,0,0.15,4,1,3063.811838,1.699508935,
,36707,12307,11050,Highway,1,1,1,38,1620,1,0,0.15,4,1,1076.812034,1.793921995,
,36708,12308,1682,Highway,100,1.33,1,25,100000,1,0,0.15,4,1,1641.97,0.3325,
,36709,12308,2525,Highway,1,0.78,1,27,430,1,0,0.15,4,1,628.56,2.823387986,
,36710,12308,11917,Highway,1,0.77,1,27,860,1,0,0.15,4,1,641.3473062,1.803948197,
,36711,12308,11985,Highway,1,1.07,1,27,430,1,0,0.15,4,1,729.5126938,5.066771156,
,36712,12309,7058,Highway,1,0.33,1,44,2520,1,0,0.15,4,1,0,0.5225,
,36713,12309,12006,Highway,1,1.25,1,27,860,1,0,0.15,4,1,0,2.8125,
,36714,12310,7057,Highway,1,0.04,1,25,340,1,0,0.15,4,1,565.1006701,0.21588796,
,36715,12310,11928,Highway,1,0.99,1,27,860,1,0,0.15,4,1,1046.45524,2.878596367,
,36716,12310,12389,Highway,1,0.08,1,25,340,1,0,0.15,4,1,747.7748716,0.88584543,
,36717,12311,2513,Highway,1,0.62,1,38,810,1,0,0.15,4,1,701.7245061,1.163577952,
,36718,12311,6313,Highway,1,0.04,1,38,900,1,0,0.15,4,1,829.850909,0.076505381,
,36719,12311,12430,Highway,1,1.3,1,29,430,1,0,0.15,4,1,0,2.925,
,36720,12312,2202,Highway,1,0.2,1,30,1450,1,0,0.15,4,1,2102.949589,0.71545731,
,36721,12312,10802,Highway,1,0.59,1,38,1440,1,0,0.15,4,1,1581.91282,1.225836897,
,36722,12312,10809,Highway,1,0.77,1,38,1440,1,0,0.15,4,1,1050.297583,1.396531225,
,36723,12312,12313,Highway,1,0.61,1,36,1440,1,0,0.15,4,1,149.2186921,1.067515825,
,36724,12313,8891,Highway,1,0.33,1,36,1440,1,0,0.15,4,1,1617.720568,0.695766166,
,36725,12313,10809,Highway,1,0.35,1,36,1440,1,0,0.15,4,1,1962.226794,0.884017234,
,36726,12313,12251,Highway,1,1.1,1,38,1360,1,0,0.15,4,1,1576.935032,2.372378155,
,36727,12313,12312,Highway,1,0.61,1,36,1620,1,0,0.15,4,1,1114.049998,1.098195239,
,36728,12314,3930,Highway,1,0.52,1,32,1463,1,0,0.15,4,1,1087.17278,1.061755473,
,36729,12314,10804,Highway,1,0.12,1,24,2160,1,0,0.15,4,1,2537.428147,0.400270428,
,36730,12314,12315,Highway,1,0.13,1,24,1980,1,0,0.15,4,1,1562.407174,0.36264521,
,36731,12315,8941,Highway,1,0.69,1,25,540,1,0,0.15,4,1,823.175301,3.169861623,
,36732,12315,9622,Highway,1,1,1,23,430,1,0,0.15,4,1,540.1268461,3.54621402,
,36733,12315,10798,Highway,1,0.76,1,36,720,1,0,0.15,4,1,575.020465,1.399566368,
,36734,12315,12314,Highway,1,0.13,1,24,1620,1,0,0.15,4,1,1591.685157,0.388112849,
,36735,12315,12322,Highway,1,1.17,1,25,396,1,0,0.15,4,1,709.6052606,7.443350952,
,36736,12316,10803,Highway,1,1.1,1,38,1400,1,0,0.15,4,1,1916.84804,2.79478878,
,36737,12316,10804,Highway,1,0.86,1,25,450,1,0,0.15,4,1,685.8414916,3.949497838,
,36738,12316,12317,Highway,1,0.14,1,24,1360,1,0,0.15,4,1,702.0568273,0.374579019,
,36739,12316,12318,Highway,1,0.28,1,33,1400,1,0,0.15,4,1,1490.864848,0.642591998,
,36740,12317,8891,Highway,1,0.95,1,34,1440,1,0,0.15,4,1,1193.489998,1.981802178,
,36741,12317,12316,Highway,1,0.14,1,24,1360,1,0,0.15,4,1,713.8103653,0.374824779,
,36742,12317,12318,Highway,1,0.25,1,28,1292,1,0,0.15,4,1,1021.447302,0.591800503,
,36743,12317,12319,Highway,1,0.7,1,28,1400,1,0,0.15,4,1,773.8338641,1.594601896,
,36744,12318,3931,Highway,1,0.48,1,28,1980,1,0,0.15,4,1,1045.343365,1.091187617,
,36745,12318,10811,Highway,1,0.52,1,36,1920,1,0,0.15,4,1,1466.968785,0.949871671,
,36746,12318,12316,Highway,1,0.28,1,33,1400,1,0,0.15,4,1,1888.879166,0.788581662,
,36747,12318,12317,Highway,1,0.25,1,28,1292,1,0,0.15,4,1,1265.267035,0.631482667,
,36748,12319,2383,Highway,1,0.2,1,30,720,1,0,0.15,4,1,1307.88757,1.321842052,
,36749,12319,2384,Highway,1,0.23,1,30,720,1,0,0.15,4,1,880.106727,0.782345461,
,36750,12319,8513,Highway,1,0.1,1,37,1980,1,0,0.15,4,1,141.9322849,0.175000594,
,36751,12319,10810,Highway,1,0.53,1,36,1400,1,0,0.15,4,1,2312.658619,1.815457875,
,36752,12319,12218,Highway,1,0.38,1,35,1920,1,0,0.15,4,1,950.2042659,0.751857809,
,36753,12319,12317,Highway,1,0.7,1,28,1400,1,0,0.15,4,1,1398.517501,1.784111912,
,36754,12320,8513,Highway,1,0.75,1,38,1980,1,0,0.15,4,1,1955.763422,1.473138004,
,36755,12320,8537,Highway,1,0.08,1,32,1980,1,0,0.15,4,1,245.0938379,0.157004825,
,36756,12320,8616,Highway,1,0.12,1,25,711,1,0,0.15,4,1,287.0807013,0.31914821,
,36757,12320,10811,Highway,1,0.62,1,25,396,1,0,0.15,4,1,430.0283367,1.953385728,
,36758,12321,4526,Highway,1,0.1,1,28,2100,1,0,0.15,4,1,973.8017973,0.226387159,
,36759,12321,8537,Highway,1,0.18,1,32,1980,1,0,0.15,4,1,2301.973488,0.438681832,
,36760,12322,8482,Highway,1,0.96,1,34,1360,1,0,0.15,4,1,2386.277012,4.226177969,
,36761,12322,12259,Highway,1,0.43,1,32,1360,1,0,0.15,4,1,1492.471956,1.004834813,
,36762,12322,12315,Highway,1,1.17,1,25,396,1,0,0.15,4,1,726.2116843,7.864377086,
,36763,12322,12323,Highway,1,0.23,1,28,1360,1,0,0.15,4,1,1614.889018,0.654671593,
,36764,12323,8442,Highway,1,0.11,1,32,1580,1,0,0.15,4,1,2376.771594,0.361669208,
,36765,12323,10539,Highway,1,0.27,1,32,2100,1,0,0.15,4,1,2021.551452,0.590139538,
,36766,12323,12322,Highway,1,0.23,1,28,1360,1,0,0.15,4,1,1608.615005,0.652552279,
,36767,12323,12324,Highway,1,0.5,1,28,1880,1,0,0.15,4,1,1803.830483,1.252128449,
,36768,12324,10539,Highway,1,0.4,1,22,430,1,0,0.15,4,1,130.9429881,1.061238277,
,36769,12324,12323,Highway,1,0.5,1,28,1360,1,0,0.15,4,1,1548.14899,1.376875915,
,36770,12324,12325,Highway,1,0.12,1,29,430,1,0,0.15,4,1,674.7907759,0.488325884,
,36771,12324,12326,Highway,1,0.15,1,32,1360,1,0,0.15,4,1,1359.777844,0.333024818,
,36772,12325,8886,Highway,1,0.45,1,36,1440,1,0,0.15,4,1,1620.400186,0.949843237,
,36773,12325,8933,Highway,1,0.27,1,29,1080,1,0,0.15,4,1,688.16,0.620852042,
,36774,12325,12324,Highway,1,0.12,1,29,430,1,0,0.15,4,1,519.9251451,0.346947048,
,36775,12325,12326,Highway,1,0.07,1,38,1360,1,0,0.15,4,1,1247.224418,0.133640466,
,36776,12326,10540,Highway,1,0.82,1,29,2060,1,0,0.15,4,1,1321.376126,1.886645881,
,36777,12326,12324,Highway,1,0.15,1,32,1880,1,0,0.15,4,1,1159.166833,0.300071559,
,36778,12326,12325,Highway,1,0.07,1,38,1360,1,0,0.15,4,1,1633.769411,0.155301067,
,36779,12326,12327,Highway,1,0.81,1,34,1360,1,0,0.15,4,1,1199.138775,1.717426072,
,36780,12327,3981,Highway,1,0.42,1,35,1080,1,0,0.15,4,1,460.6775654,0.828575337,
,36781,12327,10534,Highway,1,0.49,1,29,1080,1,0,0.15,4,1,1396.537446,1.513491324,
,36782,12327,12326,Highway,1,0.81,1,34,1360,1,0,0.15,4,1,1335.648264,1.785323435,
,36783,12327,12328,Highway,1,0.59,1,32,1440,1,0,0.15,4,1,1640.578775,1.413994056,
,36784,12328,3988,Highway,1,0.45,1,32,1580,1,0,0.15,4,1,1045.214891,0.905648261,
,36785,12328,8478,Highway,1,0.51,1,36,1800,1,0,0.15,4,1,1543.627722,0.954563027,
,36786,12328,10541,Highway,1,0.51,1,32,2100,1,0,0.15,4,1,1100.637632,1.011392429,
,36787,12328,12327,Highway,1,0.59,1,32,1440,1,0,0.15,4,1,2148.169588,1.909546284,
,36788,12329,5005,Highway,1,1.52,1,62,6000,1,0,0.15,4,1,9329.590922,2.669784976,
,36789,12329,8478,Highway,1,0.24,1,30,620,1,0,0.15,4,1,264.5842332,0.54238793,
