link_seq_id,link_id,base_s0_link_type,from_node_id,to_node_id,geometry,distance_km,distance_mile,fftt,free_speed_base_mode,link_specific_speed_diff,capacity_base_mode,link_specific_capacity_diff,meso_link_id,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,lanes_s0,link_type_s0,free_speed_s0,capacity_s0,lanes_p1_s0_auto,lanes_p1_s0_walk,lanes_p1_s0_bike,lanes_p1_s0_bus,lanes_p1_s0_truck,lanes_p1_s0_cav,lanes_p1_s0_ev,lanes_p1_s0_hov,VOL_p1_s0_auto,VOL_p1_s0_walk,VOL_p1_s0_bike,VOL_p1_s0_bus,VOL_p1_s0_truck,VOL_p1_s0_cav,VOL_p1_s0_ev,VOL_p1_s0_hov,MEU_p1_s0_auto,MEU_p1_s0_walk,MEU_p1_s0_bike,MEU_p1_s0_bus,MEU_p1_s0_truck,MEU_p1_s0_cav,MEU_p1_s0_ev,MEU_p1_s0_hov,CAP_p1_s0_auto,CAP_p1_s0_walk,CAP_p1_s0_bike,CAP_p1_s0_bus,CAP_p1_s0_truck,CAP_p1_s0_cav,CAP_p1_s0_ev,CAP_p1_s0_hov,PEN_p1_s0_auto,PEN_p1_s0_walk,PEN_p1_s0_bike,PEN_p1_s0_bus,PEN_p1_s0_truck,PEN_p1_s0_cav,PEN_p1_s0_ev,PEN_p1_s0_hov,DOC_p1_s0_auto,DOC_p1_s0_walk,DOC_p1_s0_bike,DOC_p1_s0_bus,DOC_p1_s0_truck,DOC_p1_s0_cav,DOC_p1_s0_ev,DOC_p1_s0_hov,TT_p1_s0_auto,TT_p1_s0_walk,TT_p1_s0_bike,TT_p1_s0_bus,TT_p1_s0_truck,TT_p1_s0_cav,TT_p1_s0_ev,TT_p1_s0_hov,CO2_p1_s0_auto,CO2_p1_s0_walk,CO2_p1_s0_bike,CO2_p1_s0_bus,CO2_p1_s0_truck,CO2_p1_s0_cav,CO2_p1_s0_ev,CO2_p1_s0_hov,NOX_p1_s0_auto,NOX_p1_s0_walk,NOX_p1_s0_bike,NOX_p1_s0_bus,NOX_p1_s0_truck,NOX_p1_s0_cav,NOX_p1_s0_ev,NOX_p1_s0_hov,VOL_am_25nb_auto,MEU_am_25nb_auto,CAP_am_25nb_auto,PEN_am_25nb_auto,DOC_am_25nb_auto,TT_am_25nb_auto,CO2_am_25nb_auto,NOX_am_25nb_auto,VOL_am_25nb_walk,MEU_am_25nb_walk,CAP_am_25nb_walk,PEN_am_25nb_walk,DOC_am_25nb_walk,TT_am_25nb_walk,CO2_am_25nb_walk,NOX_am_25nb_walk,VOL_am_25nb_bike,MEU_am_25nb_bike,CAP_am_25nb_bike,PEN_am_25nb_bike,DOC_am_25nb_bike,TT_am_25nb_bike,CO2_am_25nb_bike,NOX_am_25nb_bike,VOL_am_25nb_bus,MEU_am_25nb_bus,CAP_am_25nb_bus,PEN_am_25nb_bus,DOC_am_25nb_bus,TT_am_25nb_bus,CO2_am_25nb_bus,NOX_am_25nb_bus,VOL_am_25nb_truck,MEU_am_25nb_truck,CAP_am_25nb_truck,PEN_am_25nb_truck,DOC_am_25nb_truck,TT_am_25nb_truck,CO2_am_25nb_truck,NOX_am_25nb_truck,VOL_am_25nb_cav,MEU_am_25nb_cav,CAP_am_25nb_cav,PEN_am_25nb_cav,DOC_am_25nb_cav,TT_am_25nb_cav,CO2_am_25nb_cav,NOX_am_25nb_cav,VOL_am_25nb_ev,MEU_am_25nb_ev,CAP_am_25nb_ev,PEN_am_25nb_ev,DOC_am_25nb_ev,TT_am_25nb_ev,CO2_am_25nb_ev,NOX_am_25nb_ev,VOL_am_25nb_hov,MEU_am_25nb_hov,CAP_am_25nb_hov,PEN_am_25nb_hov,DOC_am_25nb_hov,TT_am_25nb_hov,CO2_am_25nb_hov,NOX_am_25nb_hov,
62,62,motorway,20,21,"LINESTRING (-96.711248 43.515591, -96.731042 43.510742)",6.000000,3.729024,6.000000,60.000000,0.000000,5059.912340,3060.912340,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5059.9,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.9,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,18724.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6946.0,6946.0,5059.912,0.000,9.9900,15.000,18724.449,3.177,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
63,63,motorway,20,22,"LINESTRING (-96.711191 43.515598, -96.731248 43.515123)",5.000000,3.107520,5.000000,60.000000,0.000000,5075.697193,3076.697193,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5075.7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5075.7,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8568,0.0000,0.0000,0.0000,9.8568,9.8568,9.8568,9.8568,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,12566.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5003.0,5003.0,5075.697,0.000,9.8568,15.000,12566.340,1.958,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.8568,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.8568,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.8568,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.8568,15.000,0.000,0.000,
64,64,motorway,21,20,"LINESTRING (-96.730916 43.510228, -96.711122 43.515076)",6.000000,3.729024,6.000000,60.000000,0.000000,5059.912340,3060.912340,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5059.9,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5059.9,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,18438.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6840.0,6840.0,5059.912,0.000,9.9900,15.000,18438.704,3.128,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
65,65,motorway,21,22,"LINESTRING (-96.730715 43.510501, -96.730977 43.514874)",2.000000,1.243008,2.000000,60.000000,0.000000,5229.910063,3230.910063,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5229.9,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.9,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,17663.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8682.0,8682.0,5229.910,0.000,9.9900,15.000,17663.828,1.933,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
66,66,motorway,21,24,"LINESTRING (-96.731078 43.510731, -96.749299 43.503410)",3.000000,1.864512,3.000000,60.000000,0.000000,4885.357564,2886.357564,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,4885.4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.4,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,15983.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7326.0,7326.0,4885.358,0.000,9.9900,15.000,15983.884,2.009,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
67,67,motorway,22,15,"LINESTRING (-96.730977 43.514863, -96.731239 43.529406)",3.000000,1.864512,3.000000,60.000000,0.000000,9599.180565,7600.180565,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,9599.2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,18676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9599.2,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,40747.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18676.0,18676.0,9599.181,0.000,9.9900,15.000,40747.340,5.121,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
68,68,motorway,22,20,"LINESTRING (-96.731235 43.514593, -96.711179 43.515069)",5.000000,3.107520,5.000000,60.000000,0.000000,5075.697193,3076.697193,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5075.7,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5075.7,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2964,0.0000,0.0000,0.0000,8.2964,8.2964,8.2964,8.2964,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,10577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4211.0,4211.0,5075.697,0.000,8.2964,15.000,10577.025,1.648,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,8.2964,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,8.2964,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,8.2964,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,8.2964,15.000,0.000,0.000,
69,69,motorway,22,21,"LINESTRING (-96.731506 43.514842, -96.731244 43.510469)",2.000000,1.243008,2.000000,60.000000,0.000000,5229.910063,3230.910063,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5229.9,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229.9,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,16516.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8118.0,8118.0,5229.910,0.000,9.9900,15.000,16516.351,1.808,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
70,70,motorway,22,23,"LINESTRING (-96.731241 43.515123, -96.750904 43.515123)",4.000000,2.486016,4.000000,60.000000,0.000000,5000.000000,3001.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2240,0.0000,0.0000,0.0000,8.2240,8.2240,8.2240,8.2240,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,9624.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4112.0,4112.0,5000.000,0.000,8.2240,15.000,9624.909,1.358,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,8.2240,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,8.2240,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,8.2240,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,8.2240,15.000,0.000,0.000,
71,71,motorway,23,14,"LINESTRING (-96.750640 43.514861, -96.750771 43.529309)",4.000000,2.486016,4.000000,60.000000,0.000000,4924.790605,2925.790605,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,4924.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,9587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4924.8,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,22440.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9587.0,9587.0,4924.791,0.000,9.9900,15.000,22440.175,3.167,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
72,72,motorway,23,22,"LINESTRING (-96.750904 43.514593, -96.731241 43.514593)",4.000000,2.486016,4.000000,60.000000,0.000000,5000.000000,3001.000000,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6300,0.0000,0.0000,0.0000,7.6300,7.6300,7.6300,7.6300,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,8929.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3815.0,3815.0,5000.000,0.000,7.6300,15.000,8929.724,1.260,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,7.6300,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,7.6300,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,7.6300,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,7.6300,15.000,0.000,0.000,
73,73,motorway,23,24,"LINESTRING (-96.751166 43.514820, -96.749462 43.503126)",2.000000,1.243008,2.000000,60.000000,0.000000,5078.508436,3079.508436,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5078.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5078.5,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5958,0.0000,0.0000,0.0000,4.5958,4.5958,4.5958,4.5958,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,4748.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0,2334.0,5078.508,0.000,4.5958,15.000,4748.603,0.520,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,4.5958,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,4.5958,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,4.5958,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,4.5958,15.000,0.000,0.000,
74,74,motorway,24,13,"LINESTRING (-96.749272 43.503419, -96.793448 43.490962)",4.000000,2.486016,4.000000,60.000000,0.000000,5091.256152,3092.256152,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5091.3,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,8296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5091.3,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,19418.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8296.0,8296.0,5091.256,0.000,9.9900,15.000,19418.347,2.740,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
75,75,motorway,24,21,"LINESTRING (-96.749102 43.502919, -96.730880 43.510239)",3.000000,1.864512,3.000000,60.000000,0.000000,4885.357564,2886.357564,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,4885.4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.4,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9900,0.0000,0.0000,0.0000,9.9900,9.9900,9.9900,9.9900,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,16983.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7784.0,7784.0,4885.358,0.000,9.9900,15.000,16983.149,2.134,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,9.9900,15.000,0.000,0.000,
76,76,motorway,24,23,"LINESTRING (-96.748938 43.503202, -96.750642 43.514896)",2.000000,1.243008,2.000000,60.000000,0.000000,5078.508436,3079.508436,-1,,network_wide,-1,0,-1,-1,1.0,motorway,60.0,5078.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5078.5,1999.0,1999.0,1999.0,2000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8161,0.0000,0.0000,0.0000,3.8161,3.8161,3.8161,3.8161,15.0,999900.0,999900.0,999900.0,15.0,15.0,15.0,15.0,3942.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938.0,1938.0,5078.508,0.000,3.8161,15.000,3942.928,0.432,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,1999.000,0.000,0.0000,999900.000,0.000,0.000,0.0,0.0,2000.000,0.000,3.8161,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,3.8161,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,3.8161,15.000,0.000,0.000,0.0,0.0,2000.000,0.000,3.8161,15.000,0.000,0.000,
