first_column,route_seq_id,o_zone_id,d_zone_id,o_super_zone_index,d_super_zone_index,od_pair_key,information_type,mode_type,demand_period,volume,distance_km,distance_mile,travel_time,FFTT,co2,nox,UE_OD_based_relative_gap_compared_to_least_time_path_travel_time,UE_path_based_gap,preload_volume_from_route_input_file,ODME_volume_before,ODME_volume_after,ODME_volume_diff,SIMU_volume,SIMU_travel_time,toll,number_of_nodes,node_sequence,link_id_sequence,geometry,link_special_flag_sequence,sequential_link_delay,sequential_link_FFTT,DTM_OD_impact,DTM_path_impact,DTM_#_of_lane_closure_links,lane_closure_link_vector,DTM_new_path_generated,DTM_volume_before,DTM_volume_after,DTM_volume_diff, DTM_TT_0,DTM_Vol_0,
0,661,20,13,19,12,20->13,0,auto,am,600.0000,13.0000,8.0796,45.0000,13.0000,7.218207,0.001062,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,20;21;24;13;,62;66;74;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)",,9.000;12.000;11.000;,6.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,662,20,14,19,13,20->14,0,auto,am,500.0000,12.0000,7.4580,45.0000,12.0000,7.034251,0.000996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,20;19;15;14;,61;57;44;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401, -96.751035 43.529306)",,11.000;12.000;10.000;,4.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,663,20,15,19,14,20->15,0,auto,am,1100.0000,7.0000,4.3505,30.0000,7.0000,4.522490,0.000605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,20;19;15;,61;57;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.731504 43.529401)",,11.000;12.000;,4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,664,20,16,19,15,20->16,0,auto,am,1600.0000,7.0000,4.3505,30.0000,7.0000,4.522490,0.000605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,20;18;16;,60;55;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744)",,11.000;12.000;,4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,665,20,17,19,16,20->17,0,auto,am,1700.0000,6.0000,3.7290,30.0000,6.0000,4.375222,0.000553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,20;19;17;,61;58;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591, -96.711382 43.541280)",,11.000;13.000;,4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,666,20,18,19,17,20->18,0,auto,am,400.0000,4.0000,2.4860,15.0000,4.0000,2.340688,0.000330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,20;18;,60;,"LINESTRING (-96.711185 43.515333, -96.694078 43.546744)",,11.000;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,667,20,19,19,18,20->19,0,auto,am,1200.0000,4.0000,2.4860,15.0000,4.0000,2.340688,0.000330,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,20;19;,61;,"LINESTRING (-96.711185 43.515333, -96.711316 43.529591)",,11.000;,4.000;,0,,,,,,,,,-1.000000,0.000000,
0,668,20,21,19,20,20->21,0,auto,am,1200.0000,6.0000,3.7290,15.0000,6.0000,2.695717,0.000457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,20;21;,62;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485)",,9.000;,6.000;,0,,,,,,,,,-1.000000,0.000000,
0,669,20,22,19,21,20->22,0,auto,am,2400.0000,5.0000,3.1075,15.0000,5.0000,2.511761,0.000391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,20;22;,63;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858)",,10.000;,5.000;,0,,,,,,,,,-1.000000,0.000000,
0,670,20,23,19,22,20->23,0,auto,am,700.0000,9.0000,5.5935,30.0000,9.0000,4.852449,0.000722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,20;22;23;,63;70;,"LINESTRING (-96.711185 43.515333, -96.731241 43.514858, -96.750904 43.514858)",,10.000;11.000;,5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,671,20,24,19,23,20->24,0,auto,am,400.0000,9.0000,5.5935,30.0000,9.0000,4.877519,0.000732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,20;21;24;,62;66;,"LINESTRING (-96.711185 43.515333, -96.730979 43.510485, -96.749200 43.503164)",,9.000;12.000;,6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,672,21,1,20,0,21->1,0,auto,am,100.0000,18.0000,11.1871,74.8398,18.0000,11.367719,0.001538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,74.8398,0.0000,6,21;24;13;12;3;1;,66;74;38;35;5;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)",,12.000;11.000;12.000;10.840;11.000;,3.000;4.000;3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,673,21,4,20,3,21->4,0,auto,am,32.0000,18.0000,11.1871,74.8398,18.0000,11.367719,0.001538,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,74.8398,0.0000,6,21;24;13;12;3;4;,66;74;38;35;6;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.747168 43.563654)",,12.000;11.000;12.000;10.840;11.000;,3.000;4.000;3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,674,21,4,20,3,21->4,0,auto,am,168.0000,22.0000,13.6731,75.0000,22.0000,12.119532,0.001803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,21;22;15;10;11;4;,65;67;43;27;31;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654)",,13.000;12.000;9.000;10.000;9.000;,2.000;3.000;6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,675,21,5,20,4,21->5,0,auto,am,100.0000,19.0000,11.8086,75.0000,19.0000,11.605617,0.001620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,21;22;15;10;9;5;,65;67;43;26;23;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)",,13.000;12.000;9.000;12.000;10.000;,2.000;3.000;6.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,676,21,6,20,5,21->6,0,auto,am,100.0000,17.0000,10.5656,75.0000,17.0000,11.287276,0.001507,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,21;20;18;7;8;6;,64;60;54;17;19;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)",,9.000;11.000;13.000;12.000;13.000;,6.000;4.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,677,21,7,20,6,21->7,0,auto,am,200.0000,12.0000,7.4580,45.0000,12.0000,7.070939,0.001010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,21;20;18;7;,64;60;54;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,9.000;11.000;13.000;,6.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,678,21,8,20,7,21->8,0,auto,am,400.0000,15.0000,9.3226,60.0000,15.0000,9.252742,0.001285,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,21;20;18;7;8;,64;60;54;17;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)",,9.000;11.000;13.000;12.000;,6.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,679,21,9,20,8,21->9,0,auto,am,300.0000,14.0000,8.7011,60.0000,14.0000,9.093856,0.001228,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,21;22;15;10;9;,65;67;43;26;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)",,13.000;12.000;9.000;12.000;,2.000;3.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,680,21,10,20,9,21->10,0,auto,am,1200.0000,11.0000,6.8365,45.0000,11.0000,6.912054,0.000954,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,21;22;15;10;,65;67;43;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271)",,13.000;12.000;9.000;,2.000;3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,681,21,11,20,10,21->11,0,auto,am,396.0000,16.0000,9.9441,60.0000,16.0000,9.423815,0.001345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,21;22;15;10;11;,65;67;43;27;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)",,13.000;12.000;9.000;10.000;,2.000;3.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,682,21,11,20,10,21->11,0,auto,am,4.0000,13.0000,8.0796,60.0000,13.0000,8.897713,0.001158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,21;24;23;14;11;,66;76;71;40;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306, -96.746841 43.544131)",,12.000;13.000;11.000;11.000;,3.000;2.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,683,21,12,20,11,21->12,0,auto,am,300.0000,10.0000,6.2150,45.0000,10.0000,6.704293,0.000879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,21;24;13;12;,66;74;38;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941)",,12.000;11.000;12.000;,3.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,684,21,13,20,12,21->13,0,auto,am,600.0000,7.0000,4.3505,30.0000,7.0000,4.522490,0.000605,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,21;24;13;,66;74;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707)",,12.000;11.000;,3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,685,21,14,20,13,21->14,0,auto,am,396.0000,10.0000,6.2150,45.0000,10.0000,6.728098,0.000888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,21;22;15;14;,65;67;44;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306)",,13.000;12.000;10.000;,2.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,686,21,14,20,13,21->14,0,auto,am,4.0000,9.0000,5.5935,45.0000,9.0000,6.557025,0.000827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,21;24;23;14;,66;76;71;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858, -96.751035 43.529306)",,12.000;13.000;11.000;,3.000;2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,687,21,15,20,14,21->15,0,auto,am,800.0000,5.0000,3.1075,30.0000,5.0000,4.216337,0.000497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,21;22;15;,65;67;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401)",,13.000;12.000;,2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,688,21,16,20,15,21->16,0,auto,am,600.0000,13.0000,8.0796,45.0000,13.0000,7.218207,0.001062,0.0066,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,21;20;18;16;,64;60;55;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744, -96.711382 43.546744)",,9.000;11.000;12.000;,6.000;4.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,689,21,16,20,15,21->16,0,auto,am,0.0000,12.0000,7.4580,75.0000,12.0000,10.467208,0.001216,0.0066,0.4000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,21;22;15;19;17;16;,65;67;45;58;52;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280, -96.711382 43.546744)",,13.000;12.000;12.000;13.000;13.000;,2.000;3.000;3.000;2.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,690,21,17,20,16,21->17,0,auto,am,600.0000,12.0000,7.4580,45.0000,12.0000,7.070939,0.001010,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,21;20;19;17;,64;61;58;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591, -96.711382 43.541280)",,9.000;11.000;13.000;,6.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,691,21,17,20,16,21->17,0,auto,am,0.0000,10.0000,6.2150,60.0000,10.0000,8.432674,0.000994,0.0033,0.2000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,21;22;15;19;17;,65;67;45;58;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591, -96.711382 43.541280)",,13.000;12.000;12.000;13.000;,2.000;3.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,692,21,18,20,17,21->18,0,auto,am,100.0000,10.0000,6.2150,30.0000,10.0000,5.036405,0.000788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,21;20;18;,64;60;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.694078 43.546744)",,9.000;11.000;,6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,693,21,19,20,18,21->19,0,auto,am,400.0000,10.0000,6.2150,30.0000,10.0000,5.036405,0.000788,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,21;20;19;,64;61;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333, -96.711316 43.529591)",,9.000;11.000;,6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,694,21,19,20,18,21->19,0,auto,am,0.0000,8.0000,4.9720,45.0000,8.0000,6.398139,0.000771,0.0050,0.2000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,21;22;15;19;,65;67;45;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.731504 43.529401, -96.711316 43.529591)",,13.000;12.000;12.000;,2.000;3.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,695,21,20,20,19,21->20,0,auto,am,1200.0000,6.0000,3.7290,15.0000,6.0000,2.695717,0.000457,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,21;20;,64;,"LINESTRING (-96.730979 43.510485, -96.711185 43.515333)",,9.000;,6.000;,0,,,,,,,,,-1.000000,0.000000,
0,696,21,22,20,21,21->22,0,auto,am,1800.0000,2.0000,1.2430,15.0000,2.0000,2.034534,0.000223,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,21;22;,65;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858)",,13.000;,2.000;,0,,,,,,,,,-1.000000,0.000000,
0,697,21,23,20,22,21->23,0,auto,am,693.0000,6.0000,3.7290,30.0000,6.0000,4.375222,0.000553,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,21;22;23;,65;70;,"LINESTRING (-96.730979 43.510485, -96.731241 43.514858, -96.750904 43.514858)",,13.000;11.000;,2.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,698,21,23,20,22,21->23,0,auto,am,7.0000,5.0000,3.1075,30.0000,5.0000,4.216337,0.000497,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,21;24;23;,66;76;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164, -96.750904 43.514858)",,12.000;13.000;,3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,699,21,24,20,23,21->24,0,auto,am,500.0000,3.0000,1.8645,15.0000,3.0000,2.181802,0.000274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,15.0000,0.0000,2,21;24;,66;,"LINESTRING (-96.730979 43.510485, -96.749200 43.503164)",,12.000;,3.000;,0,,,,,,,,,-1.000000,0.000000,
0,700,22,1,21,0,22->1,0,auto,am,336.0000,28.0000,17.4021,90.0000,28.0000,14.766373,0.002241,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,22;15;10;11;4;3;1;,67;43;27;31;8;5;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654, -96.774303 43.572962, -96.770420 43.612828)",,12.000;9.000;10.000;9.000;11.000;11.000;,3.000;6.000;5.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,701,22,1,21,0,22->1,0,auto,am,60.0000,28.0000,17.4021,89.8398,28.0000,14.748423,0.002240,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,89.8398,0.0000,7,22;15;10;11;12;3;1;,67;43;27;33;35;5;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)",,12.000;9.000;10.000;9.000;10.840;11.000;,3.000;6.000;5.000;6.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,702,22,1,21,0,22->1,0,auto,am,4.0000,20.0000,12.4301,89.8398,20.0000,13.402253,0.001761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,89.8398,0.0000,7,22;21;24;13;12;3;1;,69;66;74;38;35;5;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962, -96.770420 43.612828)",,13.000;12.000;11.000;12.000;10.840;11.000;,2.000;3.000;4.000;3.000;4.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,703,22,2,21,1,22->2,0,auto,am,99.0000,26.0000,16.1591,90.0000,26.0000,14.423531,0.002119,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,22;15;10;9;5;6;2;,67;43;26;23;12;14;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586, -96.711251 43.605813)",,12.000;9.000;12.000;10.000;11.000;10.000;,3.000;6.000;3.000;5.000;4.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,704,22,2,21,1,22->2,0,auto,am,1.0000,21.0000,13.0516,90.0000,21.0000,13.615081,0.001832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,90.0000,0.0000,7,22;20;18;7;8;6;2;,68;60;54;17;19;14;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586, -96.711251 43.605813)",,10.000;11.000;13.000;12.000;13.000;10.000;,5.000;4.000;2.000;3.000;2.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,705,22,3,21,2,22->3,0,auto,am,84.0000,24.0000,14.9161,75.0000,24.0000,12.425685,0.001910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,22;15;10;11;4;3;,67;43;27;31;8;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654, -96.774303 43.572962)",,12.000;9.000;10.000;9.000;11.000;,3.000;6.000;5.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,706,22,3,21,2,22->3,0,auto,am,15.0000,24.0000,14.9161,74.8398,24.0000,12.407736,0.001909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,74.8398,0.0000,6,22;15;10;11;12;3;,67;43;27;33;35;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.780137 43.543941, -96.774303 43.572962)",,12.000;9.000;10.000;9.000;10.840;,3.000;6.000;5.000;6.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,707,22,3,21,2,22->3,0,auto,am,1.0000,16.0000,9.9441,74.8398,16.0000,11.061565,0.001431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,74.8398,0.0000,6,22;21;24;13;12;3;,69;66;74;38;35;,"LINESTRING (-96.731241 43.514858, -96.730979 43.510485, -96.749200 43.503164, -96.793377 43.490707, -96.780137 43.543941, -96.774303 43.572962)",,13.000;12.000;11.000;12.000;10.840;,2.000;3.000;4.000;3.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,708,22,4,21,3,22->4,0,auto,am,396.0000,20.0000,12.4301,60.0000,20.0000,10.084997,0.001580,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,22;15;10;11;4;,67;43;27;31;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131, -96.747168 43.563654)",,12.000;9.000;10.000;9.000;,3.000;6.000;5.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,709,22,4,21,3,22->4,0,auto,am,4.0000,18.0000,11.1871,60.0000,18.0000,9.729968,0.001453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,22;15;14;11;4;,67;44;40;31;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131, -96.747168 43.563654)",,12.000;10.000;11.000;9.000;,3.000;5.000;4.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,710,22,5,21,4,22->5,0,auto,am,200.0000,17.0000,10.5656,60.0000,17.0000,9.571082,0.001397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,22;15;10;9;5;,67;43;26;23;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034)",,12.000;9.000;12.000;10.000;,3.000;6.000;3.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,711,22,6,21,5,22->6,0,auto,am,198.0000,21.0000,13.0516,75.0000,21.0000,11.911770,0.001727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,22;15;10;9;5;6;,67;43;26;23;12;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.731569 43.564034, -96.711644 43.587586)",,12.000;9.000;12.000;10.000;11.000;,3.000;6.000;3.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
0,712,22,6,21,5,22->6,0,auto,am,2.0000,16.0000,9.9441,75.0000,16.0000,11.103320,0.001441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,75.0000,0.0000,6,22;20;18;7;8;6;,68;60;54;17;19;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324, -96.711644 43.587586)",,10.000;11.000;13.000;12.000;13.000;,5.000;4.000;2.000;3.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,713,22,7,21,6,22->7,0,auto,am,500.0000,11.0000,6.8365,45.0000,11.0000,6.886983,0.000944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,22;20;18;7;,68;60;54;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844)",,10.000;11.000;13.000;,5.000;4.000;2.000;,0,,,,,,,,,-1.000000,0.000000,
0,714,22,8,21,7,22->8,0,auto,am,495.0000,22.0000,13.6731,60.0000,22.0000,10.640485,0.001786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,22;15;10;9;8;,67;43;26;24;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596, -96.711382 43.562324)",,12.000;9.000;12.000;5.000;,3.000;6.000;3.000;10.000;,0,,,,,,,,,-1.000000,0.000000,
0,715,22,8,21,7,22->8,0,auto,am,5.0000,14.0000,8.7011,60.0000,14.0000,9.068786,0.001218,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,60.0000,0.0000,5,22;20;18;7;8;,68;60;54;17;,"LINESTRING (-96.731241 43.514858, -96.711185 43.515333, -96.694078 43.546744, -96.693423 43.563844, -96.711382 43.562324)",,10.000;11.000;13.000;12.000;,5.000;4.000;2.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,716,22,9,21,8,22->9,0,auto,am,700.0000,12.0000,7.4580,45.0000,12.0000,7.059321,0.001006,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,22;15;10;9;,67;43;26;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.731241 43.548596)",,12.000;9.000;12.000;,3.000;6.000;3.000;,0,,,,,,,,,-1.000000,0.000000,
0,717,22,10,21,9,22->10,0,auto,am,2600.0000,9.0000,5.5935,30.0000,9.0000,4.877519,0.000732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,30.0000,0.0000,3,22;15;10;,67;43;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271)",,12.000;9.000;,3.000;6.000;,0,,,,,,,,,-1.000000,0.000000,
0,718,22,11,21,10,22->11,0,auto,am,1089.0000,14.0000,8.7011,45.0000,14.0000,7.389280,0.001123,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,22;15;10;11;,67;43;27;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.731438 43.545271, -96.746841 43.544131)",,12.000;9.000;10.000;,3.000;6.000;5.000;,0,,,,,,,,,-1.000000,0.000000,
0,719,22,11,21,10,22->11,0,auto,am,11.0000,12.0000,7.4580,45.0000,12.0000,7.034251,0.000996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,45.0000,0.0000,4,22;15;14;11;,67;44;40;,"LINESTRING (-96.731241 43.514858, -96.731504 43.529401, -96.751035 43.529306, -96.746841 43.544131)",,12.000;10.000;11.000;,3.000;5.000;4.000;,0,,,,,,,,,-1.000000,0.000000,
