link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_p,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
76,bpr,825,826,1.000000,0.002868,0.001782,0.002868,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,569.709,-1.000,0.000,569.709,569.709,0.000,,,,0.000,569.709,0.003,59.941,37.253,0.999,0.285,0.285,2000.000,0.000,0.000,0.000,1.000,1.000,569.709,0.955,1.142,0.006,0.000,60.000,51.000,0.400,4.000,59.804,51.000,1.015,0.027,1.015,0.027,0.000,0.000,"LINESTRING (-87.928041 41.633523, -87.984009 41.632622)",569.709,60.000,60.000,60.000,60.000,59.967,59.869,56.901,59.934,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,569.709,569.709,0.000,59.941,59.941,0.000,0.285,0.285,0.000,0.006,0.006,period-based
76,bpr,825,827,1.000000,0.003051,0.001896,0.003051,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,293.442,-1.000,0.000,293.442,293.442,0.000,,,,0.000,293.442,0.003,59.933,37.249,0.999,0.293,0.293,1000.000,0.000,0.000,0.000,1.000,1.000,293.442,0.955,1.142,0.007,0.000,60.000,51.000,0.400,4.000,59.779,51.000,0.556,0.015,0.556,0.015,0.000,0.000,"LINESTRING (-87.928067 41.633496, -87.926876 41.588477)",293.442,60.000,60.000,60.000,60.000,59.963,59.852,56.889,59.926,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,293.442,293.442,0.000,59.933,59.933,0.000,0.293,0.293,0.000,0.007,0.007,period-based
76,bpr,826,280,1.000000,0.001000,0.000622,0.001000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,258.900,-1.000,0.000,258.900,258.900,0.000,,,,0.000,258.900,0.001,60.000,37.290,1.000,0.005,0.005,49500.000,0.000,0.000,0.000,1.000,1.000,258.900,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.161,0.004,0.161,0.004,0.000,0.000,"LINESTRING (-87.984025 41.632617, -87.995927 41.623613)",258.900,60.000,60.000,60.000,60.000,60.000,60.000,57.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,258.900,258.900,0.000,60.000,60.000,0.000,0.005,0.005,0.000,0.000,0.000,period-based
76,bpr,826,638,1.000000,0.003001,0.001865,0.003001,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1631.189,-1.000,0.000,1631.189,1631.189,0.000,,,,0.000,1631.189,0.004,49.596,30.824,0.827,1.087,1.087,1500.000,0.000,0.000,0.000,1.000,1.000,1631.189,0.955,1.142,1.051,0.000,60.000,51.000,0.400,4.000,36.913,34.276,3.042,0.099,3.042,0.099,0.017,0.003,"LINESTRING (-87.983987 41.632582, -87.957789 41.672198)",1631.189,60.000,60.000,60.000,60.000,47.333,36.962,35.229,43.565,56.926,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1631.189,1631.189,0.000,49.596,49.596,0.000,1.087,1.087,0.000,1.051,1.051,period-based
76,bpr,826,821,1.000000,0.002934,0.001823,0.002934,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1171.325,-1.000,0.000,1171.325,1171.325,0.000,,,,0.000,1171.325,0.003,59.569,37.023,0.993,0.469,0.469,2500.000,0.000,0.000,0.000,1.000,1.000,1171.325,0.955,1.142,0.046,0.000,60.000,51.000,0.400,4.000,58.595,51.000,2.136,0.058,2.136,0.058,0.000,0.000,"LINESTRING (-87.984010 41.632622, -88.041168 41.629921)",1171.325,60.000,60.000,60.000,60.000,59.755,59.018,56.264,59.509,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1171.325,1171.325,0.000,59.569,59.569,0.000,0.469,0.469,0.000,0.046,0.046,period-based
76,bpr,826,825,1.000000,0.002868,0.001782,0.002868,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,470.824,-1.000,0.000,470.824,470.824,0.000,,,,0.000,470.824,0.003,59.972,37.273,1.000,0.235,0.235,2000.000,0.000,0.000,0.000,1.000,1.000,470.824,0.955,1.142,0.003,0.000,60.000,51.000,0.400,4.000,59.908,51.000,0.839,0.023,0.839,0.023,0.000,0.000,"LINESTRING (-87.984009 41.632570, -87.928041 41.633471)",470.824,60.000,60.000,60.000,60.000,59.985,59.939,56.954,59.969,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,470.824,470.824,0.000,59.972,59.972,0.000,0.235,0.235,0.000,0.003,0.003,period-based
76,bpr,826,828,1.000000,0.003111,0.001933,0.003111,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,109.300,-1.000,0.000,109.300,109.300,0.000,,,,0.000,109.300,0.003,60.000,37.290,1.000,0.055,0.055,2000.000,0.000,0.000,0.000,1.000,1.000,109.300,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.211,0.006,0.211,0.006,0.000,0.000,"LINESTRING (-87.984035 41.632596, -87.984035 41.586678)",109.300,60.000,60.000,60.000,60.000,60.000,60.000,57.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,109.300,109.300,0.000,60.000,60.000,0.000,0.055,0.055,0.000,0.000,0.000,period-based
76,bpr,827,281,1.000000,0.001000,0.000622,0.001000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,165.080,-1.000,0.000,165.080,165.080,0.000,,,,0.000,165.080,0.001,60.000,37.290,1.000,0.003,0.003,49500.000,0.000,0.000,0.000,1.000,1.000,165.080,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.103,0.003,0.103,0.003,0.000,0.000,"LINESTRING (-87.926866 41.588499, -87.938767 41.579496)",165.080,60.000,60.000,60.000,60.000,60.000,60.000,57.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,165.080,165.080,0.000,60.000,60.000,0.000,0.003,0.003,0.000,0.000,0.000,period-based
76,bpr,827,651,1.000000,0.002931,0.001821,0.002931,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,832.142,-1.000,0.000,832.142,832.142,0.000,,,,0.000,832.142,0.003,55.974,34.788,0.933,0.832,0.832,1000.000,0.000,0.000,0.000,1.000,1.000,832.142,0.955,1.142,0.458,0.000,60.000,51.000,0.400,4.000,48.444,50.118,1.516,0.044,1.516,0.044,0.003,0.000,"LINESTRING (-87.926849 41.588452, -87.869691 41.590253)",832.142,60.000,60.000,60.000,60.000,57.233,53.814,53.287,54.466,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,832.142,832.142,0.000,55.974,55.974,0.000,0.832,0.832,0.000,0.458,0.458,period-based
76,bpr,827,825,1.000000,0.003051,0.001896,0.003051,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,556.302,-1.000,0.000,556.302,556.302,0.000,,,,0.000,556.302,0.003,59.150,36.762,0.986,0.556,0.556,1000.000,0.000,0.000,0.000,1.000,1.000,556.302,0.955,1.142,0.091,0.000,60.000,51.000,0.400,4.000,57.271,50.999,1.055,0.029,1.055,0.029,0.000,0.000,"LINESTRING (-87.926824 41.588479, -87.928015 41.633498)",556.302,60.000,60.000,60.000,60.000,59.499,57.998,55.498,58.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,556.302,556.302,0.000,59.150,59.150,0.000,0.556,0.556,0.000,0.091,0.091,period-based
76,bpr,827,828,1.000000,0.002931,0.001821,0.002931,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,482.068,-1.000,0.000,482.068,482.068,0.000,,,,0.000,482.068,0.003,59.970,37.271,0.999,0.241,0.241,2000.000,0.000,0.000,0.000,1.000,1.000,482.068,0.955,1.142,0.003,0.000,60.000,51.000,0.400,4.000,59.899,51.000,0.878,0.024,0.878,0.024,0.000,0.000,"LINESTRING (-87.926851 41.588504, -87.984010 41.586704)",482.068,60.000,60.000,60.000,60.000,59.983,59.933,56.950,59.966,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,482.068,482.068,0.000,59.970,59.970,0.000,0.241,0.241,0.000,0.003,0.003,period-based
76,bpr,827,837,1.000000,0.002868,0.001782,0.002868,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,508.332,-1.000,0.000,508.332,508.332,0.000,,,,0.000,508.332,0.003,59.985,37.281,1.000,0.203,0.203,2500.000,0.000,0.000,0.000,1.000,1.000,508.332,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.949,51.000,0.906,0.024,0.906,0.024,0.000,0.000,"LINESTRING (-87.926876 41.588477, -87.925685 41.546160)",508.332,60.000,60.000,60.000,60.000,59.991,59.966,56.974,59.983,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,508.332,508.332,0.000,59.985,59.985,0.000,0.203,0.203,0.000,0.002,0.002,period-based
76,bpr,828,282,1.000000,0.001000,0.000622,0.001000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,73.880,-1.000,0.000,73.880,73.880,0.000,,,,0.000,73.880,0.001,60.000,37.290,1.000,0.001,0.001,49500.000,0.000,0.000,0.000,1.000,1.000,73.880,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.046,0.001,0.046,0.001,0.000,0.000,"LINESTRING (-87.984025 41.586699, -87.995927 41.577696)",73.880,60.000,60.000,60.000,60.000,60.000,60.000,56.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,73.880,73.880,0.000,60.000,60.000,0.000,0.001,0.001,0.000,0.000,0.000,period-based
76,bpr,828,823,1.000000,0.002928,0.001820,0.002928,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,671.603,-1.000,0.000,671.603,671.603,0.000,,,,0.000,671.603,0.003,59.977,37.276,1.000,0.224,0.224,3000.000,0.000,0.000,0.000,1.000,1.000,671.603,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.925,51.000,1.222,0.033,1.222,0.033,0.000,0.000,"LINESTRING (-87.984009 41.586704, -88.041167 41.586704)",671.603,60.000,60.000,60.000,60.000,59.987,59.950,56.962,59.975,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,671.603,671.603,0.000,59.977,59.977,0.000,0.224,0.224,0.000,0.002,0.002,period-based
76,bpr,828,826,1.000000,0.003111,0.001933,0.003111,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,462.734,-1.000,0.000,462.734,462.734,0.000,,,,0.000,462.734,0.003,59.974,37.274,1.000,0.231,0.231,2000.000,0.000,0.000,0.000,1.000,1.000,462.734,0.955,1.142,0.003,0.000,60.000,51.000,0.400,4.000,59.915,51.000,0.895,0.024,0.895,0.024,0.000,0.000,"LINESTRING (-87.983983 41.586678, -87.983983 41.632596)",462.734,60.000,60.000,60.000,60.000,59.986,59.943,56.957,59.971,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,462.734,462.734,0.000,59.974,59.974,0.000,0.231,0.231,0.000,0.003,0.003,period-based
76,bpr,828,827,1.000000,0.002931,0.001821,0.002931,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,251.937,-1.000,0.000,251.937,251.937,0.000,,,,0.000,251.937,0.003,59.998,37.289,1.000,0.126,0.126,2000.000,0.000,0.000,0.000,1.000,1.000,251.937,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.992,51.000,0.459,0.012,0.459,0.012,0.000,0.000,"LINESTRING (-87.984008 41.586652, -87.926849 41.588452)",251.937,60.000,60.000,60.000,60.000,59.999,59.995,56.996,59.997,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,251.937,251.937,0.000,59.998,59.998,0.000,0.126,0.126,0.000,0.000,0.000,period-based
76,bpr,828,838,1.000000,0.002873,0.001785,0.002873,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,299.407,-1.000,0.000,299.407,299.407,0.000,,,,0.000,299.407,0.003,58.865,36.585,0.981,0.599,0.599,500.000,0.000,0.000,0.000,1.000,1.000,299.407,0.955,1.142,0.123,0.000,60.000,51.000,0.400,4.000,56.393,50.995,0.535,0.015,0.535,0.015,0.000,0.000,"LINESTRING (-87.984035 41.586676, -87.980462 41.544358)",299.407,60.000,60.000,60.000,60.000,59.315,57.258,54.942,58.629,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,299.407,299.407,0.000,58.865,58.865,0.000,0.599,0.599,0.000,0.123,0.123,period-based
76,bpr,829,283,1.000000,0.001000,0.000622,0.001000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1505.130,-1.000,0.000,1505.130,1505.130,0.000,,,,0.000,1505.130,0.001,60.000,37.290,1.000,0.030,0.030,49500.000,0.000,0.000,0.000,1.000,1.000,1505.130,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.935,0.025,0.935,0.025,0.000,0.000,"LINESTRING (-88.154309 41.539879, -88.166207 41.530874)",1505.130,60.000,60.000,60.000,60.000,60.000,60.000,57.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1505.130,1505.130,0.000,60.000,60.000,0.000,0.030,0.030,0.000,0.000,0.000,period-based
76,bpr,829,457,1.000000,0.003051,0.001896,0.003051,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,403.207,-1.000,0.000,403.207,403.207,0.000,,,,0.000,403.207,0.003,59.763,37.143,0.996,0.403,0.403,1000.000,0.000,0.000,0.000,1.000,1.000,403.207,0.955,1.142,0.025,0.000,60.000,51.000,0.400,4.000,59.221,51.000,0.764,0.021,0.764,0.021,0.000,0.000,"LINESTRING (-88.154318 41.539865, -88.166226 41.495748)",403.207,60.000,60.000,60.000,60.000,59.867,59.467,56.601,59.734,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,403.207,403.207,0.000,59.763,59.763,0.000,0.403,0.403,0.000,0.025,0.025,period-based
76,bpr,829,468,1.000000,0.001666,0.001035,0.001666,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,203.436,-1.000,0.000,203.436,203.436,0.000,,,,0.000,203.436,0.002,60.000,37.290,1.000,0.081,0.081,2500.000,0.000,0.000,0.000,1.000,1.000,203.436,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,59.999,51.000,0.211,0.006,0.211,0.006,0.000,0.000,"LINESTRING (-88.154301 41.539883, -88.184071 41.529979)",203.436,60.000,60.000,60.000,60.000,60.000,59.999,56.999,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,203.436,203.436,0.000,60.000,60.000,0.000,0.081,0.081,0.000,0.000,0.000,period-based
76,bpr,829,819,1.000000,0.002938,0.001826,0.002938,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,1752.215,-1.000,0.000,1752.215,1752.215,0.000,,,,0.000,1752.215,0.003,58.971,36.650,0.983,0.584,0.584,3000.000,0.000,0.000,0.000,1.000,1.000,1752.215,0.955,1.142,0.111,0.000,60.000,51.000,0.400,4.000,56.716,50.997,3.200,0.087,3.200,0.087,0.001,0.000,"LINESTRING (-88.154267 41.539861, -88.159030 41.583079)",1752.215,60.000,60.000,60.000,60.000,59.384,57.537,55.152,58.769,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,1752.215,1752.215,0.000,58.971,58.971,0.000,0.584,0.584,0.000,0.111,0.111,period-based
76,bpr,829,834,1.000000,0.002928,0.001820,0.002928,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,2025.410,-1.000,0.000,2025.410,2025.410,0.000,,,,0.000,2025.410,0.003,59.952,37.261,0.999,0.270,0.270,7500.000,0.000,0.000,0.000,1.000,1.000,2025.410,0.955,1.142,0.005,0.000,60.000,51.000,0.400,4.000,59.842,51.000,3.686,0.099,3.686,0.099,0.000,0.000,"LINESTRING (-88.154293 41.539832, -88.097135 41.539832)",2025.410,60.000,60.000,60.000,60.000,59.973,59.894,56.920,59.947,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,2025.410,2025.410,0.000,59.952,59.952,0.000,0.270,0.270,0.000,0.005,0.005,period-based
76,bpr,830,284,1.000000,0.001000,0.000622,0.001000,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,339.980,-1.000,0.000,339.980,339.980,0.000,,,,0.000,339.980,0.001,60.000,37.290,1.000,0.007,0.007,49500.000,0.000,0.000,0.000,1.000,1.000,339.980,0.955,1.142,0.000,0.000,60.000,51.000,0.400,4.000,60.000,51.000,0.211,0.006,0.211,0.006,0.000,0.000,"LINESTRING (-88.211467 41.538079, -88.223367 41.529074)",339.980,60.000,60.000,60.000,60.000,60.000,60.000,57.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,339.980,339.980,0.000,60.000,60.000,0.000,0.007,0.007,0.000,0.000,0.000,period-based
76,bpr,830,468,1.000000,0.001507,0.000936,0.001507,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,518.242,-1.000,0.000,518.242,518.242,0.000,,,,0.000,518.242,0.002,59.983,37.280,1.000,0.207,0.207,2500.000,0.000,0.000,0.000,1.000,1.000,518.242,0.955,1.142,0.002,0.000,60.000,51.000,0.400,4.000,59.945,51.000,0.485,0.013,0.485,0.013,0.000,0.000,"LINESTRING (-88.211458 41.538033, -88.184070 41.529929)",518.242,60.000,60.000,60.000,60.000,59.991,59.963,56.972,59.982,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,60.000,,0.000,518.242,518.242,0.000,59.983,59.983,0.000,0.207,0.207,0.000,0.002,0.002,period-based
