link_id,vdf_type,from_node_id,to_node_id,lanes,distance_km,distance_mile,fftt,meso_link_id,meso_link_incoming_volume,tmc,tmc_corridor_name,tmc_corridor_id,tmc_road_order,tmc_road_sequence,subarea_id,link_type,link_type_code,vdf_code,time_period,volume,ref_volume,ref_diff,volume_before_odme,volume_after_odme,volume_diff_odme,obs_count,upper_bound_type,obs_count_dev_odme,preload_volume,person_volume,travel_time,speed_kmph,speed_mph,speed_ratio,VOC,DOC,capacity,queue,total_simu_waiting_time_in_min,avg_simu_waiting_time_in_min,qdf,lanes,D_per_hour_per_lane,QVDF_cd,QVDF_n,P,severe_congestion_duration_in_h,vf,v_congestion_cutoff,QVDF_cp,QVDF_s,QVDF_v,vt2,VMT,VHT,PMT,PHT,PDT_vf,PDT_vc,geometry,person_vol_p,person_vol_dms,v06:00,v06:15,v06:30,v06:45,v07:00,v07:15,v07:30,v07:45,v08:00,v08:15,v08:30,v08:45,v09:00,v09:15,v09:30,v09:45,v10:00,v10:15,v10:30,v10:45,v11:00,v11:15,v11:30,v11:45,v12:00,v12:15,v12:30,v12:45,v13:00,v13:15,v13:30,v13:45,v14:00,v14:15,v14:30,v14:45,v15:00,v15:15,v15:30,v15:45,v16:00,v16:15,v16:30,v16:45,v17:00,v17:15,v17:30,v17:45,v18:00,v18:15,v18:30,v18:45,v19:00,v19:15,v19:30,v19:45,scenario_code,volume_before_sa,volume_after_sa,volume_diff_sa,speed_before_sa,speed_after_sa,speed_diff_sa,DoC_before_sa,DoC_after_sa,Doc_diff_sa,P_before_sa,P_after_sa,P_diff_sa,notes
312,bpr,11183,1356,7.000000,0.591147,0.367400,1.049062,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,33.810,28.739,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
313,bpr,11183,5215,1.000000,0.315525,0.196100,0.405472,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,46.690,29.018,1.000,0.000,0.000,666.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,46.690,39.687,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,0.000,0.000,0.000,46.690,46.690,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
314,bpr,11183,5232,1.000000,0.490423,0.304800,0.630229,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,46.690,29.018,1.000,0.000,0.000,666.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,46.690,39.687,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,0.000,0.000,0.000,46.690,46.690,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
315,bpr,11184,5588,1.000000,0.277553,0.172500,0.430982,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
316,bpr,11184,11257,1.000000,0.539015,0.335000,0.836980,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
317,bpr,11255,5117,2.000000,0.198068,0.123100,0.230669,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,51.520,32.020,1.000,0.000,0.000,847.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,51.520,43.792,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,0.000,0.000,0.000,0.000,51.520,51.520,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
318,bpr,11255,5118,2.000000,0.307641,0.191200,0.358277,-1,0,,network_wide,-1,0,-1,1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,51.520,32.020,1.000,0.000,0.000,847.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,51.520,43.792,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,51.520,,0.000,0.000,0.000,0.000,51.520,51.520,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
319,bpr,11257,1404,7.000000,0.223490,0.138900,0.416441,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,32.200,20.012,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,32.200,27.370,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,0.000,0.000,0.000,32.200,32.200,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
320,bpr,11257,5175,1.000000,0.340625,0.211700,0.528921,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
321,bpr,11257,11184,1.000000,0.539015,0.335000,0.836980,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,38.640,24.015,1.000,0.000,0.000,633.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,38.640,32.844,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,38.640,,0.000,0.000,0.000,0.000,38.640,38.640,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
322,bpr,11259,1356,7.000000,0.615121,0.382300,1.091607,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,33.810,28.739,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
323,bpr,11259,5214,2.000000,0.210135,0.130600,0.217531,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,57.960,36.022,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,57.960,49.266,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,0.000,0.000,0.000,57.960,57.960,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
324,bpr,11259,5587,2.000000,0.660494,0.410500,0.683742,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,57.960,36.022,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,57.960,49.266,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,0.000,0.000,0.000,57.960,57.960,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
325,bpr,11261,1352,7.000000,0.621557,0.386300,1.103029,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,33.810,28.739,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
326,bpr,11261,1397,7.000000,0.983421,0.611200,1.745201,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,33.810,21.013,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,33.810,28.739,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,33.810,,0.000,0.000,0.000,0.000,33.810,33.810,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
327,bpr,11261,5208,2.000000,0.345452,0.214700,0.357611,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,57.960,36.022,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,57.960,49.266,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,0.000,0.000,0.000,57.960,57.960,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
328,bpr,11261,5214,2.000000,0.457600,0.284400,0.473706,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,57.960,36.022,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,57.960,49.266,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,57.960,,0.000,0.000,0.000,0.000,57.960,57.960,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
329,bpr,11281,5214,1.000000,0.714557,0.444100,0.918257,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,46.690,29.018,1.000,0.000,0.000,666.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,46.690,39.687,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,46.690,,0.000,0.000,0.000,0.000,46.690,46.690,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
330,bpr,11282,5208,1.000000,0.428959,0.266600,0.456745,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,56.350,35.022,1.000,0.000,0.000,857.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,56.350,47.897,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,,0.000,0.000,0.000,0.000,56.350,56.350,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
331,bpr,11489,1360,7.000000,0.381816,0.237300,0.711458,-1,0,,network_wide,-1,0,-1,-1,2,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,32.200,20.012,1.000,0.000,0.000,10000.000,0.000,0.000,0.000,1.000,7.000,0.000,0.955,1.142,-1.000,-1.000,32.200,27.370,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,32.200,,0.000,0.000,0.000,0.000,32.200,32.200,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
332,bpr,11489,7984,1.000000,0.165083,0.102600,0.205073,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,48.300,30.019,1.000,0.000,0.000,814.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,48.300,41.055,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,48.300,,0.000,0.000,0.000,0.000,48.300,48.300,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
333,bpr,11489,8172,1.000000,0.241189,0.149900,0.256812,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,56.350,35.022,1.000,0.000,0.000,857.000,0.000,0.000,0.000,1.000,1.000,0.000,0.955,1.142,-1.000,-1.000,56.350,47.897,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,56.350,,0.000,0.000,0.000,0.000,56.350,56.350,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
334,bpr,11507,3689,2.000000,0.151246,0.094000,0.225460,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,40.250,25.016,1.000,0.000,0.000,601.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,40.250,34.213,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,,0.000,0.000,0.000,0.000,40.250,40.250,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
335,bpr,11507,5216,2.000000,0.377471,0.234600,0.562690,-1,0,,network_wide,-1,0,-1,-1,1,,,0700_0800,0.000,-1.000,0.000,0.000,0.000,0.000,,,,0.000,0.000,-92559631349317830736831783200707727132248687965119994463780864.000,40.250,25.016,1.000,0.000,0.000,601.000,0.000,0.000,0.000,1.000,2.000,0.000,0.955,1.142,-1.000,-1.000,40.250,34.213,0.400,4.000,-1.000,-1.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,"",0.000,0.000,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,40.250,,0.000,0.000,0.000,0.000,40.250,40.250,0.000,0.000,0.000,0.000,-1.000,-1.000,period-based
